timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.83683,"[  1.28755826e+00   2.63533342e+00  -1.14511667e-01  -9.31966294e-01
   1.63033651e+00  -1.67856993e+00  -2.27046896e-01  -3.70519689e-01
  -1.17193700e-04   1.64122840e+00   0.00000000e+00]",[-3.35449859  5.63936359],-0.205610882482,[-3.64446998  6.01821327],[-0.60701656 -0.20338805],"[[ 0.05893322 -0.02620425  0.18893215 -0.19506304]
 [ 0.00161652 -0.00460153  0.          0.        ]]"
1,-0.882308,"[  1.28970709e+00   2.63571830e+00  -1.73186659e-01  -7.65118147e-01
   1.63033443e+00  -1.67856770e+00  -3.15069750e-01   1.31131746e-01
   1.06865395e-03   1.60832205e+00   0.00000000e+00]",[-3.30903049  4.14035346],-0.201682933057,[-3.32112432  5.87398243],[-0.60701656 -0.20338805],"[[ 0.01925928  0.01344792  0.18893215 -0.19506304]
 [-3.95582837  3.95661171  0.          0.        ]]"
2,-0.766589,"[  1.28320409e+00   2.62245487e+00  -3.47661191e-01  -2.69774712e-01
   1.63033236e+00  -1.67856546e+00  -4.01351196e-01   6.22845740e-01
  -2.51630854e-03   1.51054220e+00   0.00000000e+00]",[-1.93808217  4.88156079],-0.189917753524,[-2.9011507   5.67070103],[-0.60701656 -0.20338805],"[[-0.09877796  0.13153711  0.18893215 -0.19506304]
 [-7.83498157  7.83935616  0.          0.        ]]"
3,-0.622637,"[ 1.23061648  2.55391384 -0.6300909   0.52800599  1.63033028 -1.67856323
 -0.48592767  1.1048074  -0.03151278  1.3522963   0.        ]",[-2.34005828  5.54471728],-0.170560291637,[-2.38391376  5.33637905],[-0.60701656 -0.20338805],"[[ -0.29362894   0.32650884   0.18893215  -0.19506304]
 [-11.63748168  11.64509642   0.           0.        ]]"
4,-0.542336,"[ 1.07537853  2.3677381  -0.9926637   1.54338929  1.6303282  -1.678561
 -0.56883779  1.57718138 -0.1171104   1.14916763  0.        ]",[-1.97969239  4.48352775],-0.145367126657,[-1.95231271  4.89766312],[-0.60701656 -0.20338805],"[[ -0.56377776   0.59683635   0.18893215  -0.19506304]
 [-15.36506505  15.37513774   0.           0.        ]]"
5,-0.48646,"[ 0.75685846  1.99841621 -1.36822987  2.5791295   1.63032612 -1.67855877
 -0.65012234  2.04011207 -0.29274071  0.93878491  0.        ]",[-1.50778391  3.99462848],-0.12117306501,[-1.33585298  4.2923007 ],[-0.60701656 -0.20338805],"[[ -0.90774432   0.94101735   0.18893215  -0.19506304]
 [-19.01956584  19.03062735   0.           0.        ]]"
6,-0.45013,"[ 0.24201128  1.41322678 -1.63703029  3.29111557  1.63032405 -1.67855654
 -0.72982175  2.49373817 -0.57662403  0.78826116  0.        ]",[-0.42750215  3.70429982],-0.115481316046,[-0.87769365  3.71534944],[-0.60701656 -0.20338805],"[[ -1.32408536   1.35757174   0.18893215  -0.19506304]
 [-22.60280257  22.6126692    0.           0.        ]]"
7,-0.469143,"[-0.39630872  0.66508632 -1.64685785  3.22914439  1.63032197 -1.6785543
 -0.75756911  2.93821052 -0.92945565  0.80361744  0.        ]",[-2.03963395  4.81356183],-0.144508408989,[-0.61036617  3.58503866],[-0.60701656 -0.20338805],"[[ -1.78865801   1.84504064   0.18893215  -0.19506304]
 [-23.85031949  26.12246449   0.           0.        ]]"
8,-0.661043,"[-1.02114403 -0.06056227 -1.30478691  2.0144765   1.63031989 -1.67855207
 -0.83517202  3.37386933 -1.27695426  1.03631921  0.        ]",[-1.28079015  3.0771104 ],-0.196728263942,[-0.76343066  3.90816808],[-0.60701656 -0.20338805],"[[ -2.30067017   2.40200736   0.18893215  -0.19506304]
 [-27.33930292  29.56271112   0.           0.        ]]"
9,-0.677672,"[-1.43664143 -0.45555001 -0.58195807 -0.34095911  1.63031781 -1.67854984
 -0.9112309   3.05804892 -1.5106097   1.48144863  0.        ]",[-1.74388754  5.23862222],-0.256069568723,[-1.48959208  4.74704075],[-0.60701656 -0.20338805],"[[ -2.88176578   3.02709905   0.18893215  -0.19506304]
 [-30.75887146  27.0689482    0.           0.        ]]"
