timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.955085,"[ 1.38241346  2.77414317 -0.37938417 -0.57181174 -0.89776658 -0.87469837
 -0.23224066 -0.37299393  2.27168168  0.74480093  0.        ]",[ 0.62926179  8.4176577 ],-0.327706787016,[ 0.93526989  8.65425587],[-0.78466898 -0.18805739],"[[-0.06616139  0.06529076 -0.10372402 -0.10213367]
 [ 0.00448284  0.00297216  0.          0.        ]]"
1,-0.908889,"[ 1.38426115  2.76869749 -0.34159521 -0.38946086 -0.89776616 -0.87469797
 -0.18012027  0.12339758  2.27097987  0.82568344  0.        ]",[ 1.44405538  9.28002762],-0.33055151703,[ 1.68288887  8.32641125],[-0.78466898 -0.18805739],"[[-0.04111228  0.10506775 -0.10372402 -0.10213367]
 [ 2.49215382  3.9615367   0.          0.        ]]"
2,-1.04251,"[ 1.38384354  2.73767257 -0.20714173  0.14659388 -0.89776574 -0.87469757
 -0.09830094  0.60989183  2.24145405  1.0889994   0.        ]",[ 1.72358362  7.84939314],-0.338299006101,[ 2.40464354  7.91532135],[-0.78466898 -0.18805739],"[[ 0.04791228  0.22322414 -0.10372402 -0.10213367]
 [ 6.39733563  7.84117428  0.          0.        ]]"
3,-1.07986,"[ 1.35394018  2.63901931  0.04174679  0.99665708 -0.89776532 -0.87469717
 -0.01809119  1.08675141  2.09141492  1.52638057  0.        ]",[ 2.77552889  8.12536658],-0.345970317853,[ 2.8848505   7.53628159],[-0.78466898 -0.18805739],"[[  0.2142689    0.41820254  -0.10372402  -0.10213367]
 [ 10.22569359  11.64398093   0.           0.        ]]"
4,-1.08641,"[ 1.24448364  2.41138463  0.38639787  2.05148768 -0.8977649  -0.87469677
  0.06055469  1.55415259  1.69581811  2.0135519   0.        ]",[ 3.31953243  6.98745973],-0.343209553359,[ 3.08577609  7.11771011],[-0.78466898 -0.18805739],"[[  0.45644233   0.68848059  -0.10372402  -0.10213367]
 [ 13.97940943  15.37136614   0.           0.        ]]"
5,-1.01948,"[ 0.99422357  1.99409603  0.7754339   3.07872733 -0.89776448 -0.87469637
  0.13768879  2.01226053  1.0069725   2.28722458  0.        ]",[ 3.78616814  6.65227174],-0.316587764128,[ 3.04727578  6.48354578],[-0.78466898 -0.18805739],"[[  0.77296424   1.03256319  -0.10372402  -0.10213367]
 [ 17.66096875  19.02465208   0.           0.        ]]"
6,-0.797283,"[ 0.55544027  1.3654063   1.10706267  3.69516798 -0.89776406 -0.87469597
  0.21336192  2.46124054  0.2255944   2.04009132  0.        ]",[ 3.43101999  6.05679735],-0.254216967489,[ 3.01233983  5.54054451],[-0.78466898 -0.18805739],"[[  1.1624164    1.44898147  -0.10372402  -0.10213367]
 [ 21.27279682  22.60516353   0.           0.        ]]"
7,-0.527773,"[-0.06369513  0.59554577  1.22921072  3.42531897 -0.89776364 -0.87469557
  0.28760612  2.90128357 -0.16515164  1.26510799  0.        ]",[ 2.90422103  5.05826693],-0.157346560941,[ 2.70586395  4.89193296],[-0.78466898 -0.18805739],"[[  1.6234219    1.93629466  -0.10372402  -0.10213367]
 [ 24.81642378  26.11443041   0.           0.        ]]"
8,-0.543792,"[-0.75013649 -0.11106079  0.98105706  1.90709183 -0.89776322 -0.87469517
  0.36041121  3.33263894  0.17115243  0.57984237  0.        ]",[ 2.35144946  3.86067294],-0.0864135817209,[ 2.58756351  4.59854317],[-0.78466898 -0.18805739],"[[  2.15461607   2.49309689  -0.10372402  -0.10213367]
 [ 28.29136278  29.55444939   0.           0.        ]]"
9,-0.439082,"[-1.26616782 -0.43694051  0.29068518 -0.76360357 -0.8977628  -0.87469477
  0.43170642  2.97263815  0.71545298  0.74935485  0.        ]",[ 1.88875285  4.56390299],-0.147475598773,[ 2.38222933  4.8399744 ],[-0.78466898 -0.18805739],"[[  2.75459826   3.118028    -0.10372402  -0.10213367]
 [ 31.69423757  26.68359909   0.           0.        ]]"
10,-0.400273,"[-1.31424734 -0.42125984 -0.69746008 -1.52215601 -0.89776238 -0.87469437
  0.5014843  -0.63026299  0.67997025  0.95826185  0.        ]",[ 0.89954985  6.55322756],-0.161646705711,[ 0.63555306  5.62675285],[-0.78466898 -0.18805739],"[[  3.42189444   3.28336204  -0.10372402  -0.10213367]
 [ 35.02469159  -2.04864156   0.           0.        ]]"
