timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-1.07024,"[ 1.06111462  1.78506299  0.19809716 -0.48805694  0.47756075  0.8161085
  0.34514864 -0.31969985  0.80352289 -0.55861891  0.        ]",[ 1.62771539  0.28734001],-0.170419235258,[-0.00616075  1.39820421],[-0.04051514 -0.09682135],"[[ 0.08436465  0.05449361  0.05382161  0.09500193]
 [-0.00183088  0.00347134  0.          0.        ]]"
1,-1.0308,"[ 1.05537977  1.78415811  0.25855507 -0.45861635  0.47755844  0.81610315
  0.70444965 -0.16405656  0.79427004 -0.4853494   0.        ]",[ 1.18283193  1.0719686 ],-0.165434448659,[-0.00326438  1.39383197],[-0.04051514 -0.09682135],"[[ 0.12401449  0.06596231  0.05382161  0.09500193]
 [ 3.9536473   1.13961643  0.          0.        ]]"
2,-0.977992,"[ 1.02557832  1.77647301  0.43629697 -0.29924379  0.47755613  0.81609779
  1.05654393  0.3750767   0.74137349 -0.24884554  0.        ]",[ 2.30102305  2.12198495],-0.149123832786,[ 0.00649614  1.37378657],[-0.04051514 -0.09682135],"[[ 0.24197818  0.12824089  0.05382161  0.09500193]
 [ 7.82983227  5.07512671  0.          0.        ]]"
3,-0.94278,"[ 0.9357058   1.74143721  0.71737693  0.05394571  0.47755382  0.81609243
  1.40168524  0.90352962  0.56605654  0.13602748  0.        ]",[-2.1003468   1.77611114],-0.121987551871,[ 0.01557304  1.32694757],[-0.04051514 -0.09682135],"[[  0.436698     0.26844779   0.05382161   0.09500193]
 [ 11.62955942   8.93269592   0.           0.        ]]"
4,-0.986532,"[ 0.80165602  1.64054022  0.96881504  0.57091411  0.4775515   0.81608707
  1.02134827  1.42191599  0.25540691  0.47395064  0.        ]",[-1.25928129  1.27630219],-0.0981557459723,[ 0.02866652  1.2443558 ],[-0.04051514 -0.09682135],"[[  0.62727993   0.48506953   0.05382161   0.09500193]
 [  7.44262973  12.71685642   0.           0.        ]]"
5,-0.985845,"[ 0.70754342  1.42321143  1.09700215  1.17420166  0.47754919  0.81608172
  0.64856896  1.9300079  -0.0844418   0.62476872  0.        ]",[-0.37329393  1.41393918],-0.086160108879,[ 0.04891778  1.13253582],[-0.04051514 -0.09682135],"[[  0.73495755   0.77662213   0.05382161   0.09500193]
 [  3.33884895  16.42602459   0.           0.        ]]"
6,-0.892973,"[ 0.65843669  1.04635764  1.15396306  1.71016837  0.47754688  0.81607636
  0.50844101  2.42787921 -0.42112886  0.60135994  0.        ]",[-0.31001459  2.73672697],-0.0817427258568,[ 0.07262552  0.99565005],[-0.04051514 -0.09682135],"[[  0.78625588   1.1416121    0.05382161   0.09500193]
 [  1.79625164  20.06084395   0.           0.        ]]"
7,-0.941647,"[ 0.63529709  0.50876711  1.17886589  1.94327813  0.47754457  0.816071
  0.39390294  2.9158171  -0.72274189  0.39917754  0.        ]",[-1.24404141  0.20418784],-0.0836994133164,[ 0.0825076   0.88398761],[-0.04051514 -0.09682135],"[[  0.8095287    1.57857482   0.05382161   0.09500193]
 [  0.53536113  23.62353598   0.           0.        ]]"
8,-0.901784,"[ 0.66412768 -0.07111441  1.14762433  1.64836024  0.47754226  0.81606564
  0.03358831  2.96245035 -0.8794378   0.05862361  0.        ]",[ 0.98644915  0.87269479],-0.0880480197399,[ 0.07886089  0.82759726],[-0.04051514 -0.09682135],"[[  0.78044102   2.05447028   0.05382161   0.09500193]
 [ -3.43120431  23.96479693   0.           0.        ]]"
9,-0.955399,"[ 0.69179963 -0.54359391  1.11585306  0.77659212  0.47753995  0.81606029
  0.39464253  3.3706148  -0.88971189 -0.36076624  0.        ]",[ 0.09669572  1.80968618],-0.100160635723,[ 0.0802407   0.80723596],[-0.04051514 -0.09682135],"[[  0.75169461   2.5636743    0.05382161   0.09500193]
 [  0.54350862  26.94573225   0.           0.        ]]"
10,-0.992464,"[ 0.67782574 -0.74952688  1.13210339 -0.61626305  0.47753764  0.81605493
  0.42851938  3.03148023 -0.6971651  -0.79204356  0.        ]",[ 0.81938844  0.96513834],-0.118673997803,[ 0.06988977  0.79931432],[-0.04051514 -0.09682135],"[[  0.76631222   3.13696439   0.05382161   0.09500193]
 [  0.91646528  24.47072421   0.           0.        ]]"
11,-0.872066,"[ 0.62774985 -0.73722899  1.18668871 -0.98553654  0.47753533  0.81604957
  0.72145613 -0.64921381 -0.60206974 -0.87838829  0.        ]",[ 0.52917248  1.34270459],-0.12241626003,[ 0.01729513  0.805574  ],[-0.04051514 -0.09682135],"[[ 0.8169938   3.28102102  0.05382161  0.09500193]
 [ 4.14130835 -2.40156192  0.          0.        ]]"
12,-0.84452,"[ 0.51858157 -0.74804835  1.28866658 -0.75247804  0.47753302  0.81604422
  0.90431421 -1.01601669 -0.65512477 -0.82816074  0.        ]",[ 0.17392834  1.41381953],-0.119787419186,[ 0.01259567  0.80957669],[-0.04051514 -0.09682135],"[[ 0.92001694  3.18995907  0.05382161  0.09500193]
 [ 6.1543699  -5.07959443  0.          0.        ]]"
13,-0.866911,"[ 0.36972628 -0.74860278  1.39783132 -0.53000351  0.47753071  0.81603886
  0.95580153 -0.78802989 -0.70407406 -0.79170693  0.        ]",[-0.66113901  0.4573712 ],-0.119157234266,[ 0.01554485  0.81128985],[-0.04051514 -0.09682135],"[[ 1.04879194  3.10341669  0.05382161  0.09500193]
 [ 6.72124614 -3.41513333  0.          0.        ]]"
14,-0.87726,"[ 0.23742731 -0.74437295  1.47175019 -0.39665175  0.4775284   0.8160335
  0.70593142 -0.57592685 -0.73440379 -0.77793822  0.        ]",[ 0.05861547  0.2263036 ],-0.120016308151,[ 0.01777738  0.81173033],[-0.04051514 -0.09682135],"[[ 1.15561881  3.05144731  0.05382161  0.09500193]
 [ 3.97060385 -1.86662483  0.          0.        ]]"
15,-0.841701,"[ 0.13283503 -0.74067942  1.51714449 -0.32508003  0.47752609  0.81602815
  0.7198717  -0.45040861 -0.7507234  -0.7758283   0.        ]",[-1.2501407   1.37845542],-0.121115648441,[ 0.01917744  0.81314141],[-0.04051514 -0.09682135],"[[ 1.23657109  3.02346291  0.05382161  0.09500193]
 [ 4.12411221 -0.95025416  0.          0.        ]]"
16,-0.818826,"[ 0.07743184 -0.73876996  1.53693743 -0.29413658  0.47752377  0.81602279
  0.35279593 -0.36929736 -0.75790026 -0.77652042  0.        ]",[ 1.45678997  1.90322246],-0.121782459741,[ 0.02020259  0.81110561],[-0.04051514 -0.09682135],"[[ 1.2785096   3.01133684  0.05382161  0.09500193]
 [ 0.08320156 -0.35808929  0.          0.        ]]"
17,-0.840542,"[ 0.02208647 -0.73799951  1.55393257 -0.28248588  0.47752146  0.81601743
  0.71230405 -0.33873765 -0.7596634  -0.78026688  0.        ]",[-0.79704131  1.27860913],-0.122326165983,[ 0.02001121  0.81467783],[-0.04051514 -0.09682135],"[[ 1.31988207  3.00676659  0.05382161  0.09500193]
 [ 4.04085439 -0.13499064  0.          0.        ]]"
18,-0.835576,"[-0.04333692 -0.7376994   1.57057471 -0.27809401  0.47751915  0.81601208
  0.41837043 -0.32722008 -0.75904678 -0.7859275   0.        ]",[ 0.3343262   1.44509538],-0.122876363777,[ 0.01997601  0.81336737],[-0.04051514 -0.09682135],"[[ 1.36823424  3.00504334  0.05382161  0.09500193]
 [ 0.80514553 -0.05091415  0.          0.        ]]"
19,-0.858025,"[-0.08320524 -0.73758243  1.57892447 -0.27643694  0.47751684  0.81600672
  0.53716465 -0.32287562 -0.75828495 -0.78945419  0.        ]",[-0.09334605  0.83038674],-0.123189498253,[ 0.01963149  0.81491798],[-0.04051514 -0.09682135],"[[ 1.3974583   3.00439334  0.05382161  0.09500193]
 [ 2.11290211 -0.01920674  0.          0.        ]]"
20,-0.896633,"[-0.135526   -0.73750409  1.58788503 -0.27535279  0.47751453  0.81600137
  0.49978931 -0.32293888 -0.756849   -0.79414003  0.        ]",[-0.44635875 -0.23616173],-0.123572219087,[ 0.01923708  0.81549013],[-0.04051514 -0.09682135],"[[ 1.43558851  3.00396819  0.05382161  0.09500193]
 [ 1.70149004 -0.01967885  0.          0.        ]]"
21,-0.820027,"[-0.15751041 -0.73573936  1.59096764 -0.25047547  0.47751222  0.81599601
  0.33618474 -0.45097866 -0.76328268 -0.79397187  0.        ]",[-0.61511134  1.74635688],-0.124082395963,[ 0.01730544  0.81510794],[-0.04051514 -0.09682135],"[[ 1.45154842  2.99419554  0.05382161  0.09500193]
 [-0.09949718 -0.95447077  0.          0.        ]]"
22,-0.795266,"[-0.12116337 -0.7382363   1.58559974 -0.28637732  0.47750991  0.81599065
  0.11513791 -0.11844456 -0.74922695 -0.79539429  0.        ]",[-0.09708458  2.70830233],-0.1230902527,[ 0.02274815  0.81165737],[-0.04051514 -0.09682135],"[[ 1.42514448  3.00829574  0.05382161  0.09500193]
 [-2.53282696  1.47324032  0.          0.        ]]"
23,-0.933678,"[-0.04727868 -0.73980107  1.57135367 -0.31100891  0.4775076   0.8159853
  0.08476802 -0.3307151  -0.74906499 -0.79001249  0.        ]",[-0.39803131 -1.04881663],-0.122501250523,[ 0.02018551  0.81062734],[-0.04051514 -0.09682135],"[[ 1.37113346  3.01795422  0.05382161  0.09500193]
 [-2.86714085 -0.07647681  0.          0.        ]]"
24,-0.806504,"[ 0.05071285 -0.73227781  1.54532316 -0.20605671  0.47750529  0.81597994
 -0.05324955 -0.87287686 -0.78124099 -0.76705905  0.        ]",[ 0.6016366   1.65263625],-0.12277292025,[ 0.01232876  0.81079692],[-0.04051514 -0.09682135],"[[ 1.29854674  2.97671131  0.05382161  0.09500193]
 [-4.38646083 -4.03462409  0.          0.        ]]"
25,-0.86905,"[ 0.13412882 -0.72290674  1.51644099 -0.10454288  0.47750298  0.81597459
  0.17104481 -0.31955581 -0.80906231 -0.74046496  0.        ]",[-1.12663138  0.45709121],-0.122528147871,[ 0.02126357  0.81027895],[-0.04051514 -0.09682135],"[[ 1.23559053  2.93654903  0.05382161  0.09500193]
 [-1.91739763  0.00493449  0.          0.        ]]"
26,-0.876308,"[ 0.23453814 -0.72740912  1.47291192 -0.15058917  0.47750067  0.81596923
 -0.18517029 -0.07168151 -0.79706341 -0.73514427  0.        ]",[-0.41177231  0.57804696],-0.120905794586,[ 0.02567462  0.80545223],[-0.04051514 -0.09682135],"[[ 1.15789947  2.95480427  0.05382161  0.09500193]
 [-5.83864361  1.81455408  0.          0.        ]]"
27,-0.886248,"[ 0.39707987 -0.73910649  1.37973473 -0.30014992  0.47749836  0.81596388
 -0.32276891  0.11204508 -0.76067754 -0.74519016  0.        ]",[-0.31493363  0.63633234],-0.118736761324,[ 0.02901032  0.80146217],[-0.04051514 -0.09682135],"[[ 1.02592951  3.01369852  0.05382161  0.09500193]
 [-7.35334744  3.15585934  0.          0.        ]]"
28,-0.879413,"[ 0.57511234 -0.74210885  1.23824493 -0.35166436  0.47749605  0.81595852
 -0.4228306  -0.34756762 -0.74848786 -0.73827321  0.        ]",[-0.48910503  0.90510531],-0.116977646732,[ 0.02229179  0.80117536],[-0.04051514 -0.09682135],"[[ 0.86781042  3.03387101  0.05382161  0.09500193]
 [-8.45484618 -0.1995565   0.          0.        ]]"
29,-0.901409,"[ 0.75630162 -0.74075439  1.03375993 -0.32742598  0.47749374  0.81595317
 -0.5835429  -0.39619962 -0.7505706  -0.70922322  0.        ]",[-1.38241275  1.19077657],-0.114139228979,[ 0.02077378  0.80082881],[-0.04051514 -0.09682135],"[[  0.68096298   3.02438639   0.05382161   0.09500193]
 [-10.22399227  -0.55460661   0.           0.        ]]"
30,-0.898773,"[ 0.93447757 -0.7392888   0.71993123 -0.30324902  0.47749143  0.81594781
 -0.92482507 -0.37151477 -0.74289687 -0.67400672  0.        ]",[-0.66317774  2.0999096 ],-0.109857933151,[ 0.01913954  0.80093646],[-0.04051514 -0.09682135],"[[  0.43878913   3.01491524   0.05382161   0.09500193]
 [-13.98087233  -0.37440814   0.           0.        ]]"
31,-0.945505,"[ 1.05328495 -0.73836081  0.27585671 -0.28886789  0.47748912  0.81594246
 -1.1382004  -0.34770405 -0.72039426 -0.63958437  0.        ]",[ 0.57835723 -0.19275406],-0.104352740622,[ 0.01558236  0.803855  ],[-0.04051514 -0.09682135],"[[  0.13560411   3.00927636   0.05382161   0.09500193]
 [-16.32980211  -0.2005908    0.           0.        ]]"
32,-0.943365,"[ 1.04721514 -0.73632546 -0.18287893 -0.25924339  0.47748681  0.8159371
 -0.90080737 -0.45170642 -0.68731454 -0.60976082  0.        ]",[-1.63886212  0.61844318],-0.0983787591986,[ 0.00969757  0.81035131],[-0.04051514 -0.09682135],"[[ -0.16477353   2.99764643   0.05382161   0.09500193]
 [-13.71666868  -0.95986589   0.           0.        ]]"
33,-0.961869,"[ 0.91156562 -0.73731304 -0.63406307 -0.27339791  0.4774845   0.81593175
 -1.23579639 -0.17644705 -0.65151284 -0.60535913  0.        ]",[ 1.12765525  0.06404741],-0.0948580260874,[ 0.0071068   0.81767499],[-0.04051514 -0.09682135],"[[ -0.47610617   3.00320617   0.05382161   0.09500193]
 [-17.40433471   1.04962748   0.           0.        ]]"
34,-0.936315,"[ 0.66354345 -0.73848756 -1.0107085  -0.29100747  0.47748219  0.81592639
 -0.84482005 -0.32740796 -0.61901113 -0.61314397  0.        ]",[-0.82427589  1.13737769],-0.0930801348664,[ -6.13499433e-04   8.29334378e-01],[-0.04051514 -0.09682135],"[[ -0.78101181   3.01011692   0.05382161   0.09500193]
 [-13.10055425  -0.05245106   0.           0.        ]]"
35,-0.96052,"[ 0.34015063 -0.73814689 -1.27855927 -0.28589068  0.47747988  0.81592104
 -1.117723   -0.33558808 -0.5851999  -0.62601801  0.        ]",[ 1.50689038  0.47810438],-0.0919978866288,[-0.00384299  0.83853447],[-0.04051514 -0.09682135],"[[ -1.07316507   3.00811017   0.05382161   0.09500193]
 [-16.10475856  -0.11217937   0.           0.        ]]"
36,-0.963812,"[-0.02179926 -0.73772239 -1.42804733 -0.27960567  0.47747757  0.81591569
 -0.72907997 -0.33580016 -0.55706399 -0.64850169  0.        ]",[ 0.53539306  0.16164708],-0.0926712863905,[-0.00642123  0.84901929],[-0.04051514 -0.09682135],"[[ -1.35233659   3.00564439   0.05382161   0.09500193]
 [-11.82664929  -0.11373841   0.           0.        ]]"
37,-0.953884,"[-0.31509028 -0.73734389 -1.46444412 -0.27410431  0.47747526  0.81591033
 -0.51523999 -0.33278681 -0.53978064 -0.6714039   0.        ]",[ 0.93010588  0.71738534],-0.0942870489943,[-0.00709861  0.85475755],[-0.04051514 -0.09682135],"[[-1.56525209  3.00348544  0.05382161  0.09500193]
 [-9.47274508 -0.09175072  0.          0.        ]]"
38,-0.917349,"[-0.5235723  -0.73719302 -1.4483435  -0.27197407  0.47747295  0.81590498
 -0.16366504 -0.32178319 -0.53089956 -0.68989432  0.        ]",[ 1.22430361  1.86309657],-0.0959688552152,[-0.00669444  0.85800749],[-0.04051514 -0.09682135],"[[-1.71587713  3.00264955  0.05382161  0.09500193]
 [-5.60265622 -0.0114317   0.          0.        ]]"
39,-0.922958,"[-0.62084377 -0.73723665 -1.42871    -0.27267127  0.47747064  0.81589962
  0.20608901 -0.31683    -0.52810524 -0.69893477  0.        ]",[-0.43079358  0.83176989],-0.096893550349,[-0.00578689  0.85986608],[-0.04051514 -0.09682135],"[[-1.78709257  3.00292374  0.05382161  0.09500193]
 [-1.53245275  0.02471765  0.          0.        ]]"
40,-0.981774,"[-0.684855   -0.7372826  -1.41139854 -0.27340355  0.47746833  0.81589427
  0.05389671 -0.31919859 -0.5266544  -0.70501611  0.        ]",[-0.33862411 -0.30639731],-0.0975430066774,[-0.00632278  0.86021751],[-0.04051514 -0.09682135],"[[-1.83455046  3.00321168  0.05382161  0.09500193]
 [-3.20775284  0.00741632  0.          0.        ]]"
41,-0.83112,"[-0.78687776 -0.73508344 -1.37626708 -0.24279581  0.47746602  0.81588892
 -0.06213554 -0.48541393 -0.51637445 -0.71997028  0.        ]",[-2.17512108  1.86483835],-0.0987994215561,[-0.00728519  0.86061883],[-0.04051514 -0.09682135],"[[-1.91152067  2.9911854   0.05382161  0.09500193]
 [-4.48501038 -1.20600192  0.          0.        ]]"
42,-0.926561,"[-0.95082717 -0.73793263 -1.29866653 -0.28313217  0.47746371  0.81588356
 -0.4137389  -0.04994822 -0.52487852 -0.73069665  0.        ]",[ 0.01256497  1.26686664],-0.100537144445,[-0.00587473  0.86301041],[-0.04051514 -0.09682135],"[[-2.04005314  3.00703086  0.05382161  0.09500193]
 [-8.35538051  1.97296281  0.          0.        ]]"
