timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.724923,"[ 1.22250282  2.76449921 -0.21762445 -0.79189369  1.11369908  0.5041797
 -0.28985159 -0.37500429  0.46124788 -0.62267455  0.        ]",[-0.93210288  5.59868016],-0.104687397994,[ 0.07219689  5.15563774],[-0.3344166  -0.10659392],"[[-0.04524138  0.01698234  0.12818548  0.05786546]
 [-0.00480219 -0.00407669  0.          0.        ]]"
1,-0.722938,"[ 1.21919702  2.76214416 -0.2721293  -0.61113331  1.1136974   0.50417928
 -0.3760844   0.12494923  0.45948612 -0.65180667  0.        ]",[-0.07836946  6.1972956 ],-0.106685893443,[ 0.26898676  4.98182917],[-0.3344166  -0.10659392],"[[-0.08234755  0.05664385  0.12818548  0.05786546]
 [-3.69352849  3.95702078  0.          0.        ]]"
2,-0.767281,"[ 1.20639621  2.74030024 -0.38354577 -0.07647234  1.11369571  0.50417885
 -0.38165887  0.61483488  0.45260142 -0.67712255  0.        ]",[ 1.64422927  6.60383834],-0.107960787252,[ 0.42561582  4.77506065],[-0.3344166  -0.10659392],"[[-0.15861081  0.17472696  0.12818548  0.05786546]
 [-3.9319956   7.83835246  0.          0.        ]]"
3,-0.835561,"[ 1.19696788  2.6564484  -0.43886106  0.77847427  1.11369403  0.50417842
 -0.28739237  1.09481625  0.43490041 -0.56311626  0.        ]",[-0.1548619   4.91645029],-0.0976986161515,[ 0.55675209  4.43456745],[-0.3344166  -0.10659392],"[[ -0.19679358   0.36964927   0.12818548   0.05786546]
 [  0.10035505  11.64122005   0.           0.        ]]"
4,-0.767204,"[ 1.19581518  2.44765558 -0.44487811  1.85403326  1.11369234  0.50417799
 -0.30178342  1.56551482  0.36662726 -0.32955394  0.        ]",[ 0.79192355  4.22772645],-0.0760197849659,[ 0.43183354  4.0436573 ],[-0.3344166  -0.10659392],"[[ -0.20096376   0.63989137   0.12818548   0.05786546]
 [ -0.5152481   15.37055724   0.           0.        ]]"
5,-0.695892,"[ 1.2014231   2.04955655 -0.41419338  2.928538    1.11369066  0.50417757
 -0.22830155  2.02673465  0.19061778 -0.03512705  0.        ]",[-0.82536193  3.35363421],-0.0466392566999,[ 0.18400247  3.51192594],[-0.3344166  -0.10659392],"[[ -0.17973421   0.98396671   0.12818548   0.05786546]
 [  2.62801415  19.02482519   0.           0.        ]]"
6,-0.621022,"[ 1.20597934  1.43396389 -0.38622296  3.62550775  1.11368897  0.50417714
 -0.30584299  2.47904978 -0.11917214  0.19234331  0.        ]",[-0.51472245  2.87715731],-0.0308366726815,[-0.14670905  3.03983355],[-0.3344166  -0.10659392],"[[ -0.16045395   1.40042074   0.12818548   0.05786546]
 [ -0.68891502  22.60858882   0.           0.        ]]"
7,-0.611069,"[ 1.19757775  0.66272925 -0.43557459  3.46421478  1.11368729  0.50417671
 -0.3531087   2.92233504 -0.50229999  0.20756524  0.        ]",[-1.17722371  4.61416473],-0.0540025158796,[-0.3712922   2.86219263],[-0.3344166  -0.10659392],"[[ -0.19451836   1.88783286   0.12818548   0.05786546]
 [ -2.71076772  26.12087584   0.           0.        ]]"
8,-0.76118,"[ 1.16643425 -0.06659037 -0.56899328  2.05765881  1.1136856   0.50417629
 -0.4443563   3.35681024 -0.8843081  -0.01897169  0.        ]",[-1.47569488  4.3806774 ],-0.0932991561013,[-0.58706939  2.82466078],[-0.3344166  -0.10659392],"[[ -0.28789381   2.44479166   0.12818548   0.05786546]
 [ -6.61399413  29.56344968   0.           0.        ]]"
9,-0.998754,"[ 1.07961649 -0.43599247 -0.80264775 -0.54270919  1.11368392  0.50417586
 -0.53383768  3.01964652 -1.19425175 -0.46086759  0.        ]",[-1.78537271  1.99721531],-0.141282173017,[-0.74405718  3.00186586],[-0.3344166  -0.10659392],"[[ -0.45857282   3.06991415   0.12818548   0.05786546]
 [-10.44167074  26.89224151   0.           0.        ]]"
