timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.594515,"[ 1.20691737  2.56266425 -0.25434414 -0.98534371  1.36147771  0.39177335
 -0.25002916 -0.36899557  0.21539457 -0.62140246  0.        ]",[-0.74830451  5.03151282],-0.0844246371115,[-0.42483366  5.12006283],[-0.36439991 -0.1205478 ],"[[-0.0818574  -0.04593687  0.15735796  0.04477075]
 [ 0.00248714 -0.00392915  0.          0.        ]]"
1,-0.592174,"[ 1.20291787  2.56423037 -0.29782677 -0.82562767  1.36147564  0.39177311
 -0.3221752   0.13639318  0.21424421 -0.6369039   0.        ]",[ 0.34036729  5.84680216],-0.085817448077,[-0.19914249  4.92406654],[-0.36439991 -0.1205478 ],"[[-0.11152418 -0.00627527  0.15735796  0.04477075]
 [-2.95929812  3.95688459  0.          0.        ]]"
2,-0.634968,"[ 1.19450034  2.55474311 -0.36364747 -0.35089351  1.36147357  0.39177287
 -0.28798742  0.63156009  0.21461314 -0.60753739  0.        ]",[-0.85408829  5.35389558],-0.0830470884743,[ -2.93515623e-03   4.68781853e+00],[-0.36439991 -0.1205478 ],"[[-0.15662863  0.11179878  0.15735796  0.04477075]
 [-1.55581083  7.83758915  0.          0.        ]]"
3,-0.731063,"[ 1.17752842  2.49316208 -0.45724508  0.41607364  1.3614715   0.39177263
 -0.36957441  1.11715474  0.20319444 -0.54123294  0.        ]",[-0.05389653  3.55232335],-0.0759505638797,[ 0.14065722  4.4101162 ],[-0.36439991 -0.1205478 ],"[[ -0.22134998   0.30673445   0.15735796   0.04477075]
 [ -4.9051694   11.64327992   0.           0.        ]]"
4,-0.7069,"[ 1.14044253  2.31767949 -0.59805848  1.39734634  1.36146943  0.39177239
 -0.37243548  1.59297136  0.15881156 -0.46668368  0.        ]",[-0.19633574  4.04326914],-0.065373660704,[ 0.11198154  4.04132175],[-0.36439991 -0.1205478 ],"[[ -0.32063238   0.5770151    0.15735796   0.04477075]
 [ -5.02263262  15.37235237   0.           0.        ]]"
5,-0.707502,"[ 1.08572887  1.9625831  -0.74500735  2.40757012  1.36146736  0.39177215
 -0.38895766  2.05938259  0.0569004  -0.34828968  0.        ]",[ 1.35882311  2.99481315],-0.0458221592845,[-0.08613673  3.56282282],[-0.36439991 -0.1205478 ],"[[ -0.42789123   0.92113798   0.15735796   0.04477075]
 [ -5.70091848  19.0277379    0.           0.        ]]"
6,-0.659318,"[ 1.03997048  1.39327015 -0.84134646  3.11919635  1.36146528  0.39177191
 -0.28982032  2.51639285 -0.14381752 -0.15644402  0.        ]",[ 0.1919966   1.68650725],-0.0118685350555,[-0.58489829  3.17933655],[-0.36439991 -0.1205478 ],"[[ -0.50107974   1.33762882   0.15735796   0.04477075]
 [ -1.631096    22.60948467   0.           0.        ]]"
7,-0.574513,"[ 1.02306257  0.65837855 -0.87297774  3.0986774   1.36146321  0.39177167
 -0.2704834   2.96447432 -0.48831365  0.02824482  0.        ]",[-0.17224548  3.37678545],-0.0428047374349,[-0.91132182  3.01593971],[-0.36439991 -0.1205478 ],"[[ -0.52573935   1.82505364   0.15735796   0.04477075]
 [ -0.83727498  26.12130903   0.           0.        ]]"
8,-0.689371,"[ 1.00634214 -0.06283201 -0.90257294  1.97374876  1.36146114  0.39177142
 -0.28662989  3.40369804 -0.93733032  0.01378293  0.        ]",[-0.78360296  2.05816768],-0.100986834712,[-1.04440975  2.99463129],[-0.36439991 -0.1205478 ],"[[ -0.54913535   2.38201943   0.15735796   0.04477075]
 [ -1.5001339   29.56378549   0.           0.        ]]"
9,-0.867759,"[ 0.95985789 -0.46766677 -0.97749291 -0.26037263  1.36145907  0.39177118
 -0.36144618  3.09622036 -1.360089   -0.29281621  0.        ]",[-0.4783138   2.16453435],-0.158699538112,[-1.17806172  3.10300088],[-0.36439991 -0.1205478 ],"[[ -0.60994831   3.00714999   0.15735796   0.04477075]
 [ -4.57152906  27.15413544   0.           0.        ]]"
