timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.0762786571329,[-0.12129114 -0.15976478],[-0.11114395 -1.59755945],-0.949552,"[ 1.08085294  2.04572298  0.19826611  0.46797874  1.30037937 -0.3738245
  0.4987322   0.33514992  0.21900427  0.48710072  0.        ]","[[ 0.07545607 -0.06335468  0.15181181 -0.04079464]
 [ 0.00405231  0.00438786  0.          0.        ]]",[-0.89406161 -1.36823819]
1,-0.0691872329044,[-0.12129114 -0.15976478],[-0.03302486 -1.51496553],-0.962366,"[ 1.08368957  2.04128922  0.14448388  0.35198882  1.30037281 -0.3738237
  0.24772378 -0.20023429  0.21896672  0.39450762  0.        ]","[[ 0.04006592 -0.10298183  0.15181181 -0.04079464]
 [-3.53130537 -3.95391588  0.          0.        ]]",[ 1.31801918 -0.84158197]
2,-0.0591534535264,[-0.12129114 -0.15976478],[-0.07174158 -1.46420407],-0.873823,"[ 1.08473383  2.01757994  0.09849214  0.02806109  1.30036625 -0.3738229
  0.53363493 -0.64057131  0.20445858  0.24910361  0.        ]","[[ 0.00984362 -0.21472459  0.15181181 -0.04079464]
 [ 0.49566284 -7.20950306  0.          0.        ]]",[-0.64431378 -2.38843135]
3,-0.0494585175255,[-0.12129114 -0.15976478],[-0.02158646 -1.35691428],-0.807544,"[ 1.08477256  1.94396262  0.07452344 -0.48233488  1.30035968 -0.3738221
  0.35206165 -1.15668946  0.15740633  0.07344394  0.        ]","[[ -5.90141962e-03  -3.97200613e-01   1.51811807e-01  -4.07946426e-02]
 [ -2.06171409e+00  -1.10253889e+01   0.00000000e+00   0.00000000e+00]]",[ 0.56226339 -0.67665892]
4,-0.0455825768413,[-0.12129114 -0.15976478],[-0.0167961  -1.24341249],-0.651121,"[ 1.08437828  1.78103764  0.04636129 -1.10589706  1.30035312 -0.3738213
  0.51292214 -1.48965753  0.05064729 -0.13680233  0.        ]","[[ -0.02440333  -0.64240877   0.15181181  -0.04079464]
 [  0.20395532 -13.48721047   0.           0.        ]]",[-0.06598289 -0.04692349]
5,-0.0517682714495,[-0.12129114 -0.15976478],[ 0.02323758 -1.13897622],-0.592067,"[ 1.08442044  1.52898374  0.04851315 -1.66750436  1.30034656 -0.3738205
  0.49405948 -1.47865133 -0.10148878 -0.29631859  0.        ]","[[ -0.02298932  -0.91133717   0.15181181  -0.04079464]
 [ -0.06170073 -13.40590277   0.           0.        ]]",[ 0.58683478 -1.12538778]
6,-0.0639946347887,[-0.12129114 -0.15976478],[-0.01519663 -0.95095301],-0.575184,"[ 1.08478291  1.17258734  0.08212011 -2.10096817  1.30033999 -0.3738197
  0.65902262 -1.97837818 -0.29865889 -0.39488552  0.        ]","[[ -9.11039641e-04  -1.21652680e+00   1.51811807e-01  -4.07946426e-02]
 [  2.26175406e+00  -1.71007182e+01   0.00000000e+00   0.00000000e+00]]",[ 0.82537058 -1.30661164]
7,-0.0769141337665,[-0.12129114 -0.15976478],[-0.11213073 -0.74527574],-0.551046,"[ 1.08069643  0.67512971  0.20006997 -2.28249833  1.30033343 -0.3738189
  0.88773508 -2.46818899 -0.53407558 -0.38621039  0.        ]","[[  0.07664447  -1.59487881   0.15181181  -0.04079464]
 [  5.48310227 -20.72234801   0.           0.        ]]",[-0.69688609  0.78555165]
8,-0.0942863884528,[-0.12129114 -0.15976478],[-0.14006141 -0.69871598],-0.632094,"[ 1.06755507  0.18129603  0.32232779 -2.04778694  1.30032687 -0.3738181
  0.68410121 -1.99192191 -0.775973   -0.29826231  0.        ]","[[  0.15753057  -1.97399636   0.15181181  -0.04079464]
 [  2.61504372 -17.20119926   0.           0.        ]]",[ 0.29531021 -1.31434295]
9,-0.116910861487,[-0.12129114 -0.15976478],[-0.25847888 -0.58756542],-0.698317,"[ 1.0509372  -0.23897688  0.41725809 -1.42687046  1.3003203  -0.3738173
  0.76337511 -2.48137739 -1.01517091 -0.14194505  0.        ]","[[  0.22103453  -2.35433172   0.15181181  -0.04079464]
 [  3.73160917 -20.82026026   0.           0.        ]]",[ 0.54790222 -0.59150408]
