timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.126895107528,[-0.34756166 -0.15916516],[ 0.56894624 -2.42974758],-1.7209,"[ 1.12701382  2.41098318 -0.01920073  0.75289014  0.74389403  0.03304621
  0.84872066  0.37068845  0.7479341  -0.12995329  0.        ]","[[-0.09756637 -0.01023607  0.08469415  0.00447706]
 [-0.00120667 -0.00377287  0.          0.        ]]",[-0.063221   -2.52472019]
1,-0.127377860912,[-0.34756166 -0.15916516],[ 0.59791869 -2.20341206],-1.76664,"[ 1.1266661   2.40921123 -0.02296488  0.6098221   0.74389332  0.03304619
  0.83902437 -0.15979338  0.743209   -0.16978202  0.        ]","[[-0.10008409 -0.05003765  0.08469415  0.00447706]
 [-0.24974438 -3.96318913  0.          0.        ]]",[ 1.17814691 -1.92041265]
2,-0.127434557486,[-0.34756166 -0.15916516],[ 0.46542847 -1.91029453],-1.76223,"[ 1.13066552  2.39029363  0.02907777  0.18743344  0.7438926   0.03304617
  0.99359253 -0.67999036  0.73211479 -0.21521565  0.        ]","[[ -6.53237982e-02  -1.68257447e-01   8.46941491e-02   4.47706164e-03]
 [  3.71257776e+00  -7.84584272e+00   0.00000000e+00   0.00000000e+00]]",[ 1.21671574 -2.44090351]
3,-0.124446459547,[-0.34756166 -0.15916516],[ 0.20270543 -1.53484941],-1.67768,"[ 1.13203784  2.31511191  0.19908262 -0.48851047  0.74389189  0.03304615
  1.14510384 -1.18987513  0.71435763 -0.19353159  0.        ]","[[  4.78966627e-02  -3.63358314e-01   8.46941491e-02   4.47706164e-03]
 [  7.59654933e+00  -1.16515354e+01   0.00000000e+00   0.00000000e+00]]",[ 0.68656606 -1.82781637]
4,-0.116618276944,[-0.34756166 -0.15916516],[-0.19853251 -1.08771443],-1.46708,"[ 1.09832986  2.12569306  0.46320305 -1.34014947  0.74389117  0.03304613
  1.24525248 -1.68957235  0.66864607 -0.12769405  0.        ]","[[  2.25586092e-01  -6.33810495e-01   8.46941491e-02   4.47706164e-03]
 [  1.01638691e+01  -1.53812080e+01   0.00000000e+00   0.00000000e+00]]",[ 0.69550776  0.46684357]
5,-0.103934005861,[-0.34756166 -0.15916516],[-0.62933367 -0.88356972],-1.2439,"[  9.92205855e-01   1.83212561e+00   7.86655299e-01  -2.07123102e+00
   7.43890453e-01   3.30461121e-02   1.34473710e+00  -1.40116487e+00
   5.90735040e-01   1.91298465e-03   0.00000000e+00]","[[  4.54450318e-01  -9.19837617e-01   8.46941491e-02   4.47706164e-03]
 [  1.27141774e+01  -1.32286076e+01   0.00000000e+00   0.00000000e+00]]",[ 0.84078335 -2.54654933]
6,-0.0874715365321,[-0.34756166 -0.15916516],[-1.1860435 -0.3756569],-0.999316,"[ 0.76958329  1.44469216  1.13976024 -2.58951013  0.74388974  0.03304609
  1.46476873 -1.89658438  0.46333855  0.18111943  0.        ]","[[  7.39605750e-01  -1.22151172e+00   8.46941491e-02   4.47706164e-03]
 [  1.57912149e+01  -1.69263689e+01   0.00000000e+00   0.00000000e+00]]",[-0.59807024  0.1028664 ]
7,-0.0674239663004,[-0.34756166 -0.15916516],[-1.17585087 -0.05238742],-0.771697,"[ 0.45930057  0.96870223  1.41403368 -2.80605467  0.74388902  0.03304607
  1.36027974 -1.79691705  0.2775816   0.2973768   0.        ]","[[  1.02855714e+00  -1.55257486e+00   8.46941491e-02   4.47706164e-03]
 [  1.31127397e+01  -1.61825040e+01   0.00000000e+00   0.00000000e+00]]",[-1.243655   0.1319785]
8,-0.0451659835257,[-0.34756166 -0.15916516],[-0.91085023  0.16364259],-0.65107,"[ 0.18157679  0.51206315  1.55218543 -2.64922917  0.74388831  0.03304605
  1.19577334 -1.68382399  0.0835254   0.3005626   0.        ]","[[  1.24850307e+00  -1.86775482e+00   8.46941491e-02   4.47706164e-03]
 [  8.89572316e+00  -1.53384254e+01   0.00000000e+00   0.00000000e+00]]",[-1.71219967  0.43884066]
9,-0.0215324312805,[-0.34756166 -0.15916516],[-0.68412995  0.24080861],-0.689393,"[-0.00228286  0.13286752  1.60366296 -2.21209176  0.74388759  0.03304603
  1.03448347 -1.4102613  -0.09638297  0.22498252  0.        ]","[[  1.38493518e+00  -2.15403635e+00   8.46941491e-02   4.47706164e-03]
 [  4.76114781e+00  -1.32966144e+01   0.00000000e+00   0.00000000e+00]]",[-0.03930463  1.38434907]
10,-0.0113512729069,[-0.34756166 -0.15916516],[-0.61411548  0.1461336 ],-0.688059,"[-0.13016987 -0.11885545  1.62302133 -1.69827286  0.74388687  0.03304601
  1.02472799 -0.84447866 -0.24676522  0.15643678  0.        ]","[[  1.47764882e+00  -2.37759873e+00   8.46941491e-02   4.47706164e-03]
 [  4.51110274e+00  -9.07370255e+00   0.00000000e+00   0.00000000e+00]]",[-0.03504564 -0.39161613]
11,-0.0255370248407,[-0.34756166 -0.15916516],[-0.58497667  0.26766855],-0.674004,"[-0.25251017 -0.29586199  1.62951025 -1.14724425  0.74388616  0.03304599
  1.01583008 -1.02815536 -0.38624661  0.10408801  0.        ]","[[  1.56558281e+00  -2.57282789e+00   8.46941491e-02   4.47706164e-03]
 [  4.28304066e+00  -1.04446480e+01   0.00000000e+00   0.00000000e+00]]",[-1.18430367 -0.75948159]
12,-0.0492393841392,[-0.34756166 -0.15916516],[-0.54123622  0.38013166],-0.709833,"[-0.31531769 -0.44702903  1.62833291 -0.38168777  0.74388544  0.03304597
  0.85806863 -1.40336526 -0.56305253  0.02566946  0.        ]","[[  1.61066824e+00  -2.80981927e+00   8.46941491e-02   4.47706164e-03]
 [  2.38904300e-01  -1.32451784e+01   0.00000000e+00   0.00000000e+00]]",[-1.63219369 -0.64019126]
13,-0.0720299126431,[-0.34756166 -0.15916516],[-0.58938223 -0.04189205],-0.874873,"[-0.26656976 -0.52177778  1.62950542  0.48262587  0.74388472  0.03304595
  0.70343998 -0.40519133 -0.72995881 -0.02739414  0.        ]","[[  1.57567321e+00  -3.05610039e+00   8.46941491e-02   4.47706164e-03]
 [ -3.72493000e+00  -5.79495356e+00   0.00000000e+00   0.00000000e+00]]",[-1.30913038  0.66236151]
14,-0.0810945499435,[-0.34756166 -0.15916516],[-0.70757651 -0.60200602],-0.98234,"[-0.10874295 -0.52462127  1.62066831  0.57909091  0.74388401  0.03304593
  0.55187677  0.52294968 -0.79791447 -0.03871834  0.        ]","[[  1.46219342e+00  -3.08299426e+00   8.46941491e-02   4.47706164e-03]
 [ -7.61018685e+00   1.13255727e+00   0.00000000e+00   0.00000000e+00]]",[-0.88815128 -0.6669869 ]
15,-0.0799726691063,[-0.34756166 -0.15916516],[-0.69760251 -0.8206358 ],-0.999994,"[ 0.14478146 -0.5214319   1.56480118  0.47292323  0.74388329  0.03304591
  0.4205783   0.56863803 -0.78694541 -0.05121802  0.        ]","[[  1.27621986e+00  -3.05339251e+00   8.46941491e-02   4.47706164e-03]
 [ -1.09759667e+01   1.47357173e+00   0.00000000e+00   0.00000000e+00]]",[ 0.12497849 -0.33934019]
16,-0.0805729299505,[-0.34756166 -0.15916516],[-0.72748625 -0.97409528],-1.03818,"[ 0.41674681 -0.51780585  1.4405565   0.38490551  0.74388258  0.03304589
  0.44835682  0.49925443 -0.78791031 -0.06906614  0.        ]","[[  1.06384528e+00  -3.02879358e+00   8.46941491e-02   4.47706164e-03]
 [ -1.02638665e+01   9.55706141e-01   0.00000000e+00   0.00000000e+00]]",[-0.26177664 -0.12497315]
