timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.198275114648,[-0.44900811 -0.22031376],[ 1.97801566 -1.52062416],-2.38939,"[ 1.13842814  2.32555889 -0.0239289   0.87311805  1.07357955  1.42823476
  0.86671032  0.37227048  0.45533831 -1.48093347  0.        ]","[[-0.06652289  0.0073766   0.12317757  0.16530626]
 [ 0.00258882 -0.0031903   0.          0.        ]]",[ 2.07579724 -1.19259911]
1,-0.194797112385,[-0.44900811 -0.22031376],[ 1.69306231 -1.19736326],-2.3865,"[ 1.14105142  2.32483269  0.03455571  0.73799122  1.07357864  1.42823305
  1.0013442  -0.16413585  0.45678388 -1.44701179  0.        ]","[[-0.02676568 -0.03242985  0.12317757  0.16530626]
 [ 3.95995085 -3.96424886  0.          0.        ]]",[ 1.2147632  -1.17459983]
2,-0.184135469052,[-0.44900811 -0.22031376],[ 1.37705219 -0.79262793],-2.26792,"[ 1.13565408  2.30921877  0.20832275  0.33846995  1.07357773  1.42823134
  1.13331445 -0.6899157   0.45380019 -1.34616321  0.        ]","[[ 0.09135323 -0.15067025  0.12317757  0.16530626]
 [ 7.83902665 -7.84683789  0.          0.        ]]",[ 1.30662879 -1.35971788]
3,-0.165649745953,[-0.44900811 -0.22031376],[ 1.04807985 -0.03087771],-1.93143,"[ 1.0839351   2.24006479  0.48985761 -0.30265358  1.07357682  1.42822963
  1.26267687 -1.20526642  0.42524417 -1.18276315  0.        ]","[[  0.2862844   -0.34579002   0.12317757   0.16530626]
 [ 11.64145816 -11.65241851   0.           0.        ]]",[ 0.96360548  0.76097524]
4,-0.132748965198,[-0.44900811 -0.22031376],[ 0.55948579  0.15208483],-1.46089,"[ 0.9290213   2.11529868  0.85007374 -0.91577399  1.07357591  1.42822792
  1.38450333 -0.76611489  0.34122292 -0.90929462  0.        ]","[[  0.5550414   -0.5463022    0.12317757   0.16530626]
 [ 15.22239217  -8.4095371    0.           0.        ]]",[ 0.04692114  1.31765273]
5,-0.0856977364006,[-0.44900811 -0.22031376],[-0.00123557 -0.07810748],-0.963569,"[ 0.65129452  2.01047767  1.18846063 -1.26842878  1.073575    1.42822621
  1.38053675 -0.20727759  0.17324017 -0.54753653  0.        ]","[[  0.85831996  -0.67308861   0.12317757   0.16530626]
 [ 15.10584755  -4.28284197   0.           0.        ]]",[-1.00573674  0.66744208]
6,-0.0407127379369,[-0.44900811 -0.22031376],[-0.24111101 -0.31456482],-0.837705,"[ 0.34550359  1.9561054   1.39812918 -1.41943255  1.07357409  1.4282245
  1.23574676  0.16235034 -0.04424249 -0.2443447   0.        ]","[[  1.11773731  -0.731359     0.12317757   0.16530626]
 [ 10.85001826  -1.55335034   0.           0.        ]]",[-0.51573025 -0.09006521]
7,-0.0120282524358,[-0.44900811 -0.22031376],[-0.49261215 -0.25941008],-0.771646,"[ 0.08796219  1.92235364  1.49770779 -1.5048144   1.07357318  1.42822279
  1.15903326  0.11835977 -0.24820783 -0.05207456  0.        ]","[[ 1.31211427 -0.76568503  0.12317757  0.16530626]
 [ 8.59518127 -1.87819512  0.          0.        ]]",[ 0.26694275 -1.08943557]
8,-0.027868131934,[-0.44900811 -0.22031376],[-0.88415873  0.27004611],-0.77008,"[-0.16405827  1.84233264  1.54224359 -1.68593147  1.07357227  1.42822108
  1.18922716 -0.41281696 -0.43760064  0.05456059  0.        ]","[[ 1.4929226  -0.84260415  0.12317757  0.16530626]
 [ 9.48271497 -5.80063026  0.          0.        ]]",[-2.28636578  1.16543786]
9,-0.0482786712514,[-0.44900811 -0.22031376],[-0.83787739 -0.12222624],-0.818832,"[-0.37348798  1.75869493  1.54307845 -1.84835003  1.07357136  1.42821938
  1.04820091  0.13914127 -0.59296879  0.10811973  0.        ]","[[ 1.64098711 -0.91772154  0.12317757  0.16530626]
 [ 5.337502   -1.72473806  0.          0.        ]]",[-1.35384694  0.49720436]
10,-0.0591400309202,[-0.44900811 -0.22031376],[-0.65609348 -0.36186203],-0.85711,"[-0.46639599  1.74209461  1.5330683  -1.87774505  1.07357045  1.42821767
  0.90998071  0.41054171 -0.67446194  0.1378743   0.        ]","[[ 1.70697455 -0.93210794  0.12317757  0.16530626]
 [ 1.27476202  0.27939756  0.          0.        ]]",[-1.85544565 -0.15408493]
11,-0.0564229060991,[-0.44900811 -0.22031376],[-0.32925639 -0.28696185],-0.86112,"[-0.44610341  1.7414225   1.53580352 -1.87890893  1.07356954  1.42821596
  0.77452101  0.32733371 -0.65429614  0.12928977  0.        ]","[[ 1.69252117 -0.93268487  0.12317757  0.16530626]
 [-2.70684222 -0.33504383  0.          0.        ]]",[ 0.15033974  0.46323047]
12,-0.0487150465581,[-0.44900811 -0.22031376],[-0.3063719  -0.49326333],-0.830269,"[-0.37899026  1.75501463  1.54265866 -1.85492006  1.07356863  1.42821425
  0.79656056  0.57659624 -0.5963826   0.1083673   0.        ]","[[ 1.64488417 -0.92091779  0.12317757  0.16530626]
 [-2.05901027  1.50561582  0.          0.        ]]",[-0.30680141 -1.45075659]
13,-0.0385341370361,[-0.44900811 -0.22031376],[-0.09855905  0.00447446],-0.785778,"[-0.30413577  1.7435695   1.54636732 -1.87514358  1.07356772  1.42821254
  0.75668872  0.03640198 -0.52059433  0.065025    0.        ]","[[ 1.59194561 -0.93082861  0.12317757  0.16530626]
 [-3.23096436 -2.4834004   0.          0.        ]]",[-0.37939986 -0.63870472]
14,-0.0244174218193,[-0.44900811 -0.22031376],[ 0.24212281  0.44643438],-0.756043,"[-0.192292    1.65486726  1.54422808 -2.01856967  1.07356681  1.42821083
  0.70781165 -0.29935414 -0.38609461 -0.05667159  0.        ]","[[ 1.51291244 -1.00537288  0.12317757  0.16530626]
 [-4.66761379 -4.96276149  0.          0.        ]]",[ 0.55562478  0.52057246]
15,-0.0284098791879,[-0.44900811 -0.22031376],[ 0.26794958  0.35549593],-0.758146,"[-0.09310821  1.55797716  1.53459546 -2.15093983  1.0735659   1.42820912
  0.78572118 -0.00699308 -0.27793107 -0.18857428  0.        ]","[[ 1.44253632 -1.08296701  0.12317757  0.16530626]
 [-2.37757611 -2.80384897  0.          0.        ]]",[-0.27868137  0.08731169]
16,-0.0399380149878,[-0.44900811 -0.22031376],[ 0.49115032  0.41103661],-0.772388,"[-0.01181703  1.49066496  1.5211781  -2.22965968  1.07356499  1.42820741
  0.7497994   0.04738428 -0.20469074 -0.29524742  0.        ]","[[ 1.38439119 -1.13501518  0.12317757  0.16530626]
 [-3.43342436 -2.40230449  0.          0.        ]]",[ 0.57239305  0.29280274]
17,-0.0502473103224,[-0.44900811 -0.22031376],[ 0.41383976  0.3444857 ],-0.818888,"[ 0.0508686   1.44320627  1.507343   -2.27916452  1.07356408  1.4282057
  0.82915254  0.21074985 -0.15560947 -0.37806104  0.        ]","[[ 1.33912489 -1.17095747  0.12317757  0.16530626]
 [-1.10095333 -1.19594726  0.          0.        ]]",[ 0.27733369  1.66594465]
18,-0.050103105493,[-0.44900811 -0.22031376],[ 0.33077961 -0.13435656],-0.828701,"[ 0.06573152  1.46448129  1.50360544 -2.25755456  1.07356317  1.42820399
  0.86719266  0.75012726 -0.14817389 -0.37537305  0.        ]","[[ 1.32832453 -1.15491387  0.12317757  0.16530626]
 [ 0.01719079  2.7870329   0.          0.        ]]",[-0.59366089 -0.29354477]
19,-0.0488960128512,[-0.44900811 -0.22031376],[ 0.5304479  -0.06146026],-0.807281,"[ 0.09755625  1.52143764  1.49500612 -2.1949194   1.07356226  1.42820228
  0.78727424  0.58533786 -0.1338094  -0.36153944  0.        ]","[[ 1.3050994  -1.11138249  0.12317757  0.16530626]
 [-2.33186419  1.57016508  0.          0.        ]]",[ 0.51609202 -0.76686543]
20,-0.0529381517135,[-0.44900811 -0.22031376],[ 0.42190415  0.29736727],-0.77816,"[ 0.13250691  1.52223834  1.48460719 -2.19398046  1.07356135  1.42820057
  0.85834562  0.16985215 -0.1106191  -0.3907931   0.        ]","[[ 1.2794222  -1.11076252  0.12317757  0.16530626]
 [-0.24282154 -1.49794437  0.          0.        ]]",[ 0.60354381 -0.52634069]
