timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.0598533368939,[-0.37209445 -0.16005896],[ 0.77897596 -2.29360414],-1.24655,"[ 1.13316541  2.41677619  0.05706167  0.92854917  1.3764026  -0.31225562
  0.86096216  0.37304803  0.20147597  0.32707428  0.        ]","[[-0.04549008  0.03571046  0.15819874 -0.0357944 ]
 [ 0.00236286  0.00197202  0.          0.        ]]",[ 1.27367927 -2.77827787]
1,-0.0620385905041,[-0.37209445 -0.16005896],[ 0.55973709 -2.06819749],-1.34438,"[ 1.13458428  2.4176937   0.11667052  0.78544758  1.37640034 -0.31225543
  1.01135702 -0.15789193  0.20225052  0.35973483  0.        ]","[[-0.00573735 -0.00399378  0.15819874 -0.0357944 ]
 [ 3.95972896 -3.9591892   0.          0.        ]]",[ 0.85234281 -2.03225818]
2,-0.0679878762384,[-0.37209445 -0.16005896],[ 0.27112803 -1.74307382],-1.41261,"[ 1.12669862  2.40672986  0.28475852  0.3606699   1.37639809 -0.31225524
  1.13657737 -0.67828427  0.19789084  0.44643777  0.        ]","[[ 0.10651652 -0.12213176  0.15819874 -0.0357944 ]
 [ 7.25468723 -7.84165957  0.          0.        ]]",[ 0.82677898 -1.27892784]
3,-0.0766579384962,[-0.37209445 -0.16005896],[-0.12102124 -1.34068584],-1.43009,"[ 1.07910679  2.34426659  0.54415814 -0.32435652  1.37639583 -0.31225504
  1.25547908 -1.18835344  0.17156092  0.57170454  0.        ]","[[  0.28300132  -0.31714666   0.15819874  -0.0357944 ]
 [ 10.38339313 -11.64711922   0.           0.        ]]",[ 0.06732856 -1.51855535]
4,-0.082463447973,[-0.37209445 -0.16005896],[-0.47281978 -0.836707  ],-1.40065,"[ 0.96958494  2.1708308   0.83296961 -1.19827007  1.37639358 -0.31225485
  1.25785299 -1.68814777  0.10846843  0.67389476  0.        ]","[[  0.49129649  -0.5875017    0.15819874  -0.0357944 ]
 [ 10.44590609 -15.37593804   0.           0.        ]]",[-0.62060783 -1.05602307]
5,-0.074867332774,[-0.37209445 -0.16005896],[-0.73103845 -0.27966714],-1.23657,"[ 0.82993973  1.82361403  1.06093898 -2.09350053  1.37639132 -0.31225465
  1.1567322  -2.17791771  0.00847624  0.65485919  0.        ]","[[  0.67352004  -0.93168249   0.15819874  -0.0357944 ]
 [  7.7851557  -19.0299975    0.           0.        ]]",[-2.656159   -1.27956359]
6,-0.0485534568847,[-0.37209445 -0.16005896],[-0.85317671  0.22549361],-0.855874,"[ 0.72341214  1.27044527  1.18873047 -2.7160708   1.37638907 -0.31225446
  1.00050593 -2.6579727  -0.14977473  0.47544025  0.        ]","[[  0.78798246  -1.3482172    0.15819874  -0.0357944 ]
 [  3.67440417 -22.61162243   0.           0.        ]]",[-1.75617544  0.27231335]
7,-0.0330689897398,[-0.37209445 -0.16005896],[-0.72251272  0.38449621],-0.666749,"[ 0.69020865  0.63232344  1.22308998 -2.72249823  1.37638682 -0.31225427
  0.84726157 -2.45334129 -0.39963902  0.23213447  0.        ]","[[  0.82101511  -1.7851318    0.15819874  -0.0357944 ]
 [ -0.35789266 -21.08500137   0.           0.        ]]",[ 0.70318905  0.03942263]
8,-0.0685508552724,[-0.37209445 -0.16005896],[-0.86453545  0.45349264],-0.668328,"[ 0.66874329  0.07777668  1.24413459 -2.11234645  1.37638456 -0.31225407
  0.95325105 -2.37648828 -0.7126922   0.10257565  0.        ]","[[  0.84183721  -2.20108002   0.15819874  -0.0357944 ]
 [  2.43103498 -20.51168912   0.           0.        ]]",[ 0.55154037 -0.88068962]
9,-0.114618895681,[-0.37209445 -0.16005896],[-1.01628983  0.60702813],-0.87728,"[ 0.59364415 -0.34697531  1.31131164 -0.92638713  1.37638231 -0.31225388
  1.03436727 -2.78944491 -1.06224675  0.13069007  0.        ]","[[  0.91187263  -2.64222742   0.15819874  -0.0357944 ]
 [  4.56547716 -23.59275529   0.           0.        ]]",[-0.83964542  0.04283787]
10,-0.16276097237,[-0.37209445 -0.16005896],[-1.12253606  0.21051371],-1.20302,"[ 0.52936389 -0.52590605  1.36174351  0.67767773  1.37638005 -0.31225368
  0.90458443 -2.1378334  -1.41444985  0.28865631  0.        ]","[[  0.96891612  -3.1076951    0.15819874  -0.0357944 ]
 [  1.15052669 -18.73128173   0.           0.        ]]",[-2.67230298  0.28391754]
11,-0.174502252222,[-0.37209445 -0.16005896],[-1.29296696 -1.24543643],-1.39438,"[ 0.54871999 -0.52266444  1.34718478  1.06826674  1.3763778  -0.31225349
  0.75328407  0.63624725 -1.4946176   0.35291004  0.        ]","[[ 0.9519852  -3.21612262  0.15819874 -0.0357944 ]
 [-2.8306205   1.96554229  0.          0.        ]]",[-1.64139071 -1.34582864]
12,-0.167707661995,[-0.37209445 -0.16005896],[-1.18734813 -1.43446088],-1.36642,"[ 0.65368809 -0.52673999  1.25837309  0.81381003  1.37637554 -0.3122533
  0.60494677  0.89415993 -1.44857756  0.31471371  0.        ]","[[ 0.85621143 -3.14546607  0.15819874 -0.0357944 ]
 [-6.73380514  3.88977955  0.          0.        ]]",[-1.01640968 -1.37170782]
13,-0.163318421827,[-0.37209445 -0.16005896],[-1.02335167 -1.50619555],-1.31484,"[ 0.82150756 -0.52390828  1.07216947  0.57595149  1.37637329 -0.3122531
  0.45954097  0.72102472 -1.4200931   0.27915866  0.        ]","[[  0.68314734  -3.07944283   0.15819874  -0.0357944 ]
 [-10.55985595   2.59806015   0.           0.        ]]",[-1.03856887 -1.04916286]
14,-0.163528598797,[-0.37209445 -0.16005896],[-0.74848914 -1.6485877 ],-1.20995,"[ 1.00506381 -0.51921825  0.75648947  0.43566831  1.37637104 -0.31225291
  0.31701445  0.55861115 -1.42452496  0.25778005  0.        ]","[[  0.43432229  -3.04039491   0.15819874  -0.0357944 ]
 [-14.31014582   1.38633133   0.           0.        ]]",[-0.82695554 -2.0353223 ]
15,-0.167152953479,[-0.37209445 -0.16005896],[-0.24697003 -1.81172407],-1.118,"[ 1.1248769  -0.51598394  0.30202554  0.36469014  1.37636878 -0.31225271
  0.20334833  0.46246389 -1.45254964  0.25597714  0.        ]","[[  0.11811079  -3.02058276   0.15819874  -0.0357944 ]
 [-17.30103347   0.66900041   0.           0.        ]]",[-0.63842487 -2.02377199]
16,-0.172225107008,[-0.37209445 -0.16005896],[ 0.19418068 -1.89314961],-0.936425,"[ 1.09127999 -0.51426744 -0.24562494  0.33142625  1.37636653 -0.31225252
  0.12030097  0.41365964 -1.48872747  0.27786746  0.        ]","[[ -0.24983489  -3.01128186   0.15819874  -0.0357944 ]
 [-19.48625163   0.30488498   0.           0.        ]]",[-1.11050467 -2.96689251]
17,-0.176996482002,[-0.37209445 -0.16005896],[ 0.48300016 -1.84430516],-0.942972,"[ 0.82828082 -0.51345748 -0.81262081  0.3165405   1.37636427 -0.31225233
 -0.01550814  0.3907425  -1.51862686  0.32494518  0.        ]","[[ -0.67541436  -3.00711607   0.15819874  -0.0357944 ]
 [-23.05978611   0.13390739   0.           0.        ]]",[ 1.14067274 -1.93617511]
18,-0.179433177619,[-0.37209445 -0.16005896],[ 0.47857022 -1.69799459],-1.0246,"[ 0.38181319 -0.51309785 -1.20634581  0.31008216  1.37636202 -0.31225213
  0.15231021  0.38047707 -1.52737726  0.38219302  0.        ]","[[ -1.09230502  -3.005308     0.15819874  -0.0357944 ]
 [-18.64399524   0.05732121   0.           0.        ]]",[-1.08199873 -0.57008597]
19,-0.179266459383,[-0.37209445 -0.16005896],[ 0.24503995 -1.54275978],-1.03924,"[-0.16357158 -0.51285174 -1.37118623  0.30571408  1.37635976 -0.31225194
  0.01586745  0.38024252 -1.51414423  0.43804929  0.        ]","[[ -1.5012066   -3.00408488   0.15819874  -0.0357944 ]
 [-22.23419869   0.0555732    0.           0.        ]]",[-0.69379197 -2.43716281]
20,-0.175900677172,[-0.37209445 -0.16005896],[-0.23618907 -1.32059765],-1.21434,"[-0.80162697 -0.51276445 -1.25742685  0.30417826  1.37635751 -0.31225174
 -0.07179936  0.37301567 -1.47464958  0.48919712  0.        ]","[[ -1.96903512e+00  -3.00365482e+00   1.58198741e-01  -3.57943980e-02]
 [ -2.45409656e+01   1.65719663e-03   0.00000000e+00   0.00000000e+00]]",[ 0.32369   -1.8181235]
21,-0.169613343962,[-0.37209445 -0.16005896],[-0.5750699  -0.97715807],-1.30886,"[-1.3281478  -0.51278009 -0.84050486  0.30446049  1.37635525 -0.31225155
 -0.00463046  0.37194859 -1.41689997  0.51558201  0.        ]","[[ -2.44212147e+00  -3.00373391e+00   1.58198741e-01  -3.57943980e-02]
 [ -2.27735597e+01  -6.30228293e-03   0.00000000e+00   0.00000000e+00]]",[-0.87165227 -1.46937001]
22,-0.161412350481,[-0.37209445 -0.16005896],[-0.51829588 -0.65999693],-1.27699,"[-1.62396194 -0.51280329 -0.19315431  0.30487633  1.376353   -0.31225136
 -0.1186541   0.37214058 -1.35280025  0.5100615   0.        ]","[[ -2.92769553e+00  -3.00385042e+00   1.58198741e-01  -3.57943980e-02]
 [ -2.57738479e+01  -4.86808329e-03   0.00000000e+00   0.00000000e+00]]",[-0.57009545  0.16342128]
23,-0.15258250201,[-0.37209445 -0.16005896],[-0.44191173 -0.4239397 ],-1.163,"[-1.58531908 -0.51147946  0.59587192  0.28203611  1.37635075 -0.31225116
 -0.18504379  0.45893196 -1.2933081   0.47361975  0.        ]","[[ -3.46069978  -2.99745103   0.15819874  -0.0357944 ]
 [-27.5207515    0.64266295   0.           0.        ]]",[ 0.2118665  -1.13728659]
24,-0.146340936215,[-0.37209445 -0.16005896],[-0.43966445 -0.23468125],-1.14952,"[-1.17544132 -0.51326918  1.25781526  0.31318955  1.37634849 -0.31225097
 -0.13246098  0.33374109 -1.26518521  0.39705108  0.        ]","[[ -3.99723321  -3.00617833   0.15819874  -0.0357944 ]
 [-26.13715179  -0.29135269   0.           0.        ]]",[-1.03862065  0.51355391]
