timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.153984064681,[-0.45951277 -0.21489888],[-0.71924055 -3.11789727],-1.92078,"[ 1.13644484  2.3169245   0.19050202  0.66771749  1.42230374 -1.17544359
  0.8573935   0.37243962  0.13893545  1.28699978  0.        ]","[[ 0.08211578 -0.05388358  0.16430214 -0.13585724]
 [ 0.00155779 -0.00416374  0.          0.        ]]",[-0.86308863 -2.52957864]
1,-0.143036320889,[-0.45951277 -0.21489888],[-0.47632864 -2.80612564],-1.79302,"[ 1.13959461  2.31268316  0.14029022  0.53473266  1.42230211 -1.17544252
  0.74085797 -0.16482279  0.14011814  1.18877766  0.        ]","[[ 0.04790559 -0.09368054  0.16430214 -0.13585724]
 [-3.41122282 -3.9623454   0.          0.        ]]",[-0.78201009 -3.33693691]
2,-0.110464920087,[-0.45951277 -0.21489888],[-0.11677304 -2.43592882],-1.64955,"[ 1.13940083  2.28672562 -0.0046417   0.14357539  1.42230048 -1.17544146
  0.63757583 -0.69146744  0.11138785  0.90496131  0.        ]","[[-0.05066576 -0.21185634  0.16430214 -0.13585724]
 [-6.43587423 -7.84230361  0.          0.        ]]",[-1.05883495 -1.66718828]
3,-0.0547894279217,[-0.45951277 -0.21489888],[ 0.36434728 -2.11560988],-1.28724,"[ 1.10772941  2.20113296 -0.24796705 -0.47785102  1.42229885 -1.1754404
  0.50687656 -1.20763625 -0.03933912  0.45989759  0.        ]","[[ -0.21778533  -0.4068571    0.16430214  -0.13585724]
 [-10.26345024 -11.64508779   0.           0.        ]]",[ 0.42014135 -1.96661037]
4,-0.0206742467644,[-0.45951277 -0.21489888],[ 0.57913017 -1.81065297],-1.09013,"[ 1.02689578  2.00038325 -0.50882101 -1.25148111  1.42229722 -1.17543934
  0.57057723 -1.71385835 -0.37812454  0.03031887  0.        ]","[[ -0.40433591  -0.67717843   0.16430214  -0.13585724]
 [ -8.39794165 -15.37460263   0.           0.        ]]",[ 0.49314889 -0.68031836]
5,-0.0822693453449,[-0.45951277 -0.21489888],[ 0.63983417 -1.5515734 ],-1.12258,"[ 0.93134689  1.64467858 -0.70030874 -1.98705709  1.42229559 -1.17543828
  0.64284288 -2.03824526 -0.82651152 -0.19013767  0.        ]","[[ -0.55105995  -1.00864917   0.16430214  -0.13585724]
 [ -6.28160261 -17.76449317   0.           0.        ]]",[ 0.5304534  -1.17921664]
6,-0.137950729323,[-0.45951277 -0.21489888],[ 0.61198461 -1.13251019],-1.18844,"[ 0.84832812  1.1202671  -0.82547159 -2.45403816  1.42229396 -1.17543721
  0.71871026 -2.52801344 -1.28285822 -0.15521862  0.        ]","[[ -0.65439868  -1.40014282   0.16430214  -0.13585724]
 [ -4.05978432 -21.3728272    0.           0.        ]]",[-0.49306386  0.47692724]
7,-0.183402787824,[-0.45951277 -0.21489888],[ 0.78304571 -1.14240301],-1.19795,"[ 0.75655654  0.54079037 -0.93750736 -2.41168988  1.42229233 -1.17543615
  0.65471756 -2.21419264 -1.65236511  0.09335895  0.        ]","[[ -0.75439736  -1.80440227   0.16430214  -0.13585724]
 [ -5.93382504 -19.06083886   0.           0.        ]]",[ 0.29882687 -2.23286441]
8,-0.215601410289,[-0.45951277 -0.21489888],[ 0.71726239 -0.71341318],-1.42198,"[  6.48402499e-01   3.08705287e-04  -1.04492166e+00  -1.81785072e+00
   1.42229070e+00  -1.17543509e+00   6.99040622e-01  -2.70041261e+00
  -1.85288557e+00   4.90078920e-01   0.00000000e+00]","[[ -0.86005015  -2.22156066   0.16430214  -0.13585724]
 [ -4.6357956  -22.64305509   0.           0.        ]]",[ 0.99344371  0.41792622]
9,-0.227529990816,[-0.45951277 -0.21489888],[ 0.52191991 -0.7419011 ],-1.45104,"[ 0.59090573 -0.40017121 -1.09361184 -0.72371321  1.42228907 -1.17543403
  0.83641391 -2.41494509 -1.80983507  0.90308352  0.        ]","[[ -0.91240526  -2.65332097   0.16430214  -0.13585724]
 [ -0.61275077 -20.5399565    0.           0.        ]]",[ 0.89775488 -1.45011533]
