timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.225508474911,[-0.76433057 -0.29198608],[-1.48878622 -4.14039803],-1.9038,"[ 1.20535952  2.36195485 -0.19145422  0.42984526  0.1525116  -1.18034307
 -1.47749266  0.21839931  1.22223743  0.99249191  0.        ]","[[-0.09992435  0.02373186  0.016871   -0.13612214]
 [ 0.00220328 -0.00345267  0.          0.        ]]",[-2.30458512 -4.57428949]
1,-0.217890264488,[-0.76433057 -0.29198608],[-1.34847355 -4.09599066],-2.03452,"[ 1.19881741  2.36217032 -0.24944928  0.31472733  0.15251153 -1.18034188
 -1.58487864 -0.25646659  1.21138329  0.88454636  0.        ]","[[-0.13955578 -0.01604891  0.016871   -0.13612214]
 [-3.95218492 -3.96143805  0.          0.        ]]",[-0.22328843 -3.94133205]
2,-0.198151596359,[-0.76433057 -0.29198608],[-1.00576091 -4.00356579],-1.61812,"[ 1.17690742  2.34928215 -0.37565941 -0.02608564  0.15251146 -1.18034068
 -1.60670098 -0.72207691  1.15763318  0.62454204  0.        ]","[[-0.22666264 -0.13421543  0.016871   -0.13612214]
 [-4.75584471 -7.84227993  0.          0.        ]]",[-1.08432335 -5.185463  ]
3,-0.164479321919,[-0.76433057 -0.29198608],[-0.43884653 -3.77730846],-1.36147,"[ 1.12342508  2.2843048  -0.56437431 -0.57446801  0.1525114  -1.18033948
 -1.71154042 -1.17832377  0.99710777  0.24807543  0.        ]","[[ -0.36051359  -0.32921584   0.016871    -0.13612214]
 [ -8.61648414 -11.6450832    0.           0.        ]]",[-0.8011772  -4.85192782]
4,-0.112859375252,[-0.76433057 -0.29198608],[ 0.34488517 -3.3227396 ],-1.42238,"[ 0.99904218  2.10891979 -0.83103635 -1.27176533  0.15251133 -1.18033829
 -1.79296954 -1.62556359  0.62977392 -0.17203352  0.        ]","[[ -0.5629271   -0.59951937   0.016871    -0.13612214]
 [-11.61509362 -15.37282488   0.           0.        ]]",[ 1.07625785 -1.86589067]
5,-0.0591505363956,[-0.76433057 -0.29198608],[ 1.16807878 -2.75516272],-1.16145,"[ 0.83846252  1.76193369 -1.05263521 -1.98214557  0.15251127 -1.18033709
 -1.67930368 -2.06423409  0.12360567 -0.370802    0.        ]","[[ -7.53233999e-01  -9.43661270e-01   1.68710045e-02  -1.36122139e-01]
 [ -7.42963393e+00  -1.90291616e+01   0.00000000e+00   0.00000000e+00]]",[ 0.68435525 -3.51942069]
6,-0.0339744982207,[-0.76433057 -0.29198608],[ 1.49736738 -2.45202923],-1.10614,"[ 0.71811004  1.21295663 -1.17407274 -2.46889457  0.1525112  -1.18033589
 -1.60181902 -2.49415616 -0.33426585 -0.2494867   0.        ]","[[ -8.73198996e-01  -1.36019866e+00   1.68710045e-02  -1.36122139e-01]
 [ -4.57647464e+00  -2.26126109e+01   0.00000000e+00   0.00000000e+00]]",[ 1.3518992  -3.37367569]
7,-0.0614581559054,[-0.76433057 -0.29198608],[ 1.59838092 -2.12419105],-1.19031,"[ 0.66304072  0.51193146 -1.22081779 -2.42258923  0.15251113 -1.1803347
 -1.49194928 -2.91556572 -0.61892073  0.12563142  0.        ]","[[ -9.24137597e-01  -1.84769393e+00   1.68710045e-02  -1.36122139e-01]
 [ -5.30769785e-01  -2.61251505e+01   0.00000000e+00   0.00000000e+00]]",[ 1.21539966 -2.4285852 ]
8,-0.0982372589815,[-0.76433057 -0.29198608],[ 1.38977301 -1.83364844],-1.39986,"[ 0.69486078 -0.16699999 -1.19440308 -1.58348041  0.15251107 -1.1803335
 -1.38422664 -3.32857611 -0.64644235  0.62977413  0.        ]","[[ -8.94956745e-01  -2.40473830e+00   1.68710045e-02  -1.36122139e-01]
 [  3.43588532e+00  -2.95677384e+01   0.00000000e+00   0.00000000e+00]]",[ 2.07790357 -2.31429557]
9,-0.13786559017,[-0.76433057 -0.29198608],[ 0.97930712 -1.47139692],-1.52055,"[ 0.80577061 -0.53492045 -1.08857882  0.03874482  0.152511   -1.1803323
 -1.278582   -3.02797737 -0.42084072  1.13206321  0.        ]","[[ -7.87213789e-01  -3.02994662e+00   1.68710045e-02  -1.36122139e-01]
 [  7.32603341e+00  -2.70623428e+01   0.00000000e+00   0.00000000e+00]]",[ 1.01448731 -1.87383205]
10,-0.151031689509,[-0.76433057 -0.29198608],[ 0.73399699 -1.41720247],-1.01247,"[ 0.96902381 -0.53934056 -0.87962002  0.59193476  0.15251094 -1.18033111
 -1.17496531  0.27091186 -0.32487298  1.26703588  0.        ]","[[ -0.6024079   -3.22141368   0.016871    -0.13612214]
 [ 11.14151527   0.43414689   0.           0.        ]]",[ 0.78255837 -2.8363296 ]
11,-0.144052936156,[-0.76433057 -0.29198608],[ 0.80007708 -1.60048282],-1.0174,"[ 1.12814073 -0.54370522 -0.55080845  0.41611784  0.15251087 -1.18032991
 -1.09680761  0.69685262 -0.37170619  1.19820647  0.        ]","[[ -0.35070094  -3.16057803   0.016871    -0.13612214]
 [ 14.01951528   3.98439729   0.           0.        ]]",[ 0.97234074 -2.19138076]
12,-0.133560850782,[-0.76433057 -0.29198608],[ 0.99651551 -1.5420202 ],-1.1736,"[ 1.21142168 -0.54202227 -0.09520005  0.2115117   0.1525108  -1.18032871
 -0.99979809  0.56376567 -0.38267162  1.10423486  0.        ]","[[ -3.44694720e-02  -3.08985384e+00   1.68710045e-02  -1.36122139e-01]
 [  1.75917115e+01   2.87511091e+00   0.00000000e+00   0.00000000e+00]]",[ 1.05869531 -2.07953623]
13,-0.124955454477,[-0.76433057 -0.29198608],[ 1.20159912 -1.43286157],-1.40173,"[ 1.12675931 -0.53733415  0.46600883  0.08499436  0.15251074 -1.18032752
 -0.90173605  0.40808756 -0.34773764  1.03706247  0.        ]","[[  3.53594671e-01  -3.04601446e+00   1.68710045e-02  -1.36122139e-01]
 [  2.12026710e+01   1.57752502e+00   0.00000000e+00   0.00000000e+00]]",[ 1.54816995 -0.79557127]
14,-0.121257691634,[-0.76433057 -0.29198608],[ 1.36538553 -1.30031991],-1.54556,"[ 0.78004338 -0.5337756   1.02641503  0.01904313  0.15251067 -1.18032632
 -0.80561479  0.31327397 -0.28634757  1.01562359  0.        ]","[[  8.13160982e-01  -3.02309389e+00   1.68710045e-02  -1.36122139e-01]
 [  2.47421688e+01   7.87248850e-01   0.00000000e+00   0.00000000e+00]]",[ 1.21802542 -1.88910503]
15,-0.124172943194,[-0.76433057 -0.29198608],[ 1.48266637 -1.1324265 ],-1.81539,"[ 0.14279847 -0.53182952  1.39147016 -0.01206881  0.1525106  -1.18032512
 -0.71139586  0.26094515 -0.22293303  1.04640036  0.        ]","[[  1.34281445e+00  -3.01226030e+00   1.68710045e-02  -1.36122139e-01]
 [  2.82116194e+01   3.51085966e-01   0.00000000e+00   0.00000000e+00]]",[ 1.94364632 -1.36316111]
16,-0.133045806516,[-0.76433057 -0.29198608],[ 1.36355925 -1.05312586],-1.88461,"[-0.66962281 -0.53092003  1.32966077 -0.0257365   0.15251054 -1.18032393
 -0.61904176  0.23704966 -0.18487039  1.12328652  0.        ]","[[  1.94116799e+00  -3.00749628e+00   1.68710045e-02  -1.36122139e-01]
 [  3.16124035e+01   1.51916514e-01   0.00000000e+00   0.00000000e+00]]",[ 1.36977756 -0.55839432]
17,-0.144444230625,[-0.76433057 -0.29198608],[ 1.18924427 -0.96269137],-1.83889,"[-1.35833657 -0.5304277   0.70676618 -0.03293202  0.15251047 -1.18032273
 -0.52851574  0.230423   -0.19672262  1.22083971  0.        ]","[[  2.60686184e+00  -3.00498697e+00   1.68710045e-02  -1.36122139e-01]
 [  3.49458729e+01   9.66838230e-02   0.00000000e+00   0.00000000e+00]]",[ 0.8468853  -0.68747241]
18,-0.153061549367,[-0.76433057 -0.29198608],[ 1.05758417 -0.90987176],-1.79129,"[-1.5261184  -0.53016849 -0.32407149 -0.03666519  0.15251041 -1.18032153
 -0.45624483  0.22376188 -0.26577582  1.29135235  0.        ]","[[  3.33248052e+00  -3.00368476e+00   1.68710045e-02  -1.36122139e-01]
 [  3.76071277e+01   4.11638939e-02   0.00000000e+00   0.00000000e+00]]",[ 0.94253934 -1.6364071 ]
19,-0.153985378949,[-0.76433057 -0.29198608],[ 1.01476538 -0.97514606],-1.62406,"[-0.94715045 -0.53012451 -1.26279512 -0.03729169  0.15251034 -1.18032034
 -0.37511976  0.21814157 -0.36391985  1.28602221  0.        ]","[[  4.11459558e+00  -3.00346619e+00   1.68710045e-02  -1.36122139e-01]
 [  4.05944238e+01  -5.68089742e-03   0.00000000e+00   0.00000000e+00]]",[ 1.10843044 -0.71166957]
20,-0.145096291757,[-0.76433057 -0.29198608],[ 0.92519307 -1.2426312 ],-1.28678,"[ 0.16667627 -0.53009958 -1.47412846 -0.0376445   0.15251027 -1.18031914
 -0.28942239  0.22018772 -0.4327171   1.19240136  0.        ]","[[  4.95814587e+00  -3.00334310e+00   1.68710045e-02  -1.36122139e-01]
 [  4.37500883e+01   1.13747075e-02   0.00000000e+00   0.00000000e+00]]",[ 0.48853266 -2.81834346]
21,-0.130068719303,[-0.76433057 -0.29198608],[ 1.02503157 -1.4160254 ],-1.11202,"[ 1.0810357  -0.53011737 -0.67133745 -0.0373856   0.15251021 -1.18031794
 -0.26041504  0.21738519 -0.4156273   1.06479981  0.        ]","[[  5.84386467e+00  -3.00343342e+00   1.68710045e-02  -1.36122139e-01]
 [  4.48182334e+01  -1.19837207e-02   0.00000000e+00   0.00000000e+00]]",[ 1.18443753 -1.6942784 ]
22,-0.119877994346,[-0.76433057 -0.29198608],[ 1.27258587 -1.36331451],-1.43848,"[ 1.05104282 -0.53016458  0.64653067 -0.03670473  0.15251014 -1.18031675
 -0.17698839  0.21757986 -0.31515712  0.99926003  0.        ]","[[  6.77105220e+00  -3.00367094e+00   1.68710045e-02  -1.36122139e-01]
 [  4.78902818e+01  -1.03603088e-02   0.00000000e+00   0.00000000e+00]]",[ 0.96685942  0.01160424]
23,-0.125785608443,[-0.76433057 -0.29198608],[ 1.40002251 -1.1638763 ],-1.81649,"[-0.03673193 -0.529976    1.42279085 -0.03939702  0.15251008 -1.18031555
 -0.0987766   0.22817589 -0.20449514  1.06087261  0.        ]","[[  7.75775403e+00  -3.00273166e+00   1.68710045e-02  -1.36122139e-01]
 [  5.07703016e+01   7.79587961e-02   0.00000000e+00   0.00000000e+00]]",[ 2.07093243 -0.8605284 ]
24,-0.143330060869,[-0.76433057 -0.29198608],[ 1.14445782 -0.99970329],-1.80299,"[-1.29245721 -0.52989845  0.81441979 -0.04049647  0.15251001 -1.18031435
 -0.01854998  0.21728043 -0.1908381   1.21134215  0.        ]","[[  8.80280061e+00  -3.00234805e+00   1.68710045e-02  -1.36122139e-01]
 [  5.37245142e+01  -1.28544031e-02   0.00000000e+00   0.00000000e+00]]",[ 0.94904466 -0.99684385]
25,-0.154569797309,[-0.76433057 -0.29198608],[ 0.98272115 -0.91766316],-1.66861,"[-1.3953641  -0.5300045  -0.72447571 -0.03898248  0.15250994 -1.18031316
  0.05460982  0.2152223  -0.30243281  1.30054765  0.        ]","[[  9.90432056e+00  -3.00287628e+00   1.68710045e-02  -1.36122139e-01]
 [  5.64185030e+01  -3.00081741e-02   0.00000000e+00   0.00000000e+00]]",[ 0.49194076 -1.58343439]
26,-0.14796993072,[-0.76433057 -0.29198608],[ 0.91152471 -1.16595137],-1.3707,"[-0.10670353 -0.53010794 -1.51689487 -0.03749995  0.15250988 -1.18031196
  0.07717299  0.21635255 -0.42294222  1.22030904  0.        ]","[[  1.10410268e+01  -3.00339350e+00   1.68710045e-02  -1.36122139e-01]
 [  5.72493551e+01  -2.05866865e-02   0.00000000e+00   0.00000000e+00]]",[ 0.67773583 -1.68544759]
27,-0.128885764791,[-0.76433057 -0.29198608],[ 1.01015902 -1.44208789],-1.11016,"[ 1.12131727 -0.53016984 -0.57028234 -0.03660851  0.15250981 -1.18031076
  0.11926639  0.21749146 -0.40988152  1.0560165   0.        ]","[[  1.22015658e+01  -3.00370448e+00   1.68710045e-02  -1.36122139e-01]
 [  5.87993751e+01  -1.10930358e-02   0.00000000e+00   0.00000000e+00]]",[ 1.3504576  -1.96351746]
28,-0.119931063778,[-0.76433057 -0.29198608],[ 1.30109572 -1.33625722],-1.50031,"[ 0.75356054 -0.53020127  1.05245188 -0.03615304  0.15250975 -1.18030957
  0.19517673  0.21817725 -0.27068153  1.00612101  0.        ]","[[  1.34055992e+01  -3.00386336e+00   1.68710045e-02  -1.36122139e-01]
 [  6.15946467e+01  -5.37619541e-03   0.00000000e+00   0.00000000e+00]]",[ 0.77275931 -1.24197121]
29,-0.135827233507,[-0.76433057 -0.29198608],[ 1.20664287 -1.09857535],-1.78418,"[-0.8545875  -0.53021591  1.2356594  -0.03593856  0.15250968 -1.18030837
  0.24515108  0.21852773 -0.18065605  1.14707895  0.        ]","[[  1.46559556e+01  -3.00393817e+00   1.68710045e-02  -1.36122139e-01]
 [  6.34348698e+01  -2.45416247e-03   0.00000000e+00   0.00000000e+00]]",[ 0.88007344 -0.04603539]
30,-0.153455904847,[-0.76433057 -0.29198608],[ 0.95158142 -0.93597281],-1.7713,"[-1.51192241 -0.53001987 -0.39342231 -0.0387425   0.15250961 -1.18030718
  0.30567463  0.22708017 -0.27185301  1.29419645  0.        ]","[[  1.59470141e+01  -3.00295998e+00   1.68710045e-02  -1.36122139e-01]
 [  6.56635495e+01   6.88313931e-02   0.00000000e+00   0.00000000e+00]]",[ 1.41166687 -1.19999769]
31,-0.148465694126,[-0.76433057 -0.29198608],[ 0.87937379 -1.16063952],-1.42414,"[-0.1581435  -0.52997344 -1.51836713 -0.03940064  0.15250955 -1.18030598
  0.37789458  0.2165561  -0.42117343  1.22511569  0.        ]","[[  1.72869675e+01  -3.00273036e+00   1.68710045e-02  -1.36122139e-01]
 [  6.83229292e+01  -1.88859910e-02   0.00000000e+00   0.00000000e+00]]",[ 1.20446589 -1.07657135]
32,-0.125891771308,[-0.76433057 -0.29198608],[ 1.01017249 -1.47923994],-1.19916,"[ 1.19233245 -0.53006835 -0.29374441 -0.03804167  0.15250948 -1.18030478
  0.44868498  0.21603561 -0.39249822  1.03448586  0.        ]","[[  1.86795804e+01  -3.00320447e+00   1.68710045e-02  -1.36122139e-01]
 [  7.09296691e+01  -2.32234608e-02   0.00000000e+00   0.00000000e+00]]",[ 1.71498144 -1.21215044]
33,-0.123238786321,[-0.76433057 -0.29198608],[ 1.31700993 -1.26643419],-1.59552,"[ 0.23427652 -0.53014416  1.3652733  -0.03695204  0.15250941 -1.18030359
  0.51807396  0.21707746 -0.22234602  1.03840068  0.        ]","[[  2.01238103e+01  -3.00358460e+00   1.68710045e-02  -1.36122139e-01]
 [  7.34848051e+01  -1.45388513e-02   0.00000000e+00   0.00000000e+00]]",[ 0.84915004 -1.24352295]
34,-0.146881610019,[-0.76433057 -0.29198608],[ 0.99662209 -1.02110863],-1.75125,"[-1.45341274 -0.53018695  0.50029172 -0.03633391  0.15250935 -1.18030239
  0.56986962  0.21791494 -0.20732987  1.24150676  0.        ]","[[  2.16126429e+01  -3.00380023e+00   1.68710045e-02  -1.36122139e-01]
 [  7.53920991e+01  -7.55766922e-03   0.00000000e+00   0.00000000e+00]]",[ 1.03523825 -0.87078888]
35,-0.152844475449,[-0.76433057 -0.29198608],[ 0.88372087 -1.03241086],-1.53822,"[-0.7287449  -0.53018071 -1.39227896 -0.03641934  0.15250928 -1.18030119
  0.63685946  0.21952668 -0.3837608   1.27214581  0.        ]","[[  2.31452350e+01  -3.00377042e+00   1.68710045e-02  -1.36122139e-01]
 [  7.78588933e+01   5.87693777e-03   0.00000000e+00   0.00000000e+00]]",[ 1.22753121 -1.07845072]
36,-0.129558271085,[-0.76433057 -0.29198608],[ 0.92777848 -1.49387252],-1.10016,"[ 1.09988453 -0.53018374 -0.62663861 -0.03637173  0.15250922 -1.1803
  0.70252307  0.218328   -0.41307947  1.0610176   0.        ]","[[  2.47266730e+01  -3.00378703e+00   1.68710045e-02  -1.36122139e-01]
 [  8.02768530e+01  -4.11316963e-03   0.00000000e+00   0.00000000e+00]]",[ 1.3308434  -2.19029529]
37,-0.122689312886,[-0.76433057 -0.29198608],[ 1.27698827 -1.30555105],-1.61149,"[ 0.30112273 -0.53020048  1.34147991 -0.03612702  0.15250915 -1.1802988
  0.76688672  0.21836308 -0.22753127  1.03342052  0.        ]","[[  2.63559900e+01  -3.00387239e+00   1.68710045e-02  -1.36122139e-01]
 [  8.26469464e+01  -3.82002968e-03   0.00000000e+00   0.00000000e+00]]",[ 1.41223476 -0.21950244]
38,-0.148784113019,[-0.76433057 -0.29198608],[ 0.92404193 -1.0337292 ],-1.73077,"[-1.5109193  -0.53004671  0.30897297 -0.03832625  0.15250908 -1.1802976
  0.82997608  0.22541327 -0.21890186  1.25745761  0.        ]","[[  2.80322381e+01  -3.00310516e+00   1.68710045e-02  -1.36122139e-01]
 [  8.49701187e+01   5.49440418e-02   0.00000000e+00   0.00000000e+00]]",[ 1.09473818 -1.02594529]
39,-0.149694626066,[-0.76433057 -0.29198608],[ 0.81541157 -1.16014361],-1.33967,"[-0.29455504 -0.53001294 -1.51236497 -0.03880433  0.15250902 -1.18029641
  0.89181633  0.21687579 -0.41408312  1.2376823   0.        ]","[[  2.97544881e+01  -3.00293836e+00   1.68710045e-02  -1.36122139e-01]
 [  8.72472977e+01  -1.62148366e-02   0.00000000e+00   0.00000000e+00]]",[ 0.01311518 -1.64610303]
40,-0.1229245824,[-0.76433057 -0.29198608],[ 1.01122403 -1.52051759],-1.23974,"[ 1.20917339 -0.53009268  0.05383987 -0.03766064  0.15250895 -1.18029521
  0.84632105  0.21649545 -0.36711871  1.01494394  0.        ]","[[  3.14826257e+01  -3.00333736e+00   1.68710045e-02  -1.36122139e-01]
 [  8.55720399e+01  -1.93842376e-02   0.00000000e+00   0.00000000e+00]]",[ 0.88452885 -1.28163806]
41,-0.130775298287,[-0.76433057 -0.29198608],[ 1.16060758 -1.23843634],-1.68966,"[-0.47840995 -0.53015568  1.39229615 -0.03675368  0.15250889 -1.18029401
  0.89542221  0.21737242 -0.1865537   1.10381201  0.        ]","[[  3.32122076e+01  -3.00365376e+00   1.68710045e-02  -1.36122139e-01]
 [  8.73801252e+01  -1.20738630e-02   0.00000000e+00   0.00000000e+00]]",[ 1.13179069 -1.34280129]
42,-0.15430104834,[-0.76433057 -0.29198608],[ 0.81921327 -0.98657799],-1.57938,"[-1.42848624 -0.53019111 -0.65171318 -0.03624095  0.15250882 -1.18029282
  0.95596688  0.21806973 -0.29494548  1.2990947   0.        ]","[[  3.49821791e+01  -3.00383262e+00   1.68710045e-02  -1.36122139e-01]
 [  8.96095999e+01  -6.26099796e-03   0.00000000e+00   0.00000000e+00]]",[ 0.40832713 -0.8486788 ]
43,-0.138525229203,[-0.76433057 -0.29198608],[ 0.81942636 -1.40885162],-1.12861,"[ 0.66063391 -0.53017652 -1.22274881 -0.03644637  0.15250875 -1.18029162
  0.95169527  0.21979418 -0.43697832  1.13316702  0.        ]","[[  3.67727932e+01  -3.00376095e+00   1.68710045e-02  -1.36122139e-01]
 [  8.94523337e+01   8.11303597e-03   0.00000000e+00   0.00000000e+00]]",[ 1.41894431 -2.62389814]
44,-0.120108138539,[-0.76433057 -0.29198608],[ 1.18598342 -1.42010081],-1.48995,"[ 0.70588771 -0.53017671  1.09606418 -0.03643942  0.15250869 -1.18029042
  1.01112577  0.21830937 -0.26507069  1.00824326  0.        ]","[[  3.85837973e+01  -3.00376337e+00   1.68710045e-02  -1.36122139e-01]
 [  9.16407843e+01  -4.26203022e-03   0.00000000e+00   0.00000000e+00]]",[ 0.9845173  -0.43014675]
