timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.0598728181083,[ 0.09242407 -0.32616475],-0.0598728181083,"[ 1.05716489  1.19017676  0.17196619  0.01010124  1.32025568  0.12405535
  0.4152387   0.05127951  0.08585352 -0.00264909  0.        ]","[[ 0.07420388 -0.07270195  0.15074008  0.01785354]
 [-0.00042943 -0.00386631  0.          0.        ]]",[ 0.02486128  0.01468311],[-0.07769672 -0.13844588]
1,-0.0599599480126,[ 1.01623529  0.35690836],-0.0599599480126,"[ 1.05675361  1.18885417  0.17754634 -0.01167898  1.32021993  0.12405411
  0.44770795 -0.11597065  0.08565719 -0.00720923  0.        ]","[[ 0.07786876 -0.08573775  0.15074008  0.01785354]
 [ 0.36569742 -1.29540934  0.          0.        ]]",[ 0.02486128  0.01468311],[-0.07649148 -0.14812705]
2,-0.0584890722633,[-1.25592553  0.86477546],-0.0584890722633,"[ 1.05009621  1.18750936  0.24885043 -0.03085141  1.32018418  0.12405287
  0.79788439  0.07016101  0.08243379  0.0514943   0.        ]","[[ 0.12479512 -0.09722479  0.15074008  0.01785354]
 [ 4.31379455  0.14192227  0.          0.        ]]",[ 0.02486128  0.01468311],[-0.08003891 -0.13696526]
3,-0.0582346907878,[-0.58060659  1.15613137],-0.0582346907878,"[ 1.04067341  1.19114505  0.3179137   0.03127275  1.32014843  0.12405162
  0.43931205  0.51342104  0.07425218  0.14489396  0.        ]","[[ 0.17051101 -0.06004309  0.15074008  0.01785354]
 [ 0.27125871  3.56483381  0.          0.        ]]",[ 0.02486128  0.01468311],[-0.08391697 -0.10814692]
4,-0.0591597485272,[ 0.29331635  0.27472952],-0.0591597485272,"[ 1.04463209  1.19179174  0.29124336  0.21609387  1.32011268  0.12405038
  0.23497466  1.01714616  0.06604705  0.20189888  0.        ]","[[ 0.15282259  0.0502823   0.15074008  0.01785354]
 [-2.03242336  7.45473787  0.          0.        ]]",[ 0.02486128  0.01468311],[-0.089331   -0.07563751]
5,-0.0606669652875,[-0.55448796  0.14313663],-0.0606669652875,"[ 1.05013199  1.16609949  0.24796228  0.47929413  1.32007694  0.12404914
  0.34142792  1.13882033  0.04476025  0.27688159  0.        ]","[[ 0.12421587  0.20880598  0.15074008  0.01785354]
 [-0.83223293  8.39450087  0.          0.        ]]",[ 0.02486128  0.01468311],[-0.09558365 -0.05547754]
6,-0.0619407167315,[ 0.32590574  1.60281572],-0.0619407167315,"[ 1.05574736  1.10349292  0.18949308  0.75467496  1.3200412   0.12404789
  0.14830953  1.19077155  0.01141855  0.34329085  0.        ]","[[ 0.08572711  0.38072333  0.15074008  0.01785354]
 [-3.00940277  8.79588702  0.          0.        ]]",[ 0.02486128  0.01468311],[-0.10043336 -0.03504007]
7,-0.0636440382874,[-0.24954972  0.67393607],-0.0636440382874,"[ 1.05979269  0.97797488  0.11834773  1.07077498  1.32000547  0.12404665
  0.26784137  1.680858   -0.04710148  0.41872435  0.        ]","[[  0.03905927   0.5946166    0.15074008   0.01785354]
 [ -1.66180039  12.58083418   0.           0.        ]]",[ 0.02486128  0.01468311],[-0.10847596 -0.00750618]
8,-0.0687330032674,[-0.84445997 -1.23057608],-0.0687330032674,"[ 1.06082682  0.7472111   0.05295539  1.41345321  1.31996973  0.12404541
  0.18314203  1.99410996 -0.15624026  0.51769862  0.        ]","[[ -3.75742459e-03   8.70511410e-01   1.50740084e-01   1.78535398e-02]
 [ -2.61664869e+00   1.50005720e+01   0.00000000e+00   0.00000000e+00]]",[ 0.02486128  0.01468311],[-0.11405779  0.012184  ]
9,-0.0682076397712,[ 0.3321912   0.34116346],-0.0682076397712,"[ 1.05527189  0.47645393 -0.07720248  1.64608062  1.319934    0.12404416
 -0.10851907  1.44298037 -0.255533    0.53436692  0.        ]","[[ -0.08907871   1.12782454   0.15074008   0.01785354]
 [ -5.90470961  10.74487594   0.           0.        ]]",[ 0.02486128  0.01468311],[-0.11499078  0.01572383]
10,-0.0644924332096,[ 0.96537165 -1.09253045],-0.0644924332096,"[ 1.03488738  0.20839771 -0.2340294   1.76859808  1.31989827  0.12404292
  0.0184245   1.5902463  -0.34013508  0.50584526  0.        ]","[[ -0.19281499   1.35413661   0.15074008   0.01785354]
 [ -4.47362001  11.88256014   0.           0.        ]]",[ 0.02486128  0.01468311],[-0.11659681  0.02043741]
11,-0.0689386089664,[ 1.37450935 -1.58029216],-0.0689386089664,"[ 1.01968172 -0.03482662 -0.30895714  1.80733384  1.31986255  0.12404168
  0.36524819  1.04693066 -0.44169646  0.50839275  0.        ]","[[-0.24305855  1.5496912   0.15074008  0.01785354]
 [-0.56372498  7.68692653  0.          0.        ]]",[ 0.02486128  0.01468311],[-0.11738805  0.01431991]
12,-0.0804088889665,[ 0.89807178  0.41393656],-0.0804088889665,"[ 1.02871361 -0.17577943 -0.26647067  1.80064007  1.31982683  0.12404043
  0.71737194  0.51440473 -0.53321819  0.5479093   0.        ]","[[-0.214504    1.66216827  0.15074008  0.01785354]
 [ 3.40596006  3.57449581  0.          0.        ]]",[ 0.02486128  0.01468311],[-0.11801179  0.00573469]
13,-0.09988094296,[-0.05293485 -0.8323887 ],-0.09988094296,"[ 1.05206497 -0.28417398 -0.11111346  1.78090142  1.31979111  0.12403919
  1.02667533  0.71738878 -0.6540142   0.62164596  0.        ]","[[-0.11139875  1.7493869   0.15074008  0.01785354]
 [ 6.89301929  5.14213024  0.          0.        ]]",[ 0.02486128  0.01468311],[-0.12072538  0.00718515]
