timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.159948207012,[-0.28152483 -1.99836804],-0.159948207012,"[ 1.00153779  1.84869188 -0.0746153   0.91234557  0.44948544 -0.15450133
  0.0948842   0.30874802  0.95649733  0.33855391  0.        ]","[[ 0.0432851  -0.02840011  0.05166534 -0.01742517]
 [-0.0023126   0.00057182  0.          0.        ]]",[-0.32024741 -0.19654582],[-0.41418004 -2.47554159]
1,-0.15908797184,[-0.99299313 -1.7245746 ],-0.15908797184,"[ 1.00215362  1.84613356 -0.09178695  0.80829803  0.44948508 -0.15450123
 -0.01975705 -0.23303294  0.95635114  0.27262684  0.        ]","[[ 0.03208088 -0.06811228  0.05166534 -0.01742517]
 [-1.11441375 -3.95859564  0.          0.        ]]",[-0.32024741 -0.19654582],[ 0.15177289 -1.97526455]
2,-0.156007857941,[ 1.22887907 -3.68067176],-0.156007857941,"[ 1.00227345  1.82617902 -0.18604094  0.50117698  0.44948472 -0.15450112
 -0.4222718  -0.76393922  0.93523455  0.02024781  0.        ]","[[-0.0293839  -0.18621046  0.05166534 -0.01742517]
 [-5.01909162 -7.83829652  0.          0.        ]]",[-0.32024741 -0.19654582],[ 1.15127051 -1.4404645 ]
3,-0.151731321461,[ 1.37127278 -1.38795715],-0.151731321461,"[ 0.99710786  1.75356545 -0.27740111  0.01098723  0.44948436 -0.15450102
 -0.00410758 -1.28474962  0.85178238 -0.29650884  0.        ]","[[ -0.08906563  -0.38116267   0.05166534  -0.01742517]
 [ -0.96260843 -11.64422962   0.           0.        ]]",[-0.32024741 -0.19654582],[ 1.42141569 -0.85683733]
4,-0.144729302024,[ 0.88902867  0.40533174],-0.144729302024,"[ 0.99948061  1.57624728 -0.24584095 -0.60380034  0.449484   -0.15450091
  0.40577641 -1.79523185  0.72169779 -0.49896406  0.        ]","[[ -0.06842375  -0.65147666   0.05166534  -0.01742517]
 [  3.01355121 -15.37470966   0.           0.        ]]",[-0.32024741 -0.19654582],[ 1.10793567 -0.43593964]
5,-0.133542398148,[ 0.74598592 -0.01416443],-0.133542398148,"[ 1.00238609  1.302684   -0.10029554 -1.13131701  0.44948364 -0.1545008
  0.76213324 -1.53409317  0.59084007 -0.54857752  0.        ]","[[  0.02653023  -0.93982479   0.05166534  -0.01742517]
 [  6.47046346 -13.46641273   0.           0.        ]]",[-0.32024741 -0.19654582],[ 0.23318391 -0.54838598]
6,-0.11910736624,[-1.91214887  0.64036659],-0.11910736624,"[ 0.97814607  0.99062022  0.14003998 -1.4647673   0.44948328 -0.1545007
  1.05322036 -1.50535463  0.491753   -0.46173818  0.        ]","[[  0.18427008  -1.20704677   0.05166534  -0.01742517]
 [  9.29422065 -13.25642398   0.           0.        ]]",[-0.32024741 -0.19654582],[-0.58706665 -0.54637682]
7,-0.10371166221,[-0.62395761 -0.43548019],-0.10371166221,"[ 0.92466688  0.68486875  0.35397878 -1.61537462  0.44948292 -0.15450059
  0.62628377 -1.12230773  0.38391184 -0.37290437  0.        ]","[[  0.32860179  -1.44408936   0.05166534  -0.01742517]
 [  5.15265091 -10.45724138   0.           0.        ]]",[-0.32024741 -0.19654582],[-0.12378025 -0.43869355]
8,-0.0878031791683,[ 0.66979711 -1.38895871],-0.0878031791683,"[ 0.88412052  0.38650622  0.46453979 -1.62390162  0.44948256 -0.15450049
  0.36122785 -1.32986329  0.23171948 -0.3612697   0.        ]","[[  0.4058581   -1.6684521    0.05166534  -0.01742517]
 [  2.58143186 -11.97401503   0.           0.        ]]",[-0.32024741 -0.19654582],[ 0.25772113 -0.07845186]
9,-0.0667045058997,[ 0.51330217 -0.42458488],-0.0667045058997,"[ 0.83524829  0.0289336   0.57211231 -1.45459314  0.4494822  -0.15450038
  0.62925619 -1.83928927  0.01993165 -0.33690645  0.        ]","[[  0.48357381  -1.94528466   0.05166534  -0.01742517]
 [  5.18149219 -15.69679324   0.           0.        ]]",[-0.32024741 -0.19654582],[-0.03860503  0.27720928]
10,-0.0403682644765,[ 0.26550192 -0.01002303],-0.0403682644765,"[ 0.74207467 -0.34434806  0.7333013  -1.01584145  0.44948184 -0.15450028
  0.82812493 -2.02680921 -0.2270916  -0.23523214  0.        ]","[[  0.60655906  -2.27297044   0.05166534  -0.01742517]
 [  7.11066065 -17.06718775   0.           0.        ]]",[-0.32024741 -0.19654582],[-0.18088698  0.53141695]
11,-0.0217594667568,[-0.8775953   0.68278964],-0.0217594667568,"[ 0.6026809  -0.63327659  0.91329328 -0.33990632  0.44948148 -0.15450017
  0.92195799 -1.9859747  -0.48146039 -0.08213408  0.        ]","[[  0.75790475  -2.61132068   0.05166534  -0.01742517]
 [  8.02091479 -16.76882757   0.           0.        ]]",[-0.32024741 -0.19654582],[-0.09502432  0.76025563]
12,-0.037472001348,[-0.06287684  0.45127727],-0.037472001348,"[ 0.4702587  -0.78260585  1.04293257  0.40068279  0.44948112 -0.15450007
  0.54741499 -1.57058878 -0.71750144  0.07196036  0.        ]","[[  0.8818691   -2.9162406    0.05166534  -0.01742517]
 [  4.38760358 -13.73331588   0.           0.        ]]",[-0.32024741 -0.19654582],[ 0.29870099  0.9902491 ]
13,-0.0557124297904,[-0.25233165 -0.80620877],-0.0557124297904,"[ 0.37182131 -0.81552881  1.12089676  0.89744016  0.44948076 -0.15449996
  0.51284758 -0.02696056 -0.87069114  0.18487733  0.        ]","[[ 0.96625529 -3.10750461  0.05166534 -0.01742517]
 [ 4.05228108 -2.45284934  0.          0.        ]]",[-0.32024741 -0.19654582],[-0.07744557  0.59068102]
14,-0.0532094145373,[-0.02321233 -0.02529264],-0.0532094145373,"[ 0.28536989 -0.8150261   1.17894803  0.87207792  0.4494804  -0.15449986
  0.40160913  0.56964582 -0.85037203  0.17362716  0.        ]","[[ 1.03647482 -3.09782935  0.05166534 -0.01742517]
 [ 2.97319832  1.90700856  0.          0.        ]]",[-0.32024741 -0.19654582],[-0.3253811   0.04055947]
15,-0.0480334717115,[-0.33366477 -0.59218267],-0.0480334717115,"[ 0.21123904 -0.81153453  1.22196814  0.76517612  0.44948004 -0.15449975
  0.38606723  0.58317219 -0.80764567  0.15438488  0.        ]","[[ 1.09442621 -3.05699098  0.05166534 -0.01742517]
 [ 2.82243471  2.00585968  0.          0.        ]]",[-0.32024741 -0.19654582],[-0.34855264 -0.02490392]
16,-0.0443811678747,[ 0.66218311  0.44420539],-0.0443811678747,"[ 0.15525218 -0.8076816   1.25070188  0.68899178  0.44947968 -0.15449964
  0.24411769  0.44606579 -0.7769305   0.14572436  0.        ]","[[ 1.13705896 -3.02780471  0.05166534 -0.01742517]
 [ 1.44543444  1.003923    0.          0.        ]]",[-0.32024741 -0.19654582],[-0.09821826  0.15653509]
17,-0.0396208862786,[ 0.1312512  -0.51667916],-0.0396208862786,"[ 0.08148801 -0.80107091  1.28398734  0.59141662  0.44947932 -0.15449954
  0.51144283  0.68404715 -0.73643794  0.140095    0.        ]","[[ 1.1919864  -2.99027717  0.05166534 -0.01742517]
 [ 4.03866293  2.74303527  0.          0.        ]]",[-0.32024741 -0.19654582],[-0.66583025 -0.30419651]
18,-0.0348427799825,[-1.03366261  0.2038251 ],-0.0348427799825,"[-0.03605232 -0.793531    1.32707508  0.50403296  0.44947896 -0.15449943
  0.5567598   0.3966653  -0.69484144  0.14620243  0.        ]","[[ 1.27717036 -2.95648757  0.05166534 -0.01742517]
 [ 4.47827091  0.64292465  0.          0.        ]]",[-0.32024741 -0.19654582],[-0.65470874 -0.08125839]
19,-0.0320240433637,[-0.28410863 -0.58281604],-0.0320240433637,"[-0.10504178 -0.78813775  1.34703461  0.45044088  0.4494786  -0.15449933
  0.13947757  0.50534052 -0.66972161  0.15344119  0.        ]","[[ 1.32612188 -2.93566086  0.05166534 -0.01742517]
 [ 0.43037201  1.43709789  0.          0.        ]]",[-0.32024741 -0.19654582],[-0.14480579 -0.06218344]
20,-0.0314701795332,[ 0.22447503 -0.48906962],-0.0314701795332,"[-0.10112054 -0.78667366  1.34599909  0.43683352  0.44947824 -0.15449922
  0.02263171  0.18565061 -0.66502606  0.15267447  0.        ]","[[ 1.32335677 -2.93035885  0.05166534 -0.01742517]
 [-0.70310534 -0.89911055  0.          0.        ]]",[-0.32024741 -0.19654582],[ 0.18357097  0.34161592]
