timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.415537072442,[ 0.81429289 -2.5030372 ],-0.415537072442,"[ 0.99802678  1.8551888  -0.01174425  1.16062536 -1.57427912  1.46494497
  0.09699256  0.30941372  2.92794174 -1.29483808  0.        ]","[[ 0.08547111  0.06991777 -0.18153141  0.16941848]
 [ 0.00077397 -0.00058171  0.          0.        ]]",[-0.31660494 -0.1938878 ],[ 0.69821906 -1.94336843]
1,-0.41451527171,[-0.00936418 -2.28868728],-0.41451527171,"[ 0.9932261   1.85783447  0.03761447  1.0562173  -1.57427541  1.46494185
  0.42716699 -0.23175163  2.92617421 -1.27129996  0.        ]","[[ 0.11782158  0.03016584 -0.18153141  0.16941848]
 [ 3.22353695 -3.96140699  0.          0.        ]]",[-0.31660494 -0.1938878 ],[ 0.66701865 -1.8674643 ]
2,-0.414202112635,[ 1.25740096 -2.67353245],-0.414202112635,"[ 0.97939886  1.85327548  0.13386447  0.74575324 -1.5742717   1.46493873
  0.41699319 -0.76202661  2.92426329 -1.2683073   0.        ]","[[ 0.18129607 -0.08800286 -0.18153141  0.16941848]
 [ 3.12423607 -7.84252718  0.          0.        ]]",[-0.31660494 -0.1938878 ],[ 0.67142582 -1.82700682]
3,-0.412590902343,[ 1.09831327 -1.77148469],-0.412590902343,"[ 0.94525555  1.80537467  0.28540432  0.24242592 -1.57426799  1.4649356
  0.81609806 -1.28200845  2.9084216  -1.2721033   0.        ]","[[  0.28286622  -0.28303837  -0.18153141   0.16941848]
 [  7.01981525 -11.64832102   0.           0.        ]]",[-0.31660494 -0.1938878 ],[ 0.54053372 -1.89127266]
4,-0.403827972576,[ 0.17215699 -2.85374214],-0.403827972576,"[ 0.85035326  1.65937841  0.54038829 -0.40541671 -1.57426428  1.46493248
  1.20732139 -1.79166401  2.84912209 -1.20815757  0.        ]","[[  0.46157585  -0.55343203  -0.18153141   0.16941848]
 [ 10.8384743  -15.37855849   0.           0.        ]]",[-0.31660494 -0.1938878 ],[ 0.34247127 -1.94613683]
5,-0.388852213978,[-0.82979077 -2.35714704],-0.388852213978,"[ 0.67534534  1.35629205  0.82535032 -1.0793832  -1.57426056  1.46492935
  1.25528242 -2.291025    2.72950669 -1.15699715  0.        ]","[[  0.68304275  -0.89767463  -0.18153141   0.16941848]
 [ 11.30663224 -19.03348847   0.           0.        ]]",[-0.31660494 -0.1938878 ],[ 0.1372368  -1.96233594]
6,-0.372377523218,[-1.30754873 -0.8702464 ],-0.372377523218,"[ 0.47958266  0.86330091  1.03354701 -1.56696634 -1.57425685  1.46492623
  0.89606499 -2.7803414   2.54744753 -1.25334027  0.        ]","[[  0.87399931  -1.31427768  -0.18153141   0.16941848]
 [  7.80040307 -22.6149611    0.           0.        ]]",[-0.31660494 -0.1938878 ],[-0.01124322 -1.83904493]
7,-0.353585252025,[-0.37670582 -1.22939619],-0.353585252025,"[ 0.34502815  0.22638531  1.13850874 -1.58622581 -1.57425314  1.46492311
  0.47471408 -3.18982217  2.26868973 -1.50493144  0.        ]","[[  0.98874752  -1.7966479   -0.18153141   0.16941848]
 [  3.68769697 -25.61217935   0.           0.        ]]",[-0.31660494 -0.1938878 ],[-0.20682126 -1.59047449]
8,-0.322361581581,[ 0.26467489 -1.53279839],-0.322361581581,"[ 0.2728242  -0.40587347  1.18526037 -0.90613176 -1.57424943  1.46491998
  0.31426556 -3.6614759   1.83240985 -1.73260296  0.        ]","[[  1.04678993  -2.34352996  -0.18153141   0.16941848]
 [  2.12159869 -29.06455573   0.           0.        ]]",[-0.31660494 -0.1938878 ],[-0.33661926 -1.18778265]
9,-0.269793116689,[ 1.2465723   0.01942939],-0.269793116689,"[ 0.20537881 -0.78622172  1.22370293  0.49878047 -1.57424572  1.46491686
  0.41715151 -4.12378814  1.27235932 -1.70379884  0.        ]","[[  1.09929535  -2.95877535  -0.18153141   0.16941848]
 [  3.12584707 -32.44869529   0.           0.        ]]",[-0.31660494 -0.1938878 ],[ 0.01142147 -0.71422577]
10,-0.239727210128,[ 0.26264024 -0.27642021],-0.239727210128,"[ 0.06979144 -0.80094504  1.28733327  1.25538391 -1.57424201  1.46491373
  0.81658466  0.21939392  1.01781407 -1.58074952  0.        ]","[[ 1.20093137 -3.24768268 -0.18153141  0.16941848]
 [ 7.02462519 -0.65958642  0.          0.        ]]",[-0.31660494 -0.1938878 ],[-0.01162741 -0.23705256]
11,-0.248893967955,[-0.11302119  0.47884387],-0.248893967955,"[-0.13919713 -0.80705877  1.35396996  1.09661541 -1.57423829  1.46491061
  0.90889778  0.926655    1.08877002 -1.62660029  0.        ]","[[ 1.35046541 -3.18712998 -0.18153141  0.16941848]
 [ 7.92568172  4.51708388  0.          0.        ]]",[-0.31660494 -0.1938878 ],[ 0.12248029 -0.37722108]
12,-0.25986603429,[ 0.0397403  -0.09490604],-0.25986603429,"[-0.35957149 -0.8058007   1.38751279  0.81150461 -1.57423458  1.46490749
  0.84698467  1.1734755   1.20526409 -1.64397226  0.        ]","[[ 1.50291591 -3.07866245 -0.18153141  0.16941848]
 [ 7.32137286  6.32365279  0.          0.        ]]",[-0.31660494 -0.1938878 ],[ 0.23993132 -0.42046434]
13,-0.268088784376,[ 0.74027004 -0.07910226],-0.268088784376,"[-0.57364937 -0.78583846  1.38629847  0.49474276 -1.57423087  1.46490436
  0.84824558  1.10503096  1.32892063 -1.60783674  0.        ]","[[ 1.64946704 -2.95721568 -0.18153141  0.16941848]
 [ 7.33368997  5.82269823  0.          0.        ]]",[-0.31660494 -0.1938878 ],[ 0.30121708 -0.38477832]
14,-0.271041158565,[ 0.53843995 -1.27812607],-0.271041158565,"[-0.82513659 -0.75024092  1.34210189  0.20841631 -1.57422716  1.46490124
  1.13363047  1.04651312  1.42845064 -1.51469391  0.        ]","[[  1.82408973  -2.8450591   -0.18153141   0.16941848]
 [ 10.11927705   5.3943989    0.           0.        ]]",[-0.31660494 -0.1938878 ],[ 0.19570869 -0.37629074]
15,-0.266599290122,[ 0.6707936  1.1864452],-0.266599290122,"[-1.12748966 -0.72124958  1.22120352  0.04152894 -1.57422345  1.46489811
  1.33148361  0.49097632  1.45961396 -1.39393447  0.        ]","[[  2.0458516   -2.77796821  -0.18153141   0.16941848]
 [ 12.05049652   1.32825539   0.           0.        ]]",[-0.31660494 -0.1938878 ],[ 0.08664444 -0.07067759]
16,-0.256059055551,[ 0.17511642  0.37213071],-0.256059055551,"[-1.44496137 -0.68723935  0.98958814 -0.11861989 -1.57421974  1.46489499
  1.57912301  1.0284101   1.44045215 -1.24266072  0.        ]","[[  2.31111446  -2.71193571  -0.18153141   0.16941848]
 [ 14.46768057   5.2619087    0.           0.        ]]",[-0.31660494 -0.1938878 ],[-0.23582637 -0.22667459]
17,-0.236553018452,[-0.59150063  0.30775723],-0.236553018452,"[-1.71500924 -0.61273547  0.64196065 -0.39467407 -1.57421602  1.46489187
  1.62076619  1.21555064  1.35726425 -1.03260775  0.        ]","[[  2.60454712  -2.59295454  -0.18153141   0.16941848]
 [ 14.87418869   6.63166282   0.           0.        ]]",[-0.31660494 -0.1938878 ],[-0.64509159 -0.35967445]
