timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.144876144765,[ 2.05684851 -2.39661095],-0.144876144765,"[ 1.04084977  1.57060075  0.02853836  1.13363909  0.64769139  0.5786742
  0.05695573  0.29320897  0.88210976 -0.51776305  0.        ]","[[ 0.08694724 -0.04373636  0.07491197  0.06700685]
 [-0.00229848  0.00335489  0.          0.        ]]",[-0.63837671 -0.51920474],[ 2.43493295 -1.96037924]
1,-0.143069821044,[ 2.63386824 -1.33321249],-0.143069821044,"[ 1.03474641  1.56726372  0.08799207  1.03281989  0.647691    0.57867388
  0.53655059 -0.29742279  0.8780534  -0.47145662  0.        ]","[[ 0.12660769 -0.0834132   0.07491197  0.06700685]
 [ 3.95516281 -3.95783076  0.          0.        ]]",[-0.63837671 -0.51920474],[ 2.26224351 -1.62289059]
2,-0.137382780729,[ 2.39347746 -1.34948051],-0.137382780729,"[ 1.00331385  1.54508675  0.26278517  0.7352883   0.64769062  0.57867355
  1.00665869 -0.87635219  0.85715486 -0.33531217  0.        ]","[[ 0.24463189 -0.2015264   0.07491197  0.06700685]
 [ 7.83434594 -7.84053429  0.          0.        ]]",[-0.63837671 -0.51920474],[ 1.53983808 -1.18800712]
3,-0.127028005343,[ 0.90183026  0.21509604],-0.127028005343,"[ 0.90910271  1.46920802  0.53909808  0.26155822  0.64769023  0.57867322
  1.46747936 -1.44379498  0.79450923 -0.12011444  0.        ]","[[  0.43947066  -0.39652108   0.07491197   0.06700685]
 [ 11.63690128 -11.6462085    0.           0.        ]]",[-0.63837671 -0.51920474],[ 0.37712809 -0.64036876]
4,-0.111036146996,[-2.19929569 -1.52886708],-0.111036146996,"[ 0.70145444  1.32669757  0.87548068 -0.23160821  0.64768984  0.5786729
  1.87194212 -1.2825451   0.65338609  0.19904555  0.        ]","[[  0.70569425  -0.61859551   0.07491197   0.06700685]
 [ 14.97442485 -10.56476506   0.           0.        ]]",[-0.63837671 -0.51920474],[-1.49813986 -0.66810542]
5,-0.0952123867285,[-0.79141322  1.28833149],-0.0952123867285,"[ 0.42752867  1.10448709  1.13493382 -0.69713068  0.64768945  0.57867257
  1.35679171 -1.8414674   0.47042129  0.41160713  0.        ]","[[  0.96253384  -0.86750056   0.07491197   0.06700685]
 [ 10.72358143 -14.31330806   0.           0.        ]]",[-0.63837671 -0.51920474],[-0.51055741  0.17027761]
6,-0.0812859789253,[-0.07955713 -0.60029523],-0.0812859789253,"[ 0.20086583  0.83574179  1.26976586 -1.03708372  0.64768906  0.57867225
  0.95148388 -1.20863271  0.3239      0.4356902   0.        ]","[[  1.14344983  -1.11118246   0.07491197   0.06700685]
 [  7.37911568 -10.06908439   0.           0.        ]]",[-0.63837671 -0.51920474],[-0.40099233  0.26955855]
7,-0.0673270686851,[ 0.26604319  1.50176777],-0.0673270686851,"[ 0.00754212  0.55869167  1.34480067 -1.23051605  0.64768867  0.57867192
  0.89572121 -1.53326913  0.19467399  0.39045964  0.        ]","[[  1.28641594  -1.3344092    0.07491197   0.06700685]
 [  6.91898536 -12.24633832   0.           0.        ]]",[-0.63837671 -0.51920474],[-0.34409612  0.95839685]
8,-0.0524135314263,[-1.17182007  0.16830315],-0.0524135314263,"[-0.2006193   0.29332817  1.39126691 -1.29988706  0.64768829  0.57867159
  1.0066413  -0.90671756  0.0518349   0.35548071  0.        ]","[[ 1.4339782  -1.53717518  0.07491197  0.06700685]
 [ 7.83426988 -8.04424665  0.          0.        ]]",[-0.63837671 -0.51920474],[-1.06557012  0.6369223 ]
9,-0.040193587553,[-0.11446099  0.86358006],-0.040193587553,"[-0.36665832  0.09182831  1.40501003 -1.28332567  0.6476879   0.57867127
  0.50823406 -0.78348432 -0.06337465  0.31854327  0.        ]","[[ 1.54940048 -1.68976712  0.07491197  0.06700685]
 [ 3.72157361 -7.21776135  0.          0.        ]]",[-0.63837671 -0.51920474],[-0.22285843  0.80783015]
10,-0.0314463607253,[-0.03502863  0.27064729],-0.0314463607253,"[-0.46646118 -0.04964421  1.40363504 -1.23566602  0.64768751  0.57867094
  0.44435427 -0.2523084  -0.13638473  0.26706457  0.        ]","[[ 1.61854308 -1.79837919  0.07491197  0.06700685]
 [ 3.1944598  -3.655323    0.          0.        ]]",[-0.63837671 -0.51920474],[-0.29578203  0.26572508]
11,-0.0257529604865,[-0.52824444  0.17053753],-0.0257529604865,"[-0.55549123 -0.12845814  1.39630341 -1.19557278  0.64768712  0.57867061
  0.41987956 -0.08172033 -0.19554708  0.26166109  0.        ]","[[ 1.68040598 -1.86000667  0.07491197  0.06700685]
 [ 2.99250417 -2.51124017  0.          0.        ]]",[-0.63837671 -0.51920474],[-0.38518178  0.13204576]
12,-0.0219059427644,[ 0.05949934  0.77858874],-0.0219059427644,"[-0.61029673 -0.18255436  1.38889226 -1.16214192  0.64768673  0.57867029
  0.15930973  0.02641298 -0.23289431  0.24995646  0.        ]","[[ 1.71868318 -1.90295504  0.07491197  0.06700685]
 [ 0.84236725 -1.78602269  0.          0.        ]]",[-0.63837671 -0.51920474],[ 0.06705213  0.06887899]
