timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.249689625801,[-2.46198481 -2.67307877],-0.249689625801,"[ 1.04262638  1.5584363  -0.24966372  1.17452344 -0.30223521 -0.69783621
  0.05544156  0.29202176  1.93730112  0.78176953  0.        ]","[[-0.09969888 -0.03144224 -0.03464893 -0.08086078]
 [-0.00260302 -0.00199046  0.          0.        ]]",[-0.65429467 -0.53733623],[-2.27717519 -3.27296758]
1,-0.245223176897,[-1.61386378 -3.0972784 ],-0.245223176897,"[ 1.03578872  1.55573714 -0.30905059  1.0733756  -0.30223507 -0.69783578
 -0.42728143 -0.30142471  1.91839267  0.63298599  0.        ]","[[-0.13942552 -0.07119405 -0.03464893 -0.08086078]
 [-3.95690235 -3.96000437  0.          0.        ]]",[-0.65429467 -0.53733623],[-1.87471628 -2.87112522]
2,-0.230692533842,[-1.46952028 -1.75049515],-0.230692533842,"[ 1.00223346  1.53545205 -0.48318208  0.77511528 -0.30223493 -0.69783535
 -0.9004694  -0.8831243   1.81522866  0.20514491  0.        ]","[[-0.25745423 -0.18932014 -0.03464893 -0.08086078]
 [-7.83309654 -7.83967402  0.          0.        ]]",[-0.65429467 -0.53733623],[-1.31301284 -2.22458696]
3,-0.203234487116,[-0.17512488 -1.39933708],-0.203234487116,"[ 0.90473362  1.46262224 -0.75777251  0.29943234 -0.3022348  -0.69783492
 -1.36434667 -1.45329982  1.50400393 -0.41555957  0.        ]","[[ -0.45224088  -0.38426869  -0.03464893  -0.08086078]
 [-11.63302827 -11.64249129   0.           0.        ]]",[-0.65429467 -0.53733623],[-0.10125071 -1.42753589]
4,-0.163494361113,[ 0.22976726  0.58433982],-0.163494361113,"[ 0.72014004  1.28572382 -1.05771475 -0.29655242 -0.30223466 -0.6978345
 -1.42079924 -2.01234855  0.90791088 -0.95434647  0.        ]","[[ -0.68953953  -0.65452927  -0.03464893  -0.08086078]
 [-12.09548241 -15.37111532   0.           0.        ]]",[-0.65429467 -0.53733623],[ 1.01624703 -0.43282628]
5,-0.122508555744,[ 2.3867216  0.6144029],-0.122508555744,"[ 0.48107647  1.02109332 -1.29771483 -0.79651437 -0.30223452 -0.69783407
 -1.28091428 -1.61980034  0.21111958 -1.12411562  0.        ]","[[ -0.91995275  -0.93568346  -0.03464893  -0.08086078]
 [-10.94960487 -12.75301354   0.           0.        ]]",[-0.65429467 -0.53733623],[ 1.92847383  0.41451508]
6,-0.0935178559814,[ 2.0144645   0.33863054],-0.0935178559814,"[ 0.26511051  0.75995686 -1.43972305 -1.08523378 -0.30223439 -0.69783364
 -0.77169098 -1.21731273 -0.31079866 -0.9900759   0.        ]","[[ -1.09709398  -1.16381018  -0.03464893  -0.08086078]
 [ -6.77822761 -10.06861082   0.           0.        ]]",[-0.65429467 -0.53733623],[ 1.69175994  0.78939861]
7,-0.0765892722008,[ 0.62594217 -0.11864869],-0.0765892722008,"[ 0.14097497  0.52639069 -1.49857351 -1.2313542  -0.30223425 -0.69783321
 -0.27239098 -0.98651674 -0.59397999 -0.76735402  0.        ]","[[-1.19162278 -1.34973813 -0.03464893 -0.08086078]
 [-2.68813609 -8.52931059  0.          0.        ]]",[-0.65429467 -0.53733623],[ 1.18513501  0.67060727]
8,-0.0644334701487,[ 0.95540219  1.27419092],-0.0644334701487,"[ 0.10272376  0.29910582 -1.51382374 -1.29048792 -0.30223411 -0.69783278
  0.03644809 -1.03171125 -0.72201717 -0.54853732  0.        ]","[[-1.22000277 -1.52334884 -0.03464893 -0.08086078]
 [-0.15823437 -8.83074354  0.          0.        ]]",[-0.65429467 -0.53733623],[ 1.01098835  0.88610357]
9,-0.0550032884246,[-0.25822129 -0.07112166],-0.0550032884246,"[ 0.14956237  0.12052763 -1.4949654  -1.28356353 -0.30223398 -0.69783235
  0.4983172  -0.41190763 -0.72701785 -0.41072579  0.        ]","[[-1.18520799 -1.65848814 -0.03464893 -0.08086078]
 [ 3.62523636 -4.69693298  0.          0.        ]]",[-0.65429467 -0.53733623],[-0.37675723 -0.10641544]
10,-0.0473648945526,[ 0.01691436  0.16819087],-0.0473648945526,"[ 0.2307494  -0.00501497 -1.4574989  -1.2505651  -0.30223384 -0.69783192
  0.36480541 -0.44015917 -0.68277964 -0.33830423  0.        ]","[[-1.12367633 -1.75431725 -0.03464893 -0.08086078]
 [ 2.53155673 -4.88535949  0.          0.        ]]",[-0.65429467 -0.53733623],[ 0.03301668  0.22446819]
11,-0.0400874141585,[-0.35059594 -0.44810878],-0.0400874141585,"[ 0.29600948 -0.12099467 -1.42268771 -1.19859469 -0.3022337  -0.69783149
  0.36685187 -0.32580168 -0.64920681 -0.26122743  0.        ]","[[-1.07287704 -1.84437191 -0.03464893 -0.08086078]
 [ 2.548322   -4.12264785  0.          0.        ]]",[-0.65429467 -0.53733623],[-0.02620035  0.23722167]
12,-0.0324275660149,[ 0.34616785  0.41999402],-0.0324275660149,"[ 0.34185994 -0.24565312 -1.39553234 -1.11813743 -0.30223357 -0.69783106
  0.19130781 -0.57957333 -0.63133159 -0.15939415  0.        ]","[[-1.0363381  -1.94380661 -0.03464893 -0.08086078]
 [ 1.11032921 -5.81519123  0.          0.        ]]",[-0.65429467 -0.53733623],[ 0.68512857  0.99218458]
13,-0.0251923773724,[ 1.01286845 -0.05725472],-0.0251923773724,"[ 0.38574939 -0.36440633 -1.36730355 -1.01536363 -0.30223343 -0.69783063
  0.35587625 -0.312983   -0.61062883 -0.05605527  0.        ]","[[-1.00060606 -2.04227091 -0.03464893 -0.08086078]
 [ 2.45841511 -4.03715668  0.          0.        ]]",[-0.65429467 -0.53733623],[ 0.18274    0.7277261]
14,-0.0166866500796,[-1.07520946  0.43494225],-0.0166866500796,"[ 0.48993885 -0.45915356 -1.29059922 -0.91265181 -0.3022333  -0.6978302
  0.83317455 -0.3350164  -0.54029261 -0.00369257  0.        ]","[[-0.91220932 -2.12448881 -0.03464893 -0.08086078]
 [ 6.36827205 -4.18411035  0.          0.        ]]",[-0.65429467 -0.53733623],[-1.01808548  0.49490756]
15,-0.00928465177507,[-0.19139427  0.69444259],-0.00928465177507,"[ 0.58509908 -0.53137622 -1.20665348 -0.82020755 -0.30223316 -0.69782977
  0.33454182 -0.06433665 -0.47408367  0.03542406  0.        ]","[[-0.8258258  -2.19005745 -0.03464893 -0.08086078]
 [ 2.28365788 -2.37880189  0.          0.        ]]",[-0.65429467 -0.53733623],[-0.06730661  0.58895606]
16,-0.00689188782551,[ 0.0095891   1.43965619],-0.00689188782551,"[ 0.62429737 -0.55224721 -1.16747869 -0.79095342 -0.30223302 -0.69782935
  0.23651889  0.35501006 -0.44529983  0.04288542  0.        ]","[[-0.78820903 -2.20957177 -0.03464893 -0.08086078]
 [ 1.48069132  0.41804658  0.          0.        ]]",[-0.65429467 -0.53733623],[-0.17240223  0.06500311]
17,-0.0120897911279,[-0.44694253 -1.1060072 ],-0.0120897911279,"[ 0.65423027 -0.50038012 -1.13547992 -0.86149565 -0.30223289 -0.69782892
  0.23754708  0.94745242 -0.41030776 -0.03152475  0.        ]","[[-0.75851045 -2.16156597 -0.03464893 -0.08086078]
 [ 1.48911473  4.36936484  0.          0.        ]]",[-0.65429467 -0.53733623],[-0.7567476  -0.98124593]
18,-0.0176265254788,[ 0.40099373  0.05194815],-0.0176265254788,"[ 0.66580639 -0.44818913 -1.12257985 -0.9255637  -0.30223275 -0.69782849
  0.01799237  0.34081466 -0.38713443 -0.09533359  0.        ]","[[-0.74677347 -2.11477341 -0.03464893 -0.08086078]
 [-0.30939428  0.32337607  0.          0.        ]]",[-0.65429467 -0.53733623],[ 0.08669764 -0.12846644]
19,-0.0190094377864,[-0.20196827  0.1706447 ],-0.0190094377864,"[ 0.67535988 -0.4385826  -1.11170105 -0.93664891 -0.30223261 -0.69782806
  0.21251209  0.37068128 -0.37523505 -0.10956983  0.        ]","[[-0.73697393 -2.10630729 -0.03464893 -0.08086078]
 [ 1.28403774  0.52257353  0.          0.        ]]",[-0.65429467 -0.53733623],[-0.44650951 -0.36360162]
20,-0.021797903601,[ 0.56688751  0.12613618],-0.021797903601,"[ 0.6920735  -0.41900095 -1.09214247 -0.95859466 -0.30223248 -0.69782763
  0.11180593  0.47044688 -0.35267269 -0.13697423  0.        ]","[[-0.71957012 -2.08917973 -0.03464893 -0.08086078]
 [ 0.45909203  1.18796446  0.          0.        ]]",[-0.65429467 -0.53733623],[-0.34401318 -0.51203036]
21,-0.0268112055624,[-0.28200115 -1.42402153],-0.0268112055624,"[ 0.72158133 -0.38595572 -1.05586126 -0.99371004 -0.30223234 -0.6978272
  0.38462573  0.54178461 -0.31029398 -0.18170518  0.        ]","[[-0.68796536 -2.0606467  -0.03464893 -0.08086078]
 [ 2.69392744  1.66375517  0.          0.        ]]",[-0.65429467 -0.53733623],[-1.1560812  -1.01503444]
