timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
23,[ 0.23947614 -0.52691185],[ 0.26676386 -1.93921544],-0.185125076073,-0.185125076073,"[[-1.89263704 -3.01149944 -0.19450522 -0.00872717]
 [-7.92604691  0.30547111  0.          0.        ]]","[-0.83049151 -0.67849763 -1.54460028  0.40184858 -1.69569574 -0.07482256
 -0.57784305  0.35460599  1.12716219  0.26977405  0.        ]",[-0.20309421 -0.09180123]
24,[ 0.25729537 -0.51576829],[ 0.85118806 -0.39477023],-0.186894774012,-0.186894774012,"[[-2.03898658 -3.00727165 -0.19450522 -0.00872717]
 [-6.71294914  0.13789417  0.          0.        ]]","[-1.02325839 -0.67774664 -1.45925083  0.39038681 -1.69568899 -0.07482249
 -0.47028407  0.33232164  1.13935379  0.28320959  0.        ]",[-0.20309421 -0.09180123]
25,[ 0.27690074 -0.48461896],[ 0.48310663 -0.74473913],-0.188255437042,-0.188255437042,"[[-2.1380989  -3.00475132 -0.19450522 -0.00872717]
 [-3.20995688  0.10452472  0.          0.        ]]","[-1.14621862 -0.67728721 -1.38487633  0.38355696 -1.69568224 -0.07482241
 -0.1596935   0.32788387  1.14894214  0.2912643   0.        ]",[-0.20309421 -0.09180123]
26,[ 0.28782162 -0.46466592],[-0.68263428 -1.82558828],-0.188878194267,-0.188878194267,"[[-2.18246916 -3.00351508 -0.19450522 -0.00872717]
 [-1.23365504  0.03264598  0.          0.        ]]","[-1.19889145 -0.67705823 -1.34746203  0.38020749 -1.69567548 -0.07482233
  0.0155341   0.31832523  1.15335589  0.29465521  0.        ]",[-0.20309421 -0.09180123]
27,[ 0.26361993 -0.49854195],[ 0.70475899 -1.4936367 ],-0.18974268644,-0.18974268644,"[[-2.23401479 -3.00340424 -0.19450522 -0.00872717]
 [-3.91198152 -0.00882493  0.          0.        ]]","[-1.25804831 -0.67703668 -1.30093436  0.37990682 -1.69566873 -0.07482225
 -0.22193812  0.31281016  1.1596736   0.29772525  0.        ]",[-0.20309421 -0.09180123]
28,[ 0.27577794 -0.47254369],[ 0.16925887 -2.14776282],-0.190613326702,-0.190613326702,"[[-2.28348097 -3.00362669 -0.19450522 -0.00872717]
 [-1.04419348 -0.01091468  0.          0.        ]]","[-1.31262361 -0.67707687 -1.25329686  0.38050893 -1.69566198 -0.07482218
  0.03233307  0.31253192  1.16611345  0.30015559  0.        ]",[-0.20309421 -0.09180123]
29,[ 0.27781728 -0.46680811],[ 1.54025604 -0.86685281],-0.190869437596,-0.190869437596,"[[-2.29743366 -3.00380549 -0.19450522 -0.00872717]
 [-0.35337712 -0.00684374  0.          0.        ]]","[-1.32760718 -0.67710892 -1.23934485  0.38099283 -1.69565522 -0.0748221
  0.09358398  0.31307291  1.1680245   0.30071341  0.        ]",[-0.20309421 -0.09180123]
30,[ 0.28227082 -0.43935841],[-0.20351619 -1.94061096],-0.190302701516,-0.190302701516,"[[-2.26470616 -3.00376579 -0.19450522 -0.00872717]
 [ 3.61290857  0.00619842  0.          0.        ]]","[-1.2921629  -0.67710057 -1.27170669  0.38088485 -1.69564847 -0.07482202
  0.4452532   0.31480688  1.16382512  0.2991561   0.        ]",[-0.20309421 -0.09180123]
31,[ 0.30895048 -0.42375967],[-1.26292049 -0.45782783],-0.189220314708,-0.189220314708,"[[-2.20125026 -3.00378229 -0.19450522 -0.00872717]
 [ 2.73560583 -0.00426995  0.          0.        ]]","[-1.22069046 -0.67710261 -1.33086873  0.3809291  -1.69564172 -0.07482194
  0.36746687  0.31341446  1.15586708  0.29566986  0.        ]",[-0.20309421 -0.09180123]
32,[ 0.28696889 -0.46583861],[-1.4950465   0.07669321],-0.188935514559,-0.188935514559,"[[-2.18680631 -3.00329619 -0.19450522 -0.00872717]
 [-1.2778372   0.03574437  0.          0.        ]]","[-1.20393528 -0.67701157 -1.34365142  0.3796119  -1.69563496 -0.07482187
  0.01161528  0.31873515  1.15374206  0.2949935   0.        ]",[-0.20309421 -0.09180123]
33,[ 0.24378014 -0.53109896],[-0.53619545 -2.12906344],-0.189718012,-0.189718012,"[[-2.25183394 -2.99954322 -0.19450522 -0.00872717]
 [-5.21181569  0.33854691  0.          0.        ]]","[-1.27794364 -0.67630496 -1.28408506  0.36944837 -1.69562821 -0.07482179
 -0.33719055  0.35900101  1.15912648  0.30054433  0.        ]",[-0.20309421 -0.09180123]
34,[ 0.21681184 -0.54130244],[ 0.50202715 -0.56096288],-0.192413486323,-0.192413486323,"[[-2.37633592 -3.00561002 -0.19450522 -0.00872717]
 [-7.23161925 -0.21712321  0.          0.        ]]","[-1.40878317 -0.67743521 -1.15637683  0.38587955 -1.69562146 -0.07482171
 -0.51627593  0.28510835  1.1797315   0.30256041  0.        ]",[-0.20309421 -0.09180123]
35,[ 0.19454069 -0.54519916],[ 0.32083607 -0.26191571],-0.194579121095,-0.194579121095,"[[-2.49958883 -3.00630861 -0.19450522 -0.00872717]
 [-5.10077597  0.0613569   0.          0.        ]]","[-1.5226071  -0.67756131 -1.01392211  0.38777208 -1.6956147  -0.07482164
 -0.32734401  0.32213997  1.19616167  0.30520612  0.        ]",[-0.20309421 -0.09180123]
36,[ 0.17395504 -0.54098046],[-0.39554566 -0.88480116],-0.195991153727,-0.195991153727,"[[-2.58784602 -3.00446375 -0.19450522 -0.00872717]
 [-3.72951373  0.09649572  0.          0.        ]]","[-1.59353682 -0.6772232  -0.90331442  0.38277295 -1.69560795 -0.07482156
 -0.20576051  0.32681232  1.2068289   0.3072988   0.        ]",[-0.20309421 -0.09180123]
37,[ 0.12921062 -0.55728823],[ 0.24377533 -0.75753174],-0.19748650539,-0.19748650539,"[[-2.67740855 -3.00351119 -0.19450522 -0.00872717]
 [-5.22176562  0.01709813  0.          0.        ]]","[-1.65584461 -0.67704635 -0.78472843  0.38019202 -1.6956012  -0.07482148
 -0.33807111  0.31625374  1.21834375  0.30770673  0.        ]",[-0.20309421 -0.09180123]
38,[ 0.10087672 -0.55241454],[ 0.22120654 -1.48208702],-0.199074779434,-0.199074779434,"[[-2.77112276 -3.00325815 -0.19450522 -0.00872717]
 [-4.15321641  0.00885131  0.          0.        ]]","[-1.71007204 -0.67699842 -0.65483452  0.37950615 -1.69559445 -0.0748214
 -0.2433275   0.31515673  1.23079804  0.30624984  0.        ]",[-0.20309421 -0.09180123]
39,[ 0.05718762 -0.56267768],[-1.20512205 -1.11349027],-0.200302339597,-0.200302339597,"[[-2.84457478 -3.0033898  -0.19450522 -0.00872717]
 [-3.19517777 -0.01356607  0.          0.        ]]","[-1.74442515 -0.67702183 -0.54959738  0.37986231 -1.69558769 -0.07482133
 -0.15838237  0.31217533  1.24055559  0.30395543  0.        ]",[-0.20309421 -0.09180123]
40,[-0.00110769 -0.59588379],[ 1.04748997  0.67406989],-0.201966011044,-0.201966011044,"[[-2.94756853 -3.0036509  -0.19450522 -0.00872717]
 [-7.09121404 -0.01119157  0.          0.        ]]","[-1.7801584  -0.67706917 -0.39813428  0.38056914 -1.69558094 -0.07482125
 -0.50382602  0.31249074  1.253944    0.29930627  0.        ]",[-0.20309421 -0.09180123]
41,[-0.13532403 -0.744995  ],[-1.06201579 -1.44302653],-0.203168517344,-0.203168517344,"[[-3.04825829 -2.97709118 -0.19450522 -0.00872717]
 [-2.99142502  2.65826187  0.          0.        ]]","[-1.80073453 -0.67168408 -0.24705159  0.30876279 -1.69557419 -0.07482117
 -0.14031544  0.66747272  1.26106513  0.31779422  0.        ]",[-0.20309421 -0.09180123]
42,[-0.06377047 -0.59628451],[-0.26465436 -1.72291673],-0.204823161434,-0.204823161434,"[[-3.147219   -2.96418332 -0.19450522 -0.00872717]
 [-6.89165157 -1.35409757  0.          0.        ]]","[-1.80692078 -0.66872806 -0.09715942  0.27397612 -1.69556744 -0.07482109
 -0.48613127  0.13391013  1.2731911   0.32327803  0.        ]",[-0.20309421 -0.09180123]
43,[-0.12016121 -0.55426043],[ 0.31423598 -1.19900234],-0.206920632252,-0.206920632252,"[[-3.2941978  -3.01483247 -0.19450522 -0.00872717]
 [-7.80312302 -2.11396718  0.          0.        ]]","[-1.79033626 -0.67905182  0.1248718   0.41088062 -1.69556068 -0.07482102
 -0.56694685  0.03286275  1.294456    0.27786955  0.        ]",[-0.20309421 -0.09180123]
44,[-0.22155592 -0.64944804],[ 0.59793895 -0.58248514],-0.207779659292,-0.207779659292,"[[-3.43622617 -3.0274536  -0.19450522 -0.00872717]
 [-6.40440036  0.19527429  0.          0.        ]]","[-1.74538006 -0.68109157  0.33475157  0.44514686 -1.69555393 -0.07482094
 -0.44292735  0.33994527  1.30476524  0.23601637  0.        ]",[-0.20309421 -0.09180123]
45,[-0.28532732 -0.70885152],[-0.46586258 -1.27486112],-0.208890249598,-0.208890249598,"[[-3.53928884 -3.01935998 -0.19450522 -0.00872717]
 [-3.91018622  0.46065411  0.          0.        ]]","[-1.6954494  -0.67980632  0.48173275  0.42316584 -1.69554718 -0.07482086
 -0.22177528  0.37523507  1.31356504  0.23263045  0.        ]",[-0.20309421 -0.09180123]
46,[-0.31080371 -0.72619206],[ 0.89097188 -0.48538388],-0.209923413563,-0.209923413563,"[[-3.6352223  -3.01191041 -0.19450522 -0.00872717]
 [-5.67727039  0.28215885  0.          0.        ]]","[-1.63640117 -0.67854594  0.61297574  0.4029532  -1.69554043 -0.07482078
 -0.37845516  0.35149833  1.3218618   0.22785298  0.        ]",[-0.20309421 -0.09180123]
47,[-0.37954026 -0.76336813],[-1.31390311 -0.82771547],-0.210675783292,-0.210675783292,"[[-3.71224636 -3.00719872 -0.19450522 -0.00872717]
 [-2.03726708  0.18310165  0.          0.        ]]","[-1.58059016 -0.67771017  0.71362124  0.39017904 -1.69553368 -0.07482071
 -0.0557102   0.33832528  1.32806268  0.22194762  0.        ]",[-0.20309421 -0.09180123]
48,[-0.37786859 -0.76535559],[ 0.74699156 -0.61434425],-0.21128004659,-0.21128004659,"[[-3.79231195 -3.00482563 -0.19450522 -0.00872717]
 [-5.95623076  0.07152508  0.          0.        ]]","[-1.51502594 -0.67727751  0.81308287  0.38374804 -1.69552692 -0.07482063
 -0.40318931  0.3234874   1.33329846  0.21307739  0.        ]",[-0.20309421 -0.09180123]
49,[-0.43830645 -0.79697871],[ 0.75007185 -1.41979891],-0.211765563759,-0.211765563759,"[[-3.8805794  -3.00367324 -0.19450522 -0.00872717]
 [-2.88076354  0.04351354  0.          0.        ]]","[-1.43432645 -0.67706418  0.9158869   0.38062563 -1.69552017 -0.07482055
 -0.13049896  0.31976205  1.3377413   0.20148088  0.        ]",[-0.20309421 -0.09180123]
