timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.092228036566,[ 1.73055424 -2.37756209],-0.092228036566,"[ 1.00714209  1.89110632 -0.152496    0.68080649  1.16100945  0.35261753
  0.1065824   0.31207657  0.25326679 -0.38976306  0.        ]","[[-0.0049833  -0.09296537  0.13371832  0.04135124]
 [-0.00203892  0.00029128  0.          0.        ]]",[-0.29464397 -0.16240723],[ 1.53045905 -0.83016884]
1,-0.089979856152,[ 0.83517111  0.20682898],-0.089979856152,"[ 1.00628256  1.88512753 -0.09163659  0.57547915  1.16100743  0.35261723
  0.49884913 -0.22426783  0.25277022 -0.35241516  0.        ]","[[ 0.03468232 -0.13270283  0.13371832  0.04135124]
 [ 3.95542176 -3.96082915  0.          0.        ]]",[-0.29464397 -0.16240723],[ 0.94257677 -0.62501407]
2,-0.0819876329876,[ 0.32786271 -1.69387446],-0.0819876329876,"[ 0.99162551  1.86946619  0.07863407  0.39080819  1.16100541  0.35261694
  0.81854251 -0.10292599  0.2473145  -0.20499282  0.        ]","[[ 0.14615102 -0.20292809  0.13371832  0.04135124]
 [ 7.18071639 -3.06467202  0.          0.        ]]",[-0.29464397 -0.16240723],[-0.05611968 -0.96064734]
3,-0.0727520585487,[-1.85412977 -0.1429162 ],-0.0727520585487,"[ 0.9414966   1.83590289  0.31065705  0.13157242  1.16100338  0.35261664
  0.93317581 -0.63089862  0.22013801 -0.00535267  0.        ]","[[ 0.30136893 -0.30334448  0.13371832  0.04135124]
 [ 8.33722784 -6.96396152  0.          0.        ]]",[-0.29464397 -0.16240723],[-0.42008245 -0.66634405]
4,-0.0673244207844,[ 0.63381137  1.03066395],-0.0673244207844,"[ 0.87648525  1.76574369  0.49036331 -0.22446019  1.16100136  0.35261635
  0.5247281  -0.68863614  0.18278995  0.08636776  0.        ]","[[ 0.42676966 -0.44690189  0.13371832  0.04135124]
 [ 4.21653578 -7.39038108  0.          0.        ]]",[-0.29464397 -0.16240723],[ 0.218741   -0.31479818]
5,-0.0627409745442,[-2.22442943 -1.46131375],-0.0627409745442,"[ 0.80328212  1.69750798  0.63807922 -0.47392484  1.16099934  0.35261606
  0.76485696 -0.13279608  0.14099506  0.17925801  0.        ]","[[ 0.53540662 -0.55352197  0.13371832  0.04135124]
 [ 6.63912611 -3.28528872  0.          0.        ]]",[-0.29464397 -0.16240723],[-0.77796316 -0.88098347]
6,-0.0588652774283,[-0.28351387  0.4593448 ],-0.0588652774283,"[ 0.72988023  1.61789198  0.75575502 -0.70355225  1.16099731  0.35261576
  0.35983746 -0.65992623  0.09873805  0.23825622  0.        ]","[[ 0.62719253 -0.65828783  0.13371832  0.04135124]
 [ 2.55302167 -7.17835043  0.          0.        ]]",[-0.29464397 -0.16240723],[ 0.16643164 -0.16555223]
7,-0.0547011686539,[-0.90254166 -0.24448757],-0.0547011686539,"[ 0.69538251  1.50887926  0.80386832 -0.95181205  1.16099529  0.35261547
  0.24358159 -0.39435587  0.07334523  0.18022517  0.        ]","[[ 0.66648526 -0.78217605  0.13371832  0.04135124]
 [ 1.38015741 -5.21701573  0.          0.        ]]",[-0.29464397 -0.16240723],[ 0.31161723 -0.19378391]
8,-0.0526715208621,[ 1.57048402  0.55578281],-0.0526715208621,"[ 0.70299261  1.39673702  0.79358529 -1.15321665  1.16099327  0.35261517
 -0.11305728 -0.51129493  0.05817202  0.04979835  0.        ]","[[ 0.65798907 -0.89518144  0.13371832  0.04135124]
 [-2.21784998 -6.08065771  0.          0.        ]]",[-0.29464397 -0.16240723],[ 1.22305632  0.22607028]
9,-0.0522826768538,[ 0.48402907  1.13693796],-0.0522826768538,"[ 0.706748    1.29043127  0.78844272 -1.30695147  1.16099124  0.35261488
  0.2833961  -0.19717773  0.0336081  -0.05549018  0.        ]","[[ 0.65376139 -0.99351873  0.13371832  0.04135124]
 [ 1.78183075 -3.76078768  0.          0.        ]]",[-0.29464397 -0.16240723],[ 0.48038602 -0.09578563]
