timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.196293340386,[-1.5006977  -1.16617337],-0.196293340386,"[ 1.003323    1.86238356 -0.20626913  0.78094437  0.71213866 -1.44176245
  0.09836486  0.30999162  0.68754599  1.55735159  0.        ]","[[-0.0401093  -0.07057261  0.08201342 -0.16563518]
 [-0.00103696 -0.00025101  0.          0.        ]]",[-0.31136212 -0.18921216],[-2.56888056 -1.57194209]
1,-0.185834620489,[-3.16580727 -1.22860754],-0.185834620489,"[ 0.99984656  1.85759532 -0.26704724  0.67664943  0.71213792 -1.44175939
 -0.3041523  -0.22978743  0.67443213  1.43532633  0.        ]","[[-0.079805   -0.11028999  0.08201342 -0.16563518]
 [-3.95537636 -3.95830061  0.          0.        ]]",[-0.31136212 -0.18921216],[-1.44815886 -0.83540118]
2,-0.153640101775,[-0.23934195 -0.3552053 ],-0.153640101775,"[ 0.97600558  1.83106697 -0.44620783  0.36988867  0.71213718 -1.44175633
 -0.69872105 -0.75888152  0.59391858  1.0828758   0.        ]","[[-0.19780376 -0.22838234  0.08201342 -0.16563518]
 [-7.83163286 -7.83800262  0.          0.        ]]",[-0.31136212 -0.18921216],[ 0.05923024 -0.11967108]
3,-0.10620838331,[ 1.68212342 -0.57745617],-0.10620838331,"[ 0.90960721  1.76161963 -0.68854891 -0.05435667  0.71213643 -1.44175326
 -0.77931161 -0.92947216  0.38196614  0.6359805   0.        ]","[[-0.36237965 -0.39769317  0.08201342 -0.16563518]
 [-8.623364   -9.0889035   0.          0.        ]]",[-0.31136212 -0.18921216],[ 1.08032334  0.25979581]
4,-0.0601459492727,[ 0.73001705  0.28317979],-0.0601459492727,"[ 0.83020186  1.63230787 -0.87133211 -0.52335457  0.71213569 -1.4417502
 -0.35922422 -1.21694225  0.08764741  0.30778789  0.        ]","[[ -0.49344005  -0.60062107   0.08201342  -0.16563518]
 [ -4.49642439 -11.19685414   0.           0.        ]]",[-0.31136212 -0.18921216],[ 1.37583184  0.8048383 ]
5,-0.026136675588,[ 1.2364444   0.48358275],-0.026136675588,"[ 0.78633543  1.45058352 -0.95112252 -0.94495053  0.71213495 -1.44174714
 -0.05627524 -1.03392837 -0.17504322  0.16110455  0.        ]","[[-0.55350836 -0.81109376  0.08201342 -0.16563518]
 [-1.52025295 -9.85487646  0.          0.        ]]",[-0.31136212 -0.18921216],[ 1.22275901  0.98767781]
6,-0.00887083158132,[ 0.18765331 -0.10166409],-0.00887083158132,"[ 0.79363815  1.2671798  -0.93857826 -1.23330051  0.71213421 -1.44174408
  0.34943788 -0.74635561 -0.3247299   0.14729291  0.        ]","[[-0.54392449 -0.98703444  0.08201342 -0.16563518]
 [ 2.46547397 -7.74619335  0.          0.        ]]",[-0.31136212 -0.18921216],[ 0.35407448  0.89383435]
7,-0.00899554392265,[ 0.55679972  0.10634977],-0.00899554392265,"[ 0.83418125  1.08365686 -0.86350067 -1.43394121  0.71213347 -1.44174102
  0.42005297 -0.78035995 -0.39552481  0.19589252  0.        ]","[[-0.48765475 -1.14446019  0.08201342 -0.16563518]
 [ 3.15919929 -7.99554374  0.          0.        ]]",[-0.31136212 -0.18921216],[ 0.19110098  1.13670707]
8,-0.0178975274935,[ 0.63470978  1.86566756],-0.0178975274935,"[ 0.88744586  0.89076694 -0.74633338 -1.57286217  0.71213273 -1.44173795
  0.63795145 -0.70140523 -0.42910298  0.27700518  0.        ]","[[-0.40299361 -1.29856257  0.08201342 -0.16563518]
 [ 5.29983674 -7.41659696  0.          0.        ]]",[-0.31136212 -0.18921216],[-0.39627874  1.13718987]
9,-0.0294267117626,[-0.36660504 -0.13668242],-0.0294267117626,"[ 0.95043673  0.75137606 -0.5581293  -1.63411061  0.71213199 -1.44173489
  0.88287158 -0.14143724 -0.37121722  0.39298549  0.        ]","[[-0.27285622 -1.40569719  0.08201342 -0.16563518]
 [ 7.70593811 -3.31051598  0.          0.        ]]",[-0.31136212 -0.18921216],[-1.42503273  0.59301817]
