timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.196848910765,[-2.81231515 -3.33661131],-0.196848910765,"[ 1.03945524  1.5972646  -0.17630014  1.15574534  0.19639366 -0.64130049
  0.06044677  0.29399325  1.36445245  0.82181421  0.        ]","[[-0.04751928 -0.02666348  0.02257198 -0.07435014]
 [-0.00203275  0.00262564  0.          0.        ]]",[-0.61309522 -0.47813511],[-1.83245015 -3.55637145]
1,-0.19206188558,[-0.79115436 -2.8464572 ],-0.19206188558,"[ 1.03558865  1.59482361 -0.23613877  1.05492203  0.19639357 -0.64130009
 -0.41150675 -0.28963397  1.35249509  0.67598002  0.        ]","[[-0.08723461 -0.06632389  0.02257198 -0.07435014]
 [-3.95634246 -3.95547959  0.          0.        ]]",[-0.61309522 -0.47813511],[-1.29048061 -2.97414374]
2,-0.178133999822,[-1.08223194 -2.70886974],-0.178133999822,"[ 1.01313144  1.57530949 -0.40009974  0.75703349  0.19639348 -0.64129969
 -0.7755324  -0.86175625  1.27498184  0.27218598  0.        ]","[[-0.19696298 -0.18436361  0.02257198 -0.07435014]
 [-7.00636978 -7.83556135  0.          0.        ]]",[-0.61309522 -0.47813511],[-0.23032558 -2.26193929]
3,-0.155244003698,[ 1.17347308 -1.44316339],-0.155244003698,"[ 0.94041157  1.50372943 -0.65824565  0.2814      0.19639339 -0.64129929
 -1.23100799 -1.42249855  1.01859995 -0.32257109  0.        ]","[[ -0.37537892  -0.37923082   0.02257198  -0.07435014]
 [-10.82262517 -11.63847312   0.           0.        ]]",[-0.61309522 -0.47813511],[ 1.17762113 -1.20184612]
4,-0.130361024337,[ 1.51555706 -1.08413083],-0.130361024337,"[ 0.82787444  1.32840505 -0.89391412 -0.31548334  0.1963933  -0.64129889
 -0.73323466 -1.97256304  0.56253059 -0.81633505  0.        ]","[[ -0.54998547  -0.64942988   0.02257198  -0.07435014]
 [ -6.65198902 -15.36898679   0.           0.        ]]",[-0.61309522 -0.47813511],[ 1.65503168 -0.49924189]
5,-0.107809339162,[ 1.44830914  0.14321134],-0.107809339162,"[ 0.75321408  0.99677789 -1.00888988 -0.90900921  0.19639321 -0.64129849
 -0.24535361 -2.51171691  0.06666714 -0.9881755   0.        ]","[[ -0.64201107  -0.99349723   0.02257198  -0.07435014]
 [ -2.5642338  -19.02553643   0.           0.        ]]",[-0.61309522 -0.47813511],[ 1.72147417  0.23255612]
6,-0.0861194625913,[-0.19352247 -0.08547661],-0.0861194625913,"[ 0.74353839  0.54567365 -1.02225067 -1.26752205  0.19639312 -0.64129809
  0.23276886 -2.3727058  -0.32370683 -0.87631843  0.        ]","[[ -0.65310439  -1.36454989   0.02257198  -0.07435014]
 [  1.44175838 -18.08282003   0.           0.        ]]",[-0.61309522 -0.47813511],[ 1.19473124  0.60228622]
7,-0.0654478882937,[ 1.81513772  1.85862692],-0.0654478882937,"[ 0.76160692  0.07022442 -0.99704114 -1.29086447  0.19639303 -0.64129769
  0.13780628 -2.36979471 -0.60066978 -0.60787539  0.        ]","[[ -0.63225181  -1.72600855   0.02257198  -0.07435014]
 [  0.64610688 -18.06312415   0.           0.        ]]",[-0.61309522 -0.47813511],[ 1.81362844  1.40946114]
8,-0.049056557903,[ 0.9495801   1.30860604],-0.049056557903,"[ 0.80482948 -0.32814433 -0.93188961 -1.04183596  0.19639294 -0.64129729
  0.60855164 -1.73327528 -0.73981911 -0.29052624  0.        ]","[[ -0.57975959  -2.04395948   0.02257198  -0.07435014]
 [  4.59028812 -13.74629779   0.           0.        ]]",[-0.61309522 -0.47813511],[ 0.67602426  1.47187412]
9,-0.0359195667505,[-0.68722503  1.98472116],-0.0359195667505,"[ 0.89642081 -0.58322891 -0.76301865 -0.71370324  0.19639285 -0.64129689
  1.04632522 -1.10930982 -0.72836979 -0.04360032  0.        ]","[[-0.45115392 -2.27642788  0.02257198 -0.07435014]
 [ 8.25821673 -9.51459479  0.          0.        ]]",[-0.61309522 -0.47813511],[-0.62948883  1.24188852]
