timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.237090507466,[ 2.98322163 -0.12705484],-0.237090507466,"[ 1.05247337  1.52547602  0.01903089  1.4415193  -0.05308709  1.07298527
  0.05129321  0.29208966  1.69094366 -1.12250054  0.        ]","[[ 0.07675991  0.06324852 -0.00560112  0.12459319]
 [ 0.00323585  0.00471413  0.          0.        ]]",[-0.68604916 -0.5592888 ],[ 3.02463388 -0.60812157]
1,-0.232982083478,[ 3.12299238 -0.9980539 ],-0.232982083478,"[ 1.04695096  1.52587374  0.07850774  1.42887322 -0.05308707  1.07298437
  0.54444566  0.21523389  1.68131914 -1.02859324  0.        ]","[[ 0.11651648  0.05827881 -0.00560112  0.12459319]
 [ 3.95924806 -0.499998    0.          0.        ]]",[-0.68604916 -0.5592888 ],[ 2.56236124 -0.66639537]
2,-0.222581724691,[ 2.56891284 -0.3301991 ],-0.222581724691,"[ 1.01727183  1.52806998  0.25320538  1.30261099 -0.05308705  1.07298347
  1.02800887 -0.38526645  1.64581798 -0.79788564  0.        ]","[[  2.34621575e-01   8.71245892e-03  -5.60111614e-03   1.24593193e-01]
 [  7.83833989e+00  -4.44348982e+00   0.00000000e+00   0.00000000e+00]]",[-0.68604916 -0.5592888 ],[ 2.25929284 -0.51879442]
3,-0.205667721796,[ 1.96281163 -1.54661308],-0.205667721796,"[ 0.92594982  1.52246765  0.52973315  1.0451907  -0.05308703  1.07298257
  1.50187723 -0.57118561  1.55482831 -0.45448574  0.        ]","[[  4.29528176e-01  -9.24075189e-02  -5.60111614e-03   1.24593193e-01]
 [  1.16396696e+01  -5.66442402e+00   0.00000000e+00   0.00000000e+00]]",[-0.68604916 -0.5592888 ],[ 1.97981751 -0.75765109]
4,-0.181278865873,[ 0.78111098 -0.13949719],-0.181278865873,"[ 0.71846333  1.48878672  0.87178734  0.66382719 -0.05308701  1.07298168
  1.9665106  -1.15725752  1.36458928 -0.0324356   0.        ]","[[  6.99718045e-01  -2.44312109e-01  -5.60111614e-03   1.24593193e-01]
 [  1.53669337e+01  -9.51316775e+00   0.00000000e+00   0.00000000e+00]]",[-0.68604916 -0.5592888 ],[ 1.13119853 -0.86605215]
5,-0.149453792695,[-1.00376752 -1.26140406],-0.149453792695,"[ 0.35209764  1.40296111  1.1962659   0.19875499 -0.05308699  1.07298078
  2.31387647 -1.21278264  1.03906199  0.39289219  0.        ]","[[  1.03501471e+00  -4.38234735e-01  -5.60111614e-03   1.24593193e-01]
 [  1.81535109e+01  -9.87780918e+00   0.00000000e+00   0.00000000e+00]]",[-0.68604916 -0.5592888 ],[-1.04385781 -0.84828138]
6,-0.12018655776,[-1.02688679 -0.47083583],-0.12018655776,"[-0.07428049  1.23889148  1.37197428 -0.30954462 -0.05308697  1.07297988
  1.77617551 -1.78563174  0.69479558  0.62547948  0.        ]","[[  1.35480820e+00  -6.73535129e-01  -5.60111614e-03   1.24593193e-01]
 [  1.38401479e+01  -1.36397321e+01   0.00000000e+00   0.00000000e+00]]",[-0.68604916 -0.5592888 ],[-0.59476548 -0.12202689]
7,-0.101063201988,[ 0.15808677  0.5576885 ],-0.101063201988,"[-0.40924127  0.96077455  1.406644   -0.81108464 -0.05308694  1.07297898
  1.2489551  -2.02812734  0.50264812  0.59581008  0.        ]","[[  1.58917855e+00  -9.62307134e-01  -5.60111614e-03   1.24593193e-01]
 [  9.61084235e+00  -1.52322301e+01   0.00000000e+00   0.00000000e+00]]",[-0.68604916 -0.5592888 ],[ 0.38781297  0.70715308]
8,-0.0839492030419,[-1.04888072  1.46926109],-0.0839492030419,"[-0.68984135  0.63165284  1.37230057 -1.13186067 -0.05308692  1.07297808
  1.30318184 -1.64590592  0.36116483  0.47577357  0.        ]","[[  1.78575941e+00  -1.24176787e+00  -5.60111614e-03   1.24593193e-01]
 [  1.00458555e+01  -1.27221900e+01   0.00000000e+00   0.00000000e+00]]",[-0.68604916 -0.5592888 ],[-0.342556    1.06875443]
9,-0.0691177396055,[ 0.5864607  1.2241406],-0.0691177396055,"[-0.90892302  0.35811321  1.30289165 -1.25121345 -0.0530869   1.07297719
  0.78501751 -1.00442178  0.24036394  0.35822372  0.        ]","[[  1.94497213e+00  -1.45394411e+00  -5.60111614e-03   1.24593193e-01]
 [  5.88918894e+00  -8.50955308e+00   0.00000000e+00   0.00000000e+00]]",[-0.68604916 -0.5592888 ],[ 0.37370306  1.23781109]
10,-0.0550558931799,[-1.55749449  1.27932007],-0.0550558931799,"[-1.09061559  0.18791473  1.21261323 -1.2684138  -0.05308688  1.07297629
  1.05974456 -0.37584567  0.11113396  0.29833014  0.        ]","[[  2.08486715e+00  -1.58271921e+00  -5.60111614e-03   1.24593193e-01]
 [  8.09303282e+00  -4.38167952e+00   0.00000000e+00   0.00000000e+00]]",[-0.68604916 -0.5592888 ],[-1.0337069   0.48398608]
11,-0.0417016576793,[-0.34640232  0.33023433],-0.0417016576793,"[-1.23620232  0.12567712  1.11423539 -1.26416603 -0.05308686  1.07297539
  0.54635539  0.24044056 -0.02852587  0.30312907  0.        ]","[[ 2.20540741 -1.6297458  -0.00560112  0.12459319]
 [ 3.97467084 -0.33451348  0.          0.        ]]",[-0.68604916 -0.5592888 ],[-0.31887764 -0.22125962]
12,-0.0342352352304,[-0.16629773 -0.89360656],-0.0342352352304,"[-1.30963696  0.13427039  1.05384523 -1.26508694 -0.05308684  1.07297449
  0.36562239  0.44060584 -0.12260918  0.33248267  0.        ]","[[ 2.27035435 -1.62324728 -0.00560112  0.12459319]
 [ 2.52484781  0.97997719  0.          0.        ]]",[-0.68604916 -0.5592888 ],[-0.1994859  -0.56046349]
13,-0.0297432582054,[-0.68769946  0.22405577],-0.0297432582054,"[-1.356546    0.11299347  1.01077252 -1.26260522 -0.05308682  1.0729736
  0.27742083 -0.10112883 -0.17256354  0.3264998   0.        ]","[[ 2.31375229 -1.63934209 -0.00560112  0.12459319]
 [ 1.81730381 -2.57760425  0.          0.        ]]",[-0.68604916 -0.5592888 ],[ 0.18696705  0.35107952]
14,-0.0291930190569,[ 1.25764617 -0.34342052],-0.0291930190569,"[-1.36570531  0.05741811  1.00190844 -1.25299304 -0.0530868   1.0729727
 -0.06636954  0.04180076 -0.15676918  0.28394997  0.        ]","[[ 2.32242807 -1.68147661 -0.00560112  0.12459319]
 [-0.94055079 -1.63898334  0.          0.        ]]",[-0.68604916 -0.5592888 ],[ 1.24948859  0.34571427]
15,-0.0276733869171,[-0.06730902  0.69944206],-0.0276733869171,"[-1.3876603  -0.00309088  0.9800212  -1.23732424 -0.05308678  1.0729718
  0.4293504  -0.16040868 -0.1558333   0.2392388   0.        ]","[[ 2.34351551 -1.7275798  -0.00560112  0.12459319]
 [ 3.03606853 -2.96689574  0.          0.        ]]",[-0.68604916 -0.5592888 ],[-0.17185068  0.57751888]
16,-0.0217250603133,[-0.62671936 -0.14406284],-0.0217250603133,"[-1.44517406 -0.0434867   0.91800348 -1.223796   -0.05308676  1.0729709
  0.38860742  0.27027716 -0.21174071  0.21772035  0.        ]","[[ 2.40095767 -1.75854025 -0.00560112  0.12459319]
 [ 2.70923374 -0.13857672  0.          0.        ]]",[-0.68604916 -0.5592888 ],[-0.39190841 -0.0466772 ]
17,-0.018610640311,[ 0.53277135 -0.16502551],-0.018610640311,"[-1.47266368 -0.0544903   0.88568231 -1.21967849 -0.05308674  1.07297
  0.07271703  0.18388382 -0.24372871  0.21316556  0.        ]","[[ 2.42971755 -1.76700407 -0.00560112  0.12459319]
 [ 0.17519323 -0.70592196  0.          0.        ]]",[-0.68604916 -0.5592888 ],[ 0.51668298  0.18685478]
18,-0.0162677163525,[-0.35374712  0.39574063],-0.0162677163525,"[-1.49548697 -0.0811115   0.85735932 -1.20894539 -0.05308672  1.07296911
  0.33516092  0.08647005 -0.26194303  0.19458139  0.        ]","[[ 2.45434448 -1.78754106 -0.00560112  0.12459319]
 [ 2.28049194 -1.34563845  0.          0.        ]]",[-0.68604916 -0.5592888 ],[-0.32195288  0.27693695]
19,-0.0129769112177,[-0.90494412  0.03297532],-0.0129769112177,"[-1.5233502  -0.09522048  0.82075914 -1.20280904 -0.0530867   1.07296821
  0.15497378  0.329168   -0.2945208   0.18602298  0.        ]","[[ 2.48545178 -1.79846267 -0.00560112  0.12459319]
 [ 0.83505048  0.24816057  0.          0.        ]]",[-0.68604916 -0.5592888 ],[ 0.05469963 -0.03907254]
20,-0.0150357524292,[ 1.81631949 -0.28948673],-0.0150357524292,"[-1.5060965  -0.08717854  0.84369229 -1.20634305 -0.05308668  1.07296731
 -0.29358412  0.3483709  -0.2738801   0.19088     0.        ]","[[ 2.46605006 -1.79223424 -0.00560112  0.12459319]
 [-2.76323261  0.37426704  0.          0.        ]]",[-0.68604916 -0.5592888 ],[ 1.51669753  0.0936116 ]
21,-0.0169009978649,[ 0.65559975  0.10754743],-0.0169009978649,"[-1.49246388 -0.09246653  0.86118381 -1.20402875 -0.05308665  1.07296641
  0.20664668  0.17262148 -0.25189517  0.18492753  0.        ]","[[ 2.45104704 -1.7963288  -0.00560112  0.12459319]
 [ 1.24956301 -0.77987863  0.          0.        ]]",[-0.68604916 -0.5592888 ],[ 0.07906953  0.21212199]
22,-0.0113328468756,[-0.57016935 -0.57742719],-0.0113328468756,"[-1.53756921 -0.1068706   0.80113503 -1.19750386 -0.05308663  1.07296552
  0.52703019  0.23977552 -0.30920705  0.17772516  0.        ]","[[ 2.5018247  -1.80750178 -0.00560112  0.12459319]
 [ 3.81964449 -0.33887768  0.          0.        ]]",[-0.68604916 -0.5592888 ],[-1.15233612 -0.02898881]
23,-0.00605580145952,[-0.5488538  1.1030424],-0.00605580145952,"[-1.58146759 -0.14489848  0.73599974 -1.17869521 -0.05308661  1.07296462
  0.23632018 -0.10731746 -0.35540749  0.14884691  0.        ]","[[ 2.55481959 -1.83714875 -0.00560112  0.12459319]
 [ 1.48760395 -2.61823527  0.          0.        ]]",[-0.68604916 -0.5592888 ],[-0.21459615  0.61018437]
24,-0.00551259370873,[ 0.97888941 -0.23234825],-0.00551259370873,"[-1.58753201 -0.16035101  0.72639208 -1.17038604 -0.05308659  1.07296372
 -0.03821456  0.50356648 -0.35636448  0.13656296  0.        ]","[[ 2.56247545 -1.84926302 -0.00560112  0.12459319]
 [-0.71468058  1.3934356   0.          0.        ]]",[-0.68604916 -0.5592888 ],[ 0.40862638 -0.1825155 ]
25,-0.00358469381696,[-1.48160104 -0.09261573],-0.00358469381696,"[-1.60663683 -0.13691539  0.69504039 -1.18283343 -0.05308657  1.07296282
  0.44655075  0.35920465 -0.4004391   0.15395328  0.        ]","[[ 2.58719874 -1.83090617 -0.00560112  0.12459319]
 [ 3.17404814  0.44541411  0.          0.        ]]",[-0.68604916 -0.5592888 ],[-1.23225403 -0.21529263]
26,-0.00469291197094,[ 0.58446279  1.06654034],-0.00469291197094,"[-1.62383968 -0.13032563  0.66525927 -1.18617276 -0.05308655  1.07296193
 -0.05467902  0.30209156 -0.43339073  0.15700065  0.        ]","[[ 2.6103377  -1.82576092 -0.00560112  0.12459319]
 [-0.84675367  0.07035399  0.          0.        ]]",[-0.68604916 -0.5592888 ],[ 0.30675492  0.03858614]
27,-0.00969913402744,[-0.56148403 -2.30706743],-0.00969913402744,"[-1.62850689 -0.07736101  0.65689927 -1.21051355 -0.05308653  1.07296103
  0.23572109  0.90479045 -0.47354762  0.19410802  0.        ]","[[ 2.61677607 -1.78464273 -0.00560112  0.12459319]
 [ 1.48279906  4.02827243  0.          0.        ]]",[-0.68604916 -0.5592888 ],[-0.95364451 -1.11213636]
28,-0.0147276844519,[ 0.23196561 -1.15021832],-0.0147276844519,"[-1.63357207 -0.02532731  0.64768433 -1.23016983 -0.05308651  1.07296013
 -0.04490603  0.28973754 -0.51534416  0.22794968  0.        ]","[[ 2.62384522 -1.74460232 -0.00560112  0.12459319]
 [-0.7683546  -0.01076937  0.          0.        ]]",[-0.68604916 -0.5592888 ],[ 0.06800711 -0.14768705]
29,-0.00980498479119,[-0.13486266  0.28543573],-0.00980498479119,"[-1.6292742  -0.07723403  0.65550455 -1.21056424 -0.05308649  1.07295923
  0.07150047 -0.31320229 -0.4750376   0.19406161  0.        ]","[[ 2.61784736 -1.78454464 -0.00560112  0.12459319]
 [ 0.16544278 -3.97026503  0.          0.        ]]",[-0.68604916 -0.5592888 ],[ 0.07311839  0.80029017]
30,-0.00223498376569,[ 0.14344714  0.94830099],-0.00223498376569,"[-1.62777057 -0.16360691  0.65821211 -1.16857901 -0.05308647  1.07295833
  0.00452659 -0.12911849 -0.42051223  0.1315987   0.        ]","[[ 2.61576572 -1.8518209  -0.00560112  0.12459319]
 [-0.3718124  -2.76139087  0.          0.        ]]",[-0.68604916 -0.5592888 ],[ 0.34075356  0.71201116]
31,-0.000343192047128,[ 0.06836167 -0.09123243],-0.000343192047128,"[-1.62655989 -0.18519217  0.6603819  -1.15620225 -0.05308645  1.07295744
  0.07617002  0.45097905 -0.40590072  0.11516575  0.        ]","[[ 2.61409566 -1.86882687 -0.00560112  0.12459319]
 [ 0.20290129  1.04809761  0.          0.        ]]",[-0.68604916 -0.5592888 ],[-0.11776835 -0.14211684]
32,-0.00268625622952,[-0.45702321  1.27567322],-0.00268625622952,"[-1.63140796 -0.16345021  0.65161961 -1.16866384 -0.05308643  1.07295654
  0.10940441  0.39280571 -0.42686306  0.13126978  0.        ]","[[ 2.62082858 -1.85169787 -0.00560112  0.12459319]
 [ 0.46950309  0.66607596  0.          0.        ]]",[-0.68604916 -0.5592888 ],[-0.25302482 -0.1161502 ]
33,-0.00775848985438,[ 0.73416127 -1.86848089],-0.00775848985438,"[-1.62501317 -0.0956275   0.66313861 -1.20261137 -0.05308641  1.07295564
 -0.11731122  0.99378386 -0.45625307  0.18193546  0.        ]","[[ 2.61197131 -1.79877874 -0.00560112  0.12459319]
 [-1.34917647  4.61268805  0.          0.        ]]",[-0.68604916 -0.5592888 ],[ 0.21398869 -1.0814867 ]
