timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.260325220056,[-1.16946764 -2.19664703],-0.260325220056,"[ 1.06619327  1.98653759 -0.05326193  0.96840626 -0.4329095  -0.01050525
  0.16810472  0.31587945  1.65902054  0.1995768   0.        ]","[[ 0.01453052  0.09390593 -0.05068323  0.00089206]
 [ 0.00401497 -0.00043163  0.          0.        ]]",[-0.11561292 -0.08485132],[-0.55687547 -1.65448368]
1,-0.260605190873,[-0.07660409 -0.75086662],-0.260605190873,"[ 1.06589548  1.99044968 -0.11315948  0.85916528 -0.43290885 -0.01050524
 -0.16818398 -0.21248362  1.66330814  0.0945446   0.        ]","[[ -2.50651036e-02   5.41849476e-02  -5.06832322e-02   8.92060385e-04]
 [ -3.95041245e+00  -3.95848114e+00   0.00000000e+00   0.00000000e+00]]",[-0.11561292 -0.08485132],[-0.07824504 -1.44547009]
2,-0.260335307801,[ 0.40844306 -0.42529487],-0.260335307801,"[ 1.05835237  1.99044848 -0.23578504  0.56087007 -0.4329082  -0.01050523
 -0.18721418 -0.59889441  1.64921241 -0.14508896  0.        ]","[[ -1.06318500e-01  -5.40278140e-02  -5.06832322e-02   8.92060385e-04]
 [ -4.17419157e+00  -6.85314682e+00   0.00000000e+00   0.00000000e+00]]",[-0.11561292 -0.08485132],[ 0.2042149  -1.38051009]
3,-0.25816300964,[ 1.16603608 -1.20405665],-0.25816300964,"[ 1.04528526  1.96397195 -0.33530147  0.14397658 -0.43290754 -0.01050521
 -0.04274105 -0.80566564  1.59474181 -0.39204114  0.        ]","[[ -1.72757059e-01  -2.06632049e-01  -5.06832322e-02   8.92060385e-04]
 [ -2.47533431e+00  -8.40211077e+00   0.00000000e+00   0.00000000e+00]]",[-0.11561292 -0.08485132],[ 0.37310082 -1.37015688]
4,-0.253315631983,[-0.40184556 -1.18893752],-0.253315631983,"[ 1.04295885  1.88020662 -0.34916627 -0.39647202 -0.43290689 -0.0105052
  0.29795189 -1.31222723  1.51131702 -0.57310905  0.        ]","[[ -1.82068196e-01  -4.12748410e-01  -5.06832322e-02   8.92060385e-04]
 [  1.53087001e+00  -1.21968646e+01   0.00000000e+00   0.00000000e+00]]",[-0.11561292 -0.08485132],[ 0.41112244 -1.31518567]
5,-0.242930700265,[-0.65308231 -1.59570766],-0.242930700265,"[ 1.04649237  1.68342915 -0.32775262 -1.05416674 -0.43290624 -0.01050519
  0.16025822 -1.80847537  1.36855127 -0.74261265  0.        ]","[[ -1.67694749e-01  -6.93984858e-01  -5.06832322e-02   8.92060385e-04]
 [ -8.82619151e-02  -1.59144020e+01   0.00000000e+00   0.00000000e+00]]",[-0.11561292 -0.08485132],[ 0.55371797 -1.22275507]
6,-0.222217555783,[ 0.96409287 -1.088106  ],-0.222217555783,"[ 1.03942584  1.32263499 -0.36892536 -1.68085336 -0.43290558 -0.01050517
 -0.05934095 -2.29485748  1.09504419 -0.9370091   0.        ]","[[ -1.95365745e-01  -1.04883113e+00  -5.06832322e-02   8.92060385e-04]
 [ -2.67051760e+00  -1.95581053e+01   0.00000000e+00   0.00000000e+00]]",[-0.11561292 -0.08485132],[ 0.7021203  -1.05047905]
7,-0.18873788615,[ 1.36314521  0.48767054],-0.18873788615,"[ 1.03526326  0.78332151 -0.3905825  -2.03565656 -0.43290493 -0.01050516
  0.26948778 -2.77182507  0.73706096 -0.99114046  0.        ]","[[ -2.09980701e-01  -1.47584578e+00  -5.06832322e-02   8.92060385e-04]
 [  1.19616106e+00  -2.31313947e+01   0.00000000e+00   0.00000000e+00]]",[-0.11561292 -0.08485132],[ 0.58627295 -0.8103174 ]
8,-0.149103020193,[ 1.10627731 -0.64650415],-0.149103020193,"[ 1.05115086  0.20658649 -0.29624155 -1.88675779 -0.43290428 -0.01050515
  0.60389895 -2.45297708  0.45451886 -0.83785163  0.        ]","[[ -1.46606866e-01  -1.91451078e+00  -5.06832322e-02   8.92060385e-04]
 [  5.12848653e+00  -2.07429838e+01   0.00000000e+00   0.00000000e+00]]",[-0.11561292 -0.08485132],[ 0.37019563 -0.65911055]
9,-0.107640262017,[ 1.8014164  -1.30038094],-0.107640262017,"[ 1.06629707 -0.28279191 -0.08332497 -1.25052776 -0.43290362 -0.01050513
  0.93186034 -2.73984785  0.26952723 -0.56117603  0.        ]","[[ -5.34536732e-03  -2.35093546e+00  -5.06832322e-02   8.92060385e-04]
 [  8.98498025e+00  -2.28922442e+01   0.00000000e+00   0.00000000e+00]]",[-0.11561292 -0.08485132],[ 0.14041829 -0.45580289]
10,-0.062229348612,[-0.0618535  -0.82519093],-0.062229348612,"[ 1.0345708  -0.62025457  0.24352042 -0.09895823 -0.43290297 -0.01050512
  1.25339704 -3.20781588  0.11761161 -0.1820147   0.        ]","[[  2.12288985e-01  -2.84395816e+00  -5.06832322e-02   8.92060385e-04]
 [  1.27659482e+01  -2.63983127e+01   0.00000000e+00   0.00000000e+00]]",[-0.11561292 -0.08485132],[-0.05176073 -0.13631105]
11,-0.0371777802619,[ 0.6512259  -0.19710992],-0.0371777802619,"[  9.17675682e-01  -6.72477421e-01   5.99947755e-01   9.81598073e-01
  -4.32902319e-01  -1.05051053e-02   1.21115472e+00  -3.71867457e-01
  -3.79563106e-04   1.52979921e-01   0.00000000e+00]","[[  4.62621007e-01  -3.24030072e+00  -5.06832322e-02   8.92060385e-04]
 [  1.22692689e+01  -5.15291407e+00   0.00000000e+00   0.00000000e+00]]",[-0.11561292 -0.08485132],[-0.35113201 -0.34607232]
12,-0.0377507136205,[ 0.98475532 -0.19186775],-0.0377507136205,"[ 0.70461108 -0.67542422  0.93527491  0.91085384 -0.43290167 -0.01050509
  1.40980267  0.9007394   0.00851319  0.08837377  0.        ]","[[  7.31445033e-01  -3.21455435e+00  -5.06832322e-02   8.92060385e-04]
 [  1.46052174e+01   4.38077819e+00   0.00000000e+00   0.00000000e+00]]",[-0.11561292 -0.08485132],[-0.86787891 -0.75136089]
13,-0.0485410384544,[-1.46737313 -1.03247474],-0.0485410384544,"[ 0.3438356  -0.67879071  1.24434559  0.66380657 -0.43290101 -0.01050508
  1.71677953  0.8708124   0.08019281  0.00904169  0.        ]","[[  1.05976820e+00  -3.12491072e+00  -5.06832322e-02   8.92060385e-04]
 [  1.82150399e+01   4.15659603e+00   0.00000000e+00   0.00000000e+00]]",[-0.11561292 -0.08485132],[-1.17424572 -0.86485541]
