timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.121979547887,[-0.51704692 -1.00456446],-0.121979547887,"[ 1.07043924  1.94134008  0.02540743  0.43845398  1.66749125 -1.07644669
  0.18746354  0.30835923 -0.12016448  1.06760644  0.        ]","[[ 0.03458878 -0.08278441  0.19069003 -0.12231262]
 [ 0.0027912  -0.0036236   0.          0.        ]]",[-0.08665373 -0.10144388],[-0.21712166 -0.61310524]
1,-0.113370278706,[ 0.83693839 -0.00672456],-0.113370278706,"[ 1.07113333  1.93594745 -0.00561209  0.33211806  1.6674817  -1.07644317
  0.01894794 -0.22061278 -0.12357248  0.99757079  0.        ]","[[ 0.01413755 -0.12257604  0.19069003 -0.12231262]
 [-2.0411177  -3.96234789  0.          0.        ]]",[-0.08665373 -0.10144388],[ 0.0624323  -0.48736623]
2,-0.103205795208,[ 1.58788937 -1.68654027],-0.103205795208,"[ 1.07123606  1.9191943  -0.01653396  0.12339405  1.66747215 -1.07643965
  0.29524542 -0.21386045 -0.13389576  0.91601478  0.        ]","[[ 0.00693858 -0.20131606  0.19069003 -0.12231262]
 [ 1.31006837 -3.91181745  0.          0.        ]]",[-0.08665373 -0.10144388],[-0.06235079 -0.57399565]
3,-0.10398024818,[-0.21179464  0.32988544],-0.10398024818,"[ 1.06757934  1.87947971  0.08297184 -0.1807351   1.6674626  -1.07643613
  0.6193886  -0.7327976  -0.14480436  0.92432326  0.        ]","[[ 0.07258586 -0.31851824  0.19069003 -0.12231262]
 [ 5.2415738  -7.79544178  0.          0.        ]]",[-0.08665373 -0.10144388],[-0.28321302 -0.63297534]
4,-0.108200296275,[-1.17859021  0.31138774],-0.108200296275,"[ 1.05155805  1.80885103  0.22658525 -0.53155991  1.66745306 -1.07643261
  0.54171712 -0.53758345 -0.16288703  0.96160481  0.        ]","[[ 0.16796543 -0.45976904  0.19069003 -0.12231262]
 [ 4.29952048 -6.33451086  0.          0.        ]]",[-0.08665373 -0.10144388],[-0.32419637 -0.68312252]
5,-0.105282087276,[-0.32340933 -0.47824506],-0.105282087276,"[ 1.03949708  1.73528131  0.29427215 -0.79554508  1.66744351 -1.07642909
  0.20849029 -0.35587722 -0.18646399  0.94069835  0.        ]","[[ 0.213405   -0.57281532  0.19069003 -0.12231262]
 [ 0.25786851 -4.97466837  0.          0.        ]]",[-0.08665373 -0.10144388],[-0.07813889 -0.64021558]
6,-0.0916024504356,[ 0.77483777 -0.74848083],-0.0916024504356,"[ 1.04174391  1.64383432  0.28280644 -1.05018347  1.66743396 -1.07642557
  0.10262199 -0.5956913  -0.22633007  0.83285008  0.        ]","[[ 0.20567937 -0.69031565  0.19069003 -0.12231262]
 [-1.02618779 -6.76938778  0.          0.        ]]",[-0.08665373 -0.10144388],[ 0.17143819 -0.56035024]
7,-0.0783808976431,[ 0.20967425 -1.0076648 ],-0.0783808976431,"[ 1.0386791   1.49328335  0.2983021  -1.36505907  1.66742441 -1.07642205
  0.35710544 -0.97392943 -0.29320922  0.7255475   0.        ]","[[ 0.21612418 -0.85410454  0.19069003 -0.12231262]
 [ 2.06040043 -9.60004884  0.          0.        ]]",[-0.08665373 -0.10144388],[ 0.156178   -0.55006367]
8,-0.0708090539926,[-0.05350872  1.19678344],-0.0708090539926,"[ 1.02227911  1.24397894  0.37069021 -1.71382806  1.66741486 -1.07641853
  0.42221224 -1.47764538 -0.39788715  0.64422306  0.        ]","[[  0.26525581  -1.08392861   0.19069003  -0.12231262]
 [  2.85007642 -13.36978592   0.           0.        ]]",[-0.08665373 -0.10144388],[ 0.23199779 -0.46284279]
9,-0.0711919721412,[-1.3472112  -1.27260808],-0.0711919721412,"[ 1.00036372  0.96836453  0.44956566 -1.93440943  1.66740531 -1.07641501
  0.39999672 -0.91317032 -0.51656938  0.5923648   0.        ]","[[ 0.31955325 -1.30893973  0.19069003 -0.12231262]
 [ 2.58063776 -9.14540764  0.          0.        ]]",[-0.08665373 -0.10144388],[ 0.25224563 -0.47548053]
