timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.209350626638,[ 2.60211011 -1.35520141],-0.209350626638,"[ 1.04147078  1.59018659 -0.14466261  1.34327212  0.12831764  0.65181861
  0.05959239  0.29381764  1.44657715 -0.76999773  0.        ]","[[-0.02666497  0.04500526  0.01490157  0.07541278]
 [-0.0017209   0.0029588   0.          0.        ]]",[-0.62541926 -0.48649794],[ 2.38531947 -1.67353225]
1,-0.207968750434,[ 1.45833926 -0.42883457],-0.207968750434,"[ 1.04186144  1.59150522 -0.08477338  1.24233788  0.12831758  0.6518182
  0.53378606 -0.29195671  1.44683373 -0.72401942  0.        ]","[[ 0.0130069   0.00532057  0.01490157  0.07541278]
 [ 3.95572598 -3.95822199  0.          0.        ]]",[-0.62541926 -0.48649794],[ 2.03893518 -1.37039602]
2,-0.202584528089,[ 1.73708438 -0.90716461],-0.202584528089,"[ 1.02959044  1.58615318  0.09285158  0.99984082  0.12831753  0.6518178
  0.99849245 -0.53168847  1.43804622 -0.5587413   0.        ]","[[ 0.13103326 -0.09010938  0.01490157  0.07541278]
 [ 7.83399913 -5.57936066  0.          0.        ]]",[-0.62541926 -0.48649794],[ 1.5427947  -1.45522881]
3,-0.192356267952,[ 1.22724818 -1.88947239],-0.192356267952,"[ 0.96590795  1.55464262  0.37890059  0.63230442  0.12831747  0.65181739
  1.45410071 -1.04673955  1.3927878  -0.27746759  0.        ]","[[  0.3258632   -0.23664226   0.01490157   0.07541278]
 [ 11.636352    -9.06229278   0.           0.        ]]",[-0.62541926 -0.48649794],[ 1.19032598 -1.34455848]
4,-0.176823300463,[-0.14593825 -0.71727185],-0.176823300463,"[ 0.79275455  1.45641511  0.74305255  0.1087654   0.12831741  0.65181698
  1.900737   -1.60591105  1.27256786  0.0668811   0.        ]","[[  5.95988727e-01  -4.55827790e-01   1.49015668e-02   7.54127772e-02]
 [  1.53638453e+01  -1.28435907e+01   0.00000000e+00   0.00000000e+00]]",[-0.62541926 -0.48649794],[ 0.07950306 -1.00541031]
5,-0.157590326067,[ 0.11276248 -1.03731096],-0.157590326067,"[ 0.50127214  1.24667555  1.07297734 -0.4842549   0.12831736  0.65181658
  1.79530963 -1.98817039  1.07804068  0.34014019  0.        ]","[[  8.94438014e-01  -7.38635768e-01   1.49015668e-02   7.54127772e-02]
 [  1.44840141e+01  -1.54285708e+01   0.00000000e+00   0.00000000e+00]]",[-0.62541926 -0.48649794],[-0.01709265 -0.45385122]
6,-0.135119132181,[ 0.10583585 -0.12939544],-0.135119132181,"[ 0.13937956  0.88746688  1.29478686 -1.01981952  0.1283173   0.65181617
  1.81464772 -2.52843101  0.84680569  0.44232552  0.        ]","[[  1.18573798e+00  -1.08386394e+00   1.49015668e-02   7.54127772e-02]
 [  1.46454313e+01  -1.90820333e+01   0.00000000e+00   0.00000000e+00]]",[-0.62541926 -0.48649794],[-0.21200144  0.28545728]
7,-0.107264859519,[-0.71981335  1.22316114],-0.107264859519,"[-0.27245396  0.40562068  1.39910833 -1.30180679  0.12831724  0.65181577
  1.83020649 -2.54819491  0.58073872  0.40941667  0.        ]","[[  1.47994950e+00  -1.46684635e+00   1.49015668e-02   7.54127772e-02]
 [  1.47753085e+01  -1.92157395e+01   0.00000000e+00   0.00000000e+00]]",[-0.62541926 -0.48649794],[-0.71581191  0.7399267 ]
8,-0.0792964849383,[-0.41111536  1.08161278],-0.0792964849383,"[-0.65264422 -0.04209791  1.3827587  -1.24453239  0.12831718  0.65181536
  1.45381927 -1.90621479  0.32813486  0.29895272  0.        ]","[[  1.74393996  -1.80760282   0.01490157   0.07541278]
 [ 11.63412341 -14.87447938   0.           0.        ]]",[-0.62541926 -0.48649794],[-0.57849211  0.91553581]
9,-0.0570271378422,[-0.30758597  2.00347021],-0.0570271378422,"[-0.94943272 -0.35628138  1.29357009 -1.01422634  0.12831713  0.65181496
  1.23124936 -1.27703707  0.12896118  0.17860906  0.        ]","[[  1.95798592  -2.06240303   0.01490157   0.07541278]
 [  9.77663986 -10.6197723    0.           0.        ]]",[-0.62541926 -0.48649794],[-0.64222986  1.01263261]
10,-0.0407989743581,[-1.05236955  1.10289612],-0.0407989743581,"[-1.1819334  -0.54520605  1.16780753 -0.77783092  0.12831707  0.65181455
  1.06217661 -0.66035604 -0.02314196  0.09572327  0.        ]","[[ 2.13936169 -2.23295712  0.01490157  0.07541278]
 [ 8.36562257 -6.4495639   0.          0.        ]]",[-0.62541926 -0.48649794],[-0.92404968  0.91450441]
11,-0.0312810738495,[ 0.47250838  0.57109783],-0.0312810738495,"[-1.32876829 -0.63375229  1.05563368 -0.63261924  0.12831701  0.65181415
  0.56799258 -0.05590116 -0.11695374  0.05783401  0.        ]","[[ 2.26529417 -2.32093643  0.01490157  0.07541278]
 [ 4.24132777 -2.36203132  0.          0.        ]]",[-0.62541926 -0.48649794],[-0.22787631  0.5292747 ]
12,-0.0237183446127,[ 0.45144572  0.63546906],-0.0237183446127,"[-1.43781766 -0.65680098  0.95040616 -0.59030987  0.12831696  0.65181374
  0.78206549  0.28541841 -0.18746002  0.07732325  0.        ]","[[ 2.36804615 -2.34501903  0.01490157  0.07541278]
 [ 6.02791401 -0.05391053  0.          0.        ]]",[-0.62541926 -0.48649794],[-1.23882556 -0.07607508]
13,-0.013466301225,[-1.19814163 -0.92434601],-0.013466301225,"[-1.56631208 -0.63365785  0.79265276 -0.63278629  0.1283169   0.65181333
  0.98189826  0.657682   -0.28964918  0.16081849  0.        ]","[[ 2.50533772 -2.32083971  0.01490157  0.07541278]
 [ 7.69565891  2.46346514  0.          0.        ]]",[-0.62541926 -0.48649794],[-2.11910748 -0.75341952]
14,-0.00870359652024,[-1.17649254 -0.1426162 ],-0.00870359652024,"[-1.65550683 -0.62191649  0.65044064 -0.653567    0.12831684  0.65181293
  0.48930587  0.1092637  -0.38037821  0.20581306  0.        ]","[[ 2.61800351 -2.30877966  0.01490157  0.07541278]
 [ 3.58464893 -1.24512455  0.          0.        ]]",[-0.62541926 -0.48649794],[-0.93314081  0.01891088]
15,-0.00569669275684,[ 1.0101869   0.57907812],-0.00569669275684,"[-1.67748403 -0.65118354  0.6092036  -0.60080707  0.12831679  0.65181252
  0.00645669  0.02941775 -0.3951595   0.17525866  0.        ]","[[ 2.64926538 -2.33909949  0.01490157  0.07541278]
 [-0.44504841 -1.7850695   0.          0.        ]]",[-0.62541926 -0.48649794],[ 0.48034275  0.40929475]
16,-0.00463255216281,[-1.47036032  1.0907474 ],-0.00463255216281,"[-1.69798779 -0.66285619  0.5677493  -0.57884594  0.12831673  0.65181212
  0.48186014  0.37370511 -0.41475388  0.16587751  0.        ]","[[ 2.68017216 -2.3514415   0.01490157  0.07541278]
 [ 3.52250981  0.54311728  0.          0.        ]]",[-0.62541926 -0.48649794],[-1.15608788 -0.30229762]
17,-0.011256167387,[ 0.1832516  -0.96140352],-0.011256167387,"[ -1.71672549e+00  -6.14231426e-01   5.26856042e-01  -6.66897211e-01
   1.28316672e-01   6.51811712e-01  -8.60785393e-04   9.57664752e-01
  -4.57550301e-01   2.30246603e-01   0.00000000e+00]","[[ 2.71020189 -2.30095821  0.01490157  0.07541278]
 [-0.50611404  4.49205035  0.          0.        ]]",[-0.62541926 -0.48649794],[-0.10476989 -1.02747381]
18,-0.0167171038525,[-0.56100342 -0.66273507],-0.0167171038525,"[-1.71506003 -0.56307928  0.53061426 -0.75055096  0.12831662  0.65181131
  0.08727577  0.38157347 -0.47757343  0.28876528  0.        ]","[[ 2.70745958 -2.2502042   0.01490157  0.07541278]
 [ 0.22944355  0.59633256  0.          0.        ]]",[-0.62541926 -0.48649794],[-0.12479395 -0.34800595]
19,-0.0143814695236,[ 0.22845681  1.65878401],-0.0143814695236,"[-1.70406585 -0.57793732  0.55480858 -0.72712951  0.12831656  0.6518109
 -0.17936485 -0.0082158  -0.45590453  0.27013162  0.        ]","[[ 2.6897215  -2.26472423  0.01490157  0.07541278]
 [-1.99584669 -2.03954997  0.          0.        ]]",[-0.62541926 -0.48649794],[ 0.90700054  0.38736877]
20,-0.0133237630894,[ 0.17195026  0.30439842],-0.0133237630894,"[-1.68424421 -0.57860635  0.59585123 -0.72605748  0.1283165   0.6518105
 -0.06628033  0.58328825 -0.42984352  0.26522316  0.        ]","[[ 2.65927357 -2.26538246  0.01490157  0.07541278]
 [-1.05208338  1.96039443  0.          0.        ]]",[-0.62541926 -0.48649794],[ 0.36405042 -0.4937804 ]
