timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.0762804020105,[ 1.36891951  0.05931728],-0.0762804020105,"[ 1.0361225   1.60695398 -0.04288131  0.99320998  1.73397412  0.65007941
  0.06256481  0.29338081 -0.3180109  -0.75290505  0.        ]","[[ 0.04324789 -0.08574894  0.19979326  0.07526998]
 [ 0.00357893 -0.00472156  0.          0.        ]]",[-0.58584595 -0.45904064],[ 2.38049746  0.1987493 ]
1,-0.0677580744029,[ 1.69569841 -1.06918179],-0.0677580744029,"[ 1.03249224  1.60720277  0.01713021  0.99890524  1.73397098  0.650079
  0.53103284  0.3276035  -0.31944127 -0.65468529  0.        ]","[[ 0.0830084  -0.08350129  0.19979326  0.07526998]
 [ 3.95930176  0.22871469  0.          0.        ]]",[-0.58584595 -0.45904064],[ 0.66625798 -0.29156259]
2,-0.0468979420566,[-1.67067041  0.69539643],-0.0468979420566,"[ 1.0083089   1.60249719  0.19385635  0.90980413  1.73396784  0.65007858
  0.99042782 -0.25377237 -0.33876157 -0.41674207  0.        ]","[[ 0.20111474 -0.11871526  0.19979326  0.07526998]
 [ 7.83841582 -3.73688602  0.          0.        ]]",[-0.58584595 -0.45904064],[-0.84912211 -0.11819249]
3,-0.0278093630113,[ 0.15102155  0.09829924],-0.0278093630113,"[ 0.96554507  1.59382163  0.3626448   0.79310666  1.7339647   0.65007816
  0.50344999  0.16098317 -0.37509119 -0.2025653   0.        ]","[[ 0.31662603 -0.16506788  0.19979326  0.07526998]
 [ 3.72640361 -0.90781411  0.          0.        ]]",[-0.58584595 -0.45904064],[-0.10386428 -0.39690468]
4,-0.0129488718798,[-0.75823586 -0.96421347],-0.0129488718798,"[ 0.92526426  1.5906301   0.47569112  0.75784313  1.73396156  0.65007774
  0.56545476  0.22065241 -0.41391678 -0.03578344  0.        ]","[[ 0.39640721 -0.17914053  0.19979326  0.07526998]
 [ 4.24997119 -0.50080631  0.          0.        ]]",[-0.58584595 -0.45904064],[-0.74888724 -0.64014238]
5,-0.00779538209238,[-0.08535185 -0.37448258],-0.00779538209238,"[ 0.89311553  1.57775209  0.55024454  0.63776013  1.73395843  0.65007733
  0.20044572 -0.33744078 -0.43625976  0.02788017  0.        ]","[[ 0.45048297 -0.22735129  0.19979326  0.07526998]
 [ 1.16785717 -4.30758984  0.          0.        ]]",[-0.58584595 -0.45904064],[ 0.48962373  0.29216033]
6,-0.0144246234736,[ 1.99219731  0.56392124],-0.0144246234736,"[ 0.88042341  1.54146037  0.5769951   0.39282931  1.73395529  0.65007691
  0.15778359 -0.54230297 -0.42933326 -0.05143737  0.        ]","[[ 0.47022584 -0.32752342  0.19979326  0.07526998]
 [ 0.80762149 -5.70496704  0.          0.        ]]",[-0.58584595 -0.45904064],[ 0.9013539   0.78563279]
7,-0.0138148024521,[-0.43525816 -0.13978134],-0.0138148024521,"[ 0.84194182  1.49781773  0.65095996  0.17835482  1.73395215  0.65007649
  0.62429053 -0.19860351 -0.44992207 -0.03912275  0.        ]","[[ 0.52590073 -0.4181009   0.19979326  0.07526998]
 [ 4.74677839 -3.3605776   0.          0.        ]]",[-0.58584595 -0.45904064],[-0.70205778  0.20826739]
8,-0.0102313815117,[-0.2658127   1.50331702],-0.0102313815117,"[ 0.78258773  1.45597686  0.74898177  0.01362314  1.73394901  0.65007607
  0.40927303 -0.26989034 -0.48923396  0.0408961   0.        ]","[[ 0.60262002 -0.49019109  0.19979326  0.07526998]
 [ 2.93118723 -3.84682907  0.          0.        ]]",[-0.58584595 -0.45904064],[-0.2163555   0.51326913]
9,-0.0110930581813,[-0.22331714 -0.25929077],-0.0110930581813,"[ 0.74232027  1.43250367  0.80715034 -0.06733177  1.73394587  0.65007565
  0.27769874  0.32183128 -0.51688049  0.0986685   0.        ]","[[ 0.65009672 -0.52663153  0.19979326  0.07526998]
 [ 1.8201845   0.18932937  0.          0.        ]]",[-0.58584595 -0.45904064],[-0.39412743 -0.08289343]
10,-0.0133922412068,[ 0.07069474  0.36790371],-0.0133922412068,"[ 0.71809092  1.42812176  0.83953313 -0.08170331  1.73394273  0.65007524
  0.16885096  0.17081324 -0.53556907  0.14893108  0.        ]","[[ 0.67727879 -0.53318025  0.19979326  0.07526998]
 [ 0.90108274 -0.84076992  0.          0.        ]]",[-0.58584595 -0.45904064],[-0.17105132  0.13650274]
11,-0.0161359541802,[-0.96250636  0.14361149],-0.0161359541802,"[ 0.69913209  1.42674993  0.86365967 -0.08615421  1.7339396   0.65007482
  0.19979936  0.38680685 -0.55090258  0.19030994  0.        ]","[[ 0.69792241 -0.53521354  0.19979326  0.07526998]
 [ 1.16240936  0.63253142  0.          0.        ]]",[-0.58584595 -0.45904064],[-0.47890216 -0.17753249]
