timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
10,[-0.00173426 -0.01695652],[-0.01319802 -0.97846245],-0.0179929697611,-0.0179929697611,"[[ 0.83818618 -0.02245992  0.14854104  0.17131001]
 [ 3.51794829 -3.84173129  0.          0.        ]]","[ 0.5604223   1.65228353  1.01890703  1.10715916  1.27872599  1.47575086
  0.45965854 -0.26212251 -0.45045203 -0.09228151  0.        ]",[-0.53180379 -0.39516404]
11,[ 0.19388352  0.74122185],[-0.15401081 -0.34261507],-0.0178380704295,-0.0178380704295,"[[ 0.90733798 -0.13740313  0.14854104  0.17131001]
 [ 3.3976255  -7.63993011  0.          0.        ]]","[ 0.48381641  1.64011208  1.08604796  0.81883879  1.27872438  1.47574862
  0.44575304 -0.81181146 -0.46630883 -0.08216926  0.        ]",[-0.53180379 -0.39516404]
12,[ 0.58484983  1.24913466],[ 0.02775313  2.5688183 ],-0.0216116354027,-0.0216116354027,"[[ 0.96850793 -0.3022928   0.14854104  0.17131001]
 [ 2.72160976 -8.84502242  0.          0.        ]]","[ 0.41249177  1.59245983  1.14070543  0.41413283  1.27872277  1.47574638
  0.36762826 -0.98621604 -0.44250919 -0.13720838  0.        ]",[-0.53180379 -0.39516404]
13,[ 0.33221227  0.81078154],[ 0.1139357   1.08846025],-0.0255679292031,-0.0255679292031,"[[ 1.02348578 -0.43770854  0.14854104  0.17131001]
 [ 2.77601454 -4.7103301   0.          0.        ]]","[ 0.345764    1.52754557  1.18586119  0.09650039  1.27872116  1.47574415
  0.37391541 -0.38782753 -0.43722632 -0.18351361  0.        ]",[-0.53180379 -0.39516404]
14,[-0.2928206   0.16448881],[-0.23645794 -0.59957615],-0.0239789953005,-0.0239789953005,"[[ 1.08296276 -0.49125293  0.14854104  0.17131001]
 [ 3.17038037 -0.65761411  0.          0.        ]]","[ 0.27102081  1.49572777  1.23031775 -0.0240158   1.27871955  1.47574191
  0.41949058  0.19869699 -0.48839537 -0.14493004  0.        ]",[-0.53180379 -0.39516404]
15,[-0.0449324   0.62908393],[-0.83279334  1.31178352],-0.0240108297129,-0.0240108297129,"[[ 1.13636423 -0.52809065  0.14854104  0.17131001]
 [ 2.17308183 -3.01829405  0.          0.        ]]","[ 0.20186218  1.47188429  1.26621546 -0.1049728   1.27871795  1.47573967
  0.30423626 -0.14294976 -0.54218287 -0.10194003  0.        ]",[-0.53180379 -0.39516404]
16,[ 0.70692092  0.06830145],[ 1.3992044   1.43566898],-0.0245661173946,-0.0245661173946,"[[ 1.14632416 -0.54811711  0.14854104  0.17131001]
 [-1.16596843  1.00224218  0.          0.        ]]","[ 0.18876527  1.45826653  1.27247996 -0.14826886  1.27871634  1.47573743
 -0.08164576  0.43891796 -0.5447473  -0.10745703  0.        ]",[-0.53180379 -0.39516404]
17,[-1.1027931 -1.0414629],[-2.25803688 -0.98293161],-0.0253774278685,-0.0253774278685,"[[ 1.16291474 -0.48855782  0.14854104  0.17131001]
 [ 2.81175496  4.94056481  0.          0.        ]]","[ 0.16681882  1.49740336  1.28261243 -0.01802799  1.27871473  1.47573519
  0.37804547  1.00888691 -0.60478604 -0.02549818  0.        ]",[-0.53180379 -0.39516404]
18,[ 0.17015459 -0.16420491],[ 2.20684072  0.58365225],-0.030066776842,-0.030066776842,"[[ 1.17891363 -0.42976286  0.14854104  0.17131001]
 [-1.19848801  0.95221995  0.          0.        ]]","[ 0.14550544  1.53196385  1.29202189  0.11465387  1.27871312  1.47573296
 -0.08540429  0.43167734 -0.66820524  0.050433    0.        ]",[-0.53180379 -0.39516404]
19,[-1.45244324 -0.88402563],[-1.06695243 -0.68608974],-0.0357690851409,-0.0357690851409,"[[ 1.19486513 -0.38773513  0.14854104  0.17131001]
 [ 2.78037742  3.24292253  0.          0.        ]]","[ 0.12411445  1.55411962  1.3010476   0.21174648  1.27871152  1.47573072
  0.37441934  0.76319659 -0.72323685  0.10726638  0.        ]",[-0.53180379 -0.39516404]
20,[-0.21953157 -0.27626503],[ 0.35399004 -0.10452605],-0.0418286287984,-0.0418286287984,"[[ 1.21023944 -0.3507626   0.14854104  0.17131001]
 [-1.22958536  0.46358827  0.          0.        ]]","[ 0.10336954  1.57181796  1.30940822  0.29855635  1.27870991  1.47572848
 -0.08899845  0.36095971 -0.77600882  0.15631646  0.        ]",[-0.53180379 -0.39516404]
21,[-0.58765328 -0.28362143],[-0.69701378 -0.17645183],-0.0403399354114,-0.0403399354114,"[[ 1.19994376 -0.34574089  0.14854104  0.17131001]
 [ 0.19527244  0.03999663  0.          0.        ]]","[ 0.11727529  1.5740887   1.30384341  0.31044085  1.2787083   1.47572624
  0.07566758  0.29965561 -0.76301004  0.14799907  0.        ]",[-0.53180379 -0.39516404]
22,[ 0.39763629  0.00799643],[ 0.64249795  1.30045084],-0.0354319177334,-0.0354319177334,"[[ 1.17614754 -0.35194851  0.14854104  0.17131001]
 [-2.56570307 -0.65843354  0.          0.        ]]","[ 0.14920043  1.57127129  1.2904136   0.29575257  1.27870669  1.47572401
 -0.2434092   0.19857574 -0.71989084  0.11377125  0.        ]",[-0.53180379 -0.39516404]
23,[-0.51021421 -0.83689445],[-0.60664018 -1.74647087],-0.0331795262628,-0.0331795262628,"[[ 1.15082943 -0.32526828  0.14854104  0.17131001]
 [ 0.02526444  3.31322086  0.          0.        ]]","[ 0.18282122  1.58302519  1.27525802  0.35911161  1.27870508  1.47572177
  0.05602055  0.77337006 -0.69934876  0.10374845  0.        ]",[-0.53180379 -0.39516404]
24,[ 0.48616347 -0.05385257],[ 0.62282691  0.43067388],-0.0312233330434,-0.0312233330434,"[[ 1.1272666  -0.29938071  0.14854104  0.17131001]
 [-2.37356113 -0.71105273  0.          0.        ]]","[ 0.21377196  1.59357456  1.2603584   0.42113612  1.27870348  1.47571953
 -0.22120402  0.19095966 -0.68134607  0.0948039   0.        ]",[-0.53180379 -0.39516404]
25,[-0.17838153 -0.44129822],[-0.14653081 -1.98835959],-0.0277726939759,-0.0277726939759,"[[ 1.10498066 -0.2963603   0.14854104  0.17131001]
 [ 0.13661248  1.00736858  0.          0.        ]]","[ 0.24272865  1.59474781  1.2455688   0.42840579  1.27870187  1.47571729
  0.06888889  0.4396569  -0.64845659  0.06788395  0.        ]",[-0.53180379 -0.39516404]
26,[ 0.35467908  0.2973153 ],[ 0.55360676 -0.18157392],-0.0259541307028,-0.0259541307028,"[[ 1.10188494 -0.31613865  0.14854104  0.17131001]
 [-0.44425925 -2.97194283  0.          0.        ]]","[ 0.2467257   1.58683501  1.24345989  0.3809254   1.27870026  1.47571505
  0.00175933 -0.13624669 -0.62928123  0.04691266  0.        ]",[-0.53180379 -0.39516404]
27,[-0.17356071  0.42200321],[-0.56102193  1.11218568],-0.0241089830355,-0.0241089830355,"[[ 1.11506377 -0.38220901  0.14854104  0.17131001]
 [ 1.75482432 -3.63288524  0.          0.        ]]","[ 0.22966621  1.55685168  1.25234001  0.22463991  1.27869865  1.47571282
  0.25590068 -0.23190115 -0.60311135  0.00667594  0.        ]",[-0.53180379 -0.39516404]
28,[ 0.27190787 -0.06491415],[ 0.83164633 -0.61693709],-0.0241975760977,-0.0241975760977,"[[ 1.12752894 -0.41440881  0.14854104  0.17131001]
 [-0.50079089  0.39946235  0.          0.        ]]","[ 0.21342871  1.54028219  1.26052233  0.14991678  1.27869704  1.47571058
 -0.00477411  0.35167849 -0.6002246  -0.00534107  0.        ]",[-0.53180379 -0.39516404]
29,[-0.69265902  0.17259486],[-0.04246624 -0.28450147],-0.0261238726088,-0.0261238726088,"[[ 1.15063131 -0.43102074  0.14854104  0.17131001]
 [ 2.80003719 -2.05247689  0.          0.        ]]","[ 0.18308207  1.5312394   1.27512664  0.11177309  1.27869544  1.47570834
  0.37669282 -0.00317754 -0.62395973  0.01131606  0.        ]",[-0.53180379 -0.39516404]
30,[-0.73307443  0.4239912 ],[-1.05634753  0.74596012],-0.0305831108387,-0.0305831108387,"[[ 1.20439492 -0.48296424  0.14854104  0.17131001]
 [ 2.57706331 -3.13825518  0.          0.        ]]","[ 0.11126884  1.50083506  1.30625259 -0.0055769   1.27869383  1.4757061
  0.35092418 -0.16031642 -0.67114354  0.03580561  0.        ]",[-0.53180379 -0.39516404]
31,[ 0.34007615  0.17627932],[ 0.9355941   0.61355771],-0.0304016239382,-0.0304016239382,"[[ 1.2157212  -0.51545595  0.14854104  0.17131001]
 [-1.43109037 -0.12098011  0.          0.        ]]","[ 0.09594204  1.48019898  1.31229142 -0.07739785  1.27869222  1.47570387
 -0.11228686  0.27635792 -0.66690559  0.02070284  0.        ]",[-0.53180379 -0.39516404]
32,[-1.12482285 -0.53082049],[-2.36940085 -0.20741977],-0.0329239474211,-0.0329239474211,"[[ 1.22451084 -0.4934897   0.14854104  0.17131001]
 [ 2.29763214  2.30950929  0.          0.        ]]","[ 0.08400328  1.49428109  1.31685218 -0.02898157  1.27869061  1.47570163
  0.31863119  0.6281097  -0.69503252  0.0522735   0.        ]",[-0.53180379 -0.39516404]
33,[ 0.04434144 -0.25004667],[ 0.54874761  1.53943975],-0.0365130813631,-0.0365130813631,"[[ 1.23031805 -0.45598394  0.14854104  0.17131001]
 [-1.70357778  1.44394843  0.          0.        ]]","[ 0.07609461  1.51702031  1.31980461  0.05500291  1.278689    1.47569939
 -0.14377778  0.5028412  -0.73028565  0.09298904  0.        ]",[-0.53180379 -0.39516404]
34,[-1.05010307 -1.2486937 ],[-0.27466095 -0.06726843],-0.0400148881138,-0.0400148881138,"[[ 1.21835096 -0.38767208  0.14854104  0.17131001]
 [ 0.49951921  5.37413873  0.          0.        ]]","[ 0.09237404  1.55411344  1.3136628   0.21189187  1.2786874   1.47569715
  0.11082827  1.07163665 -0.76104773  0.13612094  0.        ]",[-0.53180379 -0.39516404]
35,[-0.96803105 -1.26556563],[-0.7913387  -2.86741447],-0.0496807784447,-0.0496807784447,"[[ 1.21734146 -0.28392511  0.14854104  0.17131001]
 [-0.59681118  5.00179867  0.          0.        ]]","[ 0.09374404  1.59944215  1.31313383  0.45840697  1.27868579  1.47569491
 -0.01587179  1.01774878 -0.84090245  0.21525556  0.        ]",[-0.53180379 -0.39516404]
36,[ 0.19990587 -0.46599638],[ 0.70363655  0.08991048],-0.0470413620382,-0.0470413620382,"[[ 1.17413009 -0.22459855  0.14854104  0.17131001]
 [-3.71394188  0.9443799   0.          0.        ]]","[ 0.15189171  1.61923225  1.28921595  0.60295618  1.27868418  1.47569268
 -0.37611048  0.4305389  -0.81698794  0.20930335  0.        ]",[-0.53180379 -0.39516404]
37,[-0.30858859 -0.6495595 ],[-0.57464344 -0.7884239 ],-0.0402522462717,-0.0402522462717,"[[ 1.12851502 -0.20233752  0.14854104  0.17131001]
 [-0.85707903  1.28060311  0.          0.        ]]","[ 0.21213993  1.62548544  1.26114577  0.65773155  1.27868257  1.47569044
 -0.04594993  0.47919852 -0.75922058  0.17186924  0.        ]",[-0.53180379 -0.39516404]
38,[ 0.64715469  0.01632063],[-0.11966276 -1.57825708],-0.0322053116556,-0.0322053116556,"[[ 1.08874758 -0.20829348  0.14854104  0.17131001]
 [-3.11216264 -1.86571477  0.          0.        ]]","[ 0.26361816  1.62387179  1.23435376  0.6430501   1.27868097  1.4756882
 -0.3065643   0.02384754 -0.68978529  0.11780845  0.        ]",[-0.53180379 -0.39516404]
39,[ 1.51850724  0.93769842],[ 1.98915527  0.85081239],-0.019206084681,-0.019206084681,"[[ 1.02238718 -0.28496333  0.14854104  0.17131001]
 [-3.52253167 -5.78819678  0.          0.        ]]","[ 0.34712019  1.59904455  1.18495558  0.45589628  1.27867936  1.47568596
 -0.35398948 -0.54383374 -0.53110683 -0.03853242  0.        ]",[-0.53180379 -0.39516404]
40,[ 0.86357474  0.40387982],[ 1.10221552  0.27000262],-0.0235724926526,-0.0235724926526,"[[ 0.9923132  -0.36579176  0.14854104  0.17131001]
 [ 0.50176421 -2.30624497  0.          0.        ]]","[ 0.38389108  1.56477513  1.16068502  0.2631156   1.27867775  1.47568373
  0.11108895 -0.03990772 -0.43642238 -0.1611783   0.        ]",[-0.53180379 -0.39516404]
41,[-0.66588449  0.01504801],[-0.76667119 -0.75289844],-0.0215967537381,-0.0215967537381,"[[ 1.0419365  -0.40074666  0.14854104  0.17131001]
 [ 4.44743698 -1.19294238  0.          0.        ]]","[ 0.32284926  1.54743317  1.20010484  0.18149498  1.27867614  1.47568149
  0.56708101  0.12121519 -0.48432215 -0.11788626  0.        ]",[-0.53180379 -0.39516404]
42,[ 0.31169727  0.72586852],[-0.11238986  1.86741143],-0.0221483641805,-0.0221483641805,"[[ 1.09958307 -0.45426775  0.14854104  0.17131001]
 [ 1.3275923  -4.14932536  0.          0.        ]]","[ 0.24969265  1.51799763  1.24185948  0.05888092  1.27867453  1.47567925
  0.20652745 -0.30664803 -0.53369551 -0.08320748  0.        ]",[-0.53180379 -0.39516404]
43,[ 0.16480617  0.14551248],[ 1.4026721  -0.00480488],-0.0231898819512,-0.0231898819512,"[[ 1.12139558 -0.49670044  0.14854104  0.17131001]
 [ 0.85524136 -0.10741601  0.          0.        ]]","[ 0.22142911  1.49222948  1.25649841 -0.03609846  1.27867293  1.47567701
  0.15193881  0.27831858 -0.53929425 -0.09274215  0.        ]",[-0.53180379 -0.39516404]
44,[-1.42276883 -0.12492482],[-0.84339802  0.40650696],-0.0265533944818,-0.0265533944818,"[[ 1.17802334 -0.49903254  0.14854104  0.17131001]
 [ 4.7944181  -0.1257196   0.          0.        ]]","[ 0.14669234  1.4907498   1.2914662  -0.04125742  1.27867132  1.47567478
  0.60718066  0.27566944 -0.6206118  -0.01456424  0.        ]",[-0.53180379 -0.39516404]
45,[-0.88943458 -0.34873229],[-0.77624303  0.60477178],-0.0358663978716,-0.0358663978716,"[[ 1.23947762 -0.48535953  0.14854104  0.17131001]
 [ 1.36243817  1.48763253  0.          0.        ]]","[ 0.06358542  1.49931883  1.32434768 -0.01091793  1.27866971  1.47567254
  0.21055384  0.5091623  -0.72403285  0.0785457   0.        ]",[-0.53180379 -0.39516404]
46,[-0.22688565 -0.79013884],[-1.40298905 -1.04912803],-0.0393795307929,-0.0393795307929,"[[ 1.23563627 -0.43186474  0.14854104  0.17131001]
 [-1.73624729  3.85395994  0.          0.        ]]","[ 0.06883552  1.5307289   1.32244737  0.10984026  1.2786681   1.4756703
 -0.14755482  0.85162959 -0.75617024  0.1201815   0.        ]",[-0.53180379 -0.39516404]
47,[ 1.27797234  0.18513642],[ 1.43974114  0.19412973],-0.0296859029923,-0.0296859029923,"[[ 1.16157906 -0.39526416  0.14854104  0.17131001]
 [-5.65641938 -0.18045134  0.          0.        ]]","[ 0.16858886  1.55023761  1.28176266  0.19422022  1.2786665   1.47566806
 -0.60060091  0.26774706 -0.6654284   0.0581326   0.        ]",[-0.53180379 -0.39516404]
48,[ 0.7747339  -0.04623742],[ 0.46584993 -0.60056155],-0.0215867312421,-0.0215867312421,"[[ 1.08926219 -0.39113986  0.14854104  0.17131001]
 [-1.58881006  0.59030892  0.          0.        ]]","[ 0.26295765  1.55233135  1.23469881  0.20381193  1.27866489  1.47566583
 -0.1305152   0.37929561 -0.55859804 -0.03817052  0.        ]",[-0.53180379 -0.39516404]
49,[ 0.47141266  0.30011457],[ 0.22827251  1.46034662],-0.021065745512,-0.021065745512,"[[ 1.07630065 -0.40331695  0.14854104  0.17131001]
 [ 0.2864083  -1.800049    0.          0.        ]]","[ 0.27951545  1.5460796   1.22551475  0.17553948  1.27866328  1.47566359
  0.08620018  0.03334943 -0.5318282  -0.06857232  0.        ]",[-0.53180379 -0.39516404]
