timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.273520517909,[ 0.43128768 -2.09248254],-0.273520517909,"[ 1.07353641  1.87456158  0.1395807   0.37145997 -0.50030606  0.52061244
  0.21163504  0.29582478  1.66415382 -0.34126849  0.        ]","[[ 0.08950345 -0.09706431 -0.05845504  0.06252914]
 [-0.00256505  0.00119599  0.          0.        ]]",[-0.05430099 -0.11558639],[-0.01087509 -1.55304968]
1,-0.2734687605,[-0.08777596 -2.34433675],-0.2734687605,"[ 1.07120091  1.8685241   0.16537286  0.26992582 -0.50030494  0.52061126
  0.3501692  -0.23143383  1.66260831 -0.34753498  0.        ]","[[ 0.10658612 -0.13677511 -0.05845504  0.06252914]
 [ 1.70514054 -3.95907456  0.          0.        ]]",[-0.05430099 -0.11558639],[-0.07374819 -1.5417285 ]
2,-0.273827386692,[-0.28994303 -0.08409201],-0.273827386692,"[ 1.06606783  1.83864321  0.21099389 -0.02820038 -0.50030382  0.52061007
  0.31938309 -0.74814557  1.6548372  -0.40018921  0.        ]","[[ 0.13688156 -0.25489652 -0.05845504  0.06252914]
 [ 1.32565146 -7.84013289  0.          0.        ]]",[-0.05430099 -0.11558639],[-0.04470593 -1.53457057]
3,-0.274269300322,[-0.25427932  0.01602077],-0.274269300322,"[ 1.0631092   1.77107359  0.23312674 -0.4134895  -0.5003027   0.52060889
  0.22420551 -0.77174993  1.63191677 -0.51203162  0.        ]","[[ 0.15162333 -0.41347815 -0.05845504  0.06252914]
 [ 0.15241582 -8.01744253  0.          0.        ]]",[-0.05430099 -0.11558639],[ 0.05004291 -1.54916847]
4,-0.274044247248,[-1.27959429 -0.9819503 ],-0.274044247248,"[ 1.06456095  1.67395528  0.22250683 -0.77180973 -0.50030159  0.52060771
  0.1423363  -0.74212075  1.58872925 -0.6534363   0.        ]","[[ 0.14454634 -0.57159424 -0.05845504  0.06252914]
 [-0.85676969 -7.79491241  0.          0.        ]]",[-0.05430099 -0.11558639],[ 0.1605152  -1.54681766]
5,-0.272924907444,[-1.37344416 -0.76896121],-0.272924907444,"[ 1.0737144   1.51842806  0.13715067 -1.16190853 -0.50030047  0.52060653
 -0.17716452 -1.23904113  1.49035476 -0.88382219  0.        ]","[[  0.08789695  -0.764941    -0.05845504   0.06252914]
 [ -4.79520259 -11.52733487   0.           0.        ]]",[-0.05430099 -0.11558639],[ 0.34317809 -1.4551537 ]
6,-0.267157322724,[ 1.80119991 -2.59348159],-0.267157322724,"[ 1.0775691   1.25677931 -0.0669397  -1.57785304 -0.50029935  0.52060534
 -0.49046115 -1.61384024  1.25604736 -1.21026092  0.        ]","[[ -0.04675289  -1.02373361  -0.05845504   0.06252914]
 [ -8.65716023 -14.34254026   0.           0.        ]]",[-0.05430099 -0.11558639],[ 0.48250216 -1.32195497]
7,-0.249688494109,[-0.27549678 -0.6475452 ],-0.249688494109,"[ 1.05693937  0.86841462 -0.26539243 -1.8896461  -0.50029823  0.52060416
 -0.15564026 -2.10329923  0.90258986 -1.42061172  0.        ]","[[ -0.17848585  -1.34747215  -0.05845504   0.06252914]
 [ -4.52989986 -18.0190451    0.           0.        ]]",[-0.05430099 -0.11558639],[ 0.4740504  -1.11636448]
8,-0.218223228413,[ 0.59491565 -0.76091523],-0.218223228413,"[ 1.02511721  0.3743603  -0.4140627  -1.92100828 -0.50029712  0.52060298
 -0.23698017 -2.39709997  0.51630825 -1.41669576  0.        ]","[[ -0.27914218  -1.72999637  -0.05845504   0.06252914]
 [ -5.53256285 -20.22602811   0.           0.        ]]",[-0.05430099 -0.11558639],[ 0.46044791 -0.87659264]
9,-0.173266747471,[ 0.47510244 -0.05386993],-0.173266747471,"[ 0.98718854 -0.14280639 -0.53771964 -1.51839795 -0.500296    0.5206018
 -0.03725639 -2.7448911   0.18785708 -1.19474381  0.        ]","[[ -0.36509286  -2.1607305   -0.05845504   0.06252914]
 [ -3.0706208  -22.83865771   0.           0.        ]]",[-0.05430099 -0.11558639],[ 0.33879003 -0.5813275 ]
