timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.0735418389568,[ 1.80188409  0.48214149],-0.0735418389568,"[ 1.00293968  1.8220335  -0.20263964  1.26280568  1.37254487  0.46895864
  0.0916261   0.30630189  0.04161229 -0.4114548   0.        ]","[[-0.04066515  0.09881722  0.15827324  0.05486782]
 [ 0.00028818 -0.00410445  0.          0.        ]]",[-0.33104697 -0.20850466],[ 1.76065528 -0.76707447]
1,-0.0661390747637,[ 0.27033473 -1.41188444],-0.0661390747637,"[ 1.00414594  1.81928551 -0.14181395  1.31220198  1.37254232  0.46895827
  0.50431921  0.56831031  0.03745163 -0.3081142   0.        ]","[[ -9.76265130e-04   1.17874976e-01   1.58273240e-01   5.48678180e-02]
 [  3.95543600e+00   1.90352637e+00   0.00000000e+00   0.00000000e+00]]",[-0.33104697 -0.20850466],[ 0.41789448 -1.4061203 ]
2,-0.0545241622505,[ 0.91680504 -0.88368512],-0.0545241622505,"[ 0.99847809  1.81959694 -0.00544623  1.30691853  1.37253977  0.4689579
  0.60790257  0.01923923  0.02090012 -0.12579441  0.        ]","[[ 0.0880928   0.11583559  0.15827324  0.05486782]
 [ 4.94815667 -2.09414087  0.          0.        ]]",[-0.33104697 -0.20850466],[ 0.09791344 -1.05601764]
3,-0.0457232030809,[-0.98798413 -0.88326408],-0.0457232030809,"[ 0.96812386  1.82748657  0.19793022  1.10787313  1.37253722  0.46895753
  0.97625763 -0.45584018 -0.00969106  0.06746702  0.        ]","[[ 0.22247581  0.03924796  0.15827324  0.05486782]
 [ 8.47838483 -5.55309131  0.          0.        ]]",[-0.33104697 -0.20850466],[-0.96373498 -0.92313707]
4,-0.0427878177332,[ 0.4037325   0.78211758],-0.0427878177332,"[ 0.91495276  1.82106609  0.38701374  0.73025769  1.37253467  0.46895716
  0.55108543 -0.92087749 -0.03722373  0.1727945   0.        ]","[[ 0.35116056 -0.10578508  0.15827324  0.05486782]
 [ 4.40365283 -8.93893112  0.          0.        ]]",[-0.33104697 -0.20850466],[ 0.07293072 -0.10551888]
5,-0.0408824781273,[-1.6446519   0.04379724],-0.0408824781273,"[ 0.85585232  1.78655464  0.53250994  0.3561409   1.37253212  0.46895679
  0.70851711 -0.47129881 -0.0631067   0.22149693  0.        ]","[[ 0.45437157 -0.25172192  0.15827324  0.05486782]
 [ 5.91244171 -5.66565309  0.          0.        ]]",[-0.33104697 -0.20850466],[-0.68826902 -0.57346052]
6,-0.0390908513036,[-0.40305314  0.32487193],-0.0390908513036,"[ 0.80233296  1.742162    0.63698164  0.08180027  1.37252957  0.46895643
  0.2835256  -0.43185961 -0.08893279  0.25377528  0.        ]","[[ 0.53175497 -0.3621538   0.15827324  0.05486782]
 [ 1.83944197 -5.37850776  0.          0.        ]]",[-0.33104697 -0.20850466],[ 0.2374077  -0.22034913]
7,-0.0372623793652,[-0.54369945  0.25803893],-0.0372623793652,"[ 0.7869378   1.69264186  0.66379906 -0.14201796  1.37252702  0.46895606
  0.11329861 -0.24047198 -0.088806    0.19188155  0.        ]","[[ 0.55217545 -0.45574299  0.15827324  0.05486782]
 [ 0.20803494 -3.98506038  0.          0.        ]]",[-0.33104697 -0.20850466],[ 0.63364518 -0.16495287]
8,-0.0378637528269,[ 0.45504336  0.94807792],-0.0378637528269,"[ 0.80013614  1.64963763  0.64088123 -0.29991639  1.37252447  0.46895569
 -0.11161087 -0.08919564 -0.07664653  0.08306739  0.        ]","[[ 0.53470974 -0.52439339  0.15827324  0.05486782]
 [-1.94743366 -2.88365375  0.          0.        ]]",[-0.33104697 -0.20850466],[ 1.2318908  -0.07473499]
9,-0.0397672507006,[ 1.12015453  1.4164634 ],-0.0397672507006,"[ 0.815148    1.63646044  0.61365981 -0.34354708  1.37252192  0.46895532
  0.0801059   0.43416096 -0.06813708  0.02170988  0.        ]","[[ 0.51419568 -0.54383514  0.15827324  0.05486782]
 [-0.11007579  0.92678102  0.          0.        ]]",[-0.33104697 -0.20850466],[ 0.71865982 -0.73057252]
10,-0.0369639261952,[-0.56697089 -1.6760903 ],-0.0369639261952,"[ 0.78730388  1.67450339  0.66316942 -0.21179018  1.37251937  0.46895495
  0.49297531  0.97528896 -0.08622573  0.15818222  0.        ]","[[ 0.55169441 -0.48576998  0.15827324  0.05486782]
 [ 3.84674486  4.86660952  0.          0.        ]]",[-0.33104697 -0.20850466],[-0.85866117 -1.7621901 ]
11,-0.038666220852,[-0.53120957 -0.41170737],-0.038666220852,"[ 0.7444086   1.70779428  0.7320618  -0.07929504  1.37251682  0.46895458
  0.25114559  0.41833077 -0.12423771  0.32257334  0.        ]","[[ 0.60537571 -0.42912362  0.15827324  0.05486782]
 [ 1.52912395  0.81153668  0.          0.        ]]",[-0.33104697 -0.20850466],[-0.31848678 -1.1028564 ]
12,-0.0390700574415,[ 1.05771153 -1.272552  ],-0.0390700574415,"[ 0.73670515  1.70763553  0.74362158 -0.07995595  1.37251427  0.46895421
  0.02877572  0.19232756 -0.13030931  0.33964678  0.        ]","[[ 0.614576   -0.42940241  0.15827324  0.05486782]
 [-0.60199979 -0.83393511  0.          0.        ]]",[-0.33104697 -0.20850466],[ 0.23168159 -0.71967769]
13,-0.0376859500088,[ 0.02565619 -0.27038811],-0.0376859500088,"[ 0.7128303   1.67456037  0.77807698 -0.21153174  1.37251171  0.46895385
  0.44295875 -0.349447   -0.13979855  0.33127956  0.        ]","[[ 0.64236218 -0.48565794  0.15827324  0.05486782]
 [ 3.36740285 -4.77845932  0.          0.        ]]",[-0.33104697 -0.20850466],[-0.40834936 -0.32883906]
14,-0.0355531803704,[-0.5776843  -0.42478145],-0.0355531803704,"[ 0.65091582  1.60268902  0.85900905 -0.44728554  1.37250916  0.46895348
  0.4466371  -0.48350014 -0.17147003  0.34298573  0.        ]","[[ 0.710064   -0.59101975  0.15827324  0.05486782]
 [ 3.4026582  -5.75446823  0.          0.        ]]",[-0.33104697 -0.20850466],[-0.40649375 -0.07743475]
15,-0.0299704548806,[ 0.98604314  1.07860064],-0.0299704548806,"[ 0.60748266  1.49650217  0.90968018 -0.71728981  1.37250661  0.46895311
  0.201192   -0.69875404 -0.19092073  0.281756    0.        ]","[[ 0.7545166  -0.72183333  0.15827324  0.05486782]
 [ 1.05039362 -7.32168016  0.          0.        ]]",[-0.33104697 -0.20850466],[ 0.38856387  0.50452721]
16,-0.026176976666,[-1.03847785 -1.61184131],-0.026176976666,"[ 0.54561687  1.39856354  0.97468931 -0.91338385  1.37250406  0.46895274
  0.60594742 -0.13516894 -0.22702311  0.27427379  0.        ]","[[ 0.81444345 -0.82709732  0.15827324  0.05486782]
 [ 4.92944046 -3.2183672   0.          0.        ]]",[-0.33104697 -0.20850466],[-0.90908957 -0.25368699]
17,-0.0220422892571,[ 0.71981401  0.18545565],-0.0220422892571,"[ 0.48239104  1.29259529  1.03372577 -1.0854005   1.37250151  0.46895237
  0.18306082 -0.6700845  -0.26592579  0.26292003  0.        ]","[[ 0.87237    -0.93053998  0.15827324  0.05486782]
 [ 0.87663835 -7.11294762  0.          0.        ]]",[-0.33104697 -0.20850466],[ 0.34345049  0.72009087]
18,-0.014191703607,[ 0.07208644  2.25406558],-0.014191703607,"[ 0.43000685  1.14346122  1.07774586 -1.27410606  1.37249896  0.468952
  0.47839825 -0.54999229 -0.3053192   0.19620845  0.        ]","[[ 0.91830065 -1.06402646  0.15827324  0.05486782]
 [ 3.70705504 -6.23859234  0.          0.        ]]",[-0.33104697 -0.20850466],[-0.35786107  0.58784378]
19,-0.0131449780216,[-3.06963228  0.07457064],-0.0131449780216,"[ 0.33895814  1.04378184  1.14511461 -1.37203458  1.37249641  0.46895163
  0.50039924  0.01081713 -0.36018578  0.23172248  0.        ]","[[ 0.99455711 -1.14783126  0.15827324  0.05486782]
 [ 3.91790879 -2.15549351  0.          0.        ]]",[-0.33104697 -0.20850466],[-0.84354651 -0.00875089]
20,-0.0140969280263,[ 2.0737756   2.89840493],-0.0140969280263,"[ 0.29197663  0.99516822  1.17582319 -1.41264416  1.37249386  0.46895126
  0.07942114  0.05737786 -0.38821698  0.24969763  0.        ]","[[ 1.03243607 -1.18753969  0.15827324  0.05486782]
 [-0.11659711 -1.81649759  0.          0.        ]]",[-0.33104697 -0.20850466],[ 0.07464752  0.24142084]
21,-0.020351780683,[-0.47902528  0.13082461],-0.020351780683,"[ 0.24455666  0.99979109  1.20427803 -1.40896934  1.37249131  0.4689509
  0.49244143  0.60602882 -0.41097315  0.31262249  0.        ]","[[ 1.06981848 -1.18379089  0.15827324  0.05486782]
 [ 3.84164568  2.17807754  0.          0.        ]]",[-0.33104697 -0.20850466],[-1.3531909  -0.69231576]
22,-0.0349047237355,[-1.86167239 -0.75855431],-0.0349047237355,"[ 0.17031979  1.05875178  1.24407045 -1.35860387  1.37248876  0.46895053
  0.28670895  0.67132835 -0.44871977  0.45338944  0.        ]","[[ 1.126869   -1.13545911  0.15827324  0.05486782]
 [ 1.86998197  2.65350915  0.          0.        ]]",[-0.33104697 -0.20850466],[-1.19137132 -0.74384832]
