timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.232785497775,[ 1.03835919  1.01261359],-0.232785497775,"[ 1.011192    1.92259665 -0.15416493  0.95248425  0.61243392  1.6130894
  0.11387623  0.31273632  0.78158473 -1.620759    0.        ]","[[-0.00834504  0.01975735  0.07027241  0.18661498]
 [-0.00300764 -0.00409674  0.          0.        ]]",[-0.28302222 -0.15096726],[ 2.74771023 -0.21269956]
1,-0.222482826467,[ 1.92969498 -0.37493576],-0.222482826467,"[ 1.01053046  1.92049188 -0.09344273  1.05893861  0.61243325  1.61308483
  0.49776621  0.84585238  0.77756595 -1.50347997  0.        ]","[[ 0.03127048  0.05938863  0.07027241  0.18661498]
 [ 3.95140062  3.95403753  0.          0.        ]]",[-0.28302222 -0.15096726],[ 2.29136062 -0.61325407]
2,-0.195783341347,[ 2.81249241 -0.85602487],-0.195783341347,"[ 0.99509036  1.91277261  0.08651885  1.22860777  0.61243259  1.61308026
  0.87427228  0.63514565  0.73937311 -1.21320189  0.        ]","[[ 0.14921115  0.12277334  0.07027241  0.18661498]
 [ 7.82975335  2.38964881  0.          0.        ]]",[-0.28302222 -0.15096726],[ 1.5674572  -0.78694689]
3,-0.158654594211,[ 0.01109954 -0.14242283],-0.158654594211,"[ 0.92611012  1.9104699   0.3755735   1.26404892  0.61243193  1.61307569
  1.24339958  0.1720387   0.6315898  -0.84167918  0.        ]","[[  0.3439565    0.13606836   0.07027241   0.18661498]
 [ 11.63211083  -1.04869025   0.           0.        ]]",[-0.28302222 -0.15096726],[ 0.56284654 -0.83044195]
4,-0.117099118395,[ 1.3830623  -0.78752473],-0.117099118395,"[ 0.77773252  1.91479525  0.69197591  1.19354563  0.61243127  1.61307111
  1.22534298  0.09887905  0.4465488  -0.47682282  0.        ]","[[  0.57473279   0.1096447    0.07027241   0.18661498]
 [ 11.44613693  -1.5918634    0.           0.        ]]",[-0.28302222 -0.15096726],[-0.03719452 -0.95701975]
5,-0.0710359912995,[-1.43007166 -1.81015071],-0.0710359912995,"[ 0.52675515  1.92135618  1.00126645  1.02519257  0.6124306   1.61306654
  1.5875073  -0.31707676  0.17506699 -0.14363426  0.        ]","[[  0.84108636   0.04682181   0.07027241   0.18661498]
 [ 15.17679229  -4.68012687   0.           0.        ]]",[-0.28302222 -0.15096726],[-1.3087275  -1.00532436]
6,-0.033048535189,[-2.27620801 -1.39490563],-0.033048535189,"[ 0.21459259  1.91792091  1.22617769  0.66961112  0.61242994  1.61306197
  1.17447636 -0.83768748 -0.09564597  0.06818745  0.        ]","[[  1.10193486  -0.08556241   0.07027241   0.18661498]
 [ 10.92222894  -8.5454035    0.           0.        ]]",[-0.28302222 -0.15096726],[-0.92104143 -0.53475732]
7,-0.0194508134841,[ 1.25605898 -1.60682581],-0.0194508134841,"[-0.02340541  1.86521298  1.32660387  0.1190497   0.61242928  1.6130574
  0.76961293 -1.34798884 -0.20547418  0.11108668  0.        ]","[[  1.27853638  -0.29448414   0.07027241   0.18661498]
 [  6.75178423 -12.33415147   0.           0.        ]]",[-0.28302222 -0.15096726],[-0.1895231   0.03806627]
8,-0.0125872085609,[-1.71771619 -0.04262659],-0.0125872085609,"[-0.26981118  1.70512908  1.38079116 -0.57050187  0.61242862  1.61305283
  1.14083523 -1.84857663 -0.26465331  0.07636974  0.        ]","[[  1.45193839  -0.57845817   0.07027241   0.18661498]
 [ 10.57572532 -16.05080902   0.           0.        ]]",[-0.28302222 -0.15096726],[-0.79564792  0.28370726]
9,-0.0155997878608,[-1.77489763 -0.70713426],-0.0155997878608,"[-0.51604413  1.41866955  1.38962106 -1.20315944  0.61242795  1.61304826
  0.73644704 -1.82828971 -0.30695246 -0.02467536  0.        ]","[[  1.62165993  -0.89796301   0.07027241   0.18661498]
 [  6.41017562 -15.90023503   0.           0.        ]]",[-0.28302222 -0.15096726],[-0.21051723  0.61546147]
10,-0.0404884784185,[ 0.88251973  2.00787186],-0.0404884784185,"[-0.64222532  1.01829028  1.37700563 -1.64409588  0.61242729  1.61304368
  0.34002796 -2.16284283 -0.24901757 -0.24735674  0.        ]","[[  1.70889545  -1.24088949   0.07027241   0.18661498]
 [  2.32671024 -18.38420298   0.           0.        ]]",[-0.28302222 -0.15096726],[ 0.41714001  0.92177474]
11,-0.066262805269,[-0.19620899 -0.00428656],-0.066262805269,"[-0.75818008  0.59234393  1.35491761 -1.78902875  0.61242663  1.61303911
  0.6744563  -1.58059063 -0.24009108 -0.49330536  0.        ]","[[  1.78999071  -1.56520088   0.07027241   0.18661498]
 [  5.77162456 -14.06127995   0.           0.        ]]",[-0.28302222 -0.15096726],[-0.08466911  0.85415244]
12,-0.0864122714455,[-0.39441634  1.18584784],-0.0864122714455,"[-0.90717596  0.2241139   1.31100713 -1.68949974  0.61242597  1.61303454
  0.58795745 -1.54534399 -0.30278156 -0.69329278  0.        ]","[[  1.89648373  -1.84380099   0.07027241   0.18661498]
 [  4.88061706 -13.79962014   0.           0.        ]]",[-0.28302222 -0.15096726],[-0.11876684  0.96401095]
13,-0.105739318128,[ 0.23449751  0.38975372],-0.105739318128,"[-1.0170285  -0.06423394  1.26657205 -1.45148971  0.6124253   1.61302997
  0.42696753 -0.97520709 -0.36805681 -0.87541622  0.        ]","[[ 1.97745722 -2.07732205  0.07027241  0.18661498]
 [ 3.22228477 -9.56661683  0.          0.        ]]",[-0.28302222 -0.15096726],[ 0.01455092  1.07914853]
14,-0.120145787013,[ 0.37052655  1.07335668],-0.120145787013,"[-1.11300579 -0.25692303  1.21851129 -1.19027807  0.61242464  1.6130254
  0.51087852 -0.7418363  -0.43586369 -1.00600194  0.        ]","[[ 2.05057493 -2.25127003  0.07027241  0.18661498]
 [ 4.08664571 -7.8339487   0.          0.        ]]",[-0.28302222 -0.15096726],[-0.16387901  1.08066642]
15,-0.127956485495,[-1.25724291  0.71368199],-0.127956485495,"[-1.23305552 -0.37106288  1.14472472 -0.98162696  0.61242398  1.61302083
  0.64541942 -0.18763154 -0.50737759 -1.07028795  0.        ]","[[ 2.14621263 -2.36666475  0.07027241  0.18661498]
 [ 5.47253984 -3.71922617  0.          0.        ]]",[-0.28302222 -0.15096726],[-0.45458877  0.96908534]
16,-0.13014059817,[-0.0342486   0.64419576],-0.13014059817,"[-1.31482482 -0.41246575  1.08447464 -0.89273006  0.61242331  1.61301626
  0.25058063  0.20291163 -0.54918908 -1.08340007  0.        ]","[[ 2.21485634 -2.41195636  0.07027241  0.18661498]
 [ 1.40536547 -0.81961794  0.          0.        ]]",[-0.28302222 -0.15096726],[-0.02492094  1.10893643]
17,-0.128166289886,[ 0.06255673  0.57313601],-0.128166289886,"[-1.34527389 -0.40407116  1.05968363 -0.91141343  0.61242265  1.61301168
  0.23471429  0.54865391 -0.56061004 -1.0624583   0.        ]","[[ 2.24132391 -2.40259334  0.07027241  0.18661498]
 [ 1.24193072  1.74736485  0.          0.        ]]",[-0.28302222 -0.15096726],[-0.05486134  0.98213172]
18,-0.120996180789,[-1.50977548  1.2497939 ],-0.120996180789,"[-1.37576807 -0.35077231  1.03345237 -1.02237145  0.61242199  1.61300711
  0.2563614   0.84965325 -0.56877682 -0.99288773  0.        ]","[[ 2.26839995 -2.34522366  0.07027241  0.18661498]
 [ 1.4649163   3.98215493  0.          0.        ]]",[-0.28302222 -0.15096726],[-0.14915913  0.77416337]
19,-0.108508434715,[-0.5757327   0.98924085],-0.108508434715,"[-1.36377794 -0.23105719  1.04393364 -1.23128816  0.61242133  1.61300254
 -0.13078372  1.3723583  -0.55979085 -0.87671189  0.        ]","[[ 2.25768608 -2.22664271  0.07027241  0.18661498]
 [-2.52300111  7.86302155  0.          0.        ]]",[-0.28302222 -0.15096726],[ 0.30728009  0.52274907]
20,-0.0901608058403,[ 1.57048966 -0.86931049],-0.0901608058403,"[-1.2795606  -0.01012951  1.11152477 -1.50858116  0.61242066  1.61299797
 -0.34721283  1.87898052 -0.52237421 -0.71197225  0.        ]","[[  2.18485775  -2.03164228   0.07027241   0.18661498]
 [ -4.7524022   11.6245098    0.           0.        ]]",[-0.28302222 -0.15096726],[ 0.54516506  0.04601967]
21,-0.0722489586597,[ 1.0258608  -0.35567186],-0.0722489586597,"[-1.21374535  0.23417978  1.15768696 -1.69505197  0.61242     1.6129934
  0.0461955   1.38432098 -0.51347649 -0.54381988  0.        ]","[[ 2.1304695  -1.83600013  0.07027241  0.18661498]
 [-0.69997508  7.95190496  0.          0.        ]]",[-0.28302222 -0.15096726],[-0.00986654 -0.04805461]
22,-0.0605108882584,[-0.92847852 -0.19940842],-0.0605108882584,"[-1.24531965  0.42219774  1.13621446 -1.76909261  0.61241934  1.61298883
  0.43176469  1.17336374 -0.5877453  -0.39683508  0.        ]","[[ 2.15631965 -1.6926766   0.07027241  0.18661498]
 [ 3.27170307  6.3856559   0.          0.        ]]",[-0.28302222 -0.15096726],[-0.80092233 -0.27571136]
23,-0.0562986417099,[ 0.47015108 -0.76269354],-0.0562986417099,"[-1.27881171  0.58037914  1.11206954 -1.78901485  0.61241868  1.61298426
  0.06873866  1.05006943 -0.67424259 -0.2832935   0.        ]","[[ 2.18423379 -1.574148    0.07027241  0.18661498]
 [-0.46775526  5.47026214  0.          0.        ]]",[-0.28302222 -0.15096726],[-0.39999491 -0.19061857]
24,-0.0562944636209,[ 0.18272947 -1.28390531],-0.0562944636209,"[-1.2899556   0.68466603  1.10370708 -1.78153412  0.61241801  1.61297969
  0.25031386  0.62868572 -0.72849675 -0.21764931  0.        ]","[[ 2.19364464 -1.49613285  0.07027241  0.18661498]
 [ 1.40261541  2.34167603  0.          0.        ]]",[-0.28302222 -0.15096726],[-0.67705375 -0.06389305]
25,-0.060222796541,[-0.46268448 -2.01416084],-0.060222796541,"[-1.33078372  0.69352131  1.07161532 -1.78013775  0.61241735  1.61297512
  0.31789463  0.08911632 -0.77631754 -0.20506494  0.        ]","[[ 2.22868141 -1.48949353  0.07027241  0.18661498]
 [ 2.09875324 -1.66439014  0.          0.        ]]",[-0.28302222 -0.15096726],[-0.71349531  0.26885384]
26,-0.0620981710564,[ 0.07674824 -0.81189184],-0.0620981710564,"[-1.35721337  0.59639601  1.0495488  -1.78891241  0.61241669  1.61297054
  0.13616839 -0.43970776 -0.76198755 -0.25649029  0.        ]","[[ 2.25187539 -1.56217496  0.07027241  0.18661498]
 [ 0.22683276 -5.59067759  0.          0.        ]]",[-0.28302222 -0.15096726],[-0.33380693  0.72749984]
27,-0.0653911450857,[-1.46215033  1.72049303],-0.0653911450857,"[-1.36570066  0.40566449  1.04223312 -1.76478511  0.61241603  1.61296597
  0.16524852 -0.85779507 -0.69559714 -0.37297894  0.        ]","[[ 2.25941793 -1.70513318  0.07027241  0.18661498]
 [ 0.52638188 -8.69479726  0.          0.        ]]",[-0.28302222 -0.15096726],[-0.25278234  0.93731833]
28,-0.0719970855508,[ 0.66682442  1.62038329],-0.0719970855508,"[-1.33243047  0.23214993  1.07025857 -1.6939041   0.61241536  1.6129614
 -0.22007678 -0.30122999 -0.61032668 -0.5025876   0.        ]","[[ 2.23012193 -1.83756885  0.07027241  0.18661498]
 [-3.44276429 -4.56255371  0.          0.        ]]",[-0.28302222 -0.15096726],[ 0.36659047  1.05564559]
29,-0.0761486060517,[-1.45572399  2.0603459 ],-0.0761486060517,"[-1.28376919  0.16729841  1.10834793 -1.65471805  0.6124147   1.61295683
  0.04271662  0.24421011 -0.55454337 -0.56803393  0.        ]","[[ 2.18842599 -1.88818848  0.07027241  0.18661498]
 [-0.73579369 -0.51290752  0.          0.        ]]",[-0.28302222 -0.15096726],[ 0.09068653  0.7275877 ]
30,-0.07431181672,[-1.04872946  0.61359123],-0.07431181672,"[-1.21823542  0.20507017  1.15467448 -1.67840715  0.61241404  1.61295226
 -0.34016205  0.77894841 -0.51123442 -0.56416764  0.        ]","[[ 2.13413913 -1.85861256  0.07027241  0.18661498]
 [-4.6797328   3.4572855   0.          0.        ]]",[-0.28302222 -0.15096726],[ 0.64194715  0.5163455 ]
31,-0.0702253374892,[ 1.29017426  1.11083832],-0.0702253374892,"[-1.04925101  0.32564304  1.25138579 -1.73804761  0.61241338  1.61294769
 -0.71542577  1.09704976 -0.40679289 -0.54469015  0.        ]","[[ 2.00176016 -1.76577092  0.07027241  0.18661498]
 [-8.54523528  5.81905501  0.          0.        ]]",[-0.28302222 -0.15096726],[ 1.33293867  0.37363225]
32,-0.0630118435383,[ 0.22095417 -1.36952468],-0.0630118435383,"[-0.87363886  0.53132307  1.32242061 -1.78682643  0.61241271  1.61294312
 -0.31482255  1.61478394 -0.31325489 -0.47665392  0.        ]","[[ 1.87225915 -1.61082141  0.07027241  0.18661498]
 [-4.41873036  9.66302642  0.          0.        ]]",[-0.28302222 -0.15096726],[ 0.78056002 -0.32138976]
33,-0.0542319923524,[ 0.21657453 -0.64106956],-0.0542319923524,"[-0.76316865  0.73384922  1.35367697 -1.77225371  0.61241205  1.61293855
 -0.22137062  1.05569068 -0.27021018 -0.38672379  0.        ]","[[ 1.79354261 -1.45920914  0.07027241  0.18661498]
 [-3.45610932  5.5120247   0.          0.        ]]",[-0.28302222 -0.15096726],[ 0.81789935 -0.15283319]
34,-0.0520683851025,[ 1.18622732  0.89177376],-0.0520683851025,"[-0.67783478  0.84445557  1.37124824 -1.73788025  0.61241139  1.61293398
 -0.13147249  0.69908244 -0.22933044 -0.35325292  0.        ]","[[ 1.73371142 -1.37553331  0.07027241  0.18661498]
 [-2.53009499  2.86437559  0.          0.        ]]",[-0.28302222 -0.15096726],[ 0.8684296  -0.02699208]
35,-0.0432830804388,[ 0.11367934 -2.64443475],-0.0432830804388,"[-0.66290127  0.96411627  1.37374999 -1.67869656  0.61241073  1.61292941
  0.25747116  1.16691574 -0.24953292 -0.27504678  0.        ]","[[ 1.72330775 -1.28339525  0.07027241  0.18661498]
 [ 1.47630385  6.33784134  0.          0.        ]]",[-0.28302222 -0.15096726],[-0.06858721 -0.67166424]
36,-0.0302923142892,[ 0.82643092 -0.77281504],-0.0302923142892,"[-0.71125418  1.07263426  1.36502421 -1.6039353   0.61241006  1.61292484
  0.29838806  0.61669244 -0.32853298 -0.1734321   0.        ]","[[ 1.75706224 -1.19762611  0.07027241  0.18661498]
 [ 1.89777939  2.25268717  0.          0.        ]]",[-0.28302222 -0.15096726],[-0.1080327  -0.39663935]
37,-0.0250728272279,[-0.68080482 -1.89013056],-0.0250728272279,"[-0.81104718  1.08989764  1.3413214  -1.59007008  0.6124094   1.61292027
  0.61228482  0.19843216 -0.42791505 -0.11696747  0.        ]","[[ 1.82745904 -1.18372994  0.07027241  0.18661498]
 [ 5.13114174 -0.85270348  0.          0.        ]]",[-0.28302222 -0.15096726],[-0.68567926 -0.24444008]
38,-0.0292342005016,[ 0.33218541  0.67133542],-0.0292342005016,"[-0.91477361  1.01899255  1.30819797 -1.64348897  0.61240874  1.6129157
  0.34099887 -0.33250321 -0.4963776  -0.12240994  0.        ]","[[ 1.90204478 -1.24033469  0.07027241  0.18661498]
 [ 2.33671173 -4.79465575  0.          0.        ]]",[-0.28302222 -0.15096726],[-0.14910215  0.29720622]
39,-0.0344519370277,[  7.71212934e-01  -9.66333312e-05],-0.0344519370277,"[-0.99559899  0.93164329  1.27601092 -1.69706877  0.61240807  1.61291113
  0.46406266  0.03827789 -0.53711311 -0.14900584  0.        ]","[[ 1.96149746 -1.30860738  0.07027241  0.18661498]
 [ 3.60435765 -2.04177891  0.          0.        ]]",[-0.28302222 -0.15096726],[-0.52582633  0.05931085]
40,-0.0434410910292,[-2.57321302 -1.05251539],-0.0434410910292,"[-1.12954602  0.87911525  1.20920159 -1.72311156  0.61240741  1.61290656
  0.75341879  0.04359648 -0.6478336  -0.14075058  0.        ]","[[ 2.06348946 -1.34904704  0.07027241  0.18661498]
 [ 6.5849318  -2.00229065  0.          0.        ]]",[-0.28302222 -0.15096726],[-1.1892097  -0.03060642]
41,-0.0525820601884,[-0.60507251  0.3219463 ],-0.0525820601884,"[-1.24269758  0.77470844  1.13797476 -1.76172767  0.61240675  1.61290199
  0.35668107 -0.48424683 -0.71851786 -0.17509263  0.        ]","[[ 2.15418592 -1.42841293  0.07027241  0.18661498]
 [ 2.49826867 -5.9212782   0.          0.        ]]",[-0.28302222 -0.15096726],[-0.56815493  0.53863049]
42,-0.0551467294196,[-0.80457483  1.44490476],-0.0551467294196,"[-1.27329258  0.63558301  1.11607733 -1.78699264  0.61240609  1.61289741
  0.11938609 -0.29669531 -0.69058732 -0.25061757  0.        ]","[[ 2.17962715 -1.53286716  0.07027241  0.18661498]
 [ 0.05397281 -4.52880066  0.          0.        ]]",[-0.28302222 -0.15096726],[-0.20469832  0.63414359]
43,-0.0543366230506,[-0.38273996  0.04185246],-0.0543366230506,"[-1.23607535  0.56877331  1.14255013 -1.78872625  0.61240542  1.61289284
 -0.18991363  0.24876957 -0.62800211 -0.30229386  0.        ]","[[ 2.14874044 -1.58281008  0.07027241  0.18661498]
 [-3.13202014 -0.47898861  0.          0.        ]]",[-0.28302222 -0.15096726],[ 0.25849557  0.45348769]
44,-0.0523029941289,[-0.25298188  0.01042903],-0.0523029941289,"[-1.13980212  0.55831272  1.20332408 -1.78838565  0.61240476  1.61288827
 -0.33095346  0.27240869 -0.53528414 -0.34058485  0.        ]","[[ 2.0715236  -1.59062897  0.07027241  0.18661498]
 [-4.5848253  -0.3034781   0.          0.        ]]",[-0.28302222 -0.15096726],[ 0.63689256  0.51214314]
45,-0.0546966771216,[ 0.78459625 -0.63234421],-0.0546966771216,"[-1.00791834  0.55083167  1.27056985 -1.78803957  0.6124041   1.6128837
 -0.41934597  0.27881491 -0.42098665 -0.39858211  0.        ]","[[ 1.97069173 -1.59622135  0.07027241  0.18661498]
 [-5.49532918 -0.25591335  0.          0.        ]]",[-0.28302222 -0.15096726],[ 0.99754733  0.57211971]
46,-0.0629185895723,[ 0.11276212  1.35874227],-0.0629185895723,"[-0.90235606  0.51046801  1.312612   -1.78474557  0.61240344  1.61287913
 -0.10730174 -0.05780208 -0.33070529 -0.47743102  0.        ]","[[ 1.89303485 -1.6264149   0.07027241  0.18661498]
 [-2.2810753  -2.75512506  0.          0.        ]]",[-0.28302222 -0.15096726],[ 0.81054127  0.70834541]
47,-0.0681713831261,[ 1.72003004  2.46074465],-0.0681713831261,"[-0.84588454  0.49066783  1.33115738 -1.78222878  0.61240277  1.61287456
 -0.05965702  0.4828507  -0.28696785 -0.5212109   0.        ]","[[ 1.85233718 -1.64124287  0.07027241  0.18661498]
 [-1.79030509  1.25894942  0.          0.        ]]",[-0.28302222 -0.15096726],[ 0.75664228  0.39604396]
48,-0.0607104642695,[ 1.27097694 -0.53052482],-0.0607104642695,"[-0.85181542  0.57708926  1.32933044 -1.78884561  0.61240211  1.61286999
  0.32793007  1.01272067 -0.30541732 -0.45422712  0.        ]","[[ 1.85658862 -1.57659247  0.07027241  0.18661498]
 [ 2.2020861   5.19297323  0.          0.        ]]",[-0.28302222 -0.15096726],[-0.05520934 -0.20026201]
49,-0.0465335945648,[-0.68334808  0.7814183 ],-0.0465335945648,"[-0.96643336  0.68636265  1.28826223 -1.78113528  0.61240145  1.61286542
  0.70791928  0.71585189 -0.42292391 -0.32192317  0.        ]","[[ 1.93990219 -1.49484753  0.07027241  0.18661498]
 [ 6.11621732  2.98888159  0.          0.        ]]",[-0.28302222 -0.15096726],[-0.88306826 -0.29266831]
