timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
14,-0.147174893964,[-1.48009454  0.58712965],-0.147174893964,"[ 0.99878373 -0.75584298  0.0501304   0.70534655 -0.45424048 -1.3009949
  1.22711354  0.45808154 -0.00707043  1.41489142  0.        ]","[[  0.12643595  -3.0654191   -0.05245263  -0.14986086]
 [ 11.41197641   1.07649325   0.           0.        ]]",[-0.28432977 -0.15352905],[-1.76978803  0.33846223]
15,-0.142656722089,[-0.66823431  0.26757886],-0.142656722089,"[ 0.93988061 -0.7499742   0.32849148  0.58623058 -0.45424005 -1.3009922
  0.81795823  0.76879496  0.02513085  1.3583512   0.        ]","[[ 0.31268473 -3.02077918 -0.05245263 -0.14986086]
 [ 7.22684459  3.37982081  0.          0.        ]]",[-0.28432977 -0.15352905],[-1.75415373  0.18753913]
16,-0.138033537477,[-2.21882483 -0.26506761],-0.138033537477,"[ 0.87847267 -0.73350124  0.4949824   0.38095618 -0.45423963 -1.3009895
  0.54531466  0.90267895  0.07927909  1.28814014  0.        ]","[[ 0.42924076 -2.94322477 -0.05245263 -0.14986086]
 [ 4.43805115  4.37231278  0.          0.        ]]",[-0.28432977 -0.15352905],[-1.68897223  0.04244292]
17,-0.135187479057,[-1.18245325 -0.54918728],-0.135187479057,"[ 0.84780813 -0.70969715  0.56136344  0.18275241 -0.45423921 -1.3009868
  0.14964552  0.74939695  0.13355202  1.23030167  0.        ]","[[ 0.47739487 -2.86717912 -0.05245263 -0.14986086]
 [ 0.39085955  3.23603949  0.          0.        ]]",[-0.28432977 -0.15352905],[-1.34002209  0.15617961]
18,-0.132938258779,[-0.71591765  0.81644867],-0.132938258779,"[ 0.86851307 -0.69324314  0.51744276  0.07435371 -0.45423879 -1.30098409
 -0.23818827  0.44739214  0.15170121  1.19594229  0.        ]","[[ 0.44540931 -2.82492058 -0.05245263 -0.14986086]
 [-3.57618667  0.99728073  0.          0.        ]]",[-0.28432977 -0.15352905],[-0.87614924  0.39757389]
19,-0.128444109321,[-1.84059506 -0.28381236],-0.128444109321,"[ 0.92413055 -0.66979889  0.37705975 -0.05742347 -0.45423836 -1.30098139
 -0.50836225  0.88081903  0.15448748  1.14631084  0.        ]","[[ 0.34615802 -2.77273797 -0.05245263 -0.14986086]
 [-6.33972429  4.2102815   0.          0.        ]]",[-0.28432977 -0.15352905],[-0.89063519  0.16311318]
20,-0.120583642791,[ 0.31497088  0.29924543],-0.120583642791,"[ 0.98665543 -0.63183952  0.13265498 -0.23507883 -0.45423794 -1.30097869
 -0.88315124  0.71797981  0.13759862  1.0726778   0.        ]","[[  0.18089942  -2.70064403  -0.05245263  -0.14986086]
 [-10.17334425   3.00316146   0.           0.        ]]",[-0.28432977 -0.15352905],[-0.36988288  0.40440047]
21,-0.111132242041,[ 0.04851403  1.24897272],-0.111132242041,"[ 1.01033508 -0.58808223 -0.1555731  -0.40506655 -0.45423752 -1.30097599
 -0.74153664  0.86982548  0.09410757  0.99937493  0.        ]","[[ -8.03392612e-03  -2.62928682e+00  -5.24526296e-02  -1.49860857e-01]
 [ -8.72481909e+00   4.12880093e+00   0.00000000e+00   0.00000000e+00]]",[-0.28432977 -0.15352905],[-0.2514227   0.36665678]
22,-0.0985928617739,[-1.06892826 -0.19239979],-0.0985928617739,"[ 0.98718076 -0.50007759 -0.41609607 -0.67862991 -0.45423709 -1.30097329
 -0.70585434  1.39296061  0.06031344  0.88591487  0.        ]","[[-0.17886839 -2.50780139 -0.05245263 -0.14986086]
 [-8.35984376  8.00682012  0.          0.        ]]",[-0.28432977 -0.15352905],[-0.33697546 -0.00144604]
23,-0.0821831407204,[ 1.18877968  0.03312144],-0.0821831407204,"[ 0.90441255 -0.36881617 -0.71794539 -0.98541955 -0.45423667 -1.30097058
 -1.07668433  1.26885027 -0.00706973  0.75311811  0.        ]","[[ -0.38412356  -2.35689635  -0.05245263  -0.14986086]
 [-12.1529707    7.08680955   0.           0.        ]]",[-0.28432977 -0.15352905],[ 0.28924885  0.16980755]
24,-0.0661635891833,[ 0.40493013 -1.62607719],-0.0661635891833,"[ 0.76853597 -0.2259823  -0.99013693 -1.23431754 -0.45423625 -1.30096788
 -0.66611686  1.2676406  -0.1036619   0.64431326  0.        ]","[[-0.58504681 -2.21524939 -0.05245263 -0.14986086]
 [-7.95340637  7.07786123  0.          0.        ]]",[-0.28432977 -0.15352905],[ 0.40339792  0.11080128]
25,-0.0554994162654,[-0.13663188  0.0047521 ],-0.0554994162654,"[ 0.64326403 -0.11478879 -1.16186339 -1.38502533 -0.45423583 -1.30096518
 -0.49398057  0.71460829 -0.18643194  0.57978125  0.        ]","[[-0.72644884 -2.11482485 -0.05245263 -0.14986086]
 [-6.19268127  2.97823723  0.          0.        ]]",[-0.28432977 -0.15352905],[ 0.85491174  0.41608465]
26,-0.0504300374071,[ 1.32326819  1.11671259],-0.0504300374071,"[ 0.51102351 -0.04594188 -1.29991466 -1.463076   -0.4542354  -1.30096248
 -0.53486203  0.70921629 -0.27786009  0.56401756  0.        ]","[[-0.85449813 -2.05566114 -0.05245263 -0.14986086]
 [-6.61085056  2.93827243  0.          0.        ]]",[-0.28432977 -0.15352905],[ 1.11581016  0.44141096]
27,-0.0430171127532,[ 1.06326779  0.45125167],-0.0430171127532,"[ 0.40717924  0.07266096 -1.38680085 -1.57388473 -0.45423498 -1.30095978
 -0.13511136  1.23547614 -0.33536668  0.50452843  0.        ]","[[-0.94568902 -1.9577535  -0.05245263 -0.14986086]
 [-2.52192785  6.83945314  0.          0.        ]]",[-0.28432977 -0.15352905],[ 0.59689909 -0.06982435]
28,-0.0284065972748,[ 0.4163328  -0.57022567],-0.0284065972748,"[ 0.3950747   0.26769486 -1.39591078 -1.69931598 -0.45423456 -1.30095707
  0.25669267  1.45818283 -0.30268668  0.35932126  0.        ]","[[-0.95591656 -1.80439968 -0.05245263 -0.14986086]
 [ 1.48571124  8.49040394  0.          0.        ]]",[-0.28432977 -0.15352905],[-0.14401367 -0.58724082]
29,-0.0241846579043,[-0.11049085 -2.95032205],-0.0241846579043,"[ 0.44875091  0.45948428 -1.35394905 -1.76173705 -0.45423414 -1.30095437
  0.41490938  1.13089805 -0.19260755  0.21070325  0.        ]","[[-0.90996502 -1.65893394 -0.05245263 -0.14986086]
 [ 3.10406166  6.06425437  0.          0.        ]]",[-0.28432977 -0.15352905],[-0.31129867 -0.66829067]
30,-0.0349397816216,[-0.20673668 -0.77725924],-0.0349397816216,"[ 0.51279204  0.56675466 -1.29827524 -1.77205897 -0.45423371 -1.30095167
  0.36620047  0.58057688 -0.08171258  0.13170905  0.        ]","[[-0.85288318 -1.57858011 -0.05245263 -0.14986086]
 [ 2.6058379   1.98472349  0.          0.        ]]",[-0.28432977 -0.15352905],[  1.10507011e-04  -4.15936291e-01]
31,-0.0418848576109,[ 0.35824217 -0.75285538],-0.0418848576109,"[ 0.55940396  0.57801468 -1.25342219 -1.772134   -0.45423329 -1.30094897
  0.2812211   0.16013326 -0.0237107   0.1196      0.        ]","[[-0.80948772 -1.57015698 -0.05245263 -0.14986086]
 [ 1.73661547 -1.13202603  0.          0.        ]]",[-0.28432977 -0.15352905],[ 0.31023508 -0.13875812]
32,-0.0453178167401,[-0.38159012  1.1555078 ],-0.0453178167401,"[ 0.6093778   0.50808986 -1.20069327 -1.76854764 -0.45423287 -1.30094627
  0.41652135 -0.23900181  0.00230623  0.15440762  0.        ]","[[-0.76086991 -1.62248408 -0.05245263 -0.14986086]
 [ 3.12055817 -4.0908153   0.          0.        ]]",[-0.28432977 -0.15352905],[ 0.23275456  0.06758198]
33,-0.0492555497562,[ 1.57344157 -0.27162593],-0.0492555497562,"[ 0.65497437  0.45306034 -1.14776743 -1.76054502 -0.45423244 -1.30094356
  0.26277821  0.30610076  0.03152068  0.1826182   0.        ]","[[-0.71423692 -1.6637572  -0.05245263 -0.14986086]
 [ 1.5479767  -0.04997162  0.          0.        ]]",[-0.28432977 -0.15352905],[ 0.15049502 -0.18185556]
34,-0.0582963291205,[ 0.3147481  -1.35890587],-0.0582963291205,"[ 0.71922201  0.43738023 -1.06381462 -1.75742028 -0.45423202 -1.30094086
  0.64672951  0.16107571  0.1058089   0.19148509  0.        ]","[[-0.64387361 -1.67554338 -0.05245263 -0.14986086]
 [ 5.47528181 -1.12503968  0.          0.        ]]",[-0.28432977 -0.15352905],[-0.47793913 -0.2952686 ]
35,-0.0707163141797,[-0.75817519 -1.25324853],-0.0707163141797,"[ 0.81602791  0.35526181 -0.90913964 -1.73491659 -0.4542316  -1.30093816
  0.75798928 -0.37006231  0.20095831  0.24570369  0.        ]","[[-0.52294978 -1.73754871 -0.05245263 -0.14986086]
 [ 6.61332637 -5.06235905  0.          0.        ]]",[-0.28432977 -0.15352905],[-0.54370528 -0.02655989]
36,-0.0753604246544,[ 0.58292762  1.36696927],-0.0753604246544,"[ 0.88274502  0.17351321 -0.77148398 -1.64695999 -0.45423118 -1.30093546
  0.45187022 -0.8906172   0.21189296  0.35549775  0.        ]","[[-0.42209836 -1.87751281 -0.05245263 -0.14986086]
 [ 3.48215282 -8.92123002  0.          0.        ]]",[-0.28432977 -0.15352905],[ 0.03053612  0.4065994 ]
37,-0.0801863854029,[-0.91020452 -0.48211982],-0.0801863854029,"[ 0.93190961  0.00332478 -0.6401621  -1.51251434 -0.45423075 -1.30093276
  0.67067941 -0.3326638   0.21001386  0.46671177  0.        ]","[[-0.33000024 -2.01443887 -0.05245263 -0.14986086]
 [ 5.7202768  -4.78513665  0.          0.        ]]",[-0.28432977 -0.15352905],[-0.54030079  0.19221705]
38,-0.0851120050284,[-0.94736377  0.07859086],-0.0851120050284,"[ 0.9641234  -0.1301929  -0.52690632 -1.36599861 -0.45423033 -1.30093006
  0.30738316 -0.57736214  0.20488575  0.56238226  0.        ]","[[-0.25287801 -2.12834119 -0.05245263 -0.14986086]
 [ 2.00426126 -6.59908285  0.          0.        ]]",[-0.28432977 -0.15352905],[-0.10900265  0.47196996]
39,-0.0852525663683,[ 0.4357887   0.15631845],-0.0852525663683,"[ 0.96486805 -0.26874685 -0.52384793 -1.16703805 -0.45422991 -1.30092735
 -0.06315111 -0.51773496  0.13220621  0.66279278  0.        ]","[[-0.25081907 -2.25588785 -0.05245263 -0.14986086]
 [-1.78578967 -6.15707227  0.          0.        ]]",[-0.28432977 -0.15352905],[ 0.25192279  0.66721267]
40,-0.0877924282388,[ 0.89674576  1.04829618],-0.0877924282388,"[ 0.95812156 -0.38260853 -0.55060395 -0.95726331 -0.45422949 -1.30092465
  0.10895123 -0.41779963  0.06312198  0.76206303  0.        ]","[[-0.26887285 -2.37159651 -0.05245263 -0.14986086]
 [-0.02542247 -5.4162581   0.          0.        ]]",[-0.28432977 -0.15352905],[ 0.20525628  0.7548722 ]
41,-0.0926938888119,[ 0.59069123  1.19021141],-0.0926938888119,"[ 0.97081751 -0.44321259 -0.49844715 -0.82312015 -0.45422906 -1.30092195
  0.4560711   0.13080649  0.05660907  0.82317551  0.        ]","[[-0.23375784 -2.4391183  -0.05245263 -0.14986086]
 [ 3.52513015 -1.34946275  0.          0.        ]]",[-0.28432977 -0.15352905],[-0.36750567  0.51206058]
42,-0.0963380430124,[-0.79300428  0.35566121],-0.0963380430124,"[ 0.99603705 -0.43189104 -0.35796783 -0.84959288 -0.45422864 -1.30091925
  0.6778663   0.66856078  0.11896121  0.81414141  0.        ]","[[-0.1404928  -2.42611126 -0.05245263 -0.14986086]
 [ 5.79378965  2.63689018  0.          0.        ]]",[-0.28432977 -0.15352905],[-1.07360435  0.04822305]
43,-0.0998135494095,[-0.1177941  -0.58063523],-0.0998135494095,"[ 1.00797916 -0.37153089 -0.23099733 -0.97990248 -0.45422822 -1.30091655
  0.35971864  0.85150425  0.20778482  0.76931178  0.        ]","[[-0.05726749 -2.3597666  -0.05245263 -0.14986086]
 [ 2.53959294  3.99304938  0.          0.        ]]",[-0.28432977 -0.15352905],[-1.10976481 -0.14674947]
44,-0.103277213972,[-1.01783827  0.58643169],-0.103277213972,"[ 1.01026258 -0.31732156 -0.16110178 -1.08344679 -0.4542278  -1.30091385
  0.30921272  0.53069993  0.2735893   0.73740759  0.        ]","[[-0.01165904 -2.30376588 -0.05245263 -0.14986086]
 [ 2.02299193  1.61494735  0.          0.        ]]",[-0.28432977 -0.15352905],[-1.03772593 -0.05524451]
45,-0.10431505391,[-2.00069944  0.10542637],-0.10431505391,"[ 1.01026665 -0.26106172 -0.16058326 -1.17952626 -0.45422737 -1.30091114
 -0.08173535  0.83964216  0.31162747  0.70027769  0.        ]","[[-0.01132099 -2.24848887 -0.05245263 -0.14986086]
 [-1.97584829  3.90512713  0.          0.        ]]",[-0.28432977 -0.15352905],[-0.93288881 -0.24286139]
46,-0.0994460870159,[-1.42018008  0.08836141],-0.0994460870159,"[ 1.00445158 -0.17347451 -0.2813056  -1.30949126 -0.45422695 -1.30090844
 -0.4649229   0.88555476  0.31021138  0.62514941  0.        ]","[[-0.09016354 -2.16697169 -0.05245263 -0.14986086]
 [-5.89531031  4.24548363  0.          0.        ]]",[-0.28432977 -0.15352905],[-0.60090572 -0.26484838]
47,-0.0868189892976,[-1.12409315  0.29701301],-0.0868189892976,"[ 0.96636094 -0.07383363 -0.51759703 -1.43267947 -0.45422653 -1.30090574
 -0.84050174  0.92147376  0.24166833  0.52811404  0.        ]","[[-0.24661458 -2.07939088 -0.05245263 -0.14986086]
 [-9.73695071  4.51175884  0.          0.        ]]",[-0.28432977 -0.15352905],[-0.10560387 -0.19141707]
48,-0.065594493062,[ 1.08009901  0.0787461 ],-0.065594493062,"[ 0.84661179  0.04739893 -0.85020596 -1.5525539  -0.45422611 -1.30090304
 -1.20862202  1.06818023  0.09255666  0.42443927  0.        ]","[[ -0.47913325  -1.9782448   -0.05245263  -0.14986086]
 [-13.50231206   5.59929827   0.           0.        ]]",[-0.28432977 -0.15352905],[ 0.48121089 -0.16649717]
49,-0.044057513076,[ 1.65376613 -0.91529345],-0.044057513076,"[ 0.66202482  0.19046931 -1.13909337 -1.65744637 -0.45422568 -1.30090034
 -0.79548579  1.09530248 -0.0726791   0.34312291  0.        ]","[[-0.70678031 -1.86424067 -0.05245263 -0.14986086]
 [-9.27653483  5.80036771  0.          0.        ]]",[-0.28432977 -0.15352905],[ 0.71142948 -0.14875896]
