timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.272476897897,[-1.10034351 -2.89435627],-0.272476897897,"[ 1.06087695  1.50460793 -0.18144126  1.37775347 -0.51574078 -0.47682274
  0.04821887  0.2910393   2.25478415  0.67846473  0.        ]","[[-0.05918683  0.02880209 -0.05881342 -0.05513068]
 [ 0.00357073  0.00082     0.          0.        ]]",[-0.71439797 -0.61458868],[-2.39245296 -3.61324859]
1,-0.269720392526,[-1.83505881 -3.11814918],-0.269720392526,"[ 1.05638158  1.50507761 -0.24063232  1.27633521 -0.51574053 -0.47682252
 -0.45272754 -0.31925165  2.2456505   0.52197836  0.        ]","[[-0.09879118 -0.01089408 -0.05881342 -0.05513068]
 [-3.9508443  -3.95725013  0.          0.        ]]",[-0.71439797 -0.61458868],[-2.03811622 -3.22096205]
2,-0.25999516412,[-1.71349097 -2.92842242],-0.25999516412,"[ 1.02975496  1.49413737 -0.41512029  0.97556178 -0.51574029 -0.47682231
 -0.94377439 -0.91746293  2.16946773  0.06562288  0.        ]","[[-0.2166996  -0.12896566 -0.05881342 -0.05513068]
 [-7.82711588 -7.83697895  0.          0.        ]]",[-0.71439797 -0.61458868],[-1.49379134 -2.63095236]
3,-0.239351558506,[-0.46114765 -2.08356668],-0.239351558506,"[ 0.94340142  1.43618582 -0.69227947  0.49106145 -0.51574005 -0.47682209
 -1.42515063 -1.50382423  1.89317395 -0.61517315  0.        ]","[[ -0.41136686  -0.32386095  -0.05881342  -0.05513068]
 [-11.62705603 -11.63986166   0.           0.        ]]",[-0.71439797 -0.61458868],[-0.60903156 -1.84817076]
4,-0.204620965591,[ 0.02916792 -0.79477849],-0.204620965591,"[ 0.76142325  1.27786067 -1.01189875 -0.12600932 -0.51573981 -0.47682187
 -1.6270747  -2.07867751  1.29958058 -1.25961264  0.        ]","[[ -0.65989886  -0.59406539  -0.05881342  -0.05513068]
 [-13.2210389  -15.36812521   0.           0.        ]]",[-0.71439797 -0.61458868],[ 0.27322567 -0.82079715]
5,-0.157694142523,[ 1.28757562  0.94824869],-0.157694142523,"[ 0.49580824  0.97167749 -1.28612052 -0.74396934 -0.51573957 -0.47682166
 -1.57947668 -2.51693063  0.47691107 -1.50088421  0.        ]","[[ -0.92054769  -0.92994649  -0.05881342  -0.05513068]
 [-12.84532155 -18.2104835    0.           0.        ]]",[-0.71439797 -0.61458868],[ 1.35244751  0.49978304]
6,-0.112721739425,[ 1.38602498  1.04500396],-0.112721739425,"[ 0.23191752  0.59320863 -1.45209968 -1.12288758 -0.51573932 -0.47682144
 -1.04646744 -1.88251666 -0.19828761 -1.26077101  0.        ]","[[ -1.13524185  -1.25287392  -0.05881342  -0.05513068]
 [ -8.63780904 -14.09597035   0.           0.        ]]",[-0.71439797 -0.61458868],[ 1.45356703  1.12977123]
7,-0.0824304642535,[ 0.98790234  1.3173738 ],-0.0824304642535,"[ 0.05588113  0.28257457 -1.52324543 -1.24305718 -0.51573908 -0.47682122
 -0.523786   -1.22906962 -0.53539571 -0.89639322  0.        ]","[[-1.26660352 -1.4922724  -0.05881342 -0.05513068]
 [-4.51181855 -9.85799987  0.          0.        ]]",[-0.71439797 -0.61458868],[ 1.04025316  0.90324873]
8,-0.0657082026127,[ 1.38586003 -0.79456933],-0.0657082026127,"[-0.01341917  0.07651515 -1.54394833 -1.24336701 -0.51573884 -0.47682101
 -0.01733736 -0.58855401 -0.64482497 -0.64489598  0.        ]","[[-1.31672999 -1.64775296 -0.05881342 -0.05513068]
 [-0.51396724 -5.70389079  0.          0.        ]]",[-0.71439797 -0.61458868],[ 0.0991182   0.05269647]
9,-0.0529571364104,[ 0.05679342  0.93856454],-0.0529571364104,"[ 0.02753506 -0.11291202 -1.5321848  -1.18851937 -0.5157386  -0.47682079
  0.48536844 -1.05632727 -0.6315651  -0.47987009  0.        ]","[[-1.28719449 -1.79227002 -0.05881342 -0.05513068]
 [ 3.45433885 -8.73767321  0.          0.        ]]",[-0.71439797 -0.61458868],[-0.45249182  0.59591621]
