timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
0,[ 0.82866263 -3.05386257],[ 0.43664972 -2.57817937],-0.211923209621,-0.211923209621,"[[ 0.0113848   0.03021786  0.00060098  0.03897094]
 [-0.00400915 -0.0008113   0.          0.        ]]","[  1.07802728e+00   1.48694179e+00  -6.20224286e-02   1.40547890e+00
   8.96147552e-04   3.36972013e-01   3.15520285e-02   2.89595396e-01
   1.70926181e+00  -3.25342402e-01   0.00000000e+00]",[-0.77942395 -0.6661337 ]
1,[ 0.92051053 -2.58633518],[ 1.1241583  -1.56767623],-0.212081453278,-0.212081453278,"[[  2.86517080e-02  -9.53279547e-03   6.00980007e-04   3.89709361e-02]
 [  1.72493768e+00  -3.96105309e+00   0.00000000e+00   0.00000000e+00]]","[  1.07753249e+00   1.48748910e+00  -3.62110247e-02   1.30424398e+00
   8.96147244e-04   3.36971884e-01   2.54929319e-01  -3.31550245e-01
   1.70966420e+00  -3.34753499e-01   0.00000000e+00]",[-0.77942395 -0.6661337 ]
2,[ 0.95960927 -2.27913928],[ 0.88312493 -1.64484955],-0.2112031081,-0.2112031081,"[[  1.02513810e-01  -1.27710155e-01   6.00980007e-04   3.89709361e-02]
 [  5.64820801e+00  -7.84373395e+00   0.00000000e+00   0.00000000e+00]]","[  1.07061467e+00   1.47667316e+00   7.39626184e-02   1.00412610e+00
   8.96146937e-04   3.36971756e-01   7.61809814e-01  -9.40530514e-01
   1.70468147e+00  -3.03284109e-01   0.00000000e+00]",[-0.77942395 -0.6661337 ]
3,[ 1.048136  -2.1078043],[ 1.4043192  -2.28695954],-0.207217755649,-0.207217755649,"[[  2.49424048e-01  -3.22767276e-01   6.00980007e-04   3.89709361e-02]
 [  9.03156469e+00  -1.16492700e+01   0.00000000e+00   0.00000000e+00]]","[  1.03388805e+00   1.41859041e+00   2.90031349e-01   5.20627606e-01
   8.96146629e-04   3.36971627e-01   1.19893371e+00  -1.53740982e+00
   1.67640919e+00  -1.87600684e-01   0.00000000e+00]",[-0.77942395 -0.6661337 ]
4,[ 0.58975673 -1.63044333],[ 1.00603724 -1.39269574],-0.197933199864,-0.197933199864,"[[  4.67970507e-01  -5.93178698e-01   6.00980007e-04   3.89709361e-02]
 [  1.28105568e+01  -1.53793720e+01   0.00000000e+00   0.00000000e+00]]","[  9.24448381e-01   1.25942333e+00   5.95389175e-01  -9.52611521e-02
   8.96146321e-04   3.36971498e-01   1.68717185e+00  -2.12245514e+00
   1.59427877e+00  -1.41526185e-03   0.00000000e+00]",[-0.77942395 -0.6661337 ]
5,[-0.25129899 -0.89734131],[ 0.50300258 -0.84336987],-0.180409820058,-0.180409820058,"[[  7.61351487e-01  -9.37445951e-01   6.00980007e-04   3.89709361e-02]
 [  1.65153252e+01  -1.90350404e+01   0.00000000e+00   0.00000000e+00]]","[  6.83497504e-01   9.42516063e-01   9.52471224e-01  -7.24501871e-01
   8.96146013e-04   3.36971369e-01   2.16581808e+00  -2.69582155e+00
   1.41749584e+00   2.30260120e-01   0.00000000e+00]",[-0.77942395 -0.6661337 ]
6,[-0.42616853  0.07647258],[-0.27130008 -0.16153504],-0.152838002924,-0.152838002924,"[[  1.10836762e+00  -1.34786443e+00   6.00980007e-04   3.89709361e-02]
 [  1.81808127e+01  -2.19968371e+01   0.00000000e+00   0.00000000e+00]]","[  2.86469082e-01   4.47419642e-01   1.25908597e+00  -1.15546833e+00
   8.96145706e-04   3.36971240e-01   2.38099082e+00  -3.16035224e+00
   1.12564911e+00   4.03050474e-01   0.00000000e+00]",[-0.77942395 -0.6661337 ]
7,[-0.42571923  0.6758005 ],[-0.74090459  0.18149718],-0.117268948638,-0.117268948638,"[[  1.45761510e+00  -1.78983296e+00   6.00980007e-04   3.89709361e-02]
 [  1.67486098e+01  -2.21994004e+01   0.00000000e+00   0.00000000e+00]]","[ -1.89744604e-01  -1.37974470e-01   1.40655319e+00  -1.15764206e+00
   8.96145398e-04   3.36971111e-01   2.19594852e+00  -3.19211090e+00
   7.64106082e-01   4.04080017e-01   0.00000000e+00]",[-0.77942395 -0.6661337 ]
8,[ 0.00587627  0.97919112],[ 0.33102097  1.14097328],-0.0797098708557,-0.0797098708557,"[[  1.75984468e+00  -2.22218774e+00   6.00980007e-04   3.89709361e-02]
 [  1.34850384e+01  -2.10400839e+01   0.00000000e+00   0.00000000e+00]]","[ -6.19764766e-01  -6.57434875e-01   1.38947950e+00  -6.96971129e-01
   8.96145090e-04   3.36970982e-01   1.77429928e+00  -3.01026880e+00
   4.08288725e-01   2.23129953e-01   0.00000000e+00]",[-0.77942395 -0.6661337 ]
9,[-1.58231771  0.60766035],[-2.47609345  0.47566803],-0.0481224557684,-0.0481224557684,"[[  2.04001936e+00  -2.59907655e+00   6.00980007e-04   3.89709361e-02]
 [  1.45290145e+01  -1.66633999e+01   0.00000000e+00   0.00000000e+00]]","[ -9.97480093e-01  -9.91433078e-01   1.25451925e+00   1.35173171e-02
   8.96144783e-04   3.36970854e-01   1.90917569e+00  -2.32380943e+00
   9.23902008e-02  -8.00380081e-03   0.00000000e+00]",[-0.77942395 -0.6661337 ]
