timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.410498594902,[ 0.45493241 -0.83767056],-0.410498594902,"[ 1.06530264  1.66338706  0.14504977  0.65683626 -1.52220281  1.38584322
  0.29955582  0.24536174  2.37844176 -0.97952804  0.        ]","[[  6.61106786e-02   6.61199906e-02  -1.76195960e-01   1.63484921e-01]
 [ -4.78229403e-03  -8.50390132e-05   0.00000000e+00   0.00000000e+00]]",[-0.00020756 -0.10690295],[-0.26118088 -1.49608588]
1,-0.410526450358,[ 1.16792206 -0.29843119],-0.410526450358,"[ 1.06342037  1.66543035  0.17243107  0.58259276 -1.52218859  1.38583182
  0.44926385 -0.19137782  2.37890758 -0.97860326  0.        ]","[[ 0.08408542  0.03283244 -0.17619596  0.16348492]
 [ 1.79625491 -3.31761124  0.          0.        ]]",[-0.00020756 -0.10690295],[-0.28271329 -1.49756658]
2,-0.407248531211,[ 1.38802778 -2.4651197 ],-0.407248531211,"[ 1.05070571  1.66483503  0.28653109  0.40942521 -1.52217437  1.38582042
  0.77517261 -0.33849216  2.37279993 -0.92377347  0.        ]","[[ 0.1593489  -0.04473211 -0.17619596  0.16348492]
 [ 5.71703853 -4.43511309  0.          0.        ]]",[-0.00020756 -0.10690295],[-0.34478173 -1.54969645]
3,-0.397999894193,[-0.8259454  -1.38883831],-0.397999894193,"[ 1.0010557   1.64753329  0.5134447   0.12642336 -1.52216015  1.38580902
  1.0947235  -0.84838827  2.34584919 -0.78986849  0.        ]","[[ 0.31226093 -0.17229601 -0.17619596  0.16348492]
 [ 9.56137101 -8.30835131  0.          0.        ]]",[-0.00020756 -0.10690295],[-0.43460259 -1.59266138]
4,-0.390225419105,[ 0.00264474 -1.5205888 ],-0.390225419105,"[ 0.9182288   1.57835195  0.73438473 -0.31182709 -1.52214593  1.38579762
  0.80752354 -1.3478098   2.30912466 -0.71948945  0.        ]","[[  0.46882347  -0.37652654  -0.17619596   0.16348492]
 [  6.10635047 -12.1020709    0.           0.        ]]",[-0.00020756 -0.10690295],[-0.43373683 -1.59789622]
5,-0.386595490808,[-0.08932781 -1.85596362],-0.386595490808,"[ 0.83326149  1.40626937  0.89387863 -0.85263352 -1.52213171  1.38578622
  0.79845512 -1.83749681  2.26876388 -0.77236856  0.        ]","[[  0.58985685  -0.65589073  -0.17619596   0.16348492]
 [  5.99730023 -15.82194582   0.           0.        ]]",[-0.00020756 -0.10690295],[-0.42133674 -1.57198715]
6,-0.380772588489,[ 1.1764025  -0.76941059],-0.380772588489,"[ 0.73664143  1.08110348  1.03419008 -1.38051321 -1.52211749  1.38577483
  0.75927848 -2.31744827  2.18817433 -0.89749619  0.        ]","[[  0.70507578  -1.00891205  -0.17619596   0.16348492]
 [  5.52603984 -19.46803694   0.           0.        ]]",[-0.00020756 -0.10690295],[-0.38252369 -1.48841155]
7,-0.365529055609,[ 0.35414743 -0.85144641],-0.365529055609,"[ 0.59094152  0.5959947   1.19604884 -1.70013742 -1.52210327  1.38576343
  1.07912149 -2.66780311  2.03126353 -1.01854042  0.        ]","[[  0.8542019   -1.42498091  -0.17619596   0.16348492]
 [  9.37387405 -22.12987503   0.           0.        ]]",[-0.00020756 -0.10690295],[-0.37132469 -1.35758805]
8,-0.338308766665,[ 0.54801108 -1.6965383 ],-0.338308766665,"[ 0.36473195  0.0128946   1.3721822  -1.60605188 -1.52208906  1.38575203
  1.18021016 -3.0538217   1.78665209 -1.10346326  0.        ]","[[  1.0538822   -1.89700661  -0.17619596   0.16348492]
 [ 10.5900808  -25.06288489   0.           0.        ]]",[-0.00020756 -0.10690295],[-0.32673386 -1.09829688]
9,-0.300714830126,[ 0.84542889  0.28273165],-0.300714830126,"[ 0.06898862 -0.53649635  1.50994409 -0.94391039 -1.52207484  1.38574063
  1.34308578 -3.50955883  1.44878978 -1.17291741  0.        ]","[[  1.2853443   -2.43301026  -0.17619596   0.16348492]
 [ 12.54962741 -28.52590823   0.           0.        ]]",[-0.00020756 -0.10690295],[-0.30462995 -0.65752429]
10,-0.258777483321,[ 1.08848832 -0.78778031],-0.258777483321,"[-0.31802341 -0.82285339  1.57173837  0.1646401  -1.52206062  1.38572924
  1.60065185 -3.28768887  1.06207837 -1.20629933  0.        ]","[[  1.56742645  -2.9866254   -0.17619596   0.16348492]
 [ 15.64838742 -26.84124207   0.           0.        ]]",[-0.00020756 -0.10690295],[-0.30745333 -0.25543576]
11,-0.244389921449,[-0.03352235 -2.24291796],-0.244389921449,"[-0.79475656 -0.83364391  1.48108058  0.6922617  -1.5220464   1.38571784
  1.90408931  0.21711644  0.90052846 -1.23475133  0.        ]","[[  1.9170248   -3.22360699  -0.17619596   0.16348492]
 [ 19.29910999  -0.21527428   0.           0.        ]]",[-0.00020756 -0.10690295],[-0.31791207 -0.46606544]
12,-0.250003132308,[-0.06391906 -2.12260502],-0.250003132308,"[-1.24727068 -0.83744562  1.1854385   0.56593462 -1.52203219  1.38570644
  1.86129374  0.77508104  0.97520262 -1.21217331  0.        ]","[[  2.29784504  -3.16694957  -0.17619596   0.16348492]
 [ 18.78454695   4.02359112   0.           0.        ]]",[-0.00020756 -0.10690295],[-0.27447325 -0.54952192]
13,-0.248594528802,[ 0.47572763 -1.97683395],-0.248594528802,"[-1.56014331 -0.83644124  0.74180265  0.40362678 -1.52201797  1.38569505
  1.80932047  0.63927722  1.02224393 -1.1393102   0.        ]","[[  2.66726536  -3.09424858  -0.17619596   0.16348492]
 [ 18.15954927   2.99191442   0.           0.        ]]",[-0.00020756 -0.10690295],[-0.22200298 -0.55760688]
14,-0.242109708758,[ 0.58889851 -1.27968101],-0.242109708758,"[-1.70730878 -0.83240608  0.19025188  0.30147331 -1.52200375  1.38568365
  1.9359699   0.4637199   1.01754724 -1.06928823  0.        ]","[[  3.04574676  -3.04838774  -0.17619596   0.16348492]
 [ 19.68351477   1.65822692   0.           0.        ]]",[-0.00020756 -0.10690295],[-0.17869663 -0.55373162]
15,-0.234016321827,[ 0.85335135 -0.16526756],-0.234016321827,"[-1.64423478 -0.82925799 -0.43259242  0.24834166 -1.52198954  1.38567226
  2.09735161  0.35283823  0.97851613 -1.02503541  0.        ]","[[  3.45890071  -3.02446318  -0.17619596   0.16348492]
 [ 21.62541372   0.81587522   0.           0.        ]]",[-0.00020756 -0.10690295],[-0.13579628 -0.54359478]
16,-0.226773267323,[-2.55806536 -0.05052381],-0.226773267323,"[-1.31211113 -0.82736182 -1.02968839  0.22110002 -1.52197532  1.38566086
  2.34255895  0.30301591  0.92164713 -1.01459388  0.        ]","[[  3.92101259  -3.01217144  -0.17619596   0.16348492]
 [ 24.57594292   0.43738658   0.           0.        ]]",[-0.00020756 -0.10690295],[-0.10304902 -0.55754554]
17,-0.223120511177,[ 0.49405162  0.69616175],-0.223120511177,"[-0.79238714 -0.82625516 -1.39385861  0.20636899 -1.52196111  1.38564947
  1.97299624  0.27571323  0.8702655  -1.03729408  0.        ]","[[  4.36792502  -3.00551669  -0.17619596   0.16348492]
 [ 20.13011812   0.22997742   0.           0.        ]]",[-0.00020756 -0.10690295],[-0.04324504 -0.53740734]
18,-0.221763226105,[ 1.03481482 -0.16232185],-0.221763226105,"[-0.22013674 -0.82013755 -1.47943127  0.13526317 -1.5219469   1.38563807
  2.10243521  0.63800549  0.81550513 -1.08614081  0.        ]","[[  4.78615606  -2.97330251  -0.17619596   0.16348492]
 [ 21.68777719   2.98228438   0.           0.        ]]",[-0.00020756 -0.10690295],[-0.04618955 -0.65839911]
19,-0.227642662519,[-0.63122467 -1.86967155],-0.227642662519,"[ 0.39601546 -0.80739875 -1.26388968  0.02000538 -1.52193268  1.38562668
  2.39578     0.54570789  0.77828496 -1.1867781   0.        ]","[[  5.25532723  -2.92069219  -0.17619596   0.16348492]
 [ 25.21757274   2.28112764   0.           0.        ]]",[-0.00020756 -0.10690295],[-0.06871209 -0.73761725]
20,-0.239443802339,[-0.06512031 -0.70142883],-0.239443802339,"[ 0.86059231 -0.80588293 -0.75907376  0.00814584 -1.52191847  1.38561529
  2.14651351  0.01860582  0.8147918  -1.27066139  0.        ]","[[  5.72959271  -2.915246    -0.17619596   0.16348492]
 [ 22.21900069  -1.72318399   0.           0.        ]]",[-0.00020756 -0.10690295],[-0.08135208 -0.71965659]
21,-0.2448980412,[-1.11719837 -0.17138245],-0.2448980412,"[ 1.05896377 -0.82094018 -0.13304386  0.14391212 -1.52190426  1.38560389
  2.08849248 -0.34244801  0.87344312 -1.26816162  0.        ]","[[  6.16697249  -2.97722953  -0.17619596   0.16348492]
 [ 21.52130923  -4.46605396   0.           0.        ]]",[-0.00020756 -0.10690295],[-0.150502   -0.68790817]
22,-0.245749722191,[-0.12147844  0.24406791],-0.245749722191,"[ 1.01786503 -0.83037738  0.45188543  0.26634776 -1.52189004  1.3855925
  1.72400252  0.15301095  0.90508315 -1.24409845  0.        ]","[[  6.55340149  -3.0325783   -0.17619596   0.16348492]
 [ 17.13619629  -0.70214629   0.           0.        ]]",[-0.00020756 -0.10690295],[-0.18557838 -0.72161937]
23,-0.25075154554,[-0.96377646  0.07857301],-0.25075154554,"[ 0.8216626  -0.82977437  0.91260368  0.2567746  -1.52187583  1.38558111
  1.65581887  0.34949638  0.94175888 -1.25760876  0.        ]","[[  6.88789684  -3.02826529  -0.17619596   0.16348492]
 [ 16.31605316   0.79051919   0.           0.        ]]",[-0.00020756 -0.10690295],[-0.23275012 -0.74682832]
24,-0.255545161236,[ 0.52769997 -0.33527085],-0.255545161236,"[ 0.55337499 -0.82689336  1.23071123  0.21516303 -1.52186162  1.38556971
  1.31180791  0.388379    0.98390535 -1.26248934  0.        ]","[[  7.17269123  -3.00949108  -0.17619596   0.16348492]
 [ 12.17717807   1.08591086   0.           0.        ]]",[-0.00020756 -0.10690295],[-0.24265528 -0.73954511]
25,-0.257878296856,[-0.99354767 -1.55448888],-0.257878296856,"[ 0.2435068  -0.82516963  1.43945927  0.19293103 -1.52184741  1.38555832
  1.46540697  0.25323116  1.01766193 -1.24939447  0.        ]","[[  7.43477829  -2.99944182  -0.17619596   0.16348492]
 [ 14.02537778   0.05923288   0.           0.        ]]",[-0.00020756 -0.10690295],[-0.2925531  -0.72281623]
26,-0.257458109055,[-0.66178341 -1.08517113],-0.257458109055,"[-0.07235008 -0.82673741  1.54677767  0.21318018 -1.5218332   1.38554693
  1.11537284  0.21440149  1.03254403 -1.22717072  0.        ]","[[ 7.67303118 -3.00859584 -0.17619596  0.16348492]
 [ 9.81397611 -0.23574072  0.          0.        ]]",[-0.00020756 -0.10690295],[-0.26742056 -0.66579092]
27,-0.257203756523,[-0.50122643  0.25335003],-0.257203756523,"[-0.30472796 -0.82681782  1.57157699  0.21430611 -1.52181899  1.38553554
  0.88144707  0.25647194  1.04448795 -1.2098531   0.        ]","[[ 7.84107235 -3.00910477 -0.17619596  0.16348492]
 [ 6.99951539  0.08386196  0.          0.        ]]",[-0.00020756 -0.10690295],[-0.24343595 -0.63672698]
28,-0.257495977556,[ -6.06800244e-01   3.61178881e-04],-0.257495977556,"[-0.46955194 -0.82478951  1.56315032  0.18837135 -1.52180478  1.38552414
  0.70499052  0.38829528  1.05997883 -1.19399869  0.        ]","[[ 7.95976165 -2.99737984 -0.17619596  0.16348492]
 [ 4.87648844  1.08529195  0.          0.        ]]",[-0.00020756 -0.10690295],[-0.22195253 -0.63802844]
29,-0.258221636179,[ 0.29090533 -1.26930893],-0.258221636179,"[-0.56930223 -0.82063045  1.54747323  0.14092446 -1.52179057  1.38551275
  0.49728297  0.38564096  1.07855201 -1.17880595  0.        ]","[[ 8.03221774 -2.97587621 -0.17619596  0.16348492]
 [ 2.37744938  1.06513744  0.          0.        ]]",[-0.00020756 -0.10690295],[-0.19603181 -0.63164878]
30,-0.256759045021,[ 0.0894985  -0.81487984],-0.256759045021,"[-0.64909593 -0.82426072  1.5290048   0.18203452 -1.52177636  1.38550136
  0.58908437 -0.13835571  1.06740783 -1.17607494  0.        ]","[[ 8.09084896 -2.99451234 -0.17619596  0.16348492]
 [ 3.48199424 -2.91548432  0.          0.        ]]",[-0.00020756 -0.10690295],[-0.19898853 -0.53859687]
31,-0.254781536896,[ 0.82331766 -0.82478055],-0.254781536896,"[-0.7461901  -0.82909225  1.49912128  0.24677082 -1.52176215  1.38548997
  0.6128149   0.22636762  1.04852753 -1.17715465  0.        ]","[[ 8.16335388 -3.02375729 -0.17619596  0.16348492]
 [ 3.76753866 -0.14481183  0.          0.        ]]",[-0.00020756 -0.10690295],[-0.19781473 -0.55604261]
