timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.386084667652,[-1.45888229 -3.22050135],-0.386084667652,"[  9.98261494e-01   1.78665599e+00  -2.45944608e-03   1.07590512e+00
  -1.53593101e+00   2.50793694e-01   8.58739092e-02   3.04539794e-01
   2.98311059e+00   1.27867362e-02   0.00000000e+00]","[[ 0.08827118  0.01287265 -0.17691622  0.02954618]
 [ 0.00334243  0.00297879  0.          0.        ]]",[-0.35673898 -0.24112724],[-1.23574078 -2.61082387]
1,-0.38741195157,[-0.34333612 -1.40667802],-0.38741195157,"[ 1.0022172   1.78628542 -0.06304563  0.97349841 -1.53592789  0.25079353
 -0.33642948 -0.24417681  2.99018063 -0.1159754   0.        ]","[[ 0.04866231 -0.02678077 -0.17691622  0.02954618]
 [-3.95106884 -3.95513362  0.          0.        ]]",[-0.35673898 -0.24112724],[-0.91188323 -2.18291903]
2,-0.388713333838,[-0.37178934 -1.26973762],-0.388713333838,"[ 1.00258305  1.77286022 -0.20382894  0.66992857 -1.53592477  0.25079337
 -0.47297298 -0.78217261  2.97358825 -0.44332604  0.        ]","[[-0.04318726 -0.14482059 -0.17691622  0.02954618]
 [-5.22965183 -7.83591479  0.          0.        ]]",[-0.35673898 -0.24112724],[-0.74582589 -1.91922224]
3,-0.384897744686,[-1.09270788 -1.64259526],-0.384897744686,"[ 0.98494369  1.71088909 -0.38416293  0.18206351 -1.53592165  0.25079321
 -0.61886326 -1.30950828  2.86112115 -0.89187902  0.        ]","[[ -0.16148614  -0.33970464  -0.17691622   0.02954618]
 [ -6.59575813 -11.63980928   0.           0.        ]]",[-0.35673898 -0.24112724],[-0.59851742 -1.88100016]
4,-0.368569868008,[-1.45993067 -1.71426275],-0.368569868008,"[ 0.92430285  1.54740355 -0.63706419 -0.43670582 -1.53591853  0.25079305
 -1.02735464 -1.82626448  2.54571001 -1.4272579   0.        ]","[[ -0.33177731  -0.6099012   -0.17691622   0.02954618]
 [-10.4208396  -15.36741062   0.           0.        ]]",[-0.35673898 -0.24112724],[-0.52395475 -1.87546396]
5,-0.328454845406,[-1.15082113 -2.32331726],-0.328454845406,"[ 0.76685767  1.22719715 -0.97512911 -1.06404458 -1.53591541  0.25079289
 -1.42796066 -2.33276448  1.91996717 -1.86534316  0.        ]","[[ -0.57782753  -0.95390811  -0.17691622   0.02954618]
 [-14.17209613 -19.02106602   0.           0.        ]]",[-0.35673898 -0.24112724],[-0.4847599  -1.72327113]
6,-0.255540263549,[-0.10510807 -0.90367998],-0.255540263549,"[ 0.45343747  0.72366194 -1.33697617 -1.48832891 -1.53591229  0.25079273
 -1.82095092 -2.82918979  1.07269533 -1.84481895  0.        ]","[[ -0.89818604  -1.3702597   -0.17691622   0.02954618]
 [-17.85206167 -22.60210385   0.           0.        ]]",[-0.35673898 -0.24112724],[-0.09143651 -1.10343051]
7,-0.161291161718,[ 0.652697   -0.88855247],-0.161291161718,"[-0.00412024  0.0886558  -1.59554049 -1.43741838 -1.53590917  0.25079257
 -1.82825317 -3.26298689  0.45221967 -1.19401033  0.        ]","[[ -1.25591148  -1.85369945  -0.17691622   0.02954618]
 [-17.92048429 -25.73144564   0.           0.        ]]",[-0.35673898 -0.24112724],[ 1.19496477  0.27202943]
8,-0.112725416697,[ 2.19907289  0.10234522],-0.112725416697,"[-0.476994   -0.518341   -1.67077366 -0.70472644 -1.53590605  0.2507924
 -1.5150701  -3.67995712  0.48990961 -0.37277861  0.        ]","[[ -1.58490074  -2.39850844  -0.17691622   0.02954618]
 [-14.98788964 -28.73949274   0.           0.        ]]",[-0.35673898 -0.24112724],[ 1.86611974  0.93475819]
9,-0.161190331769,[ 0.80636695  3.0116821 ],-0.161190331769,"[-0.84760278 -0.84730188 -1.61488093  0.58516985 -1.53590293  0.25079224
 -1.06089191 -3.54481442  1.00064398 -0.05586974  0.        ]","[[ -1.84199546  -2.96351874  -0.17691622   0.02954618]
 [-10.73500845 -27.76484355   0.           0.        ]]",[-0.35673898 -0.24112724],[ 1.6944195   1.04329944]
