timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.161933200475,[ 0.04297986 -1.32606654],-0.161933200475,"[ 1.06823257  1.95308596  0.03221716  0.90607607  1.63847152 -1.24087359
  0.18180989  0.31158359 -0.10760375  1.40131963  0.        ]","[[ 0.04736598  0.08686198  0.18837929 -0.14117231]
 [ 0.00093429  0.0041208   0.          0.        ]]",[-0.09183308 -0.09190302],[-0.59552914 -0.48694587]
1,-0.158061418139,[ 1.16580347 -0.48927796],-0.158061418139,"[ 1.06811157  1.95658531  0.0348528   0.79900037  1.63846272 -1.24086899
  0.196045   -0.21769096 -0.10416467  1.36901568  0.        ]","[[ 0.0491058   0.04721507  0.18837929 -0.14117231]
 [ 0.17247234 -3.95561455  0.          0.        ]]",[-0.09183308 -0.09190302],[-0.52822924 -0.43967956]
2,-0.156389145363,[-1.96228393 -0.66798815],-0.156389145363,"[ 1.06383893  1.95635497  0.1000735   0.53442043  1.63845391 -1.24086439
  0.52410725 -0.46638051 -0.1033581   1.35514775  0.        ]","[[ 0.09221879 -0.05056486  0.18837929 -0.14117231]
 [ 4.12566136 -5.81617268  0.          0.        ]]",[-0.09183308 -0.09190302],[-0.7785722  -0.54795682]
3,-0.149597314082,[ 0.10131289 -1.745517  ],-0.149597314082,"[ 1.05717782  1.93366     0.16338242  0.15401444  1.6384451  -1.2408598
  0.18912678 -0.80431574 -0.10748002  1.2999496   0.        ]","[[ 0.13423246 -0.19225498  0.18837929 -0.14117231]
 [ 0.08912662 -8.344421    0.          0.        ]]",[-0.09183308 -0.09190302],[-0.42611915 -0.44128907]
4,-0.128286460926,[-1.61571727 -0.01201274],-0.128286460926,"[ 1.05606249  1.85502595  0.17209578 -0.37594914  1.6384363  -1.2408552
  0.22234895 -1.31150578 -0.13311777  1.12870685  0.        ]","[[  0.14003205  -0.39721524   0.18837929  -0.14117231]
 [  0.48945966 -12.13895742   0.           0.        ]]",[-0.09183308 -0.09190302],[-0.20798445 -0.39782858]
5,-0.0969236362028,[ 0.95697423  0.25230494],-0.0969236362028,"[ 1.06130739  1.69775619  0.12694483 -0.94109062  1.63842749 -1.2408506
 -0.10679945 -1.28554408 -0.21334763  0.88102804  0.        ]","[[  0.11002759  -0.63804581   0.18837929  -0.14117231]
 [ -3.47679235 -11.94476425   0.           0.        ]]",[-0.09183308 -0.09190302],[ 0.37627962 -0.28413734]
6,-0.0721252384852,[-1.99938379  0.59318423],-0.0721252384852,"[ 1.06539354  1.49365573  0.08033795 -1.38822321  1.63841869 -1.24084601
  0.21303483 -1.1205655  -0.33708274  0.67386677  0.        ]","[[  0.0791593   -0.86455769   0.18837929  -0.14117231]
 [  0.37722066 -10.7105167    0.           0.        ]]",[-0.09183308 -0.09190302],[ 0.39033443 -0.35183293]
7,-0.0606649831057,[-0.86801317  0.77529694],-0.0606649831057,"[ 1.06823896  1.28984882  0.03153918 -1.68092903  1.63840988 -1.24084141
 -0.11603144 -0.77811655 -0.47370691  0.52439809  0.        ]","[[ 0.04691963 -1.05306252  0.18837929 -0.14117231]
 [-3.58803061 -8.14852271  0.          0.        ]]",[-0.09183308 -0.09190302],[ 0.83405238 -0.2540834 ]
8,-0.0615480815382,[-0.73106179 -0.55728946],-0.0615480815382,"[ 1.06737146  1.13464797 -0.12842884 -1.83529345  1.63840108 -1.24083681
 -0.39527576 -0.34608811 -0.64475004  0.34739268  0.        ]","[[-0.05860207 -1.18360348  0.18837929 -0.14117231]
 [-6.95292845 -4.9163385   0.          0.        ]]",[-0.09183308 -0.09190302],[ 1.17433929 -0.23004627]
9,-0.0867020934468,[ 1.96800253  0.32766369],-0.0867020934468,"[ 1.03432503  0.98507924 -0.37843412 -1.93924237  1.63839227 -1.24083222
 -0.62393266 -0.62789838 -0.88705484  0.16604946  0.        ]","[[-0.22530464 -1.30308421  0.18837929 -0.14117231]
 [-9.70825249 -7.02468774  0.          0.        ]]",[-0.09183308 -0.09190302],[ 1.27507997 -0.19146082]
