timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
10,[ 0.10920013 -0.64815295],[ 0.07436638  0.74312273],-0.168389774754,-0.168389774754,"[[ -1.77811126  -2.12071552  -0.18874251   0.12113384]
 [ -5.31503694 -15.60994529   0.           0.        ]]","[-0.59334744 -0.15917688 -1.45140514 -1.4845536  -1.64682963  1.04009566
 -0.20739022 -1.7976932   0.39031475 -1.04007755  0.        ]",[-0.02085667 -0.10755084]
11,[ 0.09538899 -0.59927952],[ 0.41375165 -0.66771523],-0.161756507653,-0.161756507653,"[[ -1.88041668  -2.40029026  -0.18874251   0.12113384]
 [ -4.91668131 -12.3583673    0.           0.        ]]","[-0.73074203 -0.43377617 -1.41166315 -1.06124734 -1.64681637  1.04009097
 -0.17496428 -1.36680262  0.557819   -0.83158125  0.        ]",[-0.02085667 -0.10755084]
12,[ 0.05023744 -0.41237217],[-0.60639607 -0.50830523],-0.175929677794,-0.175929677794,"[[ -1.9613466   -2.67152911  -0.18874251   0.12113384]
 [ -3.1820527  -14.75752156   0.           0.        ]]","[-0.83636099 -0.63042713 -1.36947172 -0.53054578 -1.64680312  1.04008627
 -0.03376777 -1.68471136  0.7647092  -0.73478406  0.        ]",[-0.02085667 -0.10755084]
13,[ 0.01274402 -0.2372461 ],[ 1.46837319  0.84056777],-0.206391356661,-0.206391356661,"[[ -2.04845001  -2.98394247  -0.18874251   0.12113384]
 [ -5.52046686 -16.4780872    0.           0.        ]]","[-0.94614734 -0.75312943 -1.31379136  0.17594909 -1.64678986  1.04008158
 -0.22411145 -1.91269104  1.01171425 -0.74695567  0.        ]",[-0.02085667 -0.10755084]
14,[-0.02157496 -0.49187201],[ 0.61879158  0.09420112],-0.223472938552,-0.223472938552,"[[-2.11803049 -3.12659847 -0.18874251  0.12113384]
 [-1.45120659 -0.19145197  0.          0.        ]]","[-1.03040468 -0.76882415 -1.26193443  0.51494856 -1.64677661  1.04007688
  0.10712205  0.24550286  1.12251247 -0.79846355  0.        ]",[-0.02085667 -0.10755084]
15,[-0.04109948 -0.58370805],[-0.66411922 -0.07917879],-0.219299795366,-0.219299795366,"[[-2.12218324 -3.09433053 -0.18874251  0.12113384]
 [ 1.02762181  2.36299465  0.          0.        ]]","[-1.03532231 -0.7675387  -1.25863153  0.43795611 -1.64676335  1.04007219
  0.3088959   0.58399979  1.09734763 -0.78226985  0.        ]",[-0.02085667 -0.10755084]
16,[-0.01627399 -0.59681094],[-1.63468397 -0.13612456],-0.214305147381,-0.214305147381,"[[-2.12821718 -3.05013177 -0.18874251  0.12113384]
 [-1.62218558  2.03005402  0.          0.        ]]","[-1.04244725 -0.76362346 -1.25379592  0.33270343 -1.6467501   1.04006749
  0.09320314  0.53987909  1.06668    -0.76393983  0.        ]",[-0.02085667 -0.10755084]
17,[ 0.01589108 -0.58829051],[ 0.83658196 -1.6134661 ],-0.211211392085,-0.211211392085,"[[-2.20006382 -3.01534358 -0.18874251  0.12113384]
 [-5.54938849  1.45069986  0.          0.        ]]","[-1.12520674 -0.75879335 -1.19273659  0.25014977 -1.64673685  1.0400628
 -0.22646875  0.4631054   1.05030697 -0.7475612   0.        ]",[-0.02085667 -0.10755084]
18,[-0.01274526 -0.561939  ],[ 0.32748311 -2.22825969],-0.210508798448,-0.210508798448,"[[-2.27671688 -3.00170268 -0.18874251  0.12113384]
 [-2.12731041  0.21008011  0.          0.        ]]","[-1.20883869 -0.75647892 -1.12061061  0.21787284 -1.64672359  1.0400581
  0.0520872   0.29870508  1.04962362 -0.73795829  0.        ]",[-0.02085667 -0.10755084]
19,[-0.02472864 -0.55511284],[ 0.92216727 -1.32361885],-0.21081468911,-0.21081468911,"[[-2.30583149 -3.00092983 -0.18874251  0.12113384]
 [-0.78860839 -0.05563385  0.          0.        ]]","[-1.2392378  -0.75633831 -1.09140785  0.21604546 -1.64671034  1.04005341
  0.16105699  0.26349355  1.05281476 -0.73651007  0.        ]",[-0.02085667 -0.10755084]
20,[-0.05177953 -0.56242824],[-0.14412857 -1.51244572],-0.210702278039,-0.210702278039,"[[-2.28481409 -3.00215284 -0.18874251  0.12113384]
 [ 2.87813002 -0.05631993  0.          0.        ]]","[-1.21735952 -0.75655382 -1.11257712  0.21893606 -1.64669709  1.04004871
  0.45952839  0.26340202  1.05114135 -0.73800238  0.        ]",[-0.02085667 -0.10755084]
21,[-0.04461383 -0.56580645],[ 1.58291396 -0.23146447],-0.210220351605,-0.210220351605,"[[-2.23354863 -3.00305528 -0.18874251  0.12113384]
 [ 2.25050768 -0.03391959  0.          0.        ]]","[-1.16233794 -0.75671094 -1.16207348  0.22106916 -1.64668383  1.04004402
  0.40843879  0.26636978  1.04580975 -0.74082304  0.        ]",[-0.02085667 -0.10755084]
22,[-0.06857058 -0.58475113],[-1.22397677 -1.29134921],-0.209317412154,-0.209317412154,"[[-2.1492606  -3.00273912 -0.18874251  0.12113384]
 [ 6.16524801  0.03897244  0.          0.        ]]","[-1.06706524 -0.75665253 -1.23655439  0.22032114 -1.64667058  1.04003932
  0.72709747  0.27602844  1.0361561  -0.74538305  0.        ]",[-0.02085667 -0.10755084]
23,[-0.03508232 -0.58151066],[ 0.8478528  -0.96187588],-0.208569067387,-0.208569067387,"[[-2.06690508 -3.0027877  -0.18874251  0.12113384]
 [ 2.08390606 -0.02303445  0.          0.        ]]","[-0.96876159 -0.75665854 -1.30060142  0.2204355  -1.64665733  1.04003463
  0.39487363  0.26781095  1.0272494  -0.75078518  0.        ]",[-0.02085667 -0.10755084]
24,[-0.05864344 -0.59523022],[ 0.01261035  0.60124432],-0.208040584497,-0.208040584497,"[[-1.99196006 -3.00323734 -0.18874251  0.12113384]
 [ 5.39954692 -0.01943917  0.          0.        ]]","[-0.87538869 -0.7567353  -1.35101858  0.22149815 -1.64664408  1.04002993
  0.66476653  0.26828675  1.01989405 -0.75650886  0.        ]",[-0.02085667 -0.10755084]
25,[-0.05498865 -0.6887337 ],[-1.16773533 -0.28418557],-0.204985915362,-0.204985915362,"[[-1.88453968 -2.97973598 -0.18874251  0.12113384]
 [ 5.34267641  2.36164083  0.          0.        ]]","[-0.736131   -0.75224347 -1.40964159  0.16602491 -1.64663083  1.04002524
  0.66013518  0.58381618  0.99179435 -0.76233859  0.        ]",[-0.02085667 -0.10755084]
26,[-0.013643   -0.67831242],[ 0.55299037  0.08574712],-0.201323856265,-0.201323856265,"[[-1.81847271 -2.94426395 -0.18874251  0.12113384]
 [ 1.27757216  1.18946664  0.          0.        ]]","[-0.64792194 -0.74414737 -1.43744943  0.08270822 -1.64661757  1.04002054
  0.32923188  0.42848306  0.95859789 -0.76777271  0.        ]",[-0.02085667 -0.10755084]
27,[-0.02623817 -0.71370834],[-1.83059808  0.03238012],-0.198852108627,-0.198852108627,"[[-1.77120761 -2.91730342 -0.18874251  0.12113384]
 [ 3.4417232   1.5055344   0.          0.        ]]","[-0.58388092 -0.73693863 -1.4534008   0.01977156 -1.64660432  1.04001585
  0.50539434  0.47036598  0.93382868 -0.77505004  0.        ]",[-0.02085667 -0.10755084]
28,[ 0.01000559 -0.73205602],[-1.67685063 -0.73585734],-0.196224349804,-0.196224349804,"[[-1.74278133 -2.88620694 -0.18874251  0.12113384]
 [-0.58566977  1.60378511  0.          0.        ]]","[-0.54505786 -0.72750068 -1.46138991 -0.05233786 -1.64659107  1.04001116
  0.17756     0.48338453  0.90772947 -0.78183537  0.        ]",[-0.02085667 -0.10755084]
29,[ 0.04354903 -0.64103639],[ 1.09557454 -1.76852031],-0.195755062107,-0.195755062107,"[[-1.79410394 -2.8836853  -0.18874251  0.12113384]
 [-4.53343758 -1.34179934  0.          0.        ]]","[-0.6149859  -0.72668062 -1.44606273 -0.05816055 -1.64657782  1.04000646
 -0.14379273  0.09304479  0.9099912  -0.77159369  0.        ]",[-0.02085667 -0.10755084]
30,[-0.0008644  -0.49919105],[-0.33408801  0.00673446],-0.201905127479,-0.201905127479,"[[-1.84414954 -2.94998088 -0.18874251  0.12113384]
 [-0.484614   -5.27465335  0.          0.        ]]","[-0.68239467 -0.74554886 -1.42735747  0.09609988 -1.64656457  1.04000177
  0.18578666 -0.42812461  0.96530071 -0.76440438  0.        ]",[-0.02085667 -0.10755084]
31,[-0.00293706 -0.54973602],[-0.60611249 -2.55899623],-0.21024607043,-0.21024607043,"[[-1.86701618 -3.028398   -0.18874251  0.12113384]
 [-1.79761318 -1.28537497  0.          0.        ]]","[-0.7128909  -0.76074964 -1.41758275  0.28109021 -1.64655132  1.03999707
  0.07890633  0.1005238   1.02973379 -0.77138209  0.        ]",[-0.02085667 -0.10755084]
32,[ 0.01316885 -0.58341289],[-2.44661287 -1.14974566],-0.21065152563,-0.21065152563,"[[-1.92668815 -3.0313489  -0.18874251  0.12113384]
 [-4.16172939  0.44509952  0.          0.        ]]","[-0.79143721 -0.76116728 -1.38852426  0.28809044 -1.64653807  1.03999238
 -0.11353655  0.32984141  1.03511034 -0.76753442  0.        ]",[-0.02085667 -0.10755084]
33,[ 0.03693417 -0.57605129],[-0.03863662  0.63360142],-0.210394347369,-0.210394347369,"[[-2.04882091 -3.02083415 -0.18874251  0.12113384]
 [-8.03863063  0.50180926  0.          0.        ]]","[-0.94653086 -0.75961677 -1.31337806  0.26315482 -1.64652483  1.03998769
 -0.42912257  0.33735565  1.03847097 -0.75735477  0.        ]",[-0.02085667 -0.10755084]
34,[ 0.03556888 -0.64420855],[ 1.02694284 -0.29929038],-0.208056528154,-0.208056528154,"[[-2.20953048 -2.98572567 -0.18874251  0.12113384]
 [-8.03234451  3.00071234  0.          0.        ]]","[-1.135747   -0.75343125 -1.18408309  0.18014274 -1.64651158  1.03998299
 -0.42860976  0.66850357  1.03131727 -0.73507424  0.        ]",[-0.02085667 -0.10755084]
35,[ 0.00164858 -0.63906419],[-0.95122245 -0.59809532],-0.204218312298,-0.204218312298,"[[-2.32885754 -2.93819556 -0.18874251  0.12113384]
 [-3.91408997  1.75643851  0.          0.        ]]","[-1.26267453 -0.74258188 -1.06751789  0.06850746 -1.64649833  1.0399783
 -0.09337464  0.50361314  1.01543876 -0.70604204  0.        ]",[-0.02085667 -0.10755084]
36,[ 0.02631987 -0.5670228 ],[-0.45987322  1.07763562],-0.204646460008,-0.204646460008,"[[-2.44414977 -2.92717798 -0.18874251  0.12113384]
 [-7.6028428  -0.6466639   0.          0.        ]]","[-1.37241871 -0.73966061 -0.93996406  0.04277639 -1.64648508  1.0399736
 -0.39364684  0.18515713  1.02602767 -0.69170926  0.        ]",[-0.02085667 -0.10755084]
37,[ 0.01659904 -0.68431365],[-0.89486621 -2.30586383],-0.204739778995,-0.204739778995,"[[-2.61296309 -2.90025502 -0.18874251  0.12113384]
 [-9.27291408  3.32572727  0.          0.        ]]","[-1.50723169 -0.731889   -0.73032953 -0.01983511 -1.64647183  1.03996891
 -0.52959336  0.71157133  1.03942725 -0.66548846  0.        ]",[-0.02085667 -0.10755084]
38,[ 0.01893026 -0.59766507],[ 0.14217515 -3.33824427],-0.207045771233,-0.207045771233,"[[ -2.83212879  -2.87412902  -0.18874251   0.12113384]
 [-12.63247008  -0.69969438   0.           0.        ]]","[-1.63090436 -0.72348783 -0.4266141  -0.08019827 -1.64645859  1.03996422
 -0.80306721  0.1781263   1.0695364  -0.63911443  0.        ]",[-0.02085667 -0.10755084]
39,[-0.02536923 -0.48046693],[ 0.3991102  -0.37167499],-0.217683318344,-0.217683318344,"[[ -3.07662339  -2.92770976  -0.18874251   0.12113384]
 [-11.81971599  -4.64523885   0.           0.        ]]","[-1.69397558 -0.73979769 -0.0623666   0.04401747 -1.64644534  1.03995952
 -0.73690437 -0.34473335  1.13237667 -0.68364648  0.        ]",[-0.02085667 -0.10755084]
40,[-0.066665   -0.49393207],[ 0.47332852 -0.14118851],-0.226926067947,-0.226926067947,"[[ -3.29481642  -3.01828081  -0.18874251   0.12113384]
 [-10.00551879  -2.21207269   0.           0.        ]]","[-1.68061165 -0.7592024   0.2683237   0.25710614 -1.64643209  1.03995483
 -0.58922195 -0.0222914   1.16861081 -0.76135474  0.        ]",[-0.02085667 -0.10755084]
41,[-0.1034008  -0.56459749],[ 0.14171674 -1.99547017],-0.230896637989,-0.230896637989,"[[-3.47413519 -3.02979576 -0.18874251  0.12113384]
 [-7.93329268  0.32124415  0.          0.        ]]","[-1.62074438 -0.76092496  0.5325466   0.28440625 -1.64641885  1.03995014
 -0.42053568  0.31342241  1.17989315 -0.80237488  0.        ]",[-0.02085667 -0.10755084]
42,[-0.13380894 -0.59327829],[ 0.49505194 -1.26022249],-0.232709816365,-0.232709816365,"[[-3.62559547 -3.02060058 -0.18874251  0.12113384]
 [-7.21513318  0.47316546  0.          0.        ]]","[-1.53724333 -0.75955827  0.74365134  0.26260174 -1.6464056   1.03994544
 -0.36207442  0.33355422  1.19054132 -0.80995973  0.        ]",[-0.02085667 -0.10755084]
43,[-0.17578089 -0.61398065],[-1.04886112 -2.58072727],-0.234276269975,-0.234276269975,"[[-3.7487992  -3.01273028 -0.18874251  0.12113384]
 [-5.11224851  0.30491292  0.          0.        ]]","[-1.44843755 -0.75830297  0.9036363   0.24395811 -1.64639235  1.03994075
 -0.19089247  0.31125661  1.19902754 -0.81791965  0.        ]",[-0.02085667 -0.10755084]
44,[-0.15475744 -0.62161064],[-0.43612461 -0.08345965],-0.236083142007,-0.236083142007,"[[-3.88975365 -3.00818026 -0.18874251  0.12113384]
 [-8.97033967  0.16044243  0.          0.        ]]","[-1.325711   -0.75754036  1.07040985  0.23318811 -1.64637911  1.03993606
 -0.50495269  0.29211061  1.20626798 -0.83209452  0.        ]",[-0.02085667 -0.10755084]
45,[-0.16759646 -0.63874161],[ 0.97065455 -0.214623  ],-0.2383225346,-0.2383225346,"[[ -4.08470368  -3.00492361  -0.18874251   0.12113384]
 [-10.51950156   0.14401745   0.           0.        ]]","[-1.12326619 -0.7569777   1.26664128  0.22548344 -1.64636586  1.03993136
 -0.63105797  0.28993328  1.21204589 -0.85569775  0.        ]",[-0.02085667 -0.10755084]
46,[-0.23262966 -0.66113627],[-1.16492887 -1.12466563],-0.239932143478,-0.239932143478,"[[-4.25444521 -3.00278999 -0.18874251  0.12113384]
 [-6.46815234  0.0747125   0.          0.        ]]","[-0.9215184  -0.7566009   1.39975281  0.22043733 -1.64635262  1.03992667
 -0.30126284  0.28074826  1.21348566 -0.8775549   0.        ]",[-0.02085667 -0.10755084]
47,[-0.206076   -0.67131382],[-0.29383393 -1.18544016],-0.241056985762,-0.241056985762,"[[ -4.42224841  -3.00256312  -0.18874251   0.12113384]
 [-10.29939924  -0.02204681   0.           0.        ]]","[-0.70469396 -0.75655819  1.49283244  0.21990042 -1.64633938  1.03992198
 -0.61313892  0.26792496  1.21043964 -0.90004861  0.        ]",[-0.02085667 -0.10755084]
48,[-0.20803753 -0.69561398],[-0.53624488 -0.73080668],-0.241792031798,-0.241792031798,"[[ -4.6378632   -3.00310554  -0.18874251   0.12113384]
 [-11.25888181  -0.02634875   0.           0.        ]]","[-0.41058445 -0.75665145  1.55213524  0.22118247 -1.64632613  1.03991728
 -0.6912423   0.26735424  1.20096177 -0.92780302  0.        ]",[-0.02085667 -0.10755084]
49,[-0.18661916 -0.72307211],[-0.11665024 -0.18668889],-0.241738792902,-0.241738792902,"[[ -4.88210678e+00  -3.00325018e+00  -1.88742510e-01   1.21133843e-01]
 [ -1.31591434e+01   3.30994748e-03   0.00000000e+00   0.00000000e+00]]","[-0.07237786 -0.75667437  1.53450375  0.22152398 -1.64631289  1.03991259
 -0.84592798  0.27128404  1.1844252  -0.95556998  0.        ]",[-0.02085667 -0.10755084]
