timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
0,[-0.05322816 -0.46676415],[-0.65160202  1.4175504 ],-0.0619802245863,-0.0619802245863,"[[-0.06943176  0.09833305  0.18352968 -0.05993697]
 [-0.0038306   0.00457718  0.          0.        ]]","[ 1.07391048  1.3804293  -0.05108282  0.48831963  1.58286714 -0.51623334
  0.38080553  0.1459193  -0.08120131  0.4543706   0.        ]",[ 0.01593663 -0.03762764]
1,[-0.05574936 -0.41642845],[ 0.64826069  0.18400308],-0.0609057595096,-0.0609057595096,"[[-0.09538548  0.13816156  0.18352968 -0.05993697]
 [-2.58294999  3.96506949  0.          0.        ]]","[ 1.07093599  1.37462697 -0.09057276  0.56102505  1.58284009 -0.51623016
  0.15189546  0.66231785 -0.08293231  0.44689774  0.        ]",[ 0.01593663 -0.03762764]
2,[-0.0705082 -0.3804332],[ 0.79842251 -1.66331055],-0.0643343938621,-0.0643343938621,"[[-0.12080443  0.22397522  0.18352968 -0.05993697]
 [ 0.03235567  4.61413904  0.          0.        ]]","[ 1.06712115  1.35559327 -0.12915423  0.71616284  1.58281305 -0.51622697
  0.38401544  0.74694371 -0.08782949  0.47572983  0.        ]",[ 0.01593663 -0.03762764]
3,[-0.08297981 -0.39412743],[ 0.29692237  0.4710714 ],-0.0755351786783,-0.0755351786783,"[[-0.08845781  0.27560147  0.18352968 -0.05993697]
 [ 3.19177923  0.5619944   0.          0.        ]]","[ 1.07179569  1.33986878 -0.080039    0.80811637  1.582786   -0.51622378
  0.66442738  0.21858639 -0.0942729   0.56273487  0.        ]",[ 0.01593663 -0.03762764]
4,[-0.09923013 -0.36791167],[ 0.40545643 -0.3568016 ],-0.0928461950806,-0.0928461950806,"[[-0.0134774   0.30543997  0.18352968 -0.05993697]
 [ 4.30257191  2.41567798  0.          0.        ]]","[ 1.07708166  1.32933092  0.03426662  0.86066709  1.58275895 -0.51622059
  0.76301086  0.46028525 -0.10945683  0.69428459  0.        ]",[ 0.01593663 -0.03762764]
5,[-0.11547521 -0.36429924],[ 0.03362943 -2.94455791],-0.115398252252,-0.115398252252,"[[ 0.08781912  0.33909265  0.18352968 -0.05993697]
 [ 5.82201685  0.95445741  0.          0.        ]]","[ 1.07185111  1.31619531  0.18875459  0.91934228  1.58273191 -0.51621741
  0.89786289  0.26975473 -0.14557199  0.86331904  0.        ]",[ 0.01593663 -0.03762764]
6,[-0.12050121 -0.3989723 ],[ 0.66868933 -0.29855588],-0.135505287822,-0.135505287822,"[[ 0.20445382  0.3182638   0.18352968 -0.05993697]
 [ 5.84137519 -3.02408196  0.          0.        ]]","[ 1.04829556  1.32445273  0.3648359   0.88309075  1.58270486 -0.51621422
  0.89957312 -0.24900959 -0.18762949  1.0105166   0.        ]",[ 0.01593663 -0.03762764]
7,[-0.1264509  -0.43245474],[ 1.85151299 -0.75883542],-0.155411520204,-0.155411520204,"[[ 0.34666702  0.24651168  0.18352968 -0.05993697]
 [ 8.37151321 -4.14738989  0.          0.        ]]","[ 0.99465905  1.34903767  0.5736005   0.75641856  1.58267782 -0.51621103
  1.12412619 -0.39547725 -0.23906582  1.15306314  0.        ]",[ 0.01593663 -0.03762764]
8,[-0.13171561 -0.48437461],[-0.35929739 -0.17737551],-0.182581023153,-0.182581023153,"[[  0.55213741   0.13422537   0.18352968  -0.05993697]
 [ 12.16289188  -7.07149629   0.           0.        ]]","[ 0.87105572  1.37515569  0.85566687  0.55380871  1.58265078 -0.51620785
  1.46061187 -0.77675156 -0.33608312  1.34102703  0.        ]",[ 0.01593663 -0.03762764]
9,[-0.12527072 -0.5130142 ],[-0.31324666 -1.44311518],-0.209055675189,-0.209055675189,"[[  0.77872252  -0.01284067   0.18352968  -0.05993697]
 [ 10.50116515  -7.63322171   0.           0.        ]]","[ 0.67742246  1.38610531  1.12722246  0.28416129  1.58262374 -0.51620466
  1.31310686 -0.84998912 -0.46370579  1.51232142  0.        ]",[ 0.01593663 -0.03762764]
10,[-0.11113741 -0.55603886],[-0.33603407  0.64370505],-0.22456663683,-0.22456663683,"[[  0.97424402  -0.20371076   0.18352968  -0.05993697]
 [  9.05579814 -11.44108819   0.           0.        ]]","[ 0.46933203  1.36073793  1.31791765 -0.06417804  1.58259671 -0.51620147
  1.184809   -1.34648801 -0.56285808  1.60284946  0.        ]",[ 0.01593663 -0.03762764]
11,[-0.09553319 -0.56711978],[ 0.15373004  1.05758844],-0.232551926695,-0.232551926695,"[[ 1.14021544 -0.40468025  0.18352968 -0.05993697]
 [ 7.54637712 -8.66511335  0.          0.        ]]","[ 0.26904167  1.28675693  1.4422507  -0.41611263  1.58256967 -0.51619828
  1.05082937 -0.9845136  -0.63906868  1.64037887  0.        ]",[ 0.01593663 -0.03762764]
12,[-0.08796658 -0.56583422],[ 0.20743198 -0.84813723],-0.244209648606,-0.244209648606,"[[ 1.29573312 -0.53653399  0.18352968 -0.05993697]
 [ 8.00388766 -4.53402022  0.          0.        ]]","[ 0.06681495  1.21321078  1.52419313 -0.63202068  1.58254263 -0.5161951
  1.0914241  -0.44584936 -0.74460001  1.69158548  0.        ]",[ 0.01593663 -0.03762764]
13,[-0.0811518  -0.56548619],[-0.56540422 -0.42382289],-0.257151497628,-0.257151497628,"[[ 1.46246907 -0.66000919  0.18352968 -0.05993697]
 [ 8.66750222 -7.80259345  0.          0.        ]]","[-0.15996515  1.12765913  1.5726129  -0.81948207  1.5825156  -0.51619191
  1.15031018 -0.87203946 -0.87178478  1.73771307  0.        ]",[ 0.01593663 -0.03762764]
14,[-0.0706742  -0.56467414],[ 0.33010387 -0.82230941],-0.2612674846,-0.2612674846,"[[ 1.61166213 -0.83133885  0.18352968 -0.05993697]
 [ 6.25977599 -9.32532353  0.          0.        ]]","[-0.36660104  0.98475489  1.58026087 -1.05059869  1.58248857 -0.51618872
  0.93660422 -1.07058114 -0.95678261  1.72917073  0.        ]",[ 0.01593663 -0.03762764]
15,[-0.06373665 -0.56318575],[-1.01137146 -0.38775448],-0.257407064919,-0.257407064919,"[[  1.7487298   -1.04866365   0.18352968  -0.05993697]
 [  7.44304684 -12.3968971    0.           0.        ]]","[-0.55544191  0.76916574  1.55740385 -1.28577828  1.58246154 -0.51618554
  1.04161473 -1.47106892 -1.00622434  1.67271969  0.        ]",[ 0.01593663 -0.03762764]
16,[-0.04736179 -0.54841954],[-1.20965792 -2.36218616],-0.243460339713,-0.243460339713,"[[  1.85641583  -1.3095314    0.18352968  -0.05993697]
 [  3.33905264 -13.68564961   0.           0.        ]]","[-0.70074597  0.47324548  1.51963069 -1.46833733  1.58243451 -0.51618235
  0.67736044 -1.63908231 -1.01041088  1.55905697  0.        ]",[ 0.01593663 -0.03762764]
17,[-0.03477342 -0.51454049],[ 0.53923754 -0.47438633],-0.213065962609,-0.213065962609,"[[  1.88282962  -1.62024515   0.18352968  -0.05993697]
 [ -0.68457601 -17.37349034   0.           0.        ]]","[-0.73575491  0.09448793  1.50773449 -1.52845835  1.58240748 -0.51617916
  0.32024113 -2.11988601 -0.94745847  1.35183422  0.        ]",[ 0.01593663 -0.03762764]
18,[-0.03494095 -0.45964664],[-0.24821479 -2.17944696],-0.179051843103,-0.179051843103,"[[  1.89067597  -1.98311316   0.18352968  -0.05993697]
 [  1.46212896 -18.90816579   0.           0.        ]]","[-0.74609435 -0.33789918  1.50398823 -1.37660676  1.58238045 -0.51617598
  0.51076985 -2.31991798 -0.93093218  1.07752943  0.        ]",[ 0.01593663 -0.03762764]
19,[-0.04703748 -0.35254818],[-0.21370439 -0.40761006],-0.157654087616,-0.157654087616,"[[  1.90975884  -2.39724775   0.18352968  -0.05993697]
 [  0.44942377 -22.49335882   0.           0.        ]]","[-0.77113511 -0.74996896  1.49453982 -0.93773077  1.58235343 -0.51617279
  0.42088396 -2.78725705 -1.02227766  0.781872    0.        ]",[ 0.01593663 -0.03762764]
20,[-0.07635509 -0.24139969],[ 0.74365595 -0.17411382],-0.165910812603,-0.165910812603,"[[  1.91015683  -2.85884039   0.18352968  -0.05993697]
 [ -0.40667312 -23.6620176    0.           0.        ]]","[-0.77164973 -1.02659648  1.49431411 -0.20509005  1.58232641 -0.5161696
  0.3448982  -2.93949039 -1.2361009   0.5151294   0.        ]",[ 0.01593663 -0.03762764]
