timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.380166737396,[ 1.10912298  0.30404158],-0.380166737396,"[ 1.03089743  1.16269276  0.14843649  0.158907   -1.43011809 -0.08946725
  0.21517196  0.02518116  2.03003246  0.24525868  0.        ]","[[ 0.08445418  0.03794034 -0.17014739 -0.00829999]
 [ 0.00086945  0.003223    0.          0.        ]]",[-0.02183771 -0.02434708],[-0.08814704 -0.01604261]
1,-0.379798608457,[-1.0802086  -0.98073555],-0.379798608457,"[ 1.02493823  1.16191004  0.20858502  0.17900227 -1.42994457 -0.08946366
  0.5857058   0.17875409  2.02161362  0.30902271  0.        ]","[[ 0.12415722  0.05006764 -0.17014739 -0.00829999]
 [ 3.9562668   1.20550402  0.          0.        ]]",[-0.02183771 -0.02434708],[-0.08855945 -0.0149278 ]
2,-0.379493190864,[ 0.04770959 -0.89969489],-0.379493190864,"[ 1.01699721  1.1626108   0.26687509  0.15400272 -1.42977112 -0.08946006
  0.20788741 -0.32015701  2.01460792  0.35150872  0.        ]","[[ 0.16282213  0.03499147 -0.17014739 -0.00829999]
 [-0.07635317 -2.7001087   0.          0.        ]]",[-0.02183771 -0.02434708],[-0.08804858 -0.01615557]
3,-0.379924412958,[ 1.05060682 -1.2092108 ],-0.379924412958,"[ 1.01682359  1.16141916  0.26745814  0.00602585 -1.42959774 -0.08945647
  0.22582949 -0.76838883  2.02368195  0.28748907  0.        ]","[[ 0.16321753 -0.05421803 -0.17014739 -0.00829999]
 [ 0.11524851 -6.2091469   0.          0.        ]]",[-0.02183771 -0.02434708],[-0.08743557 -0.01713149]
4,-0.379032871738,[ 0.1770746   0.55719826],-0.379032871738,"[ 1.00581176  1.13357184  0.33033404 -0.26117112 -1.42942441 -0.08945288
  0.59637037 -1.25859581  2.02248535  0.226711    0.        ]","[[  2.05204999e-01  -2.16910802e-01  -1.70147394e-01  -8.29999196e-03]
 [  4.07032638e+00  -1.00473276e+01   0.00000000e+00   0.00000000e+00]]",[-0.02183771 -0.02434708],[-0.0863273  -0.01789179]
5,-0.376236319839,[ 0.01963622  0.02912277],-0.376236319839,"[ 0.97505263  1.0664301   0.45966304 -0.5406368  -1.42925115 -0.08944928
  0.65434    -0.95128849  2.00479357  0.21802038  0.        ]","[[ 0.29282281 -0.39372742 -0.17014739 -0.00829999]
 [ 4.68941    -7.642344    0.          0.        ]]",[-0.02183771 -0.02434708],[-0.08622509 -0.01765248]
6,-0.372522447278,[ 0.56160955 -1.45221406],-0.372522447278,"[ 0.93065859  0.98072626  0.59411667 -0.76270828 -1.42907795 -0.08944569
  0.65288376 -0.91715478  1.9794118   0.23572266  0.        ]","[[ 0.38645902 -0.54389878 -0.17014739 -0.00829999]
 [ 4.67426439 -7.37567878  0.          0.        ]]",[-0.02183771 -0.02434708],[-0.08599019 -0.01764441]
7,-0.366340132812,[ 0.91679193  0.4459901 ],-0.366340132812,"[ 0.86051961  0.8413277   0.75205705 -1.01016449 -1.42890482 -0.0894421
  0.85248153 -1.40425697  1.93807726  0.25377074  0.        ]","[[  5.01322753e-01  -7.29681875e-01  -1.70147394e-01  -8.29999196e-03]
 [  6.80501890e+00  -1.11898935e+01   0.00000000e+00   0.00000000e+00]]",[-0.02183771 -0.02434708],[-0.08517484 -0.01814602]
8,-0.35714995373,[-1.32060992 -0.06360426],-0.35714995373,"[ 0.72592641  0.65130773  0.96887365 -1.23757416 -1.42873175 -0.08943851
  1.17960091 -1.15036961  1.87182744  0.32523191  0.        ]","[[  6.72460567e-01  -9.33548061e-01  -1.70147394e-01  -8.29999196e-03]
 [  1.02972332e+01  -9.20328338e+00   0.00000000e+00   0.00000000e+00]]",[-0.02183771 -0.02434708],[-0.08548557 -0.01673391]
9,-0.346724585856,[ 1.5008631   0.87316527],-0.346724585856,"[ 0.56619452  0.45198722  1.15087467 -1.39609821 -1.42855874 -0.08943492
  0.78973568 -1.15897485  1.79603284  0.39032137  0.        ]","[[  8.36666019e-01  -1.11829744e+00  -1.70147394e-01  -8.29999196e-03]
 [  6.13707495e+00  -9.27149317e+00   0.00000000e+00   0.00000000e+00]]",[-0.02183771 -0.02434708],[-0.08507224 -0.01712556]
10,-0.336354871634,[ 0.24508959 -0.20783876],-0.336354871634,"[ 0.38442315  0.2773129   1.29994117 -1.48703267 -1.42838579 -0.08943133
  1.14897056 -0.69392109  1.71661364  0.46411365  0.        ]","[[  9.97883126e-01  -1.26720425e+00  -1.70147394e-01  -8.29999196e-03]
 [  9.97196171e+00  -5.63125217e+00   0.00000000e+00   0.00000000e+00]]",[-0.02183771 -0.02434708],[-0.08515781 -0.01606032]
11,-0.324569272358,[ 1.66492654 -0.74038494],-0.324569272358,"[ 0.12219274  0.13057279  1.44230734 -1.53475412 -1.42821291 -0.08942774
  1.22128931 -0.78472155  1.61251275  0.58878098  0.        ]","[[  1.20507884e+00  -1.38696507e+00  -1.70147394e-01  -8.29999196e-03]
 [  1.07450502e+01  -6.34244226e+00   0.00000000e+00   0.00000000e+00]]",[-0.02183771 -0.02434708],[-0.08499368 -0.01586165]
12,-0.307235300292,[ 0.37427592  0.06151738],-0.307235300292,"[-0.22556513 -0.06394776  1.53311559 -1.56180935 -1.42804009 -0.08942415
  1.57206575 -1.14308599  1.46548835  0.69923816  0.        ]","[[  1.45756299e+00  -1.54196928e+00  -1.70147394e-01  -8.29999196e-03]
 [  1.44909756e+01  -9.14853303e+00   0.00000000e+00   0.00000000e+00]]",[-0.02183771 -0.02434708],[-0.08492706 -0.01540373]
13,-0.283831992615,[ 0.05689121 -0.03512177],-0.283831992615,"[-0.65267513 -0.28899329  1.51566199 -1.54369058 -1.42786733 -0.08942056
  1.68379883 -1.08863552  1.2758286   0.78173379  0.        ]","[[  1.75937471e+00  -1.72067108e+00  -1.70147394e-01  -8.29999196e-03]
 [  1.56862434e+01  -8.72303212e+00   0.00000000e+00   0.00000000e+00]]",[-0.02183771 -0.02434708],[-0.08488724 -0.01527879]
14,-0.257642672984,[-0.6888541  -0.35432449],-0.257642672984,"[-1.06948465 -0.50253388  1.35493813 -1.47578453 -1.42769463 -0.08941697
  1.6756345  -1.08411275  1.07835788  0.81247323  0.        ]","[[  2.07225251e+00  -1.89478377e+00  -1.70147394e-01  -8.29999196e-03]
 [  1.56018107e+01  -8.68836218e+00   0.00000000e+00   0.00000000e+00]]",[-0.02183771 -0.02434708],[-0.08501183 -0.01545548]
15,-0.232565280192,[ 0.55910857 -2.03195801],-0.232565280192,"[-1.38883215 -0.71716877  1.09870777 -1.35074775 -1.427522   -0.08941339
  1.39118134 -1.24110189  0.92010941  0.76863496  0.        ]","[[  2.35384183e+00  -2.08089036e+00  -1.70147394e-01  -8.29999196e-03]
 [  1.25671462e+01  -9.91828484e+00   0.00000000e+00   0.00000000e+00]]",[-0.02183771 -0.02434708],[-0.08562469 -0.01558782]
16,-0.208908277064,[ 0.43769062 -1.415201  ],-0.208908277064,"[-1.62177321 -0.95792333  0.77145485 -1.12098732 -1.42734943 -0.0894098
  1.57507155 -1.72147675  0.80851918  0.65012091  0.        ]","[[  2.62490348e+00  -2.31700843e+00  -1.70147394e-01  -8.29999196e-03]
 [  1.45324879e+01  -1.36809556e+01   0.00000000e+00   0.00000000e+00]]",[-0.02183771 -0.02434708],[-0.08668764 -0.01478483]
17,-0.187926831462,[ 1.01593736  1.05397152],-0.187926831462,"[-1.77536353 -1.20032649  0.33867643 -0.71841759 -1.42717692 -0.08940621
  1.71023096 -2.19205566  0.74063163  0.45714283  0.        ]","[[  2.93005921e+00  -2.62763147e+00  -1.70147394e-01  -8.29999196e-03]
 [  1.59782402e+01  -1.73690677e+01   0.00000000e+00   0.00000000e+00]]",[-0.02183771 -0.02434708],[-0.08798239 -0.01370938]
18,-0.177280388433,[-0.65280703  0.97587191],-0.177280388433,"[-1.79191471 -1.33572049 -0.20074604 -0.24824088 -1.42700448 -0.08940263
  2.0510712  -1.64213943  0.7213008   0.25735063  0.        ]","[[  3.28618010e+00  -2.93182882e+00  -1.70147394e-01  -8.29999196e-03]
 [  1.96217119e+01  -1.30650318e+01   0.00000000e+00   0.00000000e+00]]",[-0.02183771 -0.02434708],[-0.08841484 -0.0135749 ]
19,-0.178000176189,[-0.65515382 -0.33120461],-0.178000176189,"[-1.62758002 -1.36231923 -0.7212625   0.03320368 -1.4268321  -0.08939904
  1.7723976  -0.22620374  0.739908    0.15006104  0.        ]","[[  3.64879007e+00  -3.10299466e+00  -1.70147394e-01  -8.29999196e-03]
 [  1.66492314e+01  -1.97736553e+00   0.00000000e+00   0.00000000e+00]]",[-0.02183771 -0.02434708],[-0.08752288 -0.01413579]
20,-0.174108627756,[-0.05472538  0.32419035],-0.174108627756,"[-1.36417705 -1.36145868 -1.08555672  0.01253793 -1.42665978 -0.08939545
  1.49844429  0.26383378  0.71288828  0.17141167  0.        ]","[[  3.95244413e+00  -3.09052665e+00  -1.70147394e-01  -8.29999196e-03]
 [  1.37258508e+01   1.85990489e+00   0.00000000e+00   0.00000000e+00]]",[-0.02183771 -0.02434708],[-0.08764254 -0.0146241 ]
21,-0.166272344242,[-0.75616638 -0.21377482],-0.166272344242,"[-1.05432285 -1.3565427  -1.32509711 -0.06968951 -1.42648752 -0.08939187
  1.45253378  0.42305514  0.66045715  0.18929464  0.        ]","[[  4.22206126e+00  -3.04081832e+00  -1.70147394e-01  -8.29999196e-03]
 [  1.32374845e+01   3.10677864e+00   0.00000000e+00   0.00000000e+00]]",[-0.02183771 -0.02434708],[-0.0877666  -0.01482241]
