timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
12,[-0.06331906 -0.52184671],[-2.14667894 -0.33092123],-0.248544628488,-0.248544628488,"[[ 0.88076894 -1.05991638 -0.05731676  0.15362617]
 [ 6.97019367 -5.03063275  0.          0.        ]]","[ 0.57630789  0.64429063  1.24375846 -1.30297056 -0.51564563  1.3322051
  1.03184403 -0.56357948  1.2061861  -0.62920548  0.        ]",[ 0.01787847  0.002015  ]
13,[-0.06262254 -0.51751101],[ 0.02771403 -2.47360197],-0.239337481327,-0.239337481327,"[[ 0.97909385 -1.17266416 -0.05731676  0.15362617]
 [ 2.87586732 -6.24015794  0.          0.        ]]","[ 0.46722107  0.51853458  1.33356501 -1.38811259 -0.51564139  1.33218109
  0.66135975 -0.72154947  1.15453982 -0.59937739  0.        ]",[ 0.01787847  0.002015  ]
14,[-0.0637592  -0.52506989],[ 0.22473928 -2.48868359],-0.235549473867,-0.235549473867,"[[  1.03714951  -1.3359554   -0.05731676   0.15362617]
 [  2.92946798 -10.07618128   0.           0.        ]]","[ 0.39923633  0.32600697  1.38087485 -1.47547505 -0.51563715  1.33215708
  0.66620361 -1.22255751  1.10570845 -0.65546386  0.        ]",[ 0.01787847  0.002015  ]
15,[-0.06312648 -0.52344877],[ 0.06687612 -3.41291266],-0.230617180372,-0.230617180372,"[[  1.10408595  -1.57520662  -0.05731676   0.15362617]
 [  3.76135036 -13.83639682   0.           0.        ]]","[ 0.31792211  0.03152239  1.42990968 -1.52267883 -0.51563291  1.33213307
  0.74147018 -1.71363861  1.02369827 -0.75441038  0.        ]",[ 0.01787847  0.002015  ]
16,[-0.0606083  -0.50613654],[ 0.80969864  0.5692401 ],-0.222685425187,-0.222685425187,"[[  1.18122245  -1.8889136   -0.05731676   0.15362617]
 [  3.95157357 -17.52201486   0.           0.        ]]","[ 0.22078047 -0.35148166  1.47882286 -1.4362922  -0.51562867  1.33210906
  0.75867508 -2.19493129  0.88821797 -0.88125975  0.        ]",[ 0.01787847  0.002015  ]
17,[-0.05143276 -0.44677877],[-1.48050717  0.78717355],-0.209699476472,-0.209699476472,"[[  1.29161977  -2.21326022  -0.05731676   0.15362617]
 [  7.0779453  -14.92126259   0.           0.        ]]","[ 0.0764603  -0.70718641  1.53414395 -1.1794202  -0.51562443  1.33208505
  1.04155667 -1.85520401  0.7144211  -0.96751386  0.        ]",[ 0.01787847  0.002015  ]
18,[-0.04402768 -0.38678139],[-1.49104775  0.68832686],-0.198094143231,-0.198094143231,"[[  1.39205182  -2.47744665  -0.05731676   0.15362617]
 [  2.97886443 -11.50880685   0.           0.        ]]","[-0.05891501 -0.94102058  1.56893837 -0.86225206 -0.51562019  1.33206105
  0.67063742 -1.40949667  0.5568051  -1.01848957  0.        ]",[ 0.01787847  0.002015  ]
19,[-0.04565907 -0.34190089],[ 0.97365315 -0.62935067],-0.191874803381,-0.191874803381,"[[ 1.41131387 -2.67799119 -0.05731676  0.15362617]
 [-1.03929099 -8.55550911  0.          0.        ]]","[-0.08520464 -1.07391072  1.57385845 -0.57094581 -0.51561595  1.33203704
  0.30704371 -1.02377336  0.42869758 -1.06909824  0.        ]",[ 0.01787847  0.002015  ]
20,[-0.05034895 -0.31252307],[-0.01985635 -0.68285429],-0.184674761575,-0.184674761575,"[[  1.42940943  -2.87240356  -0.05731676   0.15362617]
 [  2.83596615 -10.87797585   0.           0.        ]]","[-0.10997667 -1.16026418  1.57796808 -0.25896979 -0.51561171  1.33201304
  0.65770072 -1.32707071  0.29789887 -1.09586441  0.        ]",[ 0.01787847  0.002015  ]
21,[-0.05908804 -0.24313769],[-0.80932357  0.66128747],-0.177407014834,-0.177407014834,"[[ 1.48477681 -3.07699037 -0.05731676  0.15362617]
 [ 2.7014591  -4.46514742  0.          0.        ]]","[-0.18613573 -1.20238426  1.58753292  0.08772855 -0.51560747  1.33198904
  0.6455235  -0.4895362   0.18591266 -1.09760224  0.        ]",[ 0.01787847  0.002015  ]
22,[-0.05671079 -0.23294219],[-0.41215144 -0.39459323],-0.175222312226,-0.175222312226,"[[ 1.50612257 -3.08859925 -0.05731676  0.15362617]
 [-0.55610694  1.55554549  0.          0.        ]]","[-0.21560669 -1.20321243  1.58995256  0.10767813 -0.51560323  1.33196504
  0.35074906  0.29678232  0.15095856 -1.09649648  0.        ]",[ 0.01787847  0.002015  ]
23,[-0.0563541  -0.23549755],[ 0.19026358  1.01637904],-0.17680811273,-0.17680811273,"[[ 1.47873834 -3.05412208 -0.05731676  0.15362617]
 [-2.17692736  1.59688066  0.          0.        ]]","[-0.17780469 -1.20018854  1.58663952  0.04847354 -0.51559899  1.33194104
  0.20408142  0.30217871  0.17484803 -1.09803217  0.        ]",[ 0.01787847  0.002015  ]
24,[-0.05021316 -0.25163466],[ 0.38381114  0.97180447],-0.180058523946,-0.180058523946,"[[ 1.44319214 -2.98277346 -0.05731676  0.15362617]
 [-1.38035142  5.52488959  0.          0.        ]]","[-0.1288826  -1.18928694  1.58064839 -0.07339962 -0.51559475  1.33191704
  0.27616122  0.81518575  0.22237652 -1.10034661  0.        ]",[ 0.01787847  0.002015  ]
25,[-0.04422654 -0.272843  ],[ 1.67718347 -1.21396678],-0.186032889649,-0.186032889649,"[[ 1.43110725 -2.8347648  -0.05731676  0.15362617]
 [ 0.16668048  9.26351472  0.          0.        ]]","[-0.11229728 -1.14689361  1.57815125 -0.32110094 -0.51559052  1.33189304
  0.41614897  1.30344544  0.3238503  -1.09123496  0.        ]",[ 0.01787847  0.002015  ]
26,[-0.043963   -0.30362922],[-0.02412941 -0.4834464 ],-0.189155309208,-0.189155309208,"[[ 1.47412902 -2.69106114 -0.05731676  0.15362617]
 [ 4.1223064   5.12065557  0.          0.        ]]","[-0.17144854 -1.08095042  1.58586765 -0.55076644 -0.51558628  1.33186905
  0.77408747  0.76236261  0.42207154 -1.05125574  0.        ]",[ 0.01787847  0.002015  ]
27,[-0.04316241 -0.31634751],[-2.07245311 -0.54649773],-0.187381334814,-0.187381334814,"[[ 1.55479636 -2.60887117 -0.05731676  0.15362617]
 [ 3.9450307   3.10505893  0.          0.        ]]","[-0.28294032 -1.032761    1.59277139 -0.67546292 -0.51558204  1.33184505
  0.75803791  0.49911237  0.47369623 -0.99602323  0.        ]",[ 0.01787847  0.002015  ]
28,[-0.04278376 -0.32309404],[-0.10746893 -0.78233576],-0.185951334893,-0.185951334893,"[[ 1.59319025 -2.56909833 -0.05731676  0.15362617]
 [-0.09216788  0.87963945  0.          0.        ]]","[-0.33609924 -1.00681952  1.59254722 -0.73373229 -0.5155778   1.33182106
  0.39270492  0.20845951  0.49556757 -0.96478338  0.        ]",[ 0.01787847  0.002015  ]
29,[-0.04319527 -0.32937372],[ 2.09923278 -0.21389802],-0.186129964643,-0.186129964643,"[[ 1.58709594 -2.58276082 -0.05731676  0.15362617]
 [-0.51585554 -2.23550681  0.          0.        ]]","[-0.32765949 -1.01590114  1.59269084 -0.71386814 -0.51557356  1.33179707
  0.35436221 -0.1983961   0.4879706  -0.97297751  0.        ]",[ 0.01787847  0.002015  ]
30,[-0.04433883 -0.32689735],[-1.03836359  0.34543092],-0.184166856317,-0.184166856317,"[[ 1.61660364 -2.635524   -0.05731676  0.15362617]
 [ 3.45341334 -3.03812807  0.          0.        ]]","[-0.36849604 -1.04915078  1.59125407 -0.63560985 -0.51556932  1.33177308
  0.71354225 -0.30322179  0.45567121 -0.98303908  0.        ]",[ 0.01787847  0.002015  ]
31,[-0.04595964 -0.30846313],[-0.97209049 -0.18364473],-0.182444702236,-0.182444702236,"[[ 1.64526341 -2.68196055 -0.05731676  0.15362617]
 [-0.5740262  -1.61029271  0.          0.        ]]","[-0.40810636 -1.07591239  1.58858512 -0.56480615 -0.51556508  1.33174909
  0.34908753 -0.11673483  0.42701442 -0.9911807   0.        ]",[ 0.01787847  0.002015  ]
32,[-0.04705504 -0.29936904],[ 0.51239389  0.56951491],-0.183955868017,-0.183955868017,"[[ 1.59528189 -2.7211432  -0.05731676  0.15362617]
 [-4.41134974 -2.30565067  0.          0.        ]]","[-0.33898371 -1.09662593  1.59232624 -0.50377536 -0.51556084  1.3317251
  0.00183739 -0.20755306  0.40388545 -1.02127894  0.        ]",[ 0.01787847  0.002015  ]
33,[-0.04672512 -0.29593349],[-0.31045802  0.75977011],-0.185913719019,-0.185913719019,"[[ 1.52828558 -2.74417179 -0.05731676  0.15362617]
 [-2.29532398 -0.00488059  0.          0.        ]]","[-0.2462292  -1.10798279  1.59136706 -0.46739524 -0.51555661  1.33170112
  0.19332242  0.09294826  0.38858614 -1.04829527  0.        ]",[ 0.01787847  0.002015  ]
34,[-0.04471897 -0.29532951],[-0.48899574  0.86257863],-0.188680251938,-0.188680251938,"[[ 1.4705034  -2.71408462 -0.05731676  0.15362617]
 [-3.47894654  3.00357397  0.          0.        ]]","[-0.16642804 -1.09298772  1.58503141 -0.51484381 -0.51555237  1.33167713
  0.08621118  0.48587899  0.40684923 -1.05815498  0.        ]",[ 0.01787847  0.002015  ]
35,[-0.04222103 -0.30071712],[-0.40606984  0.4816081 ],-0.194779625051,-0.194779625051,"[[ 1.38219206 -2.6203415  -0.05731676  0.15362617]
 [-5.34595903  6.35956305  0.          0.        ]]","[-0.04544901 -1.03980894  1.56557382 -0.65835448 -0.51554813  1.33165315
 -0.0827427   0.92419618  0.46560414 -1.06557435  0.        ]",[ 0.01787847  0.002015  ]
36,[-0.03966996 -0.31470528],[ 0.43564507 -0.67883872],-0.204971619455,-0.204971619455,"[[ 1.2602056  -2.47527962 -0.05731676  0.15362617]
 [-6.84766843  8.14070438  0.          0.        ]]","[ 0.11813941 -0.93908065  1.51951684 -0.86515819 -0.51554389  1.33162916
 -0.21863858  1.15681508  0.5553245  -1.08043088  0.        ]",[ 0.01787847  0.002015  ]
37,[-0.03753276 -0.35070997],[ 2.13979806 -0.50028266],-0.215781639112,-0.215781639112,"[[ 1.14191766 -2.34105043 -0.05731676  0.15362617]
 [-4.98733518  5.2916953   0.          0.        ]]","[ 0.27078385 -0.82755245  1.45419587 -1.03669137 -0.51553965  1.33160518
 -0.05028614  0.78469604  0.63531763 -1.10559789  0.        ]",[ 0.01787847  0.002015  ]
38,[-0.03930901 -0.37393695],[ 0.71051467 -1.01064482],-0.222125821718,-0.222125821718,"[[ 1.08288173 -2.2561434  -0.05731676  0.15362617]
 [-0.92980767  3.2059375   0.          0.        ]]","[ 0.34408401 -0.74883033  1.41424799 -1.13388784 -0.51553542  1.3315812
  0.31690266  0.51226906  0.68541132 -1.11624762  0.        ]",[ 0.01787847  0.002015  ]
39,[-0.04130265 -0.3943767 ],[-1.32659408 -1.1058704 ],-0.222349956268,-0.222349956268,"[[ 1.09269215 -2.23239034 -0.05731676  0.15362617]
 [ 1.90141899 -0.81722304  0.          0.        ]]","[ 0.33205024 -0.72576308  1.42118375 -1.15937531 -0.51553118  1.33155723
  0.57311463 -0.01320213  0.70127049 -1.10282329  0.        ]",[ 0.01787847  0.002015  ]
40,[-0.04270725 -0.40001726],[ 1.27491126  0.17062996],-0.220531898721,-0.220531898721,"[[ 1.09062569 -2.28829881 -0.05731676  0.15362617]
 [-2.09479444 -4.76048871  0.          0.        ]]","[ 0.33458726 -0.77932342  1.41969998 -1.09813209 -0.51552694  1.33153325
  0.21146714 -0.52823717  0.6653569  -1.12067158  0.        ]",[ 0.01787847  0.002015  ]
41,[-0.04165081 -0.38966215],[ 1.19007293 -0.50121807],-0.217238803875,-0.217238803875,"[[ 1.08886423 -2.37578512 -0.05731676  0.15362617]
 [ 1.90536324 -3.9906988   0.          0.        ]]","[ 0.3367473  -0.85795693  1.41842661 -0.99425199 -0.5155227   1.33150927
  0.57346744 -0.4276893   0.60763929 -1.14309453  0.        ]",[ 0.01787847  0.002015  ]
42,[-0.04115613 -0.38262361],[-0.76848834 -0.06438486],-0.209468760052,-0.209468760052,"[[ 1.16631408 -2.4747188  -0.05731676  0.15362617]
 [ 5.82658509 -5.89629477  0.          0.        ]]","[ 0.23987738 -0.93859882  1.46914363 -0.86583173 -0.51551847  1.3314853
  0.92831949 -0.67657986  0.54907788 -1.12455595  0.        ]",[ 0.01787847  0.002015  ]
43,[-0.04242769 -0.35968381],[ 0.46917599 -0.00417325],-0.201018343302,-0.201018343302,"[[ 1.25116345 -2.59403086 -0.05731676  0.15362617]
 [ 2.66884126 -6.0344712   0.          0.        ]]","[ 0.13002397 -1.02309025  1.51502763 -0.69723347 -0.51551423  1.33146132
  0.6425434  -0.69462097  0.47572832 -1.11014189  0.        ]",[ 0.01787847  0.002015  ]
44,[-0.04417183 -0.33690897],[-0.29059342 -1.06187946],-0.193672389469,-0.193672389469,"[[ 1.32264728 -2.71368684 -0.05731676  0.15362617]
 [ 4.47354254 -5.9314632   0.          0.        ]]","[ 0.03501176 -1.09267903  1.5455862  -0.5153545  -0.51550999  1.33143735
  0.80585765 -0.68116015  0.39960184 -1.10372018  0.        ]",[ 0.01787847  0.002015  ]
45,[-0.04965706 -0.31230557],[-0.03300612  2.08221561],-0.185330512085,-0.185330512085,"[[ 1.39968509 -2.87086582 -0.05731676  0.15362617]
 [ 3.23434386 -9.77363602  0.          0.        ]]","[-0.06931322 -1.15940853  1.57004485 -0.26135096 -0.51550576  1.33141338
  0.69370502 -1.18298738  0.2968873  -1.10110692  0.        ]",[ 0.01787847  0.002015  ]
46,[-0.05667821 -0.25677702],[-0.3356851   0.24630293],-0.178144363083,-0.178144363083,"[[ 1.4624199  -3.02466926 -0.05731676  0.15362617]
 [ 3.03982751 -4.90644357  0.          0.        ]]","[-0.15533084 -1.19614827  1.58336079 -0.00176912 -0.51550152  1.33138941
  0.67609507 -0.54725574  0.19445201 -1.09879937  0.        ]",[ 0.01787847  0.002015  ]
47,[-0.0555305  -0.24509469],[ 0.3491551   0.56228664],-0.176613174209,-0.176613174209,"[[ 1.50928069 -3.05382706 -0.05731676  0.15362617]
 [ 1.65081126  0.46258183  0.          0.        ]]","[-0.21998604 -1.19982907  1.58939982  0.04816607 -0.51549728  1.33136544
  0.55038529  0.15402022  0.17557233 -1.095852    0.        ]",[ 0.01787847  0.002015  ]
48,[-0.05205622 -0.25412893],[ 1.96973745  0.56181159],-0.177535948895,-0.177535948895,"[[ 1.55584015 -3.02232825 -0.05731676  0.15362617]
 [ 3.00063325  2.67990906  0.          0.        ]]","[-0.28441079 -1.19576784  1.59208295 -0.00577211 -0.51549304  1.33134148
  0.67253757  0.44363552  0.20198583 -1.09069845  0.        ]",[ 0.01787847  0.002015  ]
49,[-0.04717966 -0.27120703],[-0.54825326 -0.16447124],-0.178281806625,-0.178281806625,"[[ 1.65498232 -2.94694102 -0.05731676  0.15362617]
 [ 6.90057249  4.85157978  0.          0.        ]]","[-0.4215709  -1.18111679  1.58680546 -0.13393859 -0.51548881  1.33131751
  1.0254689   0.72728504  0.25832971 -1.06785637  0.        ]",[ 0.01787847  0.002015  ]
