timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
10,[-0.11494264  0.28711075],[-0.25031193  0.18849506],-0.0453274521268,-0.0453274521268,"[[-0.05624515 -0.98715755  0.16568717 -0.14477311]
 [ 2.9102447  -5.35078551  0.          0.        ]]","[ 1.04150132  1.38964542 -0.19977201 -1.49708543  1.43059962 -1.24033661
  0.37954889 -0.39843178 -0.37277751  0.46532591  0.        ]",[-0.22212061 -0.10705526]
11,[-0.04915512  0.36297661],[ 1.33198771  0.93147199],-0.0486224844372,-0.0486224844372,"[[-0.00855742 -1.08561864  0.16568717 -0.14477311]
 [ 1.86201291 -4.49817212  0.          0.        ]]","[ 1.04371174  1.27565712 -0.12737    -1.63374878  1.43059536 -1.24033354
  0.28519389 -0.28498557 -0.40952914  0.48332684  0.        ]",[-0.22212061 -0.10705526]
12,[-0.87019736 -0.04194602],[ 0.08704417 -0.95415396],-0.0566202016803,-0.0566202016803,"[[ 0.06800342 -1.13769334  0.16568717 -0.14477311]
 [ 5.78104936 -0.72185275  0.          0.        ]]","[ 1.04045147  1.21283854 -0.01113913 -1.69665463  1.4305911  -1.24033046
  0.63795833  0.2174792  -0.39288376  0.56049673  0.        ]",[-0.22212061 -0.10705526]
13,[-0.96886212  0.14036641],[-1.70908807 -1.77844692],-0.0709575200495,-0.0709575200495,"[[ 0.18594314 -1.18989272  0.16568717 -0.14477311]
 [ 6.01216189 -4.48553912  0.          0.        ]]","[ 1.0190701   1.14833326  0.16648861 -1.75297716  1.43058685 -1.24032739
  0.65876061 -0.28330505 -0.35617815  0.69364251  0.        ]",[-0.22212061 -0.10705526]
14,[-0.35998476  0.59712791],[-1.2207916   1.43562307],-0.0768380558875,-0.0768380558875,"[[ 0.26530122 -1.31842939  0.16568717 -0.14477311]
 [ 1.93711268 -8.35527463  0.          0.        ]]","[ 0.99364619  0.98406253  0.2839623  -1.86200864  1.43058259 -1.24032431
  0.29195136 -0.79819936 -0.40583781  0.7364513   0.        ]",[-0.22212061 -0.10705526]
15,[ 0.08128777  0.72045296],[-0.05568109  1.11381849],-0.0743314226592,-0.0743314226592,"[[ 0.26394407 -1.44413866  0.16568717 -0.14477311]
 [-2.05953003 -4.22942302  0.          0.        ]]","[ 0.99415268  0.81802337  0.28197198 -1.9265196   1.43057834 -1.24032124
 -0.0678002  -0.24922527 -0.50288225  0.68224021  0.        ]",[-0.22212061 -0.10705526]
16,[ 0.05284661  0.54972327],[-0.40777664 -0.0487064 ],-0.0710681252873,-0.0710681252873,"[[ 0.22094266 -1.48815861  0.16568717 -0.14477311]
 [-2.23997567 -0.18604718  0.          0.        ]]","[ 1.00893625  0.75911017  0.21855956 -1.93904567  1.43057408 -1.24031816
 -0.08404267  0.28877477 -0.56464087  0.61789018  0.        ]",[-0.22212061 -0.10705526]
17,[ 0.41260004  0.68371135],[-0.09751391  0.39241606],-0.0677261984435,-0.0677261984435,"[[ 0.16039683 -1.49377428  0.16568717 -0.14477311]
 [-3.80938224 -0.37488462  0.          0.        ]]","[ 1.0253668   0.75157569  0.12825896 -1.94025754  1.43056982 -1.24031509
 -0.22531043  0.26364828 -0.61007966  0.5495935   0.        ]",[-0.22212061 -0.10705526]
18,[ 0.55565804  0.64492357],[ 2.10531374  1.00689984],-0.0652401953329,-0.0652401953329,"[[ 0.08109064 -1.48560641  0.16568717 -0.14477311]
 [-4.12019285  1.18646946  0.          0.        ]]","[ 1.03904334  0.76253045  0.00868546 -1.93844445  1.43056557 -1.24031201
 -0.25328738  0.47139752 -0.66209771  0.46784832  0.        ]",[-0.22212061 -0.10705526]
19,[-0.10031813  0.16929099],[-0.50396346 -1.00334858],-0.0608087725332,-0.0608087725332,"[[ 0.03920337 -1.42239233  0.16568717 -0.14477311]
 [-0.08203414  5.12180424  0.          0.        ]]","[ 1.04264737  0.84700728 -0.05483001 -1.91835596  1.43056131 -1.24030894
  0.11020251  0.99502163 -0.64226838  0.43519936  0.        ]",[-0.22212061 -0.10705526]
20,[ 0.35833436  0.47908705],[ 0.7057767   0.20915651],-0.0567497582897,-0.0567497582897,"[[ 0.01757734 -1.36069725  0.16568717 -0.14477311]
 [-2.07389885  1.06124296  0.          0.        ]]","[ 1.04352451  0.92869003 -0.08767039 -1.88836367  1.43055706 -1.24030587
 -0.0690929   0.45473272 -0.60831466  0.42438113  0.        ]",[-0.22212061 -0.10705526]
21,[-0.02698737  0.2809484 ],[-1.254182    0.27348148],-0.0548750933532,-0.0548750933532,"[[ 0.0045315  -1.33138001  0.16568717 -0.14477311]
 [ 0.75986349  1.86778945  0.          0.        ]]","[ 1.04372894  0.96714889 -0.10748824 -1.87054275  1.4305528  -1.24030279
  0.18598512  0.56204919 -0.59474601  0.41667913  0.        ]",[-0.22212061 -0.10705526]
22,[ 0.42162311  0.33423501],[ 0.96095999  0.65255118],-0.0518539815824,-0.0518539815824,"[[-0.02012795 -1.28352134  0.16568717 -0.14477311]
 [-3.21255334  2.9145994   0.          0.        ]]","[ 1.04345138  1.02932744 -0.1449488  -1.8365737   1.43054855 -1.24029972
 -0.17158807  0.70133434 -0.57573345  0.40094341  0.        ]",[-0.22212061 -0.10705526]
23,[-0.20037639 -0.07813767],[-0.06814818  0.07257938],-0.0472585881607,-0.0472585881607,"[[-0.04559488 -1.19989291  0.16568717 -0.14477311]
 [ 0.65292572  5.43981251  0.          0.        ]]","[ 1.04225082  1.13579944 -0.18361626 -1.76290492  1.43054429 -1.24029664
  0.17635954  1.03733159 -0.52898941  0.39503296  0.        ]",[-0.22212061 -0.10705526]
24,[-0.31165689 -0.22073486],[-0.64820452 -0.83782926],-0.0458112981002,-0.0458112981002,"[[-0.03537344 -1.08929305  0.16568717 -0.14477311]
 [ 0.37016395  5.61957462  0.          0.        ]]","[ 1.04284124  1.27125448 -0.16810036 -1.63830747  1.43054004 -1.24029357
  0.15090681  1.06124814 -0.43325462  0.44717147  0.        ]",[-0.22212061 -0.10705526]
25,[ 0.15483369  0.04891062],[-0.07015313  1.17525057],-0.0449554918112,-0.0449554918112,"[[-0.05376797 -1.01129577  0.16568717 -0.14477311]
 [-2.20101043  2.1915856   0.          0.        ]]","[ 1.04166522  1.36229355 -0.19601719 -1.53257978  1.43053578 -1.24029049
 -0.08053561  0.60512668 -0.38870493  0.45728603  0.        ]",[-0.22212061 -0.10705526]
26,[ 0.01343772 -0.27067667],[ 0.47672835 -0.04219599],-0.0416418612262,-0.0416418612262,"[[-0.10014757 -0.92817068  0.16568717 -0.14477311]
 [-2.43617899  6.10787215  0.          0.        ]]","[ 1.03655628  1.45452359 -0.26626254 -1.40445456  1.43053152 -1.24028742
 -0.10170407  1.12621695 -0.36437467  0.43473348  0.        ]",[-0.22212061 -0.10705526]
27,[-0.25172871 -0.43409866],[ 0.71049894  0.09924266],-0.0431623138557,-0.0431623138557,"[[-0.12946258 -0.80890873  0.16568717 -0.14477311]
 [-0.50178643  5.81927657  0.          0.        ]]","[ 1.03174445  1.57696865 -0.31050322 -1.19455598  1.43052727 -1.24028435
  0.07241922  1.08781472 -0.30315711  0.45698171  0.        ]",[-0.22212061 -0.10705526]
28,[-0.7890833  -0.70633769],[-2.87347301 -1.15781109],-0.0556462469239,-0.0556462469239,"[[-0.11119733 -0.6897457   0.16568717 -0.14477311]
 [ 2.31888634  6.09610132  0.          0.        ]]","[ 1.03488277  1.68613041 -0.2829551  -0.95684362  1.43052301 -1.24028127
  0.32632052  1.12464593 -0.2119944   0.55705363  0.        ]",[-0.22212061 -0.10705526]
29,[-0.18823773 -0.34208208],[ 1.30851644  0.16029123],-0.0645468178559,-0.0645468178559,"[[-0.10496076 -0.60874857  0.16568717 -0.14477311]
 [-1.68186016  2.01720622  0.          0.        ]]","[ 1.03584423  1.75200738 -0.27353542 -0.78100002  1.43051876 -1.2402782
 -0.03380525  0.58191644 -0.16036216  0.62284173  0.        ]",[-0.22212061 -0.10705526]
30,[-0.78985602 -0.60522681],[-0.82748623 -0.16005108],-0.0704909599864,-0.0704909599864,"[[-0.0985729  -0.56245118  0.16568717 -0.14477311]
 [ 2.30734712  2.61055754  0.          0.        ]]","[ 1.03677164  1.78643314 -0.26388082 -0.67582059  1.4305145  -1.24027512
  0.32528186  0.66086558 -0.13139058  0.66705995  0.        ]",[-0.22212061 -0.10705526]
31,[-0.42674333 -0.46710372],[-1.1493893  -0.82326107],-0.0778224526318,-0.0778224526318,"[[-0.08572711 -0.51710512  0.16568717 -0.14477311]
 [-1.01170371  1.92632606  0.          0.        ]]","[ 1.03846262  1.81778635 -0.24444793 -0.56978081  1.43051025 -1.24027205
  0.02651807  0.56982241 -0.10114891  0.7229085   0.        ]",[-0.22212061 -0.10705526]
32,[ 0.39945227 -0.04276627],[-0.13853923  0.1416608 ],-0.0662962466553,-0.0662962466553,"[[-0.14544112 -0.51165322  0.16568717 -0.14477311]
 [-4.94660294 -1.37014561  0.          0.        ]]","[ 1.02859814  1.8213884  -0.33454762 -0.55684018  1.43050599 -1.24026898
 -0.32768117  0.13120026 -0.13373061  0.62980339  0.        ]",[-0.22212061 -0.10705526]
33,[ 0.73881483  0.04185769],[ 0.28296196 -1.66034468],-0.0436167171462,-0.0436167171462,"[[-0.24889287 -0.5331539   0.16568717 -0.14477311]
 [-5.39706989 -0.78188156  0.          0.        ]]","[ 0.99958258  1.80694378 -0.48859947 -0.60763662  1.43050174 -1.2402659
 -0.36822954  0.20947337 -0.21962107  0.45250267  0.        ]",[-0.22212061 -0.10705526]
34,[ 1.0819366   0.34580326],[ 1.39027882  0.54907234],-0.0234275930949,-0.0234275930949,"[[-0.34451798 -0.5883679   0.16568717 -0.14477311]
 [-4.16955576 -4.72637333  0.          0.        ]]","[ 0.95955114  1.76742433 -0.62747371 -0.73509367  1.43049748 -1.24026283
 -0.25773451 -0.31537358 -0.33844133  0.27941796  0.        ]",[-0.22212061 -0.10705526]
35,[ 0.63086563  0.12773961],[-0.02756686  1.12975947],-0.021586709113,-0.021586709113,"[[-0.38739681 -0.66015699  0.16568717 -0.14477311]
 [-0.13173267 -2.46008526  0.          0.        ]]","[ 0.93757367  1.71096136 -0.68829698 -0.89386054  1.43049323 -1.24025975
  0.10573062 -0.01382491 -0.4320716   0.18484256  0.        ]",[-0.22212061 -0.10705526]
36,[ 0.46781915 -0.09763955],[ 0.22960327 -1.89287768],-0.0222221545091,-0.0222221545091,"[[-0.39111338 -0.66914182  0.16568717 -0.14477311]
 [-0.23955759  1.54824353  0.          0.        ]]","[ 0.93555176  1.70349718 -0.69351989 -0.91313963  1.43048897 -1.24025668
  0.09602464  0.51951677 -0.44256704  0.17590479  0.        ]",[-0.22212061 -0.10705526]
37,[ 0.54272485  0.10795075],[ 0.10574726  2.69145214],-0.0225441460274,-0.0225441460274,"[[-0.38672938 -0.67821547  0.16568717 -0.14477311]
 [ 0.67490725 -2.44230772  0.          0.        ]]","[ 0.93793109  1.69587288 -0.68735602 -0.93247072  1.43048472 -1.24025361
  0.1783403  -0.01146046 -0.44475078  0.17725381  0.        ]",[-0.22212061 -0.10705526]
38,[ 0.26436973 -0.15644595],[ 0.67476098 -0.17110205],-0.0223896531174,-0.0223896531174,"[[-0.36918127 -0.68685001  0.16568717 -0.14477311]
 [ 1.07856333  1.56549784  0.          0.        ]]","[ 0.94720439  1.68853721 -0.66257746 -0.9507354   1.43048046 -1.24025053
  0.21467535  0.52181249 -0.43312158  0.19551085  0.        ]",[-0.22212061 -0.10705526]
39,[-0.18089086 -0.29781425],[ 1.01098415  0.27570202],-0.0237779432188,-0.0237779432188,"[[-0.32103766 -0.66265748  0.16568717 -0.14477311]
 [ 3.7269749   0.85612605  0.          0.        ]]","[ 0.9705285   1.7088686  -0.59375476 -0.89923331  1.43047621 -1.24024746
  0.45307287  0.42742381 -0.36795146  0.27079658  0.        ]",[-0.22212061 -0.10705526]
40,[-1.05183077 -0.66201389],[-2.15782263  0.82936259],-0.0424281136985,-0.0424281136985,"[[-0.20754787 -0.63476469  0.16568717 -0.14477311]
 [ 7.60906172  1.92959649  0.          0.        ]]","[ 1.01296717  1.73153907 -0.42741344 -0.83863801  1.43047195 -1.24024438
  0.80251979  0.57025792 -0.24967248  0.44786138  0.        ]",[-0.22212061 -0.10705526]
41,[-1.07760549 -0.8318404 ],[-1.17859735 -0.98889169],-0.0707789744842,-0.0707789744842,"[[-0.09658298 -0.56359188  0.16568717 -0.14477311]
 [ 3.50110762  5.17684345  0.          0.        ]]","[ 1.03702859  1.78553669 -0.26086289 -0.67843636  1.4304677  -1.24024131
  0.43273938  1.00233152 -0.13077637  0.66945759  0.        ]",[-0.22212061 -0.10705526]
42,[-0.52423924 -0.47106567],[-2.32241816 -1.75643996],-0.0834236354903,-0.0834236354903,"[[-0.06693491 -0.50035526  0.16568717 -0.14477311]
 [-0.52286798  1.16020058  0.          0.        ]]","[ 1.04049442  1.82868722 -0.21597251 -0.52988513  1.43046344 -1.24023824
  0.0705185   0.46788032 -0.08329013  0.76737128  0.        ]",[-0.22212061 -0.10705526]
43,[ 0.33555341  0.00577229],[ 1.28522982  0.79408121],-0.0714920937277,-0.0714920937277,"[[-0.11696669 -0.5170951   0.16568717 -0.14477311]
 [-4.46719713 -2.82091607  0.          0.        ]]","[ 1.03391295  1.81770747 -0.2916531  -0.56974196  1.43045919 -1.24023516
 -0.28453294 -0.06184358 -0.11902165  0.67177147  0.        ]",[-0.22212061 -0.10705526]
44,[-0.16770831 -0.31497085],[-1.57482525  0.89172066],-0.0591709683573,-0.0591709683573,"[[-0.16574306 -0.5414203   0.16568717 -0.14477311]
 [-0.42388192  0.37773611  0.          0.        ]]","[ 1.02406919  1.80117273 -0.36500902 -0.62698329  1.43045493 -1.24023209
  0.07942935  0.36376634 -0.16311276  0.57534188  0.        ]",[-0.22212061 -0.10705526]
45,[ 0.23522389 -0.37508544],[ 2.14530391 -0.65364373],-0.0538709529816,-0.0538709529816,"[[-0.21384206 -0.49850016  0.16568717 -0.14477311]
 [-4.37285446  3.90253471  0.          0.        ]]","[ 1.01107137  1.82985986 -0.43676311 -0.52544307  1.43045068 -1.24022902
 -0.27604074  0.83277249 -0.17300062  0.53075166  0.        ]",[-0.22212061 -0.10705526]
46,[-0.07001275 -0.4004184 ],[-1.06561071 -0.39071671],-0.0496285417518,-0.0496285417518,"[[-0.26072893 -0.44720712  0.16568717 -0.14477311]
 [-0.32931101  1.23565299  0.          0.        ]]","[ 0.99528459  1.86128475 -0.50599241 -0.40096177  1.43044642 -1.24022594
  0.08794277  0.47791818 -0.1791039   0.49443967  0.        ]",[-0.22212061 -0.10705526]
47,[ 0.6248017  -0.09413414],[ 0.01223846 -0.46078605],-0.0413238238038,-0.0413238238038,"[[-0.30693612 -0.43824718  0.16568717 -0.14477311]
 [-4.27826113 -0.33442499  0.          0.        ]]","[ 0.97675052  1.86644207 -0.57337662 -0.3788893   1.43044217 -1.24022287
 -0.26752598  0.26900407 -0.21020585  0.42956043  0.        ]",[-0.22212061 -0.10705526]
48,[ 0.93746251  0.09009668],[ 2.81451353 -0.13317281],-0.023713775928,-0.023713775928,"[[-0.39115997 -0.46317544  0.16568717 -0.14477311]
 [-4.1445778  -2.15234241  0.          0.        ]]","[ 0.93550316  1.85182148 -0.69358024 -0.44006169  1.43043791 -1.2402198
 -0.25549205  0.0271126  -0.29925568  0.28859889  0.        ]",[-0.22212061 -0.10705526]
49,[ 0.59484947  0.00307268],[ 0.17778318  0.22997592],-0.0171920410492,-0.0171920410492,"[[-0.43353514 -0.51110002  0.16568717 -0.14477311]
 [-0.10637492 -2.63849302  0.          0.        ]]","[ 0.91117918  1.82162781 -0.75255667 -0.55550723  1.43043366 -1.24021672
  0.10801171 -0.03757445 -0.37270584  0.20147262  0.        ]",[-0.22212061 -0.10705526]
