timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
30,[ 0.38489857  0.28795573],[ 0.65892047 -0.84684142],-0.0586426530438,-0.0586426530438,"[[-1.5413147  -1.30860238 -0.15895421 -0.14711549]
 [-3.36651307  0.27794326  0.          0.        ]]","[-0.39470195  0.78438189 -1.6424449  -1.40653155 -1.38628149 -1.26006463
 -0.29748897  0.34002677  0.11012627  0.25149178  0.        ]",[-0.38011211 -0.26136366]
31,[ 0.44226825  0.78467357],[ 0.59751778  0.95457137],-0.055474248004,-0.055474248004,"[[-1.58180785 -1.33674773 -0.15895421 -0.14711549]
 [-0.69172221 -3.08128578  0.          0.        ]]","[-0.4537009   0.74810249 -1.64301007 -1.42412072 -1.38627916 -1.26006276
 -0.00837081 -0.12950323  0.05738574  0.326135    0.        ]",[-0.38011211 -0.26136366]
32,[-0.25179029  0.11644804],[ 0.0586982   0.47365555],-0.0566900691694,-0.0566900691694,"[[-1.57178978 -1.35984354 -0.15895421 -0.14711549]
 [ 1.68562817  0.75891168  0.          0.        ]]","[-0.43910279  0.71814812 -1.64309802 -1.43708941 -1.38627682 -1.26006088
  0.24859699  0.40725335  0.06349776  0.34054214  0.        ]",[-0.38011211 -0.26136366]
33,[-0.63179159 -0.33364069],[-1.13654393  0.13766309],-0.0591384096936,-0.0591384096936,"[[-1.53608567 -1.32599905 -0.15895421 -0.14711549]
 [ 1.88411009  2.61933724  0.          0.        ]]","[-0.38708533  0.76198639 -1.64217921 -1.41762825 -1.38627449 -1.260059
  0.27005075  0.66729064  0.11139096  0.26488389  0.        ]",[-0.38011211 -0.26136366]
34,[-0.1012345  -0.33002332],[-0.31801041 -0.25317419],-0.0593222385361,-0.0593222385361,"[[-1.53848233 -1.26865436 -0.15895421 -0.14711549]
 [-2.11044141  3.11349127  0.          0.        ]]","[-0.39057547  0.83539565 -1.64229784 -1.37821372 -1.38627216 -1.26005713
 -0.16172094  0.73635955  0.12542333  0.20557668  0.        ]",[-0.38011211 -0.26136366]
35,[ 0.2473051 -0.12706  ],[ 0.73182266  0.56447908],-0.0539412334608,-0.0539412334608,"[[-1.59289514 -1.21705786 -0.15895421 -0.14711549]
 [-3.32677915  2.04970964  0.          0.        ]]","[-0.46985375  0.90034125 -1.64271695 -1.33591853 -1.38626983 -1.26005525
 -0.29319499  0.58767073  0.07647991  0.20830433  0.        ]",[-0.38011211 -0.26136366]
36,[-0.40360808 -0.74389935],[-0.2596778 -0.0608876],-0.0507922656879,-0.0507922656879,"[[-1.62972122 -1.15405249 -0.15895421 -0.14711549]
 [-0.36572301  4.24350462  0.          0.        ]]","[-0.52346867  0.97796783 -1.64044535 -1.27566662 -1.3862675  -1.26005337
  0.02686643  0.89430408  0.05255941  0.18202043  0.        ]",[-0.38011211 -0.26136366]
37,[-0.25725734 -0.75244129],[-1.22210624 -1.95347272],-0.0510143104718,-0.0510143104718,"[[-1.64727196 -1.07244152 -0.15895421 -0.14711549]
 [-1.38593981  3.91867793  0.          0.        ]]","[-0.54898401  1.0752984  -1.63863628 -1.18393323 -1.38626517 -1.2600515
 -0.08340912  0.84890109  0.06076488  0.11624389  0.        ]",[-0.38011211 -0.26136366]
38,[ 0.85153604  0.14853075],[ 1.19102385 -0.37786022],-0.043439892515,-0.043439892515,"[[-1.71440338 -1.03456288 -0.15895421 -0.14711549]
 [-5.31410777 -0.11734576  0.          0.        ]]","[-0.64619643  1.11907298 -1.62742316 -1.13625842 -1.38626284 -1.26004962
 -0.50800608  0.28477183 -0.00937162  0.15414796  0.        ]",[-0.38011211 -0.26136366]
39,[ 0.60336763  0.29235277],[ 0.83552917  0.09655353],-0.0369574000039,-0.0369574000039,"[[-1.77992768 -1.05190894 -0.15895421 -0.14711549]
 [-1.25185229 -1.61228848  0.          0.        ]]","[-0.74017884  1.0991421  -1.60993893 -1.15848208 -1.38626051 -1.26004774
 -0.06891495  0.07581832 -0.0940444   0.25394335  0.        ]",[-0.38011211 -0.26136366]
40,[ 0.02521986  0.0677413 ],[ 0.36276966  1.35195389],-0.0379670619852,-0.0379670619852,"[[-1.77154754 -1.08000784 -0.15895421 -0.14711549]
 [ 2.07878758 -1.19897093  0.          0.        ]]","[-0.72822236  1.06643863 -1.6125292  -1.19306911 -1.38625818 -1.26004587
  0.29109549  0.13358914 -0.09245623  0.2734895   0.        ]",[-0.38011211 -0.26136366]
41,[-0.85524189 -0.78984511],[-1.25307491 -1.50585003],-0.0426142758067,-0.0426142758067,"[[-1.71599363 -1.06402483 -0.15895421 -0.14711549]
 [ 3.47194442  2.78400254  0.          0.        ]]","[-0.64848773  1.08510101 -1.62706503 -1.17360864 -1.38625585 -1.26004399
  0.44168233  0.69030356 -0.02190555  0.18707731  0.        ]",[-0.38011211 -0.26136366]
42,[ 0.19215782  0.09553307],[-0.20470046 -0.36768108],-0.0465166729732,-0.0465166729732,"[[-1.68693226 -1.04861414 -0.15895421 -0.14711549]
 [-0.5523879  -1.22956627  0.          0.        ]]","[-0.6065019   1.10293897 -1.63281994 -1.15430666 -1.38625352 -1.26004211
  0.00668968  0.12931188  0.01974786  0.13651609  0.        ]",[-0.38011211 -0.26136366]
43,[ 0.54881972  0.45619836],[ 0.7530617   0.59588322],-0.0433646649342,-0.0433646649342,"[[-1.70599307 -1.08756614 -0.15895421 -0.14711549]
 [-1.35104573 -2.66086461  0.          0.        ]]","[-0.63405711  1.05755251 -1.6291834  -1.20206688 -1.38625118 -1.26004024
 -0.07963775 -0.07074614 -0.01771224  0.19995866  0.        ]",[-0.38011211 -0.26136366]
44,[-0.09515789 -0.04859781],[-0.40542799  0.26443836],-0.0434831588706,-0.0434831588706,"[[-1.70285606 -1.11658985 -0.15895421 -0.14711549]
 [ 1.65475625 -0.24953673  0.          0.        ]]","[-0.62952614  1.02312088 -1.62981558 -1.23543407 -1.38624885 -1.26003836
  0.24526152  0.26629444 -0.02325899  0.22719861  0.        ]",[-0.38011211 -0.26136366]
45,[ 0.00396901 -0.16651824],[ 0.19298221 -0.52425716],-0.0451717763946,-0.0451717763946,"[[-1.68618779 -1.11102102 -0.15895421 -0.14711549]
 [ 0.01752388  0.80291016  0.          0.        ]]","[ -6.05422809e-01   1.02976490e+00  -1.63294040e+00  -1.22917823e+00
  -1.38624652e+00  -1.26003648e+00   6.82916915e-02   4.13398869e-01
  -1.56443809e-03   2.01302657e-01   0.00000000e+00]",[-0.38011211 -0.26136366]
46,[ 0.06388649  0.14515287],[ 0.48612126 -0.67633615],-0.0459645535029,-0.0459645535029,"[[-1.67817376 -1.11595196 -0.15895421 -0.14711549]
 [ 0.78133425 -1.28903133  0.          0.        ]]","[-0.59381679  1.02388057 -1.63429165 -1.2347177  -1.38624419 -1.26003461
  0.15085254  0.12099965  0.00647526  0.19710641  0.        ]",[-0.38011211 -0.26136366]
47,[-0.04020417  0.49758145],[ 0.52711113 -0.57599563],-0.0490577140272,-0.0490577140272,"[[-1.64339587 -1.16835089 -0.15895421 -0.14711549]
 [ 2.6901005  -3.94201036  0.          0.        ]]","[-0.54334602  0.96051335 -1.63904097 -1.29014025 -1.38624186 -1.26003273
  0.35717265 -0.24981806  0.031366    0.21268432  0.        ]",[-0.38011211 -0.26136366]
48,[-0.32987118  0.70277297],[-0.52872605  0.86645928],-0.0559804948532,-0.0559804948532,"[[-1.56919484 -1.26929576 -0.15895421 -0.14711549]
 [ 4.7232461  -6.14511547  0.          0.        ]]","[-0.43531364  0.83456438 -1.64304154 -1.37867354 -1.38623953 -1.26003085
  0.57693693 -0.55775492  0.08874101  0.23870884  0.        ]",[-0.38011211 -0.26136366]
49,[-0.32765913  0.43376157],[ 0.32411072 -0.02802924],-0.0629972743095,-0.0629972743095,"[[-1.4966672  -1.35654916 -0.15895421 -0.14711549]
 [ 2.53679115 -2.59208471  0.          0.        ]]","[-0.32972575  0.72241115 -1.63886349 -1.43528721 -1.3862372  -1.26002898
  0.34060053 -0.06113261  0.14856509  0.25746009  0.        ]",[-0.38011211 -0.26136366]
