timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
25,[ 1.76319575 -0.19627833],[ 2.10161577 -0.55847686],-0.0318791507583,-0.0318791507583,"[[ 0.52933224 -0.96909234  0.17414248  0.03331387]
 [-3.44458306  2.99547743  0.          0.        ]]","[ 0.82814189  1.14982342  0.64997604 -0.98915927  1.50071936  0.28792614
 -0.3210631   0.72079877 -0.28674595 -0.21949731  0.        ]",[-0.43052769 -0.30592719]
26,[ 0.96870339 -0.03336757],[ 1.112499   -1.07179037],-0.0340648678482,-0.0340648678482,"[[ 0.500829   -0.93197672  0.17414248  0.03331387]
 [ 0.58083726  0.72364847  0.          0.        ]]","[ 0.84852006  1.18995059  0.61231587 -0.93464463  1.50071675  0.28792597
  0.12530075  0.39981264 -0.27052459 -0.23660095  0.        ]",[-0.43052769 -0.30592719]
27,[-0.07775977  0.43292326],[-0.15978724  1.50657702],-0.0270966913787,-0.0270966913787,"[[ 0.55204004 -0.9573871   0.17414248  0.03331387]
 [ 4.52713522 -3.2514191   0.          0.        ]]","[ 0.81117577  1.1625904   0.67953333 -0.9722715   1.50071413  0.2879258
  0.56289091 -0.16182337 -0.28328464 -0.16241597  0.        ]",[-0.43052769 -0.30592719]
28,[-0.49928647 -0.35323974],[ 0.8823743  -1.06873122],-0.0149942577766,-0.0149942577766,"[[ 0.63532948 -0.98203899  0.17414248  0.03331387]
 [ 3.80420669  0.77281344  0.          0.        ]]","[ 0.74356602  1.13557477  0.78432052 -1.00750036  1.50071151  0.28792563
  0.48272766  0.40675928 -0.30387737 -0.02611536  0.        ]",[-0.43052769 -0.30592719]
29,[-1.63123822  0.08494145],[-1.63514795  0.29363475],-0.00833504607606,-0.00833504607606,"[[ 0.74569903 -1.00647318  0.17414248  0.03331387]
 [ 7.22139262 -3.20295261  0.          0.        ]]","[ 0.64158275  1.10835526  0.91343851 -1.04115785  1.5007089   0.28792547
  0.86164641 -0.15497597 -0.34160794  0.15901401  0.        ]",[-0.43052769 -0.30592719]
30,[-0.82022482  0.1086435 ],[-1.03739862  0.12204518],-0.0189085827447,-0.0189085827447,"[[ 0.84899212 -1.05821752  0.17414248  0.03331387]
 [ 3.12154314 -1.97560868  0.          0.        ]]","[ 0.5343578   1.04933374  1.02295008 -1.1082037   1.50070628  0.2879253
  0.40702841  0.01843533 -0.39615598  0.29351314  0.        ]",[-0.43052769 -0.30592719]
31,[ 0.0375042   0.28244358],[-1.17690539  0.46825743],-0.0191942720365,-0.0191942720365,"[[ 0.87110257 -1.09247739  0.17414248  0.03331387]
 [-0.89712992 -1.45213622  0.          0.        ]]","[ 0.510036    1.00928554  1.04484953 -1.14936083  1.50070367  0.28792513
 -0.03858814  0.0923967  -0.41378129  0.29496171  0.        ]",[-0.43052769 -0.30592719]
32,[ 1.14005482  0.23776412],[ 1.03693377  0.83967695],-0.0080191811563,-0.0080191811563,"[[ 0.8136329  -1.10261788  0.17414248  0.03331387]
 [-4.83671154  0.43181743  0.          0.        ]]","[ 0.57227292  0.99729121  0.9867709  -1.16103889  1.50070105  0.28792497
 -0.47543447  0.35858041 -0.39211182  0.1785218   0.        ]",[-0.43052769 -0.30592719]
33,[ 0.16070084 -0.63302803],[ 0.42922286 -1.81613564],-0.00432847367455,-0.00432847367455,"[[ 0.7575498  -1.0607193   0.17414248  0.03331387]
 [-0.78511246  3.74697623  0.          0.        ]]","[ 0.62983611  1.04643135  0.92657938 -1.11129312  1.50069843  0.2879248
 -0.0261664   0.82697886 -0.36054923  0.12079915  0.        ]",[-0.43052769 -0.30592719]
34,[-0.05669132 -0.03631085],[-0.45620966  0.29588249],-0.00788012487886,-0.00788012487886,"[[ 0.75905432 -1.02625674  0.17414248  0.03331387]
 [ 0.92985602 -0.28727527  0.          0.        ]]","[ 0.6283339   1.0860002   0.92823686 -1.06747046  1.50069582  0.28792463
  0.16400064  0.25697872 -0.35146998  0.16211649  0.        ]",[-0.43052769 -0.30592719]
35,[ 0.26689047 -0.16761458],[ 0.1892598  -0.26374291],-0.00854943125818,-0.00854943125818,"[[ 0.75935254 -1.02018519  0.17414248  0.03331387]
 [-0.89395869  0.89050305  0.          0.        ]]","[ 0.62803548  1.09288693  0.92856437 -1.0594814   1.5006932   0.28792446
 -0.03823617  0.42338701 -0.3500219   0.1694949   0.        ]",[-0.43052769 -0.30592719]
36,[ 0.19368275 -0.01355323],[ 0.35856749  0.30668888],-0.00806484301681,-0.00806484301681,"[[ 0.74916724 -1.01303214  0.17414248  0.03331387]
 [-0.12712727 -0.171658    0.          0.        ]]","[ 0.63815799  1.10096767  0.91729356 -1.04996768  1.50069058  0.2879243
  0.04679527  0.27331382 -0.34452455  0.15823872  0.        ]",[-0.43052769 -0.30592719]
37,[-0.28514493 -0.35457388],[-1.0860121   0.83670497],-0.0104310958028,-0.0104310958028,"[[ 0.76088103 -1.0042512   0.17414248  0.03331387]
 [ 1.29377242  1.04569694  0.          0.        ]]","[ 0.62650594  1.11083847  0.93024446 -1.03813917  1.50068797  0.28792413
  0.20435423  0.44531404 -0.34665662  0.19029255  0.        ]",[-0.43052769 -0.30592719]
38,[ 0.3754431  -0.84246993],[-0.31659827 -1.20840406],-0.0142138831846,-0.0142138831846,"[[ 0.74679164 -0.95029285  0.17414248  0.03331387]
 [-2.68943009  4.33916777  0.          0.        ]]","[ 0.64050228  1.17026509  0.9146477  -0.96188607  1.50068535  0.28792396
 -0.2373306   0.910649   -0.32926676  0.22465399  0.        ]",[-0.43052769 -0.30592719]
39,[ 1.13038254 -0.02326578],[ 1.58380609 -0.08372954],-0.0120565812164,-0.0120565812164,"[[ 0.68098126 -0.90409529  0.17414248  0.03331387]
 [-3.88761515  0.29407386  0.          0.        ]]","[ 0.70303543  1.21936352  0.83913967 -0.89183618  1.50068274  0.2879238
 -0.37019346  0.33911576 -0.29463792  0.14984477  0.        ]",[-0.43052769 -0.30592719]
40,[ 0.3933976  -0.13724571],[ 0.01299453 -0.77511706],-0.0122832440232,-0.0122832440232,"[[ 0.64369872 -0.90161078  0.17414248  0.03331387]
 [ 0.14592684 -0.04449844  0.          0.        ]]","[ 0.73631114  1.22195373  0.79450503 -0.88794661  1.50068012  0.28792363
  0.07707388  0.29127854 -0.2822237   0.07944725  0.        ]",[-0.43052769 -0.30592719]
41,[ 0.6327858   0.49137282],[ 1.09284892  1.37066759],-0.011887396627,-0.011887396627,"[[ 0.6471135  -0.93328578  0.17414248  0.03331387]
 [ 0.1953753  -3.11277607  0.          0.        ]]","[ 0.73332914  1.18853328  0.79864608 -0.93659824  1.5006775   0.28792346
  0.08255703 -0.14224005 -0.29157823  0.0507395   0.        ]",[-0.43052769 -0.30592719]
42,[-0.89550656 -0.52450669],[-1.63947013 -0.95919442],-0.00925696205053,-0.00925696205053,"[[ 0.69066784 -0.95520688  0.17414248  0.03331387]
 [ 4.14691123  0.90728548  0.          0.        ]]","[ 0.69412951  1.16493722  0.85051915 -0.96907792  1.50067489  0.28792329
  0.52073112  0.42575673 -0.31003856  0.11096799  0.        ]",[-0.43052769 -0.30592719]
43,[ 0.30425906  0.42551905],[-0.18827002  0.46449201],-0.0100271225497,-0.0100271225497,"[[ 0.73309651 -0.97533576  0.17414248  0.03331387]
 [ 0.10939093 -2.90747668  0.          0.        ]]","[ 0.65390192  1.14294527  0.89928823 -0.99802925  1.50067227  0.28792313
  0.0730219  -0.11323362 -0.32942414  0.17009653  0.        ]",[-0.43052769 -0.30592719]
44,[ 0.47164083  0.20229402],[-0.42343787  0.97218847],-0.00638960262852,-0.00638960262852,"[[ 0.72778287 -1.01445231  0.17414248  0.03331387]
 [-0.63825905 -1.01050176  0.          0.        ]]","[ 0.6590472   1.09935424  0.89327797 -1.05185702  1.50066966  0.28792296
 -0.00988292  0.15479135 -0.3377189   0.11602328  0.        ]",[-0.43052769 -0.30592719]
45,[ 0.72457629 -0.42783803],[ 1.30858626 -0.62053893],-0.00772107630147,-0.00772107630147,"[[ 0.69832338 -0.99583383  0.17414248  0.03331387]
 [-2.30214138  2.85945416  0.          0.        ]]","[ 0.68701652  1.12023849  0.85944764 -1.02663919  1.50066704  0.28792279
 -0.1943862   0.70158014 -0.32348908  0.08041402  0.        ]",[-0.43052769 -0.30592719]
46,[-0.08474725 -0.2374371 ],[ 0.46075767  0.19402699],-0.00886038833908,-0.00886038833908,"[[ 0.69244305 -0.96387711  0.17414248  0.03331387]
 [ 1.70076655  0.34459841  0.          0.        ]]","[ 0.69248421  1.15549717  0.85259186 -0.98164752  1.50066442  0.28792263
  0.24948547  0.34625374 -0.31285315  0.10471519  0.        ]",[-0.43052769 -0.30592719]
47,[-0.95061558 -0.59342724],[-1.01177954 -1.69513936],-0.0139903749458,-0.0139903749458,"[[ 0.74440951 -0.94935044  0.17414248  0.03331387]
 [ 3.48991538  1.10553852  0.          0.        ]]","[ 0.64284292  1.17127028  0.91198346 -0.96049139  1.50066181  0.28792246
  0.44787923  0.4537674  -0.32808935  0.2211321   0.        ]",[-0.43052769 -0.30592719]
48,[ 0.22448094  0.38533741],[ 1.92764841  0.26358695],-0.0163374859228,-0.0163374859228,"[[ 0.77382927 -0.96717487  0.17414248  0.03331387]
 [-0.53454896 -2.87472891  0.          0.        ]]","[ 0.61345265  1.1518908   0.94438508 -0.98638715  1.50065919  0.28792229
  0.00161667 -0.10860856 -0.34402655  0.25695935  0.        ]",[-0.43052769 -0.30592719]
49,[-0.81974286  0.01441082],[-1.07663544  1.02831387],-0.0158812669508,-0.0158812669508,"[[ 0.80293927 -1.01363824  0.17414248  0.03331387]
 [ 3.43236442 -1.77525607  0.          0.        ]]","[ 0.58348743  1.10026558  0.97554169 -1.05076457  1.50065658  0.28792212
  0.4414975   0.04673713 -0.36601285  0.25879647  0.        ]",[-0.43052769 -0.30592719]
