timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.174504024342,[ 0.86221468 -1.28934672],-0.174504024342,"[ 1.06427545  1.62647943  0.08718652  0.59343415  0.32806729  0.27017605
  0.31052312  0.2349052   0.91361188 -0.08183102  0.        ]","[[ 0.02682253  0.04812605  0.03693243  0.03578805]
 [-0.00488765 -0.00406373  0.          0.        ]]",[-0.00872275 -0.10716243],[ 0.09410256 -0.9467665 ]
1,-0.174024942727,[-0.20302656 -0.81854424],-0.174024942727,"[ 1.06218486  1.62786044  0.13936547  0.5066995   0.32806619  0.27017517
  0.59673408 -0.28576771  0.9128933  -0.06085184  0.        ]","[[ 0.06096293  0.00830442  0.03693243  0.03578805]
 [ 3.40755984 -3.96489402  0.          0.        ]]",[-0.00872275 -0.10716243],[ 0.05711369 -0.9855603 ]
2,-0.173703927956,[-0.73543279 -1.06450811],-0.173703927956,"[ 1.05469329  1.62132076  0.2299001   0.26516167  0.32806509  0.27017429
  0.52381873 -0.70146321  0.91090109 -0.05895905  0.        ]","[[ 0.12039199 -0.10272146  0.03693243  0.03578805]
 [ 2.53823506 -7.12715641  0.          0.        ]]",[-0.00872275 -0.10716243],[ 0.05143713 -1.03249621]
3,-0.174973459907,[-0.2316665  -1.69426066],-0.174973459907,"[ 1.05085718  1.57813273  0.261882   -0.12105188  0.32806399  0.27017342
  0.27571037 -1.20326872  0.90158548 -0.1751316   0.        ]","[[  0.14147754  -0.28356521   0.03693243   0.03578805]
 [ -0.41987274 -10.94450438   0.           0.        ]]",[-0.00872275 -0.10716243],[ 0.08972327 -1.05189085]
4,-0.17649115628,[ 0.87442012 -1.42992747],-0.17649115628,"[ 1.05407158  1.45064296  0.23534628 -0.63173498  0.32806288  0.27017254
  0.19962581 -1.69523277  0.84677774 -0.40564729  0.        ]","[[  0.12397959  -0.54000571   0.03693243   0.03578805]
 [ -1.32699523 -14.68707616   0.           0.        ]]",[-0.00872275 -0.10716243],[ 0.14322443 -1.03323746]
5,-0.173039782774,[ 1.42780898  0.0519594 ],-0.173039782774,"[ 1.0525641   1.18497501  0.24815018 -1.17770231  0.32806178  0.27017166
  0.49202795 -2.17763373  0.71486443 -0.62201019  0.        ]","[[  0.13241827  -0.87056969   0.03693243   0.03578805]
 [  2.15922654 -18.35705839   0.           0.        ]]",[-0.00872275 -0.10716243],[ 0.16046782 -0.98584056]
6,-0.160433280634,[ 0.10979468 -1.74953183],-0.160433280634,"[ 1.03274913  0.7963494   0.37235377 -1.56656746  0.32806068  0.27017078
  0.82024235 -2.10291329  0.54479339 -0.70806631  0.        ]","[[  0.21486357  -1.23201111   0.03693243   0.03578805]
 [  6.07244273 -17.78890593   0.           0.        ]]",[-0.00872275 -0.10716243],[ 0.15246338 -0.93581343]
7,-0.139590810145,[ 0.67444583 -1.50217232],-0.139590810145,"[ 0.9853451   0.31624843  0.55559682 -1.68732575  0.32805958  0.2701699
  0.84661411 -2.57704251  0.33913425 -0.70787945  0.        ]","[[  0.33946872  -1.62398257   0.03693243   0.03578805]
 [  6.38691473 -21.39620809   0.           0.        ]]",[-0.00872275 -0.10716243],[ 0.13868079 -0.77791315]
8,-0.109774183855,[ 0.34983422 -1.8650201 ],-0.109774183855,"[ 0.8992601  -0.23266398  0.76984285 -1.40604913  0.32805848  0.27016902
  1.05987884 -3.04175982  0.06739024 -0.635914    0.        ]","[[  0.49271871  -2.08738549   0.03693243   0.03578805]
 [  8.9296599  -24.93223662   0.           0.        ]]",[-0.00872275 -0.10716243],[ 0.07707621 -0.54683214]
9,-0.0753441129968,[ 1.82533757 -0.81007232],-0.0753441129968,"[ 0.75230982 -0.69782687  1.01223067 -0.59556919  0.32805737  0.27016814
  1.1611595  -3.49717937 -0.25537892 -0.46181449  0.        ]","[[  0.68342827  -2.62080308   0.03693243   0.03578805]
 [ 10.13728478 -28.39796789   0.           0.        ]]",[-0.00872275 -0.10716243],[-0.06171658 -0.23604119]
