timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
10,[ 0.29729289 -0.07300624],[-0.01769823  0.35309825],-0.0438347133151,-0.0438347133151,"[[ -0.04167457  -2.81475031  -0.04397362  -0.0563801 ]
 [  5.34480882 -27.40990522   0.           0.        ]]","[ 1.05968491 -0.61005176 -0.14708569 -0.16108907 -0.3904499  -0.48074932
  0.59907747 -3.33983244  0.0263009   0.25273671  0.        ]",[-0.15776059 -0.08756734]
11,[ 0.03764828 -0.15071493],[-1.68713832  1.76146352],-0.0735538367128,-0.0735538367128,"[[ 0.06346089 -3.20806003 -0.04397362 -0.0563801 ]
 [ 5.16973522 -5.35946031  0.          0.        ]]","[ 1.05805693 -0.67811209  0.01187574  0.90051148 -0.39044939 -0.48074864
  0.58399132 -0.39976855 -0.00771811  0.62212352  0.        ]",[-0.15776059 -0.08756734]
12,[-0.08301349 -0.44631955],[-0.24593805 -1.84967898],-0.0696046040745,-0.0696046040745,"[[ 0.12610938 -3.19099716 -0.04397362 -0.0563801 ]
 [ 1.10851673  4.10193179  0.          0.        ]]","[ 1.04963664 -0.67943645  0.10620667  0.8538397  -0.39044887 -0.48074796
  0.23405518  0.86175162 -0.01025698  0.58611794  0.        ]",[-0.15776059 -0.08756734]
13,[-0.00396438 -0.45315176],[-0.35079733 -1.68901458],-0.0622694257704,-0.0622694257704,"[[ 0.13828957 -3.11134509 -0.04397362 -0.0563801 ]
 [ 0.11279869  3.43266237  0.          0.        ]]","[ 1.04735439 -0.6804586   0.1244713   0.63567447 -0.39044835 -0.48074728
  0.14825863  0.77251405 -0.00200404  0.50868667  0.        ]",[-0.15776059 -0.08756734]
14,[ 0.0883169  -0.41843611],[-1.75835431 -0.47126693],-0.0581851793176,-0.0581851793176,"[[ 0.12658703 -3.05772032 -0.04397362 -0.0563801 ]
 [-1.27841375  1.97215781  0.          0.        ]]","[ 1.04954611 -0.67635507  0.10692318  0.48900844 -0.39044783 -0.4807466
  0.02838418  0.57777862  0.0057945   0.46027932  0.        ]",[-0.15776059 -0.08756734]
15,[ 0.22576748 -0.37606293],[-1.86069293  0.94126518],-0.0560472768675,-0.0560472768675,"[[ 0.06154732 -3.02845944 -0.04397362 -0.0563801 ]
 [-5.21244176  1.02609418  0.          0.        ]]","[ 1.05821648 -0.67249343  0.00898588  0.40922987 -0.39044732 -0.48074592
 -0.31059302  0.45163569  0.00473487  0.43832187  0.        ]",[-0.15776059 -0.08756734]
16,[ 0.34353882 -0.47660553],[ 1.45014751 -1.71087073],-0.0513622800591,-0.0513622800591,"[[-0.08138928 -2.97074841 -0.04397362 -0.0563801 ]
 [-9.06836152  4.7326658   0.          0.        ]]","[ 1.0562021  -0.66153711 -0.2070484   0.25272458 -0.3904468  -0.48074524
 -0.64283968  0.94584554 -0.00561841  0.39657907  0.        ]",[-0.15776059 -0.08756734]
17,[ 0.44410449 -0.37708631],[ 1.39788286 -0.114002  ],-0.0464030127463,-0.0464030127463,"[[-0.221232   -2.9167608  -0.04397362 -0.0563801 ]
 [-4.92971014  0.67959381  0.          0.        ]]","[ 1.0262933  -0.6473015  -0.41600949  0.10771081 -0.39044628 -0.48074456
 -0.28622964  0.40543275 -0.02475059  0.35981078  0.        ]",[-0.15776059 -0.08756734]
18,[ 0.42389017 -0.3764233 ],[-0.17922407 -0.63928888],-0.0453497317089,-0.0453497317089,"[[-0.27912265 -2.90783121 -0.04397362 -0.0563801 ]
 [-0.87287536  0.2149091   0.          0.        ]]","[ 1.00594292 -0.64457747 -0.50084559  0.08388561 -0.39044577 -0.48074388
  0.06333056  0.34347399 -0.03467511  0.35794584  0.        ]",[-0.15776059 -0.08756734]
19,[ 0.49724317 -0.27492636],[-0.16009866 -0.06212587],-0.0471373750415,-0.0471373750415,"[[-0.30352741 -2.92897355 -0.04397362 -0.0563801 ]
 [-1.56529602 -2.32069192  0.          0.        ]]","[ 0.99598778 -0.65085465 -0.53620704  0.14037401 -0.39044525 -0.4807432
  0.00366753  0.00539152 -0.03737693  0.38024106  0.        ]",[-0.15776059 -0.08756734]
20,[ 0.53746319 -0.22565845],[ 0.43854442  0.57323077],-0.0518047936669,-0.0518047936669,"[[-0.3408825  -2.97739476 -0.04397362 -0.0563801 ]
 [-2.16820384 -2.52076205  0.          0.        ]]","[ 0.97919046 -0.66301966 -0.5898046   0.27067928 -0.39044473 -0.48074252
 -0.04828254 -0.02128468 -0.03680929  0.42891985  0.        ]",[-0.15776059 -0.08756734]
21,[ 0.48409349 -0.28344584],[-1.11202515  0.12720042],-0.0546715798125,-0.0546715798125,"[[-0.36639388 -3.00453527 -0.04397362 -0.0563801 ]
 [-0.38886202 -0.20102092  0.          0.        ]]","[ 0.96664368 -0.66848237 -0.6260073   0.34419517 -0.39044422 -0.48074184
  0.10503621  0.28801661 -0.034673    0.45642034  0.        ]",[-0.15776059 -0.08756734]
22,[ 0.5827195  -0.27139768],[ 0.01127203 -1.06520632],-0.0548176065367,-0.0548176065367,"[[-0.4138185  -3.00322996 -0.04397362 -0.0563801 ]
 [-4.34043078  0.31804145  0.          0.        ]]","[ 0.94103568 -0.66824086 -0.69235235  0.34065224 -0.3904437  -0.48074116
 -0.23545501  0.35722517 -0.03870472  0.4608218   0.        ]",[-0.15776059 -0.08756734]
23,[ 0.64407086 -0.24374911],[ 0.44941402 -0.90905814],-0.0551994138436,-0.0551994138436,"[[-0.49931739 -3.00110333 -0.04397362 -0.0563801 ]
 [-4.20989024 -0.0137737   0.          0.        ]]","[ 0.88752743 -0.66784323 -0.80840755  0.33488173 -0.39044318 -0.48074048
 -0.22420655  0.31298226 -0.04558035  0.46941003  0.        ]",[-0.15776059 -0.08756734]
24,[ 0.65999055 -0.23743078],[-1.38302296 -0.71500214],-0.0558735315645,-0.0558735315645,"[[-0.56482614 -3.00187576 -0.04397362 -0.0563801 ]
 [-2.34719095 -0.04641892  0.          0.        ]]","[ 0.84034441 -0.66798684 -0.89379047  0.33697691 -0.39044266 -0.4807398
 -0.06370448  0.30862912 -0.04959242  0.47867077  0.        ]",[-0.15776059 -0.08756734]
25,[ 0.74551463 -0.20750943],[ 0.4462985   0.13513784],-0.0568273161349,-0.0568273161349,"[[-0.65102857 -3.00247689 -0.04397362 -0.0563801 ]
 [-6.26001299 -0.01809919  0.          0.        ]]","[ 0.7704529  -0.6680978  -1.00079557  0.3386075  -0.39044215 -0.48073912
 -0.40085791  0.31240474 -0.0541764   0.49079569  0.        ]",[-0.15776059 -0.08756734]
26,[ 0.77206355 -0.21850181],[ 0.11519768 -0.7599346 ],-0.0575446586107,-0.0575446586107,"[[-0.75725606 -2.99746553 -0.04397362 -0.0563801 ]
 [-4.36903765  0.51744838  0.          0.        ]]","[ 0.67284956 -0.6671477  -1.12321382  0.32501418 -0.39044163 -0.48073844
 -0.23791884  0.3838116  -0.06123132  0.50187585  0.        ]",[-0.15776059 -0.08756734]
27,[ 0.81120247 -0.18164089],[ 0.74177364 -0.96566148],-0.0590104637946,-0.0590104637946,"[[-0.83919378 -3.00900076 -0.04397362 -0.0563801 ]
 [-3.82648988 -0.45375469  0.          0.        ]]","[ 0.58955444 -0.669281   -1.20970285  0.35631636 -0.39044111 -0.48073776
 -0.19116911  0.25431557 -0.06230427  0.51630371  0.        ]",[-0.15776059 -0.08756734]
28,[ 0.79219282 -0.19816448],[ 0.7019214   0.39648744],-0.0607599091902,-0.0607599091902,"[[-0.88549639 -3.01096373 -0.04397362 -0.0563801 ]
 [-0.81381779  0.09346916  0.          0.        ]]","[ 0.53963204 -0.66962549 -1.25527061  0.36164763 -0.3904406  -0.48073708
  0.06842288  0.32727952 -0.05761128  0.53008616  0.        ]",[-0.15776059 -0.08756734]
29,[ 0.71912754 -0.26889491],[ 1.2420497  -1.16987627],-0.0587028187668,-0.0587028187668,"[[-0.8737267  -2.9933601  -0.04397362 -0.0563801 ]
 [ 1.98146949  1.66166729  0.          0.        ]]","[ 0.55250773 -0.66634208 -1.24391733  0.31388446 -0.39044008 -0.4807364
  0.30928349  0.53637546 -0.0673175   0.51620273  0.        ]",[-0.15776059 -0.08756734]
30,[ 0.6013903  -0.22575888],[ 0.75588514 -0.47277802],-0.0583285677747,-0.0583285677747,"[[-0.79476781 -3.00018289 -0.04397362 -0.0563801 ]
 [ 5.90138972 -1.66353793  0.          0.        ]]","[ 0.63554008 -0.66766198 -1.16369851  0.33238181 -0.39043956 -0.48073572
  0.64704984  0.09300657 -0.06130703  0.5093208   0.        ]",[-0.15776059 -0.08756734]
31,[ 0.38508877 -0.30810657],[-0.20778291 -0.75243943],-0.0580253860282,-0.0580253860282,"[[-0.6478838  -3.01299049 -0.04397362 -0.0563801 ]
 [ 8.77740755 -0.03324866  0.          0.        ]]","[ 0.77314789 -0.66997363 -0.9969882   0.36715289 -0.39043905 -0.48073504
  0.89486571  0.31038229 -0.04946131  0.49935941  0.        ]",[-0.15776059 -0.08756734]
32,[ 0.33704975 -0.31678528],[-1.69456652 -0.37906376],-0.0561169366687,-0.0561169366687,"[[-0.48233308 -3.01058737 -0.04397362 -0.0563801 ]
 [ 7.78098115  0.18283798  0.          0.        ]]","[ 0.89888495 -0.66955519 -0.78572399  0.36062357 -0.39043853 -0.48073436
  0.80900511  0.339194   -0.04163446  0.47572888  0.        ]",[-0.15776059 -0.08756734]
33,[ 0.39872223 -0.31112558],[ 0.67893731 -0.19121182],-0.0549218638163,-0.0549218638163,"[[-0.36798381 -3.0068418  -0.04397362 -0.0563801 ]
 [ 3.66765269  0.16649283  0.          0.        ]]","[ 0.96581781 -0.6688883  -0.62822494  0.35045123 -0.39043801 -0.48073368
  0.45457124  0.33701417 -0.03435409  0.45869302  0.        ]",[-0.15776059 -0.08756734]
34,[ 0.25368738 -0.34260201],[ 0.35080207 -0.24815145],-0.0541886542331,-0.0541886542331,"[[-0.26838859 -3.00400998 -0.04397362 -0.0563801 ]
 [ 6.28315261  0.11160835  0.          0.        ]]","[ 1.01003932 -0.66837145 -0.48518139  0.34276377 -0.3904375  -0.480733
  0.67994013  0.32969565 -0.02627811  0.44508094  0.        ]",[-0.15776059 -0.08756734]
35,[ 0.08863421 -0.38647759],[-0.59691111 -0.05052321],-0.0538142863417,-0.0538142863417,"[[-0.130038   -3.00239176 -0.04397362 -0.0563801 ]
 [ 7.54769232  0.05546308  0.          0.        ]]","[ 1.04888276 -0.66807085 -0.28019103  0.33837201 -0.39043698 -0.48073232
  0.78890044  0.32220903 -0.01274632  0.42993062  0.        ]",[-0.15776059 -0.08756734]
36,[ 0.06008726 -0.40636006],[-0.80242564 -0.42669884],-0.0539360010012,-0.0539360010012,"[[ -4.29551331e-03  -3.00140461e+00  -4.39736235e-02  -5.63801032e-02]
 [  5.03493018e+00   4.02054022e-02   0.00000000e+00   0.00000000e+00]]","[ 1.06085565 -0.66788533 -0.09052496  0.33569327 -0.39043646 -0.48073164
  0.57238192  0.32017422  0.00117968  0.41856602  0.        ]",[-0.15776059 -0.08756734]
37,[ 0.09419417 -0.40137517],[ 0.70144729  0.19035384],-0.0541836682448,-0.0541836682448,"[[ 0.06352678 -3.00119003 -0.04397362 -0.0563801 ]
 [ 1.7582195  -0.0054727   0.          0.        ]]","[ 1.05800195 -0.66784396  0.01201026  0.33511067 -0.39043594 -0.48073096
  0.29003641  0.31408325  0.00918418  0.41353635  0.        ]",[-0.15776059 -0.08756734]
38,[-0.04290225 -0.46285975],[ 0.05828088 -1.2430924 ],-0.0540963822391,-0.0540963822391,"[[ 0.12620714 -2.99373481 -0.04397362 -0.0563801 ]
 [ 4.50067588  0.74848338  0.          0.        ]]","[ 1.04957009 -0.66640622  0.10638971  0.31489568 -0.39043543 -0.48073028
  0.52634581  0.41461284  0.0184381   0.40303507  0.        ]",[-0.15776059 -0.08756734]
39,[-0.07936125 -0.42264897],[ 0.08418493 -0.08733317],-0.0550069940162,-0.0550069940162,"[[ 0.21764067 -3.00798697 -0.04397362 -0.0563801 ]
 [ 4.64225366 -1.09868685  0.          0.        ]]","[ 1.02736434 -0.66908718  0.24262146  0.35355814 -0.39043491 -0.4807296
  0.53854441  0.1683165   0.02927337  0.40193806  0.        ]",[-0.15776059 -0.08756734]
40,[-0.21168955 -0.48713541],[-0.92638052 -0.42105774],-0.0565066272687,-0.0565066272687,"[[ 0.31290863 -3.0140142  -0.04397362 -0.0563801 ]
 [ 4.88372144  0.13827118  0.          0.        ]]","[ 0.99190998 -0.67013908  0.38164664  0.36993098 -0.39043439 -0.48072892
  0.55935023  0.33324854  0.03578219  0.4124359   0.        ]",[-0.15776059 -0.08756734]
41,[-0.1126105  -0.46747187],[-0.98228242  2.06486991],-0.056885039205,-0.056885039205,"[[ 0.37281276 -3.00973109 -0.04397362 -0.0563801 ]
 [ 1.11923372  0.22613823  0.          0.        ]]","[ 0.96331639 -0.66939463  0.46698061  0.35829386 -0.39043388 -0.48072824
  0.23497325  0.34496405  0.04495978  0.40663798  0.        ]",[-0.15776059 -0.08756734]
42,[-0.08994682 -0.61231029],[-0.16264219 -0.97390723],-0.0556452642495,-0.0556452642495,"[[ 0.35595584 -2.96552711 -0.04397362 -0.0563801 ]
 [-2.79189063  4.18108141  0.          0.        ]]","[ 0.97184421 -0.66029937  0.44315372  0.23862172 -0.39043336 -0.48072756
 -0.10203901  0.87230421  0.06071119  0.3714523   0.        ]",[-0.15776059 -0.08756734]
43,[ 0.03026994 -0.49281007],[-1.59726394  0.13835878],-0.0539007788091,-0.0539007788091,"[[ 0.29421009 -2.92142741 -0.04397362 -0.0563801 ]
 [-3.38072063  0.2420183   0.          0.        ]]","[ 0.99983979 -0.64865409  0.35465163  0.12016599 -0.39043284 -0.48072688
 -0.15277698  0.3470791   0.06825246  0.33647297  0.        ]",[-0.15776059 -0.08756734]
44,[ 0.16158542 -0.46988216],[ 0.68687346 -0.17820736],-0.0515813245607,-0.0515813245607,"[[ 0.18754285 -2.91113977 -0.04397362 -0.0563801 ]
 [-7.27303048  0.78494365  0.          0.        ]]","[ 1.03595175 -0.64556951  0.19801968  0.09269133 -0.39043233 -0.4807262
 -0.48816823  0.41947089  0.05156295  0.32904986  0.        ]",[-0.15776059 -0.08756734]
45,[ 0.2079775  -0.44268954],[ 1.79159325  0.2345591 ],-0.0491251144966,-0.0491251144966,"[[ 0.07081233 -2.90267506 -0.04397362 -0.0563801 ]
 [-4.40956536  0.06392375  0.          0.        ]]","[ 1.05728875 -0.64292764  0.02300189  0.0701346  -0.39043181 -0.48072552
 -0.24142911  0.32333133  0.03101617  0.32531367  0.        ]",[-0.15776059 -0.08756734]
46,[ 0.15357098 -0.48859867],[ 0.19274396 -1.41285257],-0.0478554294397,-0.0478554294397,"[[ 0.02322175 -2.89208906 -0.04397362 -0.0563801 ]
 [-0.362979    0.99158084  0.          0.        ]]","[ 1.0604619  -0.63949255 -0.04890623  0.04199063 -0.39043129 -0.48072484
  0.10725706  0.44702253  0.02391109  0.31815564  0.        ]",[-0.15776059 -0.08756734]
47,[ 0.20125401 -0.35880911],[-0.70060697  0.08049682],-0.048745497253,-0.048745497253,"[[ 0.02368936 -2.91218195 -0.04397362 -0.0563801 ]
 [ 0.4071723  -2.98760773  0.          0.        ]]","[ 1.06044374 -0.64588505 -0.04819898  0.09547149 -0.39043077 -0.48072416
  0.17361934 -0.08355434  0.01969352  0.33600564  0.        ]",[-0.15776059 -0.08756734]
48,[ 0.27218679 -0.30915332],[-1.23294905 -0.94067554],-0.0516764354738,-0.0516764354738,"[[ 0.00392064 -2.96814381 -0.04397362 -0.0563801 ]
 [-2.37477681 -2.60983801  0.          0.        ]]","[ 1.06082864 -0.6609035  -0.07810152  0.24568214 -0.39043026 -0.48072348
 -0.06609615 -0.0331832   0.00652918  0.38766368  0.        ]",[-0.15776059 -0.08756734]
49,[ 0.38279146 -0.28032225],[ 0.16581762 -0.11319153],-0.0558968179634,-0.0558968179634,"[[-0.08282837 -3.02409546 -0.04397362 -0.0563801 ]
 [-6.28700185 -1.04193242  0.          0.        ]]","[ 1.05596901 -0.67178276 -0.20919146  0.39734539 -0.39042974 -0.4807228
 -0.4032054   0.17587844 -0.00859259  0.44838069  0.        ]",[-0.15776059 -0.08756734]
