timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.136479765927,[-1.35567561 -1.69919016],-0.136479765927,"[ 1.00238067  1.81484039 -0.19785869  1.16174502  0.98408702 -0.85846237
  0.08993878  0.30656289  0.43023271  1.07806054  0.        ]","[[-0.03830815  0.05650048  0.11370907 -0.09864004]
 [-0.00221736  0.00265865  0.          0.        ]]",[-0.33372697 -0.2150934 ],[-1.87483442 -2.14166737]
1,-0.127479089301,[-1.07606056 -2.11089264],-0.127479089301,"[ 0.99900439  1.8167686  -0.25864612  1.05865608  0.98408579 -0.85846142
 -0.32506658 -0.23837127  0.42660568  0.95123626  0.        ]","[[-0.07802713  0.01684071  0.11370907 -0.09864004]
 [-3.95651809 -3.95544926  0.          0.        ]]",[-0.33372697 -0.2150934 ],[-0.57336056 -1.27334118]
2,-0.101113127567,[ 1.83583269 -1.81243783],-0.101113127567,"[ 0.97544973  1.81015007 -0.43778726  0.75206945  0.98408456 -0.85846048
 -0.731869   -0.77251961  0.3725904   0.57961291  0.        ]","[[-0.19604778 -0.10119524  0.11370907 -0.09864004]
 [-7.83266098 -7.83521695  0.          0.        ]]",[-0.33372697 -0.2150934 ],[ 1.12010086 -0.34577414]
3,-0.0719845338392,[ 2.36737054  0.45329466],-0.0719845338392,"[ 0.93312899  1.75909014 -0.60894272  0.25586947  0.98408333 -0.85845953
 -0.3002992  -1.29651311  0.21859392  0.1623104   0.        ]","[[ -0.31144252  -0.2960867    0.11370907  -0.09864004]
 [ -3.72053699 -11.64123481   0.           0.        ]]",[-0.33372697 -0.2150934 ],[ 1.57570934  0.38523901]
4,-0.0556881643229,[ 0.81126996  1.96353713],-0.0556881643229,"[ 0.91710179  1.6486466  -0.65826697 -0.25183712  0.9840821  -0.85845858
  0.12250647 -1.01787743  0.05250172 -0.07120198  0.        ]","[[-0.34543344 -0.5086056   0.11370907 -0.09864004]
 [ 0.30808027 -9.61738649  0.          0.        ]]",[-0.33372697 -0.2150934 ],[ 1.21384716  0.31771892]
5,-0.049343514618,[-0.32577333  0.34398317],-0.049343514618,"[ 0.93503806  1.53825949 -0.60266836 -0.57861433  0.98408087 -0.85845764
  0.45854776 -0.44667796 -0.02151545 -0.11076269  0.        ]","[[-0.30714693 -0.65932645  0.11370907 -0.09864004]
 [ 3.5099816  -5.46850694  0.          0.        ]]",[-0.33372697 -0.2150934 ],[ 0.18011111 -0.23022524]
6,-0.0462578314204,[ 0.07025574  1.166087  ],-0.0462578314204,"[ 0.95779423  1.45660859 -0.51930461 -0.76572331  0.98407965 -0.85845669
  0.31594395 -0.24418795 -0.03823746 -0.07948206  0.        ]","[[-0.25058017 -0.75393974  0.11370907 -0.09864004]
 [ 2.15121432 -3.99773168  0.          0.        ]]",[-0.33372697 -0.2150934 ],[ 0.26955152 -0.29284242]
7,-0.0460070099241,[-1.62557146 -0.40607012],-0.0460070099241,"[ 0.97277595  1.41997175 -0.45154548 -0.83909559  0.98407842 -0.85845575
  0.34051286  0.31183893 -0.02459043 -0.03179858  0.        ]","[[-0.20520716 -0.79337305  0.11370907 -0.09864004]
 [ 2.38531593  0.0409421   0.          0.        ]]",[-0.33372697 -0.2150934 ],[-0.23278764 -0.97669452]
8,-0.0453823027266,[ 1.74951682  0.22606014],-0.0453823027266,"[ 0.9749806   1.40535334 -0.44021538 -0.86680843  0.98407719 -0.8584548
 -0.07961238  0.09054087 -0.02948947 -0.02896578  0.        ]","[[-0.19766473 -0.80868156  0.11370907 -0.09864004]
 [-1.61775199 -1.56644344  0.          0.        ]]",[-0.33372697 -0.2150934 ],[ 0.75504202 -0.54343414]
9,-0.0442700069912,[ 0.07047193  0.00831338],-0.0442700069912,"[ 0.97713587  1.38392177 -0.42869275 -0.90594837  0.98407596 -0.85845385
  0.33894503  0.21787029 -0.03990263 -0.02987995  0.        ]","[[-0.19000579 -0.83073118  0.11370907 -0.09864004]
 [ 2.37037649 -0.64159295  0.          0.        ]]",[-0.33372697 -0.2150934 ],[-0.18667623 -0.81839722]
