timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.408962453776,[ 0.78607219 -2.44212941],-0.408962453776,"[ 1.05318478  2.00383177 -0.00606527  0.92205602 -1.56352543  1.20425749
  0.15520932  0.31713755  2.66999727 -0.92624613  0.        ]","[[  6.08586706e-02   6.27616054e-02  -1.81825059e-01   1.40166549e-01]
 [ -2.32711487e-03  -7.76506847e-05   0.00000000e+00   0.00000000e+00]]",[-0.15901612 -0.09156145],[ 0.01349539 -2.11952758]
1,-0.408207789938,[ 0.01594702 -2.01682888],-0.408207789938,"[ 1.04978798  2.00610989  0.04096452  0.81193315 -1.56351937  1.20425418
  0.42685366 -0.21012607  2.6690199  -0.90785605  0.        ]","[[ 0.09202764  0.02302009 -0.18182506  0.14016655]
 [ 3.10885944 -3.96086979  0.          0.        ]]",[-0.15901612 -0.09156145],[-0.03135271 -2.01737213]
2,-0.407975610475,[-0.08177566 -0.07331616],-0.407975610475,"[ 1.03889165  2.00037836  0.13437946  0.48460294 -1.56351331  1.20425086
  0.42712335 -0.72678992  2.66725955 -0.90747276  0.        ]","[[ 0.15423595 -0.09513836 -0.18182506  0.14016655]
 [ 3.11195474 -7.84204002  0.          0.        ]]",[-0.15901612 -0.09156145],[-0.04745068 -1.98701751]
3,-0.408606367028,[-1.21953642 -2.33326069],-0.408606367028,"[ 1.02370742  1.96355844  0.22122861  0.05291715 -1.56350725  1.20424754
  0.3935066  -0.74474548  2.65992864 -0.9518421   0.        ]","[[ 0.21261215 -0.25333257 -0.18182506  0.14016655]
 [ 2.72694403 -7.97693129  0.          0.        ]]",[-0.15901612 -0.09156145],[-0.07881089 -2.07102919]
4,-0.411806956283,[ 0.67851692 -2.17702715],-0.411806956283,"[ 1.01925325  1.87208718  0.24237791 -0.46086076 -1.5635012   1.20424422
  0.04350224 -1.25062283  2.63738373 -1.10909014  0.        ]","[[  0.22693202  -0.45099925  -0.18182506   0.14016655]
 [ -1.2816924  -11.77708752   0.           0.        ]]",[-0.15901612 -0.09156145],[ 0.04044926 -2.05217433]
5,-0.412567707193,[ 0.52626528 -3.11804676],-0.412567707193,"[ 1.01874798  1.66944806  0.24468085 -1.08903043 -1.56349514  1.2042409
  0.28016714 -1.74680707  2.55765946 -1.34382998  0.        ]","[[  0.22849429  -0.72393918  -0.18182506   0.14016655]
 [  1.42885661 -15.50446464   0.           0.        ]]",[-0.15901612 -0.09156145],[ 0.03150593 -1.96717477]
6,-0.403340930362,[-1.34993023 -0.77219699],-0.403340930362,"[ 1.00118327  1.30709858  0.3167425  -1.68588376 -1.56348908  1.20423758
  0.45953375 -2.23311372  2.39981334 -1.52437832  0.        ]","[[  0.27768345  -1.0706829   -0.18182506   0.14016655]
 [  3.48316406 -19.15770325   0.           0.        ]]",[-0.15901612 -0.09156145],[-0.07681648 -1.87598181]
7,-0.383259713129,[ 0.46941144 -1.41118688],-0.383259713129,"[ 0.98915564  0.7836888   0.35914883 -2.01431935 -1.56348303  1.20423426
  0.10793529 -2.58949902  2.13069163 -1.69607007  0.        ]","[[  0.3069475   -1.48069891  -0.18182506   0.14016655]
 [ -0.54371659 -21.83504288   0.           0.        ]]",[-0.15901612 -0.09156145],[-0.11285876 -1.69465268]
8,-0.34725509602,[-0.42570686 -1.63261519],-0.34725509602,"[ 0.98572641  0.16192628  0.37046785 -1.8256404  -1.56347697  1.20423095
  0.27093253 -3.05904957  1.75034918 -1.76014732  0.        ]","[[  0.31480382  -1.95279327  -0.18182506   0.14016655]
 [  1.32310407 -25.36260324   0.           0.        ]]",[-0.15901612 -0.09156145],[-0.20481057 -1.36232734]
9,-0.292692175028,[ 0.27426436 -0.53340867],-0.292692175028,"[ 0.98157314 -0.40939248  0.38378573 -0.92353484 -1.56347091  1.20422763
  0.12130881 -3.51923692  1.33332034 -1.59208786  0.        ]","[[  0.32407331  -2.49473414  -0.18182506   0.14016655]
 [ -0.39054175 -28.81998936   0.           0.        ]]",[-0.15901612 -0.09156145],[-0.21016313 -0.90043318]
10,-0.22946015559,[-2.03656688 -0.23244023],-0.22946015559,"[ 0.98013624 -0.67879851  0.3882944   0.59564665 -1.56346486  1.20422431
  0.21670055 -2.98668563  1.02954098 -1.1679304   0.        ]","[[  0.32721816  -3.08660008  -0.18182506   0.14016655]
 [  0.70198598 -24.81959279   0.           0.        ]]",[-0.15901612 -0.09156145],[-0.21318759 -0.45989987]
11,-0.213842482668,[-0.44473775 -0.95407763],-0.213842482668,"[ 0.99151263 -0.67354093  0.35114933  1.03658962 -1.5634588   1.20422099
 -0.13010889  0.52109343  0.9897063  -1.01297674  0.        ]","[[ 0.30140863 -3.24579217 -0.18182506  0.14016655]
 [-3.27003157  1.53188457  0.          0.        ]]",[-0.15901612 -0.09156145],[-0.18012263 -0.98014176]
12,-0.220624544725,[-0.10586964 -1.8007364 ],-0.220624544725,"[ 1.02173899 -0.68027009  0.2306556   0.82798061 -1.56345274  1.20421767
 -0.27819117  0.90769039  1.00610731 -1.08238249  0.        ]","[[ 0.21899227 -3.17039756 -0.18182506  0.14016655]
 [-4.96602306  4.43612667  0.          0.        ]]",[-0.15901612 -0.09156145],[-0.15137316 -1.14791667]
13,-0.226409129707,[-1.5756479  -0.03824129],-0.226409129707,"[ 1.0461365  -0.67928947  0.07771901  0.61547081 -1.56344669  1.20421435
 -0.30621156  0.72393621  1.01562983 -1.14629928  0.        ]","[[ 0.11645196 -3.09375864 -0.18182506  0.14016655]
 [-5.28694474  3.05572181  0.          0.        ]]",[-0.15901612 -0.09156145],[-0.12895612 -1.18544507]
14,-0.229388608881,[ 0.24691099 -0.5496054 ],-0.229388608881,"[ 1.05523495 -0.6731667  -0.14042845  0.45237372 -1.56344063  1.20421103
 -0.64277214  0.69570528  1.01187661 -1.1897337   0.        ]","[[-0.02796178 -3.03477204 -0.18182506  0.14016655]
 [-9.14157977  2.84365176  0.          0.        ]]",[-0.15901612 -0.09156145],[-0.05102979 -1.23865247]
15,-0.22913090121,[-0.41569226 -2.49885951],-0.22913090121,"[ 1.02759879 -0.66742092 -0.3975459   0.35730032 -1.56343457  1.20420772
 -0.54162004  0.40895562  0.99598441 -1.20635473  0.        ]","[[-0.19916994 -3.00022771 -0.18182506  0.14016655]
 [-7.98309606  0.68951231  0.          0.        ]]",[-0.15901612 -0.09156145],[-0.00939222 -1.17554247]
16,-0.225751849006,[ 0.57257356  0.12825809],-0.225751849006,"[ 0.95733532 -0.66832131 -0.65067591  0.370607   -1.56342852  1.2042044
 -0.67152851  0.28889822  0.98067004 -1.18257158  0.        ]","[[-0.37376035 -3.00507208 -0.18182506  0.14016655]
 [-9.47094618 -0.21238892  0.          0.        ]]",[-0.15901612 -0.09156145],[ 0.07964085 -1.10963869]
17,-0.223042817263,[ 0.63847461 -1.76427642],-0.223042817263,"[ 0.85393276 -0.66809987 -0.87431305  0.36731007 -1.56342246  1.20420108
 -0.45721657  0.3591119   0.96835963 -1.16352199  0.        ]","[[-0.53855248 -3.00387233 -0.18182506  0.14016655]
 [-7.016447    0.31507823  0.          0.        ]]",[-0.15901612 -0.09156145],[ 0.11658832 -1.07245409]
18,-0.221266031124,[ 1.61578478 -1.24658443],-0.221266031124,"[ 0.76315545 -0.66767557 -1.01654134  0.36105841 -1.5634164   1.20419776
 -0.22436859  0.31692423  0.96093225 -1.15020217  0.        ]","[[ -6.52124652e-01  -3.00159667e+00  -1.81825059e-01   1.40166549e-01]
 [ -4.34965354e+00  -1.84344947e-03   0.00000000e+00   0.00000000e+00]]",[-0.15901612 -0.09156145],[ 0.13131598 -1.02188241]
19,-0.220519450786,[-0.25070844 -0.22707956],-0.220519450786,"[ 0.72178871 -0.66779618 -1.07134623  0.36284491 -1.56341035  1.20419444
  0.1288502   0.31130898  0.95900744 -1.14308854  0.        ]","[[-0.69852897 -3.00224726 -0.18182506  0.14016655]
 [-0.30425869 -0.04402372  0.          0.        ]]",[-0.15901612 -0.09156145],[ 0.0967588  -0.99665999]
20,-0.220272467403,[-0.8749658 -1.0771414],-0.220272467403,"[ 0.70699002 -0.66778904 -1.08974274  0.36275538 -1.56340429  1.20419113
  0.04270614  0.32042601  0.95831678 -1.14079695  0.        ]","[[-0.71451302 -3.00221483 -0.18182506  0.14016655]
 [-1.29085968  0.02446863  0.          0.        ]]",[-0.15901612 -0.09156145],[ 0.11639    -0.99467516]
21,-0.219361337282,[-0.13200452  0.55307915],-0.219361337282,"[ 0.64870128 -0.66784276 -1.15685204  0.36356223 -1.56339824  1.20418781
 -0.25753949  0.31282054  0.956057   -1.13198185  0.        ]","[[-0.77483173 -3.00250874 -0.18182506  0.14016655]
 [-4.72955038 -0.03266261  0.          0.        ]]",[-0.15901612 -0.09156145],[ 0.18782936 -0.9766295 ]
22,-0.21794939366,[-0.03498221 -0.63351018],-0.21794939366,"[ 0.54521979 -0.66356691 -1.25844182  0.30507377 -1.56339218  1.20418449
 -0.29498948  0.6044254   0.94145157 -1.13237529  0.        ]","[[-0.87372619 -2.9811829  -0.18182506  0.14016655]
 [-5.15846555  2.1579462   0.          0.        ]]",[-0.15901612 -0.09156145],[ 0.22470473 -1.0181818 ]
23,-0.216186701572,[-1.14299973 -1.64103286],-0.216186701572,"[ 0.42731455 -0.65959241 -1.35263352  0.25705683 -1.56338612  1.20418117
 -0.29817498  0.26482603  0.92794118 -1.12685804  0.        ]","[[-0.97726158 -2.96362044 -0.18182506  0.14016655]
 [-5.19495286 -0.39319704  0.          0.        ]]",[-0.15901612 -0.09156145],[ 0.27651158 -0.91146064]
24,-0.215254647557,[ 0.5578864  -1.68769927],-0.215254647557,"[ 0.25122265 -0.66939696 -1.46018134  0.38727201 -1.56338007  1.20417785
 -0.63490956 -0.11744059  0.95776347 -1.07632511  0.        ]","[[-1.11985543 -3.01113545 -0.18182506  0.14016655]
 [-9.0515443  -3.26486645  0.          0.        ]]",[-0.15901612 -0.09156145],[ 0.38174707 -0.7410394 ]
25,-0.215169752727,[ 0.7554667  -1.70405372],-0.215169752727,"[ 0.04280161 -0.67292391 -1.54657686  0.44795796 -1.56337401  1.20417453
 -0.42638807  0.33391038  0.97960025 -1.0454171   0.        ]","[[-1.27692475 -3.03317222 -0.18182506  0.14016655]
 [-6.66338127  0.12577772  0.          0.        ]]",[-0.15901612 -0.09156145],[ 0.38673103 -0.75661409]
26,-0.214197790339,[-0.23853327  0.47874198],-0.214197790339,"[-0.09823163 -0.67161396 -1.58365813  0.42409547 -1.56336796  1.20417122
 -0.1537008   0.38834917  0.97663685 -1.03636713  0.        ]","[[-1.37885774 -3.02451428 -0.18182506  0.14016655]
 [-3.54033435  0.53473644  0.          0.        ]]",[-0.15901612 -0.09156145],[ 0.3725045  -0.72479033]
27,-0.211950285083,[ 1.94918951 -2.12078466],-0.211950285083,"[-0.21037375 -0.66638173 -1.60189976  0.34268862 -1.5633619   1.2041679
 -0.23003517  0.63927428  0.95675072 -1.03362794  0.        ]","[[-1.45843606 -2.9949067  -0.18182506  0.14016655]
 [-4.41458333  2.41974123  0.          0.        ]]",[-0.15901612 -0.09156145],[ 0.38396287 -0.77256131]
28,-0.211154972384,[ 1.14289795 -1.92477141],-0.211154972384,"[-0.27811177 -0.66472806 -1.60827284  0.32023449 -1.56335585  1.20416458
  0.12328404  0.10583212  0.95272091 -1.02847427  0.        ]","[[-1.50612778 -2.98671855 -0.18182506  0.14016655]
 [-0.36807512 -1.58757426  0.          0.        ]]",[-0.15901612 -0.09156145],[ 0.32379195 -0.62459791]
29,-0.21426899501,[ 0.65070095 -0.56824956],-0.21426899501,"[-0.23200909 -0.67206443 -1.60430038  0.43215923 -1.56334979  1.20416126
  0.46962772  0.2286134   0.98596683 -1.02412868  0.        ]","[[-1.47369172 -3.02744148 -0.18182506  0.14016655]
 [ 3.59854473 -0.66521747  0.          0.        ]]",[-0.15901612 -0.09156145],[ 0.26059115 -0.63036311]
30,-0.214292511436,[ 0.13103828 -0.76197216],-0.214292511436,"[-0.09505063 -0.67178589 -1.58297295  0.42720256 -1.56334374  1.20415794
  0.68836125  0.37842048  0.97763615 -1.03623217  0.        ]","[[-1.37658589 -3.02564277 -0.18182506  0.14016655]
 [ 6.10367181  0.46016227  0.          0.        ]]",[-0.15901612 -0.09156145],[ 0.19793049 -0.70544338]
31,-0.214411468358,[ 0.60636294 -0.47638485],-0.214411468358,"[ 0.07869701 -0.67027062 -1.53446105  0.4014165  -1.56333768  1.20415463
  0.72310981  0.37237134  0.96469389 -1.05573915  0.        ]","[[-1.25051934 -3.01627828 -0.18182506  0.14016655]
 [ 6.50165446  0.41472372  0.          0.        ]]",[-0.15901612 -0.09156145],[ 0.19749954 -0.74945891]
32,-0.215416386633,[-0.39471727 -0.55480289],-0.215416386633,"[ 0.27952048 -0.66908769 -1.44518195  0.38257034 -1.56333163  1.20415131
  0.92149157  0.35230643  0.95630542 -1.08035358  0.        ]","[[-1.09769005 -3.00942718 -0.18182506  0.14016655]
 [ 8.77370286  0.26399636  0.          0.        ]]",[-0.15901612 -0.09156145],[ 0.12408903 -0.80939186]
