timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
17,[-0.12822378 -0.57514918],[ 0.76063771 -0.65912078],-0.0128179277815,-0.0128179277815,"[[ 1.83182276 -1.76704987  0.08503827  0.09095988]
 [ 0.09528723  1.82385388  0.          0.        ]]","[-0.7371343  -0.05781634  1.36305638 -1.20254624  0.73323871  0.78424988
  0.05014309  0.56939054 -0.39611099  0.2505282   0.        ]",[-0.68973309 -0.5764854 ]
18,[-1.15993977 -0.09535666],[-1.06872371  0.09364375],-0.0171179925677,-0.0171179925677,"[[ 1.86391862 -1.75712441  0.08503827  0.09095988]
 [ 3.1042786  -0.82248075  0.          0.        ]]","[-0.78141678 -0.04485415  1.3499003  -1.20732364  0.73323828  0.7842494
  0.42610444  0.16465734 -0.43007302  0.29574954  0.        ]",[-0.68973309 -0.5764854 ]
19,[ 0.07906038 -0.16593604],[-0.30801395 -0.43842589],-0.0181562350965,-0.0181562350965,"[[ 1.88567639 -1.76968495  0.08503827  0.09095988]
 [-0.9151192  -0.43487513  0.          0.        ]]","[-0.81119563 -0.06125335  1.34014014 -1.20123424  0.73323786  0.78424891
 -0.07610351  0.22393807 -0.45145863  0.30005715  0.        ]",[-0.68973309 -0.5764854 ]
20,[ 0.68048489  0.3195197 ],[ 0.43961615  0.90211742],-0.0120369323482,-0.0120369323482,"[[ 1.85532612 -1.79571217  0.08503827  0.09095988]
 [-2.11592061 -2.16208922  0.          0.        ]]","[-0.76960062 -0.09509992  1.35356451 -1.18737201  0.73323743  0.78424843
 -0.22613889 -0.040224   -0.41784341  0.23599162  0.        ]",[-0.68973309 -0.5764854 ]
21,[ 0.09366265 -0.40553656],[-0.05754071 -0.01434146],-0.00881171192422,-0.00881171192422,"[[ 1.83088114 -1.80268737  0.08503827  0.09095988]
 [-0.33450052  1.45252043  0.          0.        ]]","[-0.73582724 -0.10413746  1.36341403 -1.18337168  0.733237    0.78424795
 -0.00355728  0.51259848 -0.39337404  0.20203667  0.        ]",[-0.68973309 -0.5764854 ]
22,[ 0.11981644 -0.4523389 ],[-0.05900268  0.8541073 ],-0.011122904716,-0.011122904716,"[[ 1.82197258 -1.77449496  0.08503827  0.09095988]
 [-0.55561718  1.36700564  0.          0.        ]]","[-0.72346299 -0.06752241  1.36678775 -1.19879572  0.73323657  0.78424747
 -0.03118496  0.4995195  -0.3857544   0.23051436  0.        ]",[-0.68973309 -0.5764854 ]
23,[-0.097868   -1.31729257],[-0.89255806 -2.93721978],-0.0166968378124,-0.0166968378124,"[[ 1.80862294 -1.71349425  0.08503827  0.09095988]
 [-0.77861914  4.72188569  0.          0.        ]]","[-0.70488247  0.01239572  1.37162835 -1.22541041  0.73323614  0.78424699
 -0.0590482   1.01261838 -0.37675661  0.29783905  0.        ]",[-0.68973309 -0.5764854 ]
24,[ 1.22141218 -0.53123945],[ 0.63512147 -0.93483469],-0.0189901243654,-0.0189901243654,"[[ 1.75776779 -1.65971697  0.08503827  0.09095988]
 [-4.29514769  0.66936634  0.          0.        ]]","[-0.63357841  0.08344375  1.38768854 -1.24114257  0.73323571  0.78424651
 -0.49842522  0.39282071 -0.32856896  0.31478163  0.        ]",[-0.68973309 -0.5764854 ]
25,[ 0.87404692  0.41092438],[ 0.44420139  0.59982936],-0.0157107576767,-0.0157107576767,"[[ 1.69794335 -1.683605    0.08503827  0.09095988]
 [-1.69597348 -3.04579617  0.          0.        ]]","[-0.54882999  0.05182955  1.4017058  -1.23505057  0.73323529  0.78424603
 -0.17366784 -0.17538112 -0.26584097  0.21459459  0.        ]",[-0.68973309 -0.5764854 ]
26,[ 0.40316284  0.01882763],[ 0.43514076  0.76371865],-0.0144203489243,-0.0144203489243,"[[ 1.68199586 -1.72008852  0.08503827  0.09095988]
 [ 0.09528077 -0.61066948  0.          0.        ]]","[-0.52611585  0.0037171   1.40454514 -1.22297768  0.73323486  0.78424555
  0.05014289  0.19705045 -0.25106094  0.14690731  0.        ]",[-0.68973309 -0.5764854 ]
27,[-0.37509316 -0.69748271],[ 0.3184782  -0.42299593],-0.0144553866678,-0.0144553866678,"[[ 1.70115779 -1.7018421   0.08503827  0.09095988]
 [ 1.81516979  2.42519569  0.          0.        ]]","[-0.55340236  0.02775055  1.40108421 -1.2294316   0.73323443  0.78424506
  0.26503679  0.66135969 -0.26884513  0.19401313  0.        ]",[-0.68973309 -0.5764854 ]
28,[-0.9702211  -0.46254438],[-0.88827104  0.44808168],-0.0175191651406,-0.0175191651406,"[[ 1.74974951 -1.67062621  0.08503827  0.09095988]
 [ 3.03992771  0.70213863  0.          0.        ]]","[-0.62226728  0.06899665  1.3898682  -1.23853464  0.733234    0.78424458
  0.4180658   0.39783263 -0.31905455  0.29135671  0.        ]",[-0.68973309 -0.5764854 ]
29,[-0.11433545 -0.95540744],[-0.21106068 -1.17111825],-0.0221678993761,-0.0221678993761,"[[ 1.77466892 -1.63891597  0.08503827  0.09095988]
 [-0.53606695  2.46301249  0.          0.        ]]","[-0.65735962  0.11102799  1.38276331 -1.24526819  0.73323357  0.7842441
 -0.02874228  0.66714299 -0.34946591  0.36073505  0.        ]",[-0.68973309 -0.5764854 ]
30,[ 0.34142104 -0.12626158],[ 0.74974381 -0.36077454],-0.0218976258699,-0.0218976258699,"[[ 1.75567942 -1.62987147  0.08503827  0.09095988]
 [-1.3601403  -1.54520232  0.          0.        ]]","[-0.63063255  0.12303482  1.38825764 -1.24672255  0.73323314  0.78424362
 -0.13170737  0.05412036 -0.32988198  0.35204604  0.        ]",[-0.68973309 -0.5764854 ]
31,[-0.27019852  0.30783874],[-0.78230697  1.10955665],-0.017510073395,-0.017510073395,"[[ 1.75852019 -1.67480603  0.08503827  0.09095988]
 [ 1.63425479 -2.9435868   0.          0.        ]]","[-0.63463674  0.06346524  1.38746767 -1.23745416  0.73323271  0.78424314
  0.24243207 -0.15975075 -0.32786272  0.2955127   0.        ]",[-0.68973309 -0.5764854 ]
32,[ 0.40159488 -0.52580434],[ 1.0864416  -0.55908354],-0.0157231052762,-0.0157231052762,"[[ 1.75980968 -1.69336058  0.08503827  0.09095988]
 [-1.4948805   1.07473558  0.          0.        ]]","[-0.63645343  0.03894202  1.38710432 -1.23214173  0.73323229  0.78424266
 -0.14854288  0.45481797 -0.3277334   0.27224236  0.        ]",[-0.68973309 -0.5764854 ]
33,[-0.64496666 -0.0327905 ],[-0.88631222 -0.35879411],-0.0161267357083,-0.0161267357083,"[[ 1.76992197 -1.69429634  0.08503827  0.09095988]
 [ 2.49282653 -1.16085512  0.          0.        ]]","[-0.65068663  0.03770665  1.38418068 -1.23184976  0.73323186  0.78424218
  0.34970783  0.11290285 -0.3380867   0.28209384  0.        ]",[-0.68973309 -0.5764854 ]
34,[ 0.47285867  0.31274986],[ 0.69833761  0.49135671],-0.0130718319014,-0.0130718319014,"[[ 1.7840901  -1.73153176  0.08503827  0.09095988]
 [-1.06418836 -2.55804093  0.          0.        ]]","[-0.67057947 -0.01132277  1.37983249 -1.2184944   0.73323143  0.78424169
 -0.09472958 -0.10078519 -0.3500659   0.24788399  0.        ]",[-0.68973309 -0.5764854 ]
35,[-0.34252    -0.01992185],[-0.1920359  -0.91416294],-0.0102002131655,-0.0102002131655,"[[ 1.79074624 -1.76266764  0.08503827  0.09095988]
 [ 1.72054442 -0.56219291  0.          0.        ]]","[-0.67990406 -0.05209693  1.37768738 -1.20466545  0.733231    0.78424121
  0.25321376  0.20446338 -0.35532333  0.21345962  0.        ]",[-0.68973309 -0.5764854 ]
36,[ 0.08192325  0.83687156],[-0.12312815  0.16384223],-0.00682397937359,-0.00682397937359,"[[ 1.81719421 -1.81011643  0.08503827  0.09095988]
 [ 0.92687828 -4.17066291  0.          0.        ]]","[-0.71681508 -0.11374765  1.36852923 -1.178963    0.73323057  0.78424073
  0.15404762 -0.34742268 -0.38005277  0.17807159  0.        ]",[-0.68973309 -0.5764854 ]
37,[ 0.30264723  0.87689394],[ 0.24222143  0.08150437],-0.00099689328478,-0.00099689328478,"[[ 1.8306568  -1.88619152  0.08503827  0.09095988]
 [ 0.42106569 -3.43928632  0.          0.        ]]","[-0.735511   -0.21105395  1.36347602 -1.12622726  0.73323014  0.78424025
  0.09084788 -0.23556443 -0.39439858  0.09043626  0.        ]",[-0.68973309 -0.5764854 ]
38,[ 0.09928223  0.95253736],[ 0.38285563  1.07816196],-0.0067654879306,-0.0067654879306,"[[ 1.84861331 -1.95105701  0.08503827  0.09095988]
 [ 1.37143016 -3.04856072  0.          0.        ]]","[-0.76034333 -0.29215845  1.35632822 -1.07024923  0.73322972  0.78423977
  0.20959292 -0.17580601 -0.41526007  0.02224573  0.        ]",[-0.68973309 -0.5764854 ]
39,[-0.88413733  0.04308803],[-0.80962465 -0.14309477],-0.00844617391673,-0.00844617391673,"[[ 1.89097097 -1.971696    0.08503827  0.09095988]
 [ 2.85938045  0.97127049  0.          0.        ]]","[-0.81840411 -0.31754483  1.33763315 -1.05035112  0.73322929  0.78423929
  0.39550764  0.43899501 -0.45262622  0.03594967  0.        ]",[-0.68973309 -0.5764854 ]
40,[ 0.22830887  0.14030634],[-0.28505034  0.99223556],-0.00905676263448,-0.00905676263448,"[[ 1.91543741 -1.95814533  0.08503827  0.09095988]
 [-0.40186342  0.38574224  0.          0.        ]]","[-0.85157828 -0.30090128  1.32566923 -1.06352645  0.73322886  0.78423881
 -0.01197505  0.34944295 -0.4726935   0.07694299  0.        ]",[-0.68973309 -0.5764854 ]
41,[ 0.32950175 -0.85094386],[ 0.90752975 -0.55086864],-0.00733795882232,-0.00733795882232,"[[ 1.89615579 -1.91108669  0.08503827  0.09095988]
 [-1.52256975  4.30705691  0.          0.        ]]","[-0.82545652 -0.24240511  1.33516615 -1.10592529  0.73322843  0.78423833
 -0.15200396  0.94917655 -0.45405648  0.12165272  0.        ]",[-0.68973309 -0.5764854 ]
42,[-0.99839288 -0.55873603],[-0.81210703  0.62989395],-0.012304919826,-0.012304919826,"[[ 1.90204951 -1.84768968  0.08503827  0.09095988]
 [ 2.09985637  2.0401938   0.          0.        ]]","[-0.83345887 -0.16206944  1.33231729 -1.15467342  0.733228    0.78423784
  0.3006076   0.60247731 -0.4609478   0.21179658  0.        ]",[-0.68973309 -0.5764854 ]
43,[-0.14448756 -1.27406287],[-0.45612524 -1.96042078],-0.0198091877567,-0.0198091877567,"[[ 1.91137574 -1.78226288  0.08503827  0.09095988]
 [-1.15637309  4.49431103  0.          0.        ]]","[-0.84608889 -0.07763334  1.32770955 -1.19471888  0.73322757  0.78423736
 -0.10624897  0.97781465 -0.47691693  0.30738439  0.        ]",[-0.68973309 -0.5764854 ]
44,[ 0.63359517 -0.4400999 ],[ 0.4274158  -0.27869637],-0.0204313207824,-0.0204313207824,"[[ 1.87037001 -1.73299476  0.08503827  0.09095988]
 [-2.93824411  0.44600066  0.          0.        ]]","[-0.79025763 -0.01324227  1.34703875 -1.21788881  0.73322715  0.78423688
 -0.32888863  0.35865703 -0.44011077  0.33399521  0.        ]",[-0.68973309 -0.5764854 ]
45,[ 0.26324701 -0.14231731],[ 0.01997391 -0.33994135],-0.0160733200627,-0.0160733200627,"[[ 1.82916297 -1.7352375   0.08503827  0.09095988]
 [-1.18829292 -0.66657129  0.          0.        ]]","[-0.73343552 -0.01618594  1.36403807 -1.21696427  0.73322672  0.7842364
 -0.11023701  0.18849771 -0.39605514  0.29013651  0.        ]",[-0.68973309 -0.5764854 ]
46,[ 0.44708723  0.24677642],[ 0.9564617   1.44525919],-0.0112705024825,-0.0112705024825,"[[ 1.80642786 -1.76194174  0.08503827  0.09095988]
 [-1.08556615 -1.99941021  0.          0.        ]]","[-0.70181237 -0.0511478   1.37236526 -1.20500419  0.73322629  0.78423592
 -0.09740154 -0.01534974 -0.37087937  0.23107489  0.        ]",[-0.68973309 -0.5764854 ]
47,[-1.07191443 -0.63617331],[-0.75198229 -1.3021642 ],-0.012593802382,-0.012593802382,"[[ 1.82290896 -1.76180984  0.08503827  0.09095988]
 [ 2.72099251  1.99927971  0.          0.        ]]","[-0.72475407 -0.05097552  1.36640099 -1.2050665   0.73322586  0.78423544
  0.37821767  0.59621902 -0.3874108   0.24834049  0.        ]",[-0.68973309 -0.5764854 ]
48,[ 0.0937351   0.19824468],[-0.11075486 -0.37232964],-0.0148397402877,-0.0148397402877,"[[ 1.84693173 -1.76194506  0.08503827  0.09095988]
 [-0.30861805 -1.99948157  0.          0.        ]]","[ -7.58018157e-01  -5.11521035e-02   1.35700278e+00  -1.20500034e+00
   7.33225432e-01   7.84234957e-01  -3.24229217e-04  -1.53611030e-02
  -4.11943680e-01   2.72598378e-01   0.00000000e+00]",[-0.68973309 -0.5764854 ]
49,[ 0.44837874  0.67070043],[ 0.36747113  1.42043941],-0.0078544207109,-0.0078544207109,"[[ 1.8364239  -1.8163288   0.08503827  0.09095988]
 [-0.7407393  -3.43411254  0.          0.        ]]","[-0.74349406 -0.12176901  1.36121424 -1.17517329  0.733225    0.78423448
 -0.05431665 -0.23477699 -0.39839263  0.18951951  0.        ]",[-0.68973309 -0.5764854 ]
