timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
13,[ 0.13194641  0.73524278],[ 0.30101782  1.06421701],-0.0286447658156,-0.0286447658156,"[[ 2.3434383  -1.49085065 -0.01825346  0.13477976]
 [ 2.84803439 -4.28971114  0.          0.        ]]","[-1.33629737  0.2278841   0.99380943 -1.19164979 -0.16234579  1.15962201
  0.40403326 -0.39467047 -0.16740363  0.34962564  0.        ]",[-0.8286373  -0.69951588]
14,[-0.90155041 -0.33598113],[-1.26900598 -1.65217983],-0.0216560518497,-0.0216560518497,"[[ 2.4117789  -1.53606658 -0.01825346  0.13477976]
 [ 3.98225738 -0.24535194  0.          0.        ]]","[-1.40370224  0.16741525  0.9201399  -1.19827307 -0.16234573  1.15962113
  0.55378505  0.25010637 -0.23493535  0.30706535  0.        ]",[-0.8286373  -0.69951588]
15,[ 0.97214878  0.97111326],[ 1.25969583  1.23821408],-0.0177583310017,-0.0177583310017,"[[ 2.45093332 -1.58064519 -0.01825346  0.13477976]
 [-0.05340936 -4.19935189  0.          0.        ]]","[-1.44010338  0.10770506  0.87581499 -1.19968987 -0.16234568  1.15962026
  0.02095384 -0.38026497 -0.25624051  0.26365111  0.        ]",[-0.8286373  -0.69951588]
16,[-1.09310269 -0.20625968],[-0.88752451  0.11479911],-0.0139571715145,-0.0139571715145,"[[ 2.48957716 -1.62407668 -0.01825346  0.13477976]
 [ 3.9046447  -0.15724893  0.          0.        ]]","[-1.47437785  0.04955558  0.83063814 -1.19618483 -0.16234563  1.15961939
  0.54353775  0.26415253 -0.27645641  0.21999703  0.        ]",[-0.8286373  -0.69951588]
17,[ 0.18661231 -0.1982751 ],[ 0.12166341  0.1796269 ],-0.0100597867059,-0.0100597867059,"[[ 2.53165168 -1.62262358 -0.01825346  0.13477976]
 [ 0.31476443  0.30101821  0.          0.        ]]","[-1.50976894  0.05149952  0.77991473 -1.19637905 -0.16234557  1.15961852
  0.06956368  0.33721227 -0.33930844  0.2151657   0.        ]",[-0.8286373  -0.69951588]
18,[-0.1604428 -0.4513396],[-0.23515068 -1.03921742],-0.010043657772,-0.010043657772,"[[ 2.54271438 -1.60952758 -0.01825346  0.13477976]
 [ 0.78992048  1.00623193  0.          0.        ]]","[-1.51873212  0.06902546  0.7663226  -1.19789364 -0.16234552  1.15961764
  0.1322988   0.44964179 -0.3671072   0.22420539  0.        ]",[-0.8286373  -0.69951588]
19,[ 0.54713964  0.67775613],[ 1.54021362  0.16015855],-0.00878947402788,-0.00878947402788,"[[ 2.54902496 -1.6293291  -0.01825346  0.13477976]
 [-0.15572314 -2.97312268  0.          0.        ]]","[-1.52377987  0.04253011  0.75852272 -1.19543166 -0.16234546  1.15961677
  0.00744482 -0.18477253 -0.35869511  0.2058975   0.        ]",[-0.8286373  -0.69951588]
20,[-1.25576591  0.40099579],[-0.53098314  0.62441323],-0.00462611407427,-0.00462611407427,"[[ 2.58564935 -1.68184428 -0.01825346  0.13477976]
 [ 3.80500075 -2.28068344  0.          0.        ]]","[-1.55214661 -0.02756115  0.71261114 -1.18406132 -0.16234541  1.1596159
  0.53038185 -0.07437934 -0.36480686  0.15216003  0.        ]",[-0.8286373  -0.69951588]
21,[-0.74918175 -0.12919767],[-1.08821989 -0.89623714],-0.00477935135959,-0.00477935135959,"[[ 2.63990527 -1.70219474 -0.01825346  0.13477976]
 [ 1.62783366  0.23723508  0.          0.        ]]","[-1.59117367 -0.05462314  0.64267326 -1.17776875 -0.16234536  1.15961503
  0.24292875  0.32704361 -0.42267931  0.12069408  0.        ]",[-0.8286373  -0.69951588]
22,[ 1.39009106  1.05762148],[ 1.88000954  1.28874067],-0.000637105519466,-0.000637105519466,"[[ 2.63243361 -1.73309698 -0.01825346  0.13477976]
 [-2.3617417  -3.31562299  0.          0.        ]]","[-1.58601316 -0.09557419  0.65243433 -1.16620779 -0.1623453   1.15961415
 -0.28381795 -0.23937638 -0.38503886  0.09598169  0.        ]",[-0.8286373  -0.69951588]
23,[-0.59000838 -0.0771818 ],[-0.94485864  0.14333323],-0.00299245035783,-0.00299245035783,"[[ 2.62537267 -1.75902827 -0.01825346  0.13477976]
 [ 1.64233815  0.70908453  0.          0.        ]]","[-1.58107235 -0.12977993  0.6616215  -1.15464681 -0.16234525  1.15961328
  0.24484396  0.40226909 -0.35303317  0.07407032  0.        ]",[-0.8286373  -0.69951588]
24,[ 1.04590738 -0.09380837],[ 1.01481477 -0.1140491 ],-0.00153055267511,-0.00153055267511,"[[ 2.62037139 -1.73928806 -0.01825346  0.13477976]
 [-2.12988985  1.26309197  0.          0.        ]]","[-1.57753483 -0.10375481  0.66810649 -1.16359997 -0.1623452   1.15961241
 -0.25320651  0.49059246 -0.36317763  0.09319622  0.        ]",[-0.8286373  -0.69951588]
25,[-0.74800062 -0.21511163],[-0.2602281   0.19137701],-0.00133687413521,-0.00133687413521,"[[ 2.61790768 -1.71881348 -0.01825346  0.13477976]
 [ 1.87018233  0.78595483  0.          0.        ]]","[-1.57577993 -0.07666915  0.67129411 -1.17184855 -0.16234514  1.15961154
  0.27492658  0.41452389 -0.37749848  0.1121346   0.        ]",[-0.8286373  -0.69951588]
26,[-0.50845361 -0.44641769],[-0.69261233 -0.43084937],-0.00602969413372,-0.00602969413372,"[[ 2.64460506 -1.6956459  -0.01825346  0.13477976]
 [ 0.80311177  1.5283275   0.          0.        ]]","[-1.59437392 -0.04592168  0.63651109 -1.17990367 -0.16234509  1.15961067
  0.13404019  0.53287775 -0.43511491  0.12476917  0.        ]",[-0.8286373  -0.69951588]
27,[ 0.87304842  0.1071936 ],[ 0.45605012 -0.10743221],-0.00618618881777,-0.00618618881777,"[[ 2.63300686 -1.68249558 -0.01825346  0.13477976]
 [-1.95374332 -0.20750854  0.          0.        ]]","[-1.5864025  -0.02842798  0.65168533 -1.18387    -0.16234504  1.15960979
 -0.22995004  0.25613887 -0.43087599  0.13923506  0.        ]",[-0.8286373  -0.69951588]
28,[ 0.19138709  0.1734582 ],[ 0.99376163  0.59131423],-0.00367133348005,-0.00367133348005,"[[ 2.6124301  -1.69087522 -0.01825346  0.13477976]
 [-0.11007339 -0.62905148  0.          0.        ]]","[-1.57184998 -0.03957846  0.67836471 -1.18139183 -0.16234498  1.15960892
  0.0134716   0.18893354 -0.39449936  0.13791517  0.        ]",[-0.8286373  -0.69951588]
29,[-1.91423726 -0.6881392 ],[-2.59157653 -0.31651695],-0.00832304383507,-0.00832304383507,"[[ 2.64970906 -1.67984531 -0.01825346  0.13477976]
 [ 3.82484703  1.72421048  0.          0.        ]]","[-1.59782234 -0.02489911  0.62980189 -1.18461455 -0.16234493  1.15960805
  0.53300315  0.56410657 -0.45662294  0.13605461  0.        ]",[-0.8286373  -0.69951588]
30,[-0.27434066 -0.25557983],[-0.89925952 -1.1343849 ],-0.0150584872522,-0.0150584872522,"[[ 2.68573869 -1.65827175 -0.01825346  0.13477976]
 [-0.20843014  0.43742455  0.          0.        ]]","[ -1.62126474e+00   3.86206887e-03   5.81934644e-01  -1.19002463e+00
  -1.62344877e-01   1.15960718e+00   4.85107876e-04   3.58958097e-01
  -5.27349889e-01   1.38962200e-01   0.00000000e+00]",[-0.8286373  -0.69951588]
31,[ 1.84749591  1.05603957],[ 2.07153331  0.32541252],-0.00686339730676,-0.00686339730676,"[[ 2.64590829 -1.68933245 -0.01825346  0.13477976]
 [-3.7628122  -3.53026675  0.          0.        ]]","[-1.59524984 -0.03752638  0.63479855 -1.18185857 -0.16234482  1.1596063
 -0.46880385 -0.27359886 -0.44269817  0.12958859  0.        ]",[-0.8286373  -0.69951588]
32,[ 0.2797367   0.70287502],[-0.0365801  -0.25324606],-0.00340177884106,-0.00340177884106,"[[ 2.61110629 -1.74631403 -0.01825346  0.13477976]
 [ 0.26922671 -2.17241712  0.          0.        ]]","[-1.57088873 -0.11302833  0.68006924 -1.16051821 -0.16234477  1.15960543
  0.06355099 -0.05712091 -0.34449444  0.08866086  0.        ]",[-0.8286373  -0.69951588]
33,[ 0.53171456  1.09135103],[ 0.92256091  1.19412374],-0.00845020679602,-0.00845020679602,"[[ 2.61498577 -1.79939157 -0.01825346  0.13477976]
 [ 0.11921413 -3.13213827  0.          0.        ]]","[-1.57367671 -0.18267923  0.67506674 -1.13328721 -0.16234472  1.15960456
  0.04374463 -0.21012638 -0.30565281  0.03752281  0.        ]",[-0.8286373  -0.69951588]
34,[-1.53483725 -0.0774015 ],[-2.38062333 -0.69521526],-0.00768628810857,-0.00768628810857,"[[ 2.65397816 -1.8216886  -0.01825346  0.13477976]
 [ 3.76788089  0.88904782  0.          0.        ]]","[-1.60067699 -0.21169463  0.62417534 -1.11975028 -0.16234466  1.15960369
  0.52548251  0.43095961 -0.33847357  0.00950073  0.        ]",[-0.8286373  -0.69951588]
35,[ 0.33758116  0.80162078],[-1.10038239  0.15191281],-0.00788526620504,-0.00788526620504,"[[ 2.68887884 -1.83169858 -0.01825346  0.13477976]
 [-0.26438243 -1.88082751  0.          0.        ]]","[-1.6232206  -0.22466778  0.57771998 -1.11327174 -0.16234461  1.15960281
 -0.00690245 -0.01063377 -0.37532275 -0.00724314  0.        ]",[-0.8286373  -0.69951588]
36,[ 2.05447459  1.01126218],[ 2.40924032  0.61800279],-0.0128251227815,-0.0128251227815,"[[ 2.64393025 -1.86290172 -0.01825346  0.13477976]
 [-4.21732026 -1.24161032  0.          0.        ]]","[-1.59389674 -0.26487982  0.63739374 -1.09149334 -0.16234456  1.15960194
 -0.52881391  0.09127482 -0.29244157 -0.02957773  0.        ]",[-0.8286373  -0.69951588]
37,[ 0.49816865  0.20368515],[ 0.60947767 -0.28925898],-0.0168067244688,-0.0168067244688,"[[ 2.60013118 -1.8629394  -0.01825346  0.13477976]
 [-0.17604168  1.22959614  0.          0.        ]]","[-1.56288746 -0.26492806  0.69415725 -1.09146483 -0.1623445   1.15960107
  0.00476164  0.48525233 -0.23670574 -0.02564605  0.        ]",[-0.8286373  -0.69951588]
38,[-0.6091845  0.3294605],[-0.81471862  0.35116033],-0.0133796994082,-0.0133796994082,"[[ 2.62085048 -1.850086   -0.01825346  0.13477976]
 [ 2.23992166  0.05964592  0.          0.        ]]","[-1.5778498  -0.24840698  0.66748198 -1.10072599 -0.16234445  1.1596002
  0.32374458  0.29873021 -0.27299143 -0.01389428  0.        ]",[-0.8286373  -0.69951588]
39,[ 0.66454685  0.07054655],[ 0.92486287 -0.3921892 ],-0.0106416115317,-0.0106416115317,"[[ 2.63284807 -1.83495032 -0.01825346  0.13477976]
 [-1.02926816  1.44928825  0.          0.        ]]","[ -1.58627066e+00  -2.28874373e-01   6.51888913e-01  -1.11111104e+00
  -1.62344395e-01   1.15959932e+00  -1.07891262e-01   5.20277005e-01
  -3.00373406e-01  -6.09628786e-05   0.00000000e+00]",[-0.8286373  -0.69951588]
40,[-0.9436301   0.23942147],[-0.15204145  0.38417877],-0.00797817164581,-0.00797817164581,"[[ 2.64919717 -1.82183754 -0.01825346  0.13477976]
 [ 2.65191132 -0.13273354  0.          0.        ]]","[-1.59745756 -0.21188736  0.63047229 -1.11965099 -0.16234434  1.15959845
  0.37814022  0.2680593  -0.33215479  0.01024633  0.        ]",[-0.8286373  -0.69951588]
41,[-1.0215385  -0.19552515],[-0.56766155 -0.17634047],-0.00686324047026,-0.00686324047026,"[[ 2.69566907 -1.80920223 -0.01825346  0.13477976]
 [ 1.99745399  1.39118386  0.          0.        ]]","[-1.62741543 -0.19546473  0.56858569 -1.12747711 -0.16234429  1.15959758
  0.29173111  0.51101335 -0.40327855  0.01168105  0.        ]",[-0.8286373  -0.69951588]
42,[-0.06723928  0.02314512],[-0.07872506  0.77477353],-0.00838060802931,-0.00838060802931,"[[ 2.71267945 -1.78865764 -0.01825346  0.13477976]
 [-0.28879093  0.66569062  0.          0.        ]]","[-1.63768855 -0.16865547  0.54557803 -1.13935533 -0.16234424  1.15959671
 -0.01012538  0.39534964 -0.44354004  0.02477601  0.        ]",[-0.8286373  -0.69951588]
43,[-0.18900993 -0.86740303],[-0.02688908 -1.84315962],-0.00944337764988,-0.00944337764988,"[[ 2.70383073 -1.74469559 -0.01825346  0.13477976]
 [-0.59507008  3.72033482  0.          0.        ]]","[-1.63238824 -0.11089206  0.557569   -1.16122852 -0.16234418  1.15959584
 -0.05056389  0.8823435  -0.47140408  0.06463414  0.        ]",[-0.8286373  -0.69951588]
44,[ 0.1016863   0.09796549],[ 0.57567676  0.8605075 ],-0.0105158434458,-0.0105158434458,"[[ 2.69098513 -1.71075559 -0.01825346  0.13477976]
 [-0.68916647 -0.31289263  0.          0.        ]]","[-1.62451488 -0.06598478  0.57488782 -1.1747885  -0.16234413  1.15959496
 -0.06298758  0.2393359  -0.48523367  0.09670013  0.        ]",[-0.8286373  -0.69951588]
45,[-1.27701128 -0.97685939],[-0.51235676 -1.49238891],-0.0144286619811,-0.0144286619811,"[[ 2.70019384 -1.68276844 -0.01825346  0.13477976]
 [ 1.60238336  3.10023226  0.          0.        ]]","[-1.6301774  -0.02878972  0.56248267 -1.18377685 -0.16234407  1.15959409
  0.23956955  0.78348175 -0.5240927   0.11461536  0.        ]",[-0.8286373  -0.69951588]
46,[-0.16217265  0.08356406],[-0.21602892 -0.02204763],-0.0181117633608,-0.0181117633608,"[[ 2.71158368 -1.66110431 -0.01825346  0.13477976]
 [-0.45652326 -0.92041994  0.          0.        ]]","[ -1.63703026e+00   8.40413736e-05   5.47064645e-01  -1.18936825e+00
  -1.62344021e-01   1.15959322e+00  -3.22714510e-02   1.42478762e-01
  -5.60694570e-01   1.25346725e-01   0.00000000e+00]",[-0.8286373  -0.69951588]
47,[ 0.3435303   0.21354939],[ 1.04083165  0.78875274],-0.0138679648101,-0.0138679648101,"[[ 2.69396549 -1.68020447 -0.01825346  0.13477976]
 [-1.30248113 -0.98936687  0.          0.        ]]","[-1.62635435 -0.02537589  0.57087832 -1.18449914 -0.16234397  1.15959235
 -0.14396472  0.13148667 -0.51793648  0.11915487  0.        ]",[-0.8286373  -0.69951588]
48,[-1.76459146 -0.8283549 ],[-2.23019846 -0.79607129],-0.0168725471217,-0.0168725471217,"[[ 2.70787937 -1.66846571 -0.01825346  0.13477976]
 [ 2.68058927  2.15277552  0.          0.        ]]","[-1.63481546 -0.0097342   0.55208744 -1.18760009 -0.16234391  1.15959147
  0.38192716  0.63243093 -0.54838541  0.12177828  0.        ]",[-0.8286373  -0.69951588]
49,[ 0.18390813  0.14330529],[ 0.91985048  0.30300512],-0.019755725928,-0.019755725928,"[[ 2.72125429 -1.65745776 -0.01825346  0.13477976]
 [-1.32972656 -1.04133989  0.          0.        ]]","[-1.6427126   0.00495009  0.5339099  -1.19018936 -0.16234386  1.1595906
 -0.14756223  0.12320031 -0.57768003  0.12325089  0.        ]",[-0.8286373  -0.69951588]
