timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
10,[ 1.09979486  0.84388369],[ 0.27068045  0.41548153],-0.0422258258797,-0.0422258258797,"[[ 1.40362484 -0.6110473   0.05210515  0.17065788]
 [ 2.65375178 -9.6311436   0.          0.        ]]","[-0.16266572  1.39762654  1.38841506 -0.26735141  0.44480878  1.4707711
  0.36100893 -1.10822639 -0.00335859  0.16484107  0.        ]",[-0.55255401 -0.4211196 ]
11,[ 0.84132338  0.89237946],[ 0.95344414  0.304548  ],-0.0437251269521,-0.0437251269521,"[[ 1.46691062 -0.78525411  0.05210515  0.17065788]
 [ 3.67147074 -7.79564538  0.          0.        ]]","[-0.25323415  1.24930453  1.40132355 -0.60300803  0.44480853  1.47076893
  0.47961658 -0.84111759  0.01459554  0.07344862  0.        ]",[-0.55255401 -0.4211196 ]
12,[-0.58881223  0.74468726],[-0.44099696  0.5746432 ],-0.0350464691354,-0.0350464691354,"[[ 1.57745565 -0.92753044  0.05210515  0.17065788]
 [ 7.37078198 -6.4364744   0.          0.        ]]","[-0.41265638  1.10687406  1.40942948 -0.83756603  0.44480828  1.47076676
  0.91074446 -0.64332583 -0.06804058  0.04875632  0.        ]",[-0.55255401 -0.4211196 ]
13,[-0.65321022  0.50818998],[-0.87222777  1.84397919],-0.0205994318523,-0.0205994318523,"[[ 1.70589606 -1.03214483  0.05210515  0.17065788]
 [ 5.47954152 -4.03299578  0.          0.        ]]","[-0.59760682  0.99171564  1.39570085 -0.98429019  0.44480803  1.4707646
  0.69033322 -0.29356292 -0.20223196  0.06172437  0.        ]",[-0.55255401 -0.4211196 ]
14,[-0.1725679  -0.17061523],[-0.39828857  0.38678558],-0.0108311296942,-0.0108311296942,"[[ 1.77976178 -1.0722651   0.05210515  0.17065788]
 [ 1.91887133  0.00747911  0.          0.        ]]","[-0.70271314  0.94550634  1.37660853 -1.03436744  0.44480779  1.47076243
  0.27536194  0.29442147 -0.29196819  0.07957653  0.        ]",[-0.55255401 -0.4211196 ]
15,[ 0.05242285 -0.47743124],[ 0.10555198 -1.31197489],-0.00596775365252,-0.00596775365252,"[[ 1.80194218 -1.0567463   0.05210515  0.17065788]
 [ 0.30454471  1.53929298  0.          0.        ]]","[-0.73398092  0.96350438  1.36929551 -1.01541375  0.44480754  1.47076026
  0.08722337  0.51733636 -0.33774216  0.10882487  0.        ]",[-0.55255401 -0.4211196 ]
16,[ 0.17710578  0.38326663],[ 0.63493225  0.38244116],-0.00489067592476,-0.00489067592476,"[[ 1.81217409 -1.06599519  0.05210515  0.17065788]
 [ 0.71726792 -2.45088292  0.          0.        ]]","[-0.74835064  0.95279519  1.36567704 -1.02677209  0.44480729  1.47075809
  0.13532334 -0.0633289  -0.34768632  0.10705085  0.        ]",[-0.55255401 -0.4211196 ]
17,[-0.7957179  -0.01827896],[-0.23522385 -0.48839736],-0.000772339651216,-0.000772339651216,"[[ 1.8515794  -1.09933921  0.05210515  0.17065788]
 [ 3.2149583  -0.88871444  0.          0.        ]]","[-0.803342    0.91373994  1.35031633 -1.06615141  0.44480704  1.47075593
  0.4264118   0.16400371 -0.38731485  0.1011123   0.        ]",[-0.55255401 -0.4211196 ]
18,[-0.52397054  0.50163829],[-0.74882506 -0.20535786],-0.00599942981884,-0.00599942981884,"[[ 1.9059074  -1.13633693  0.05210515  0.17065788]
 [ 2.22114454 -2.8046778   0.          0.        ]]","[-0.87812196  0.8696235   1.32545094 -1.10692467  0.44480679  1.47075376
  0.31058942 -0.11481463 -0.44776597  0.09816057  0.        ]",[-0.55255401 -0.4211196 ]
19,[ 0.525985    0.93689328],[ 0.67952871  1.1956833 ],-0.00552935255485,-0.00552935255485,"[[ 1.92016231 -1.20002389  0.05210515  0.17065788]
 [-0.78566958 -3.56150766  0.          0.        ]]","[-0.89751934  0.79192818  1.31822516 -1.1697587   0.44480655  1.47075159
 -0.03983442 -0.22495137 -0.42596952  0.04812668  0.        ]",[-0.55255401 -0.4211196 ]
20,[-0.53223735 -0.00697041],[-1.00678616  0.03083544],-0.00700838034243,-0.00700838034243,"[[ 1.93157313 -1.23082544  0.05210515  0.17065788]
 [ 1.91777126  0.46793109  0.          0.        ]]","[-0.91297422  0.75363257  1.3122329  -1.19674661  0.4448063   1.47074943
  0.27523334  0.36142847 -0.42293016  0.02558369  0.        ]",[-0.55255401 -0.4211196 ]
21,[ 0.61590642  0.13107705],[ 0.06946691 -0.61122735],-0.0065758265251,-0.0065758265251,"[[ 1.92984561 -1.22032487  0.05210515  0.17065788]
 [-2.0772117   0.5817448   0.          0.        ]]","[-0.91063778  0.76673615  1.31315    -1.18779616  0.44480605  1.47074726
 -0.19035524  0.3779909  -0.42730057  0.03451016  0.        ]",[-0.55255401 -0.4211196 ]
22,[ 0.90860671  0.69045669],[ 0.95697696  1.41908822],-0.00910328188973,-0.00910328188973,"[[ 1.89147764 -1.2330889   0.05210515  0.17065788]
 [-1.76065052 -1.85004318  0.          0.        ]]","[ -8.58384574e-01   7.50800340e-01   1.33246175e+00  -1.19863868e+00
   4.44805801e-01   1.47074509e+00  -1.53462053e-01   2.41070958e-02
  -3.60536664e-01   7.77253353e-05   0.00000000e+00]",[-0.55255401 -0.4211196 ]
23,[-0.50445604 -0.35806406],[-0.76889571 -0.05884166],-0.00844841249615,-0.00844841249615,"[[ 1.89459829 -1.23000369  0.05210515  0.17065788]
 [ 2.05999016  2.14525192  0.          0.        ]]","[-0.8626599   0.75465818  1.33096762 -1.19605165  0.44480555  1.47074292
  0.29180844  0.60551876 -0.36715563  0.00495972  0.        ]",[-0.55255401 -0.4211196 ]
24,[ 0.26802966 -0.25566584],[ 0.55584462  1.45826891],-0.0044622852544,-0.0044622852544,"[[ 1.90486299 -1.18985472  0.05210515  0.17065788]
 [-1.02323288  1.87055992  0.          0.        ]]","[-0.87669246  0.80447022  1.32595868 -1.16035124  0.4448053   1.47074076
 -0.06752113  0.56554407 -0.40909714  0.04910379  0.        ]",[-0.55255401 -0.4211196 ]
25,[-0.82981747 -1.36015105],[ 0.01080619 -1.09822182],-0.00820806290513,-0.00820806290513,"[[ 1.90665857 -1.11309295  0.05210515  0.17065788]
 [ 1.19535173  5.79254309  0.          0.        ]]","[-0.87914144  0.89742843  1.32506562 -1.08166071  0.44480506  1.47073859
  0.19104051  1.1362866  -0.46569016  0.1188006   0.        ]",[-0.55255401 -0.4211196 ]
26,[-0.91209823 -0.638897  ],[-0.84633808 -0.83473239],-0.0202381890517,-0.0202381890517,"[[ 1.93076732 -1.03812055  0.05210515  0.17065788]
 [ 1.2154889   1.71827533  0.          0.        ]]","[-0.91188055  0.98489187  1.31265183 -0.99195676  0.44480481  1.47073642
  0.19338728  0.54338151 -0.56254436  0.19065462  0.        ]",[-0.55255401 -0.4211196 ]
27,[ 0.3471542   0.23537678],[-0.0161959 -0.9113083],-0.0186549819438,-0.0186549819438,"[[ 1.92124654 -1.03724886  0.05210515  0.17065788]
 [-2.15634236 -1.61998239  0.          0.        ]]","[-0.89898477  0.98588657  1.31765037 -0.99084016  0.44480456  1.47073426
 -0.19957817  0.05758387 -0.54738465  0.18765126  0.        ]",[-0.55255401 -0.4211196 ]
28,[ 1.00862098  1.16185522],[ 1.52559568  1.25446369],-0.00382617382068,-0.00382617382068,"[[ 1.87791397 -1.10553079  0.05210515  0.17065788]
 [-2.17688343 -5.19629141  0.          0.        ]]","[-0.83974378  0.90640565  1.33877582 -1.07317757  0.44480431  1.47073209
 -0.20197201 -0.46285597 -0.42504571  0.11052233  0.        ]",[-0.55255401 -0.4211196 ]
29,[-0.29593605  0.23359081],[-0.66292883  0.74647881],-0.00424799240815,-0.00424799240815,"[[ 1.87449717 -1.16870712  0.05210515  0.17065788]
 [ 1.82194897 -1.13486615  0.          0.        ]]","[-0.83503565  0.83038947  1.34032551 -1.14002329  0.44480406  1.47072992
  0.26406683  0.12818052 -0.37604486  0.05111754  0.        ]",[-0.55255401 -0.4211196 ]
30,[ 0.24054711 -0.31164908],[ 0.60980247 -1.08599624],-0.00280762257304,-0.00280762257304,"[[ 1.8842479  -1.16151614  0.05210515  0.17065788]
 [-0.83801653  1.84403338  0.          0.        ]]","[-0.84845544  0.83915139  1.33585193 -1.13287498  0.44480382  1.47072776
 -0.04593567  0.561683   -0.39610022  0.06356924  0.        ]",[-0.55255401 -0.4211196 ]
31,[-0.24472982  0.45206636],[-0.63171512 -0.81318077],-0.00303471122755,-0.00303471122755,"[[ 1.89187395 -1.16473591  0.05210515  0.17065788]
 [ 1.59252506 -2.15268756  0.          0.        ]]","[-0.85892147  0.83523061  1.33225757 -1.13608869  0.44480357  1.47072559
  0.23732893 -0.01993794 -0.40582188  0.06498025  0.        ]",[-0.55255401 -0.4211196 ]
32,[ 0.87227654  1.40268779],[ 0.83552022  2.289869  ],-0.00905943329703,-0.00905943329703,"[[ 1.89833625 -1.23966149  0.05210515  0.17065788]
 [-0.93791928 -5.32929314  0.          0.        ]]","[-0.8677695   0.74255958  1.32914624 -1.20405996  0.44480332  1.47072342
 -0.05757894 -0.48221192 -0.3667845  -0.00207644  0.        ]",[-0.55255401 -0.4211196 ]
33,[-0.28258067  0.52273834],[-1.32755634  1.44644832],-0.0144456590183,-0.0144456590183,"[[ 1.91292605 -1.30546877  0.05210515  0.17065788]
 [ 2.38588632 -1.26496662  0.          0.        ]]","[-0.88767446  0.65915306  1.32190463 -1.25274666  0.44480307  1.47072125
  0.3297904   0.10924773 -0.3485348  -0.05825518  0.        ]",[-0.55255401 -0.4211196 ]
34,[ 0.57962143 -0.19663334],[ 0.15329629 -0.36593486],-0.0121994444434,-0.0121994444434,"[[ 1.92045779 -1.29077974  0.05210515  0.17065788]
 [-1.61936847  2.72058443  0.          0.        ]]","[-0.89790958  0.67791331  1.31804686 -1.24278272  0.44480282  1.47071909
 -0.13699803  0.68924346 -0.36836691 -0.03882808  0.        ]",[-0.55255401 -0.4211196 ]
35,[ 0.50314474  0.02350473],[ 0.31805776 -0.39080874],-0.0107151081311,-0.0107151081311,"[[ 1.89448176 -1.25144769  0.05210515  0.17065788]
 [-0.98036374  1.21762796  0.          0.        ]]","[-0.86249172  0.7277469   1.33100309 -1.21354035  0.44480257  1.47071692
 -0.06252579  0.47052582 -0.3536583  -0.01601458  0.        ]",[-0.55255401 -0.4211196 ]
36,[ 0.22913146  0.2906062 ],[ 0.58791706 -0.11940011],-0.0105924304331,-0.0105924304331,"[[ 1.88770052 -1.24286606  0.05210515  0.17065788]
 [ 0.29797981 -0.3542265   0.          0.        ]]","[-0.8531931   0.73853645  1.33422547 -1.20666586  0.44480233  1.47071475
  0.0864576   0.24178188 -0.34877009 -0.0118585   0.        ]",[-0.55255401 -0.4211196 ]
37,[-0.52769083  0.29888779],[-1.23783754  0.24237553],-0.00897399369487,-0.00897399369487,"[[ 1.91694376 -1.25462929  0.05210515  0.17065788]
 [ 2.61861807 -0.82053481  0.          0.        ]]","[-0.89313523  0.72373765  1.31985088 -1.21604102  0.44480208  1.47071259
  0.3569143   0.17392234 -0.38537824 -0.0054402   0.        ]",[-0.55255401 -0.4211196 ]
38,[ 0.54968405  0.28182703],[ 0.77322338 -0.45047258],-0.00892127627736,-0.00892127627736,"[[ 1.92909157 -1.26123824  0.05210515  0.17065788]
 [-1.39048685  0.15637653  0.          0.        ]]","[-0.9096057   0.71539783  1.31352078 -1.22116242  0.44480183  1.47071042
 -0.11032369  0.31608714 -0.39952653 -0.00475614  0.        ]",[-0.55255401 -0.4211196 ]
39,[-0.21990091  0.56017274],[ 0.15212412  1.03946475],-0.0100113324979,-0.0100113324979,"[[ 1.93226103 -1.2760454   0.05210515  0.17065788]
 [ 1.69715187 -1.63113108  0.          0.        ]]","[-0.9138902   0.69664986  1.31183361 -1.23225783  0.44480158  1.47070825
  0.24952283  0.05596007 -0.3949255  -0.01729779  0.        ]",[-0.55255401 -0.4211196 ]
40,[-0.8377077  -0.36216617],[-0.83718003 -0.78129121],-0.0103981867037,-0.0103981867037,"[[ 1.97189754 -1.26861736  0.05210515  0.17065788]
 [ 2.26459751  2.36063319  0.          0.        ]]","[-0.96703273  0.70606489  1.2895609  -1.22675554  0.44480133  1.47070609
  0.31565524  0.63686141 -0.4594543   0.01120671  0.        ]",[-0.55255401 -0.4211196 ]
41,[ 0.25330782  0.43699604],[ 0.2676265  -0.05544609],-0.0117406558103,-0.0117406558103,"[[ 1.9835091  -1.25290451  0.05210515  0.17065788]
 [-1.09224858 -0.7788878   0.          0.        ]]","[-0.98243616  0.72590908  1.28261973 -1.21468119  0.44480108  1.47070392
 -0.07556628  0.1799822  -0.48780685  0.0314338   0.        ]",[-0.55255401 -0.4211196 ]
42,[ 0.04457819  0.47266942],[ 0.57728282  0.48800565],-0.0104685665557,-0.0104685665557,"[[ 1.97250679 -1.27053286  0.05210515  0.17065788]
 [-0.01158006 -0.98326573  0.          0.        ]]","[-0.96784112  0.70363793  1.28919825 -1.22818393  0.44480084  1.47070175
  0.0503796   0.15024    -0.45911988  0.00973009  0.        ]",[-0.55255401 -0.4211196 ]
43,[-0.85225946 -0.06434733],[-0.83333946  0.43337632],-0.0127649787898,-0.0127649787898,"[[ 1.99519255 -1.27062081  0.05210515  0.17065788]
 [ 2.2725471   0.96797319  0.          0.        ]]","[-0.99785519  0.70352601  1.27544579 -1.228248    0.44480059  1.47069958
  0.31658187  0.43419426 -0.49358356  0.02055426  0.        ]",[-0.55255401 -0.4211196 ]
44,[-0.12691599 -0.35931695],[ 0.35697657 -0.17468839],-0.0159460521429,-0.0159460521429,"[[ 2.00710244 -1.23422846  0.05210515  0.17065788]
 [-1.07041374  2.66560305  0.          0.        ]]","[-1.01349036  0.74936116  1.26794116 -1.19955932  0.44480034  1.47069742
 -0.07302192  0.68124188 -0.53735562  0.05852044  0.        ]",[-0.55255401 -0.4211196 ]
45,[-0.59106463 -0.35753894],[-0.47633009 -0.04822099],-0.0180166000523,-0.0180166000523,"[[ 2.00008098 -1.18838942  0.05210515  0.17065788]
 [ 0.36348585  1.92078173  0.          0.        ]]","[-1.0042815   0.80626147  1.2723866  -1.15894951  0.44480009  1.47069525
  0.09409128  0.57285116 -0.55969264  0.09533268  0.        ]",[-0.55255401 -0.4211196 ]
46,[-0.06418648 -0.29165366],[-0.30679798 -0.54302013],-0.0190695279151,-0.0190695279151,"[[ 1.9883682  -1.15226618  0.05210515  0.17065788]
 [-1.52845331  1.6923054   0.          0.        ]]","[-0.98885474  0.85037469  1.27965248 -1.12348404  0.44479984  1.47069308
 -0.12640404  0.53960173 -0.56811316  0.12110959  0.        ]",[-0.55255401 -0.4211196 ]
47,[ 0.5911566   0.22255307],[ 1.0721976  -0.74108018],-0.0126699393226,-0.0126699393226,"[[ 1.94592828 -1.14032599  0.05210515  0.17065788]
 [-2.7116014  -0.49100716  0.          0.        ]]","[-0.93230254  0.86480357  1.30439044 -1.11109792  0.4447996   1.47069092
 -0.26429355  0.22187414 -0.50882762  0.11386742  0.        ]",[-0.55255401 -0.4211196 ]
48,[-0.21466643  0.76086169],[ 0.30896045  0.80337854],-0.00739237703661,-0.00739237703661,"[[ 1.93194263 -1.1795005   0.05210515  0.17065788]
 [ 1.29968056 -3.41668846  0.          0.        ]]","[-0.91345196  0.81717676  1.3119892  -1.15050022  0.44479935  1.47068875
  0.20320021 -0.20388696 -0.45841329  0.07297213  0.        ]",[-0.55255401 -0.4211196 ]
49,[-0.87716883  0.06060246],[-0.0491031   0.99856257],-0.0112851270604,-0.0112851270604,"[[ 1.9699363  -1.21524198  0.05210515  0.17065788]
 [ 2.49571483 -0.16828042  0.          0.        ]]","[-0.96441535  0.77304472  1.29070022 -1.18333434  0.4447991   1.47068658
  0.34259161  0.26883928 -0.49282868  0.05921515  0.        ]",[-0.55255401 -0.4211196 ]
