timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
19,[ 0.45867512 -0.16238299],[ 0.17072294 -0.9069618 ],-0.084895713446,-0.084895713446,"[[  3.15346036  -1.67212691  -0.10531593   0.19190523]
 [ -6.9419958   11.28073551   0.           0.        ]]","[-1.88971906  0.29776918 -0.1381784  -1.46685284 -0.91956307  1.65447778
 -0.68874326  1.88002256 -0.25627562 -0.77092161  0.        ]",[-0.3885006  -0.27590001]
20,[ 0.56297994  0.09038839],[ 0.62101405  0.31059972],-0.0707689783204,-0.0707689783204,"[[ 3.02278556 -1.48478404 -0.10531593  0.19190523]
 [-6.12817725  7.46625152  0.          0.        ]]","[-1.8795557   0.5466054   0.06002762 -1.47049012 -0.91956211  1.65447427
 -0.60033257  1.34590743 -0.30519955 -0.63223408  0.        ]",[-0.3885006  -0.27590001]
21,[ 0.06191581 -0.51648402],[-1.40938749 -1.46769497],-0.0607218385956,-0.0607218385956,"[[ 2.92609493 -1.32460665 -0.10531593  0.19190523]
 [-3.54954478  8.54785136  0.          0.        ]]","[-1.85614378  0.7565197   0.2048964  -1.4032794  -0.91956115  1.65447076
 -0.32019921  1.49735275 -0.35278625 -0.53367306  0.        ]",[-0.3885006  -0.27590001]
22,[ 1.15417695  0.18744972],[ 1.42523028  0.82030921],-0.0503224663708,-0.0503224663708,"[[ 2.81611633 -1.19506522 -0.10531593  0.19190523]
 [-7.43528358  4.42009156  0.          0.        ]]","[-1.81338573  0.92045902  0.36590891 -1.30265352 -0.91956019  1.65446725
 -0.74233116  0.91937387 -0.34586745 -0.42515067  0.        ]",[-0.3885006  -0.27590001]
23,[ 0.36909389 -0.85393631],[-0.6849745  -0.99268684],-0.0408806774791,-0.0408806774791,"[[ 2.70858064 -1.07496141 -0.10531593  0.19190523]
 [-3.33202957  7.57971534  0.          0.        ]]","[-1.75545922  1.06520422  0.51767968 -1.17393234 -0.91955922  1.65446374
 -0.2965682   1.36178911 -0.3227669  -0.32275227  0.        ]",[-0.3885006  -0.27590001]
24,[ 1.17397952 -0.1982812 ],[ 2.2795326  -0.88517318],-0.0335665663515,-0.0335665663515,"[[ 2.61542073 -0.96430185 -0.10531593  0.19190523]
 [-5.97510854  3.49985938  0.          0.        ]]","[-1.6929079   1.19054243  0.64326523 -1.02678606 -0.91955826  1.65446023
 -0.58370251  0.79051828 -0.30177519 -0.23883603  0.        ]",[-0.3885006  -0.27590001]
25,[ 0.73336411  0.07106635],[ 1.56957571  0.25164039],-0.0315615964116,-0.0315615964116,"[[ 2.53681352 -0.93017732 -0.10531593  0.19190523]
 [-1.89921226 -0.07550979  0.          0.        ]]","[-1.63161137  1.2273895   0.74412507 -0.97616568 -0.9195573   1.65445672
 -0.1409113   0.28988722 -0.22114844 -0.16731246  0.        ]",[-0.3885006  -0.27590001]
26,[-0.05578431 -0.30770704],[-0.812216   0.1054609],-0.0309832290387,-0.0309832290387,"[[ 2.53890063 -0.92168744 -0.10531593  0.19190523]
 [ 2.09461951  0.92117919  0.          0.        ]]","[-1.63333272  1.23641322  0.74151274 -0.96320024 -0.91955633  1.65445321
  0.29296469  0.42944554 -0.23247959 -0.16958127  0.        ]",[-0.3885006  -0.27590001]
27,[ 0.47442877 -0.21464868],[ 0.79553271  0.59371502],-0.0297317077019,-0.0297317077019,"[[ 2.54813322 -0.89924711 -0.10531593  0.19190523]
 [-1.16051241  1.32151661  0.          0.        ]]","[-1.64089613  1.25998666  0.7299142  -0.92823213 -0.91955537  1.65444971
 -0.06066181  0.48550136 -0.26793947 -0.17973267  0.        ]",[-0.3885006  -0.27590001]
28,[-0.34195757 -0.82749736],[-0.18348395 -0.5095527 ],-0.0285824588755,-0.0285824588755,"[[ 2.55672608 -0.84950208 -0.10531593  0.19190523]
 [ 2.00921652  3.6452421   0.          0.        ]]","[-1.64784278  1.3107428   0.71905418 -0.84717283 -0.91955441  1.6544462
  0.28368685  0.8108741  -0.32864365 -0.19418409  0.        ]",[-0.3885006  -0.27590001]
29,[-0.23721296 -0.39294606],[-0.18560041 -0.63792108],-0.0323461208714,-0.0323461208714,"[[ 2.58923408 -0.79756221 -0.10531593  0.19190523]
 [ 1.24414571  1.55570799  0.          0.        ]]","[-1.67331746  1.36141715  0.67741709 -0.7575036  -0.91955344  1.65444269
  0.20057194  0.51829219 -0.42516166 -0.23955953  0.        ]",[-0.3885006  -0.27590001]
30,[-0.07493615  0.09713072],[-0.75204628 -0.86809956],-0.0349219622951,-0.0349219622951,"[[ 2.60651077 -0.7920978  -0.10531593  0.19190523]
 [ 0.48604953 -1.00074828  0.          0.        ]]","[-1.68632326  1.36660305  0.65494261 -0.74777982 -0.91955248  1.65443918
  0.11821472  0.16033087 -0.45464953 -0.26078636  0.        ]",[-0.3885006  -0.27590001]
31,[ 0.71865517  0.82630682],[ 0.29604656  2.00907375],-0.0308101505093,-0.0308101505093,"[[ 2.58629301 -0.84639201 -0.10531593  0.19190523]
 [-2.49792941 -4.41729101  0.          0.        ]]","[-1.67105861  1.31383889  0.68121829 -0.84194401 -0.91955152  1.65443567
 -0.20595526 -0.31806184 -0.37431516 -0.22558477  0.        ]",[-0.3885006  -0.27590001]
32,[ 0.54536599  0.07470605],[ 0.90872135  0.68930536],-0.0295196315623,-0.0295196315623,"[[ 2.54856882 -0.89413622 -0.10531593  0.19190523]
 [-1.27851517 -0.37061593  0.          0.        ]]","[-1.64123292  1.26528798  0.72936236 -0.9201237  -0.91955055  1.65443216
 -0.07348181  0.24856392 -0.27349946 -0.18059515  0.        ]",[-0.3885006  -0.27590001]
33,[-0.3073951  -0.59293318],[-0.32478876 -0.32235236],-0.0291342544861,-0.0291342544861,"[[ 2.5593172  -0.87410148 -0.10531593  0.19190523]
 [ 2.34128712  2.36497683  0.          0.        ]]","[-1.64990325  1.28589615  0.71576453 -0.88785577 -0.91954959  1.65442866
  0.31976238  0.63160839 -0.3086226  -0.19328692  0.        ]",[-0.3885006  -0.27590001]
34,[-0.13819075 -0.26742989],[-0.70336708 -0.14738978],-0.0315545747744,-0.0315545747744,"[[ 2.59278904 -0.84007378 -0.10531593  0.19190523]
 [ 1.01033977  1.04219959  0.          0.        ]]","[-1.67600685  1.32010956  0.67280901 -0.83126643 -0.91954863  1.65442515
  0.17517211  0.44638924 -0.38961157 -0.23383393  0.        ]",[-0.3885006  -0.27590001]
35,[ 0.4090153  -0.03831653],[ 0.49644324  0.87505938],-0.0310218548824,-0.0310218548824,"[[ 2.58487623 -0.82528333 -0.10531593  0.19190523]
 [-1.79228411  0.43885491  0.          0.        ]]","[-1.66995597  1.33466131  0.68304508 -0.80598208 -0.91954767  1.65442164
 -0.12929674  0.36190701 -0.39252442 -0.22832206  0.        ]",[-0.3885006  -0.27590001]
36,[-0.11618859 -0.78803587],[-0.32963715 -0.92579704],-0.0303880571648,-0.0303880571648,"[[ 2.56908194 -0.78183557 -0.10531593  0.19190523]
 [ 0.20618556  3.89440269  0.          0.        ]]","[-1.65765084  1.37625849  0.7033262  -0.72936904 -0.9195467   1.65441813
  0.08781127  0.8457618  -0.41139026 -0.22083386  0.        ]",[-0.3885006  -0.27590001]
37,[ 0.2739619  -0.09522481],[-0.35876855 -0.51257248],-0.0307859255121,-0.0307859255121,"[[ 2.56009182 -0.74149669 -0.10531593  0.19190523]
 [-1.10083387  0.15195822  0.          0.        ]]","[-1.65050878  1.41328554  0.71477854 -0.65521041 -0.91954574  1.65441462
 -0.05417965  0.32173381 -0.43682508 -0.22126835  0.        ]",[-0.3885006  -0.27590001]
38,[ 0.72951269  0.28431538],[ 0.46708059  0.11514026],-0.0261983579915,-0.0261983579915,"[[ 2.52405898 -0.75884638 -0.10531593  0.19190523]
 [-2.49780916 -1.8801544   0.          0.        ]]","[-1.620913    1.39754904  0.75999539 -0.68745442 -0.91954478  1.65441111
 -0.20594312  0.03719142 -0.36805231 -0.17722302  0.        ]",[-0.3885006  -0.27590001]
39,[ 0.51382929  0.08719495],[ 1.02919053 -0.64282594],-0.0251169027574,-0.0251169027574,"[[ 2.49313758 -0.79150785 -0.10531593  0.19190523]
 [-0.60063922 -1.38763335  0.          0.        ]]","[ -1.59428537e+00   1.36714220e+00   7.97889027e-01  -7.46720214e-01
  -9.19543813e-01   1.65440761e+00   1.60369394e-04   1.06155642e-01
  -2.90675570e-01  -1.39748348e-01   0.00000000e+00]",[-0.3885006  -0.27590001]
40,[-0.24223429  0.35714772],[-0.70466548 -0.94763473],-0.0273219619512,-0.0273219619512,"[[ 2.52094791 -0.84453576 -0.10531593  0.19190523]
 [ 3.36846759 -3.90674606  0.          0.        ]]","[-1.61827863  1.31566746  0.76384527 -0.83880919 -0.91954285  1.6544041
  0.43135352 -0.24657816 -0.28087651 -0.15950242  0.        ]",[-0.3885006  -0.27590001]
41,[ 0.47448736  1.16623998],[-0.31671794  2.10623134],-0.0327469744319,-0.0327469744319,"[[ 2.5596871  -0.95953302 -0.10531593  0.19190523]
 [ 0.51488374 -7.58075379  0.          0.        ]]","[-1.65017164  1.19571222  0.71528979 -1.0198437  -0.91954189  1.65440059
  0.12134738 -0.76102368 -0.22620405 -0.18669065  0.        ]",[-0.3885006  -0.27590001]
42,[ 0.73778522  0.73809326],[ 2.32299879  0.28077226],-0.0412469128541,-0.0412469128541,"[[ 2.55729609 -1.06991076 -0.10531593  0.19190523]
 [-0.7497452  -3.47072317  0.          0.        ]]","[-1.64825185  1.0710697   0.71832307 -1.16778376 -0.91954092  1.65439708
 -0.01603875 -0.18552393 -0.11519    -0.18808464  0.        ]",[-0.3885006  -0.27590001]
43,[-0.0593054   0.40366754],[ 1.05321482  0.75071723],-0.0445446306495,-0.0445446306495,"[[ 2.58214632 -1.12749212 -0.10531593  0.19190523]
 [ 3.22157795 -2.29132613  0.          0.        ]]","[-1.66782406  1.00286054  0.68655985 -1.23429571 -0.91953996  1.65439357
  0.41539588 -0.02038088 -0.09534617 -0.21336408  0.        ]",[-0.3885006  -0.27590001]
44,[-1.27067327 -0.1733222 ],[-1.04962783 -1.82570304],-0.0422488829056,-0.0422488829056,"[[ 2.68563125 -1.14304856 -0.10531593  0.19190523]
 [ 7.11394672  0.7256603   0.          0.        ]]","[-1.74101985  0.98409798  0.5491599  -1.25096696 -0.919539    1.65439006
  0.83825276  0.40206742 -0.2253411  -0.2995567   0.        ]",[-0.3885006  -0.27590001]
45,[-0.61193967  0.81186819],[-0.53184023  1.2709427 ],-0.0477111088727,-0.0477111088727,"[[ 2.78680801 -1.16839524 -0.10531593  0.19190523]
 [ 3.01737176 -3.24712273  0.          0.        ]]","[-1.7990687   0.9532442   0.40789006 -1.27693111 -0.91953804  1.65438656
  0.39321026 -0.15421516 -0.33463324 -0.39645601  0.        ]",[-0.3885006  -0.27590001]
46,[-0.43252951  0.31008187],[-1.31851285 -0.40103045],-0.0511425943393,-0.0511425943393,"[[ 2.82543173 -1.19295911 -0.10531593  0.19190523]
 [ 0.8522074   0.77731355  0.          0.        ]]","[-1.81757156  0.92302382  0.35245596 -1.30066056 -0.91953707  1.65438305
  0.15799171  0.40930022 -0.35953732 -0.43500083  0.        ]",[-0.3885006  -0.27590001]
47,[ 0.48389769  0.80669999],[ 1.0197678   0.20460329],-0.0492054118855,-0.0492054118855,"[[ 2.8026094  -1.19348921 -0.10531593  0.19190523]
 [-3.12121096 -0.82498038  0.          0.        ]]","[-1.80687916  0.92236738  0.38530152 -1.30115505 -0.91953611  1.65437954
 -0.27367137  0.1849412  -0.33033365 -0.41135523  0.        ]",[-0.3885006  -0.27590001]
48,[-0.26591897  0.39976522],[ 0.52302586  0.93362367],-0.0478333855582,-0.0478333855582,"[[  2.78050403e+00  -1.20170646e+00  -1.05315929e-01   1.91905230e-01]
 [  8.97297313e-01   5.03125102e-04   0.00000000e+00   0.00000000e+00]]","[-1.79584092  0.91218815  0.41686441 -1.30876417 -0.91953515  1.65437603
  0.16289047  0.30052822 -0.29402099 -0.3890674   0.        ]",[-0.3885006  -0.27590001]
49,[-0.92880589 -0.3240273 ],[-1.82679468 -1.0105595 ],-0.050604878461,-0.050604878461,"[[ 2.81902712 -1.16461071 -0.10531593  0.19190523]
 [ 2.9481508   3.69675746  0.          0.        ]]","[-1.81463155  0.95786867  0.36169823 -1.27314123 -0.91953418  1.65437252
  0.38569058  0.81809071 -0.37906415 -0.43050813  0.        ]",[-0.3885006  -0.27590001]
