timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.321086166476,[ 0.60442255 -2.80859134],-0.321086166476,"[ 1.07477548  1.83691933 -0.10987462  0.52845652 -0.42779799  1.45039389
  0.22213041  0.28709154  1.58329436 -1.41032836  0.        ]","[[-0.08449105 -0.02792004 -0.04914524  0.17022878]
 [-0.00182734  0.00434346  0.          0.        ]]",[-0.02694418 -0.11009602],[ 0.8135497  -1.33716285]
1,-0.320656693271,[ 1.55967798 -1.45254634],-0.320656693271,"[ 1.07718691  1.83446449 -0.07355084  0.42937199 -0.42779699  1.45038503
  0.41593131 -0.23893804  1.58304696 -1.40498381  0.        ]","[[-0.06052196 -0.06757121 -0.04914524  0.17022878]
 [ 2.39076571 -3.95625692  0.          0.        ]]",[-0.02694418 -0.11009602],[ 0.75909215 -1.31950796]
2,-0.31725064405,[ 1.64573819 -1.13352006],-0.31725064405,"[ 1.07924043  1.81524155  0.05865271  0.13647682 -0.42779599  1.45037616
  0.73265166 -0.75462824  1.58061483 -1.36308169  0.        ]","[[ 0.02652465 -0.18565346 -0.04914524  0.17022878]
 [ 6.30087764 -7.83901646  0.          0.        ]]",[-0.02694418 -0.11009602],[ 0.58788037 -1.33819592]
3,-0.307869273618,[ 1.66313532 -2.03882849],-0.307869273618,"[ 1.05442271  1.74513555  0.30680792 -0.33114346 -0.427795    1.4503673
  1.04311122 -1.26008786  1.56379511 -1.2604884   0.        ]","[[  0.19099799  -0.38061856  -0.04914524   0.17022878]
 [ 10.13371888 -11.64477524   0.           0.        ]]",[-0.02694418 -0.11009602],[ 0.32005438 -1.38296998]
4,-0.290513659316,[ 0.53837626 -0.6257297 ],-0.290513659316,"[ 0.95225844  1.57380267  0.65366643 -0.91768665 -0.427794    1.45035843
  1.3474487  -1.75548803  1.50684523 -1.10613766  0.        ]","[[  0.43136978  -0.65094     -0.04914524   0.17022878]
 [ 13.89101971 -15.37485664   0.           0.        ]]",[-0.02694418 -0.11009602],[-0.01328446 -1.41916025]
5,-0.265058740327,[-2.15415968 -0.84688686],-0.265058740327,"[ 0.72717047  1.26614417  1.02916444 -1.47985035 -0.427793    1.45034957
  1.4978274  -2.04409373  1.38585358 -0.9392074   0.        ]","[[  0.72781751  -0.98024179  -0.04914524   0.17022878]
 [ 15.74764614 -17.54799724   0.           0.        ]]",[-0.02694418 -0.11009602],[-0.27375099 -1.3999393 ]
6,-0.241006975383,[-0.54928625 -0.95740571],-0.241006975383,"[ 0.44012849  0.81644998  1.29690053 -1.84889606 -0.42779201  1.4503407
  1.15218272 -2.44304628  1.21349393 -0.89034242  0.        ]","[[  0.99995975  -1.36134155  -0.04914524   0.17022878]
 [ 11.480526   -20.55208091   0.           0.        ]]",[-0.02694418 -0.11009602],[-0.21525991 -1.15657949]
7,-0.223966954788,[-1.16627984 -1.72472677],-0.223966954788,"[ 0.18535998  0.24767525  1.43754026 -1.83448497 -0.42779101  1.45033184
  0.95772641 -2.89232413  0.99692649 -1.00088565  0.        ]","[[  1.20548665  -1.80632696  -0.04914524   0.17022878]
 [  9.07989239 -23.93526089   0.           0.        ]]",[-0.02694418 -0.11009602],[-0.12252527 -0.78076112]
8,-0.211132805922,[-1.57485814 -0.44908096],-0.211132805922,"[ -9.56534185e-04  -3.29362288e-01   1.49941608e+00  -1.23363021e+00
  -4.27790012e-01   1.45032297e+00   6.22466077e-01  -3.35512107e+00
   6.95954087e-01  -1.19578263e+00   0.00000000e+00]","[[  1.34556051  -2.31999947  -0.04914524   0.17022878]
 [  4.94092696 -27.42048979   0.           0.        ]]",[-0.02694418 -0.11009602],[-0.07028913 -0.31018934]
9,-0.196463794151,[-2.09335843  1.7539865 ],-0.196463794151,"[-0.08023878 -0.69686796  1.51661272 -0.04676849 -0.42778902  1.45031411
  0.29374929 -3.51909064  0.28946174 -1.33258258  0.        ]","[[  1.40366179  -2.88080318  -0.04914524   0.17022878]
 [  0.88273707 -28.65581837   0.           0.        ]]",[-0.02694418 -0.11009602],[-0.07478671 -0.00693846]
