timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.381380450295,[-1.19331074 -1.83972597],-0.381380450295,"[ 1.06870836  1.47852768 -0.01830015  1.46484328 -1.46670949  0.57683322
  0.04419729  0.29059503  3.38452435 -0.53817969  0.        ]","[[ 0.04670745  0.05423454 -0.16859073  0.06700035]
 [ 0.00040514  0.00215699  0.          0.        ]]",[-0.77330697 -0.64411515],[-0.82749641 -1.53354907]
1,-0.383920096928,[-0.66919397 -1.91235009],-0.383920096928,"[ 1.07023812  1.48033921 -0.07762241  1.36335173 -1.46670787  0.57683295
 -0.46584739 -0.32812564  3.39092766 -0.69839328  0.        ]","[[ 0.00704041  0.01456484 -0.16859073  0.06700035]
 [-3.95394737 -3.95594083  0.          0.        ]]",[-0.77330697 -0.64411515],[-0.97986686 -1.51380444]
2,-0.388648269154,[-1.74354858 -0.97156632],-0.388648269154,"[ 1.06341064  1.47336823 -0.23424468  1.06160751 -1.46670625  0.57683268
 -0.79701948 -0.93467967  3.36417115 -1.1389938   0.        ]","[[-0.09779948 -0.10348596 -0.16859073  0.06700035]
 [-6.52151089 -7.83620781  0.          0.        ]]",[-0.77330697 -0.64411515],[-1.11851537 -1.20270467]
3,-0.38901293672,[-1.66261463 -0.51188681],-0.38901293672,"[ 1.01953433  1.42219735 -0.482339    0.57627675 -1.46670463  0.57683241
 -1.29047437 -1.51154189  3.18525892 -1.81407061  0.        ]","[[ -0.2666136   -0.29723649  -0.16859073   0.06700035]
 [-10.34724983 -11.52653669   0.           0.        ]]",[-0.77330697 -0.64411515],[-1.57869089 -1.02837479]
4,-0.375294292191,[-1.71601999 -0.83652615],-0.375294292191,"[ 0.88668542  1.28738234 -0.82010139 -0.00286281 -1.46670301  0.57683214
 -1.77435488 -1.79244264  2.70287111 -2.56764432  0.        ]","[[ -0.51119706  -0.54579748  -0.16859073   0.06700035]
 [-14.09877068 -13.32353985   0.           0.        ]]",[-0.77330697 -0.64411515],[-1.7362293  -0.63104677]
5,-0.336416740852,[-1.21471395 -0.38541896],-0.336416740852,"[ 0.60329541  1.03570489 -1.1922816  -0.58510611 -1.46670139  0.57683187
 -2.24878742 -2.2686695   1.85136891 -3.05464224  0.        ]","[[ -0.83007458  -0.84283614  -0.16859073   0.06700035]
 [-17.77706165 -16.37010552   0.           0.        ]]",[-0.77330697 -0.64411515],[-1.39399099  0.05912086]
6,-0.264440648608,[ 0.41963224  3.17883112],-0.264440648608,"[ 0.12526193  0.65489398 -1.49411145 -1.04319549 -1.46669976  0.5768316
 -2.71416896 -2.45617527  0.81473824 -2.86135494  0.        ]","[[ -1.22181404  -1.18227478  -0.16859073   0.06700035]
 [-21.38521052 -17.56966417   0.           0.        ]]",[-0.77330697 -0.64411515],[ 0.09042743  1.45513642]
7,-0.177356698862,[ 1.19116192  0.75631382],-0.177356698862,"[-0.44883633  0.25810768 -1.58179122 -1.22573414 -1.46669814  0.57683133
 -2.44599262 -1.78264735  0.12824068 -2.03123131  0.        ]","[[ -1.62866093  -1.4904372   -0.16859073   0.06700035]
 [-19.30609036 -13.26095173   0.           0.        ]]",[-0.77330697 -0.64411515],[ 1.49885869  2.16784382]
8,-0.107538131822,[ 1.66513245  2.32709544],-0.107538131822,"[-0.92564284 -0.05004504 -1.46591176 -1.20441067 -1.46669652  0.57683106
 -1.88661207 -1.27339679 -0.04057995 -1.17169727  0.        ]","[[ -1.9712729   -1.72296895  -0.16859073   0.06700035]
 [-14.9692383  -10.00315158   0.           0.        ]]",[-0.77330697 -0.64411515],[ 1.98342729  2.17995811]
9,-0.0715784222154,[ 1.08820307  2.25688328],-0.0715784222154,"[-1.24307119 -0.25467447 -1.27265813 -1.11155951 -1.4666949   0.57683079
 -1.33810089 -0.62345914  0.05089318 -0.5928782   0.        ]","[[ -2.22799251  -1.88131466  -0.16859073   0.06700035]
 [-10.7166394   -5.8453333    0.           0.        ]]",[-0.77330697 -0.64411515],[ 1.87604225  2.01398206]
