timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
20,[-1.49719429 -0.21329716],[-1.12672943  0.35308539],-0.00809467192787,-0.00809467192787,"[[-1.33948869 -0.99381402 -0.06106683 -0.17570016]
 [ 3.34801057  0.02467304  0.          0.        ]]","[-0.0162315   0.85878016 -1.52940656 -0.78986234 -0.53301922 -1.51247074
  0.46882729  0.29329372 -0.29847319  0.07965273  0.        ]",[-0.816589   -0.68824112]
21,[-0.2394633  -0.35646778],[ 0.03040882 -0.15085599],-0.014383182567,-0.014383182567,"[[-1.31289547 -0.97928623 -0.06106683 -0.17570016]
 [-0.6752851   1.4234361   0.          0.        ]]","[ 0.0205856   0.8750047  -1.51978786 -0.76939337 -0.533019   -1.51246912
 -0.0596043   0.51542429 -0.23867906  0.04856035  0.        ]",[-0.816589   -0.68824112]
22,[-0.18925139 -0.21503818],[-0.28107278 -0.41103438],-0.014343309007,-0.014343309007,"[[-1.32505811 -0.95709382 -0.06106683 -0.17570016]
 [-0.54142555  0.79788947  0.          0.        ]]","[ 0.00377734  0.8994839  -1.52431179 -0.7372631  -0.53301877 -1.5124675
 -0.04202277  0.41608408 -0.24219686  0.03532978  0.        ]",[-0.816589   -0.68824112]
23,[ 0.58810765  0.38659218],[ 0.43762624  0.38397471],-0.010222278926,-0.010222278926,"[[-1.34693222 -0.95762071 -0.06106683 -0.17570016]
 [-1.6423228  -0.84510272  0.          0.        ]]","[-0.02657931  0.89890652 -1.53190958 -0.73803754 -0.53301855 -1.51246587
 -0.18661792  0.15516826 -0.2823464   0.04975435  0.        ]",[-0.816589   -0.68824112]
24,[-0.29605386 -0.16996714],[-0.20640742 -0.3996776 ],-0.0072495872299,-0.0072495872299,"[[-1.36208448 -0.95910561 -0.06106683 -0.17570016]
 [ 0.12122748  0.69149217  0.          0.        ]]","[-0.04769719  0.89727917 -1.53676384 -0.74021763 -0.53301833 -1.51246425
  0.04501223  0.39918751 -0.31095535  0.06151592  0.        ]",[-0.816589   -0.68824112]
25,[ 0.29266262  0.37729004],[ 0.94253903  0.76971359],-0.00595459134886,-0.00595459134886,"[[-1.36787317 -0.96128901 -0.06106683 -0.17570016]
 [-0.69737329 -0.9045136   0.          0.        ]]","[-0.05578313  0.89488348 -1.5385288  -0.74341504 -0.5330181  -1.51246263
 -0.06250535  0.14573323 -0.32310487  0.06770642  0.        ]",[-0.816589   -0.68824112]
26,[-1.71269834 -0.84267306],[-1.45788719 -1.45079594],-0.0116346176024,-0.0116346176024,"[[-1.34427458 -0.94863163 -0.06106683 -0.17570016]
 [ 3.04475977  2.16004561  0.          0.        ]]","[-0.02288263  0.90871679 -1.53101834 -0.72473843 -0.53301788 -1.51246101
  0.42899816  0.63240144 -0.27012037  0.03957268  0.        ]",[-0.816589   -0.68824112]
27,[ 0.35823259  0.56579638],[-0.23431029  1.34153509],-0.0157909462031,-0.0157909462031,"[[-1.3236695  -0.94557541 -0.06106683 -0.17570016]
 [-0.97087571 -1.84109751  0.          0.        ]]","[ 0.00569909  0.91203787 -1.52379758 -0.7201786  -0.53301766 -1.51245939
 -0.0984283  -0.00300175 -0.22986774  0.02389486  0.        ]",[-0.816589   -0.68824112]
28,[ 0.23254398 -0.50401396],[-0.05106454 -0.27261828],-0.010824172089,-0.010824172089,"[[-1.35220791 -0.94230103 -0.06106683 -0.17570016]
 [-1.87992728  2.15521728  0.          0.        ]]","[-0.03392405  0.91558794 -1.53362994 -0.71527184 -0.53301743 -1.51245776
 -0.21782603  0.63163459 -0.27924016  0.03881066  0.        ]",[-0.816589   -0.68824112]
29,[ 0.55260664 -0.16862103],[ 0.82416404  0.13053424],-0.00712762767741,-0.00712762767741,"[[-1.39145692 -0.9104547  -0.06106683 -0.17570016]
 [-2.04442632  1.03315548  0.          0.        ]]","[-0.08882295  0.94967438 -1.54521237 -0.66640474 -0.53301721 -1.51245614
 -0.23943179  0.45344483 -0.32423676  0.03577545  0.        ]",[-0.816589   -0.68824112]
30,[-0.88652623 -0.59525371],[-1.2906608  -0.98476332],-0.0086146241292,-0.0086146241292,"[[-1.39922427 -0.88482107 -0.06106683 -0.17570016]
 [ 1.25668787  1.5285559   0.          0.        ]]","[-0.09973655  0.97650758 -1.54723539 -0.62558223 -0.53301699 -1.51245452
  0.19414752  0.53211694 -0.31709788  0.01731511  0.        ]",[-0.816589   -0.68824112]
31,[ 1.36655867  0.8755523 ],[ 0.88656821  0.43455218],-0.00531363572317,-0.00531363572317,"[[-1.41402459 -0.89366369 -0.06106683 -0.17570016]
 [-2.72347947 -2.39972741  0.          0.        ]]","[-0.12057204  0.96731241 -1.55084586 -0.63981214 -0.53301676 -1.5124529
 -0.32862101 -0.09171632 -0.35144039  0.03637262  0.        ]",[-0.816589   -0.68824112]
32,[-0.1904991   0.20199415],[ 0.03833685 -0.45416884],-0.00318967384997,-0.00318967384997,"[[-1.43276516 -0.92392856 -0.06106683 -0.17570016]
 [ 0.83758426 -0.63264599  0.          0.        ]]","[-0.14702397  0.93535036 -1.55495431 -0.6873315  -0.53301654 -1.51245128
  0.13910124  0.18890609 -0.40965817  0.0807694   0.        ]",[-0.816589   -0.68824112]
33,[ 0.05578834  0.70565784],[ 0.54887439  0.36546291],-0.00216981761977,-0.00216981761977,"[[-1.41465243 -0.95449934 -0.06106683 -0.17570016]
 [ 0.97323243 -2.41847989  0.          0.        ]]","[-0.12145692  0.90231506 -1.5509885  -0.73343568 -0.53301632 -1.51244966
  0.15691769 -0.09469444 -0.40124394  0.09672468  0.        ]",[-0.816589   -0.68824112]
34,[-1.17603743  0.0979282 ],[-1.60309094 -0.5079972 ],-0.00248072110537,-0.00248072110537,"[[-1.3735961  -0.98787574 -0.06106683 -0.17570016]
 [ 3.12524501 -0.92413064  0.          0.        ]]","[-0.06378644  0.86542332 -1.54021191 -0.7815453  -0.53301609 -1.51244803
  0.4395704   0.14261674 -0.35446323  0.09827426  0.        ]",[-0.816589   -0.68824112]
35,[ 0.78426391  1.05371058],[ 0.89384243  1.01540341],-0.00394360458461,-0.00394360458461,"[[-1.35140406 -1.02634459 -0.06106683 -0.17570016]
 [-0.89268551 -2.91612934  0.          0.        ]]","[-0.03280401  0.8218871  -1.53335722 -0.83404534 -0.53301587 -1.51244641
 -0.0881588  -0.17372411 -0.34508967  0.12067269  0.        ]",[-0.816589   -0.68824112]
36,[-1.35048068 -0.35458243],[-1.18131024 -0.19008776],-0.00565296853447,-0.00565296853447,"[[-1.33360744 -1.04437011 -0.06106683 -0.17570016]
 [ 2.66052869  1.10020166  0.          0.        ]]","[-0.00806783  0.80112988 -1.52734109 -0.85753737 -0.53301565 -1.51244479
  0.37853295  0.46409248 -0.32782861  0.12614278  0.        ]",[-0.816589   -0.68824112]
37,[ 0.31917718  0.14982894],[ 0.69502159 -0.3142812 ],-0.00849222742777,-0.00849222742777,"[[-1.32062189 -1.03012494 -0.06106683 -0.17570016]
 [-1.34861364  0.32688647  0.          0.        ]]","[ 0.0099147   0.81755151 -1.52266069 -0.83903038 -0.53301542 -1.51244317
 -0.14804227  0.34128536 -0.29380632  0.10263607  0.        ]",[-0.816589   -0.68824112]
38,[-0.60325611  0.26784769],[-0.46928359  0.64614727],-0.00821642443085,-0.00821642443085,"[[-1.31973133 -1.03614574 -0.06106683 -0.17570016]
 [ 1.42842079 -0.9247913   0.          0.        ]]","[ 0.0111458   0.81062706 -1.52232923 -0.84690623 -0.5330152  -1.51244155
  0.21670353  0.14251148 -0.29702602  0.1080621   0.        ]",[-0.816589   -0.68824112]
39,[-0.28899977 -0.32565287],[-0.30018604  0.49589815],-0.0104220159836,-0.0104220159836,"[[-1.31008381 -1.02878246 -0.06106683 -0.17570016]
 [-0.45738758  1.65252697  0.          0.        ]]","[ 0.02446429  0.81909111 -1.51868113 -0.8372624  -0.53301498 -1.51243992
 -0.03098552  0.55180476 -0.27409194  0.09432041  0.        ]",[-0.816589   -0.68824112]
40,[-0.09560856 -0.89185929],[ 0.29639629  0.05064285],-0.0112986211481,-0.0112986211481,"[[-1.33106335 -0.9763558  -0.06106683 -0.17570016]
 [-1.63663611  3.58370548  0.          0.        ]]","[-0.00454023  0.87824862 -1.5264371  -0.76520301 -0.53301475 -1.5124383
 -0.18587237  0.85848701 -0.26911643  0.05718643  0.        ]",[-0.816589   -0.68824112]
41,[-0.63847733 -1.12511945],[-1.36852946 -1.41187701],-0.0150675970428,-0.0150675970428,"[[-1.35170549 -0.90338517 -0.06106683 -0.17570016]
 [-0.4316016   3.71292423  0.          0.        ]]","[-0.03322391  0.95712352 -1.53344517 -0.6552727  -0.53301453 -1.51243668
 -0.02759857  0.87900722 -0.24535903  0.00279751  0.        ]",[-0.816589   -0.68824112]
42,[ 1.64152193  0.33979574],[ 1.69603003  0.58980561],-0.0101748372341,-0.0101748372341,"[[-1.39993617 -0.86957967 -0.06106683 -0.17570016]
 [-4.37831237 -0.31892702  0.          0.        ]]","[-0.10073757  0.99219351 -1.54739627 -0.60068752 -0.53301431 -1.51243506
 -0.54597445  0.23872486 -0.30544683  0.00376557  0.        ]",[-0.816589   -0.68824112]
43,[-0.1756582  -0.60195184],[ 0.12248946 -1.34919716],-0.00560489427332,-0.00560489427332,"[[-1.4469441  -0.85247549 -0.06106683 -0.17570016]
 [-0.33594411  2.02153642  0.          0.        ]]","[-0.1670839   1.00956354 -1.55770034 -0.57221589 -0.53301408 -1.51243344
 -0.01503419  0.6104044  -0.37761926  0.02265798  0.        ]",[-0.816589   -0.68824112]
44,[ 0.20688727  0.46564558],[-0.30387069 -0.58629158],-0.00551982832532,-0.00551982832532,"[[-1.44872128 -0.85217571 -0.06106683 -0.17570016]
 [ 0.15658087 -1.97822817  0.          0.        ]]","[-0.1696007   1.00986504 -1.55802411 -0.57171159 -0.53301386 -1.51243182
  0.04965595 -0.02478264 -0.38057579  0.02373531  0.        ]",[-0.816589   -0.68824112]
45,[ 1.25241482  1.31592667],[ 1.58229819  1.64321605],-0.00667137135544,-0.00667137135544,"[[-1.45767656 -0.91463564 -0.06106683 -0.17570016]
 [-1.04812088 -4.26016234  0.          0.        ]]","[-0.18229136  0.94523741 -1.55959138 -0.6729321  -0.53301364 -1.51243019
 -0.1085743  -0.3871677  -0.44674503  0.09249223  0.        ]",[-0.816589   -0.68824112]
46,[-1.05437982 -0.02804437],[-0.9909432  -0.33490438],-0.00706016944481,-0.00706016944481,"[[-1.43874593 -0.95927678 -0.06106683 -0.17570016]
 [ 2.92797829 -0.21741086  0.          0.        ]]","[-0.15548074  0.89707959 -1.55613294 -0.74046088 -0.53301341 -1.51242857
  0.41366226  0.25484623 -0.44743084  0.1220096   0.        ]",[-0.816589   -0.68824112]
47,[ 0.78264445  0.69816554],[ 0.90391146  1.21516614],-0.00532176427184,-0.00532176427184,"[[-1.42010194 -0.9768749  -0.06106683 -0.17570016]
 [-1.05034067 -1.53801074  0.          0.        ]]","[-0.12914183  0.87766851 -1.55220834 -0.76594335 -0.53301319 -1.51242695
 -0.10886612  0.0451267  -0.42792223  0.12425074  0.        ]",[-0.816589   -0.68824112]
48,[-1.42184448 -0.7972244 ],[-1.65462239 -1.72953511],-0.00159607353281,-0.00159607353281,"[[-1.40502847 -0.96761231 -0.06106683 -0.17570016]
 [ 2.5457053   2.45098164  0.          0.        ]]","[-0.1079011   0.88791386 -1.54865979 -0.75261154 -0.53301297 -1.51242533
  0.36345305  0.67860351 -0.39439097  0.1022931   0.        ]",[-0.816589   -0.68824112]
49,[ 0.79809999  0.66003907],[ 0.9222158   1.38013981],-0.00133323775295,-0.00133323775295,"[[-1.39430579 -0.95879536 -0.06106683 -0.17570016]
 [-1.46009108 -1.55593834  0.          0.        ]]","[-0.09282354  0.89760572 -1.54593125 -0.73975347 -0.53301274 -1.51242371
 -0.16268463  0.04227923 -0.36838394  0.08488223  0.        ]",[-0.816589   -0.68824112]
