timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.402866385396,[-2.35209128 -2.60911618],-0.402866385396,"[ 1.06763806  1.47686864  0.01188246  1.31826854 -1.68111819  0.12791389
  0.0439228   0.28969895  3.64268182  0.09117343  0.        ]","[[ 0.06647787 -0.00433849 -0.19329686  0.01495167]
 [ 0.00274117 -0.00290396  0.          0.        ]]",[-0.77978086 -0.65705931],[-2.42156339 -2.03061771]
1,-0.403492937127,[-2.6696991  -0.83954585],-0.403492937127,"[ 1.07029052  1.47558629 -0.04732446  1.21647656 -1.68111595  0.12791385
 -0.46761893 -0.33040608  3.64648513 -0.06973591  0.        ]","[[ 0.02685709 -0.04410839 -0.19329686  0.01495167]
 [-3.95165985 -3.96089964  0.          0.        ]]",[-0.77978086 -0.65705931],[-2.2757473  -1.77414584]
2,-0.402779314322,[-2.27807146 -1.79257409],-0.402779314322,"[ 1.06485837  1.46075683 -0.22355834  0.93187762 -1.68111372  0.1279138
 -0.96908527 -0.8386985   3.60935363 -0.53634453  0.        ]","[[-0.0910701  -0.15587772 -0.19329686  0.01495167]
 [-7.82817695 -7.20522118  0.          0.        ]]",[-0.77978086 -0.65705931],[-2.14140582 -1.44300377]
3,-0.393457564256,[-2.63175847 -0.53459821],-0.393457564256,"[ 1.01259115  1.40152862 -0.5092188   0.47970255 -1.68111148  0.12791376
 -1.46064263 -1.43645948  3.3982511  -1.25302286  0.        ]","[[ -0.28575845  -0.33826331  -0.19329686   0.01495167]
 [-11.62810124 -11.02060708   0.           0.        ]]",[-0.77978086 -0.65705931],[-2.16486096 -1.07967865]
4,-0.365417804277,[-2.30509241 -1.33492131],-0.365417804277,"[ 0.85479186  1.26109578 -0.87673869 -0.06888206 -1.68110924  0.12791371
 -1.94266891 -1.73364493  2.85964432 -2.01360785  0.        ]","[[ -5.55705442e-01  -5.77707939e-01  -1.93296862e-01   1.49516714e-02]
 [ -1.53543611e+01  -1.29174921e+01   0.00000000e+00   0.00000000e+00]]",[-0.77978086 -0.65705931],[-2.00769472 -0.68655092]
5,-0.30807113427,[-0.17336076  1.28968836],-0.30807113427,"[ 0.52821943  1.00136352 -1.25889202 -0.63289828 -1.68110701  0.12791367
 -2.41527274 -2.31360203  1.94244142 -2.44082354  0.        ]","[[ -8.99445108e-01  -8.73199678e-01  -1.93296862e-01   1.49516714e-02]
 [ -1.90078050e+01  -1.66192666e+01   0.00000000e+00   0.00000000e+00]]",[-0.77978086 -0.65705931],[-1.23796642  0.33003849]
6,-0.227493776027,[-0.18210322  1.21938594],-0.227493776027,"[ 0.04303958  0.67510825 -1.52192814 -1.02061395 -1.68110477  0.12791362
 -2.45587486 -1.64147116  0.97756241 -2.19167873  0.        ]","[[ -1.28275208e+00  -1.16254188e+00  -1.93296862e-01   1.49516714e-02]
 [ -1.93217210e+01  -1.23292063e+01   0.00000000e+00   0.00000000e+00]]",[-0.77978086 -0.65705931],[-0.01961008  1.24048209]
7,-0.145661445217,[ 1.86987963  2.02385444],-0.145661445217,"[-0.51069198  0.41642085 -1.57581433 -1.17801848 -1.68110253  0.12791358
 -2.50002836 -0.98261665  0.33924243 -1.48431723  0.        ]","[[ -1.67261334e+00  -1.36693277e+00  -1.93296862e-01   1.49516714e-02]
 [ -1.96630935e+01  -8.12387472e+00   0.00000000e+00   0.00000000e+00]]",[-0.77978086 -0.65705931],[ 1.77090096  1.82667148]
8,-0.0804719869161,[ 2.8081577  1.5775791],-0.0804719869161,"[-0.99113365  0.25710809 -1.43365102 -1.22228165 -1.6811003   0.12791353
 -1.93802087 -0.33699572  0.07184411 -0.71837996  0.        ]","[[ -2.02228763e+00  -1.48806341e+00  -1.93296862e-01   1.49516714e-02]
 [ -1.53185732e+01  -4.00300697e+00   0.00000000e+00   0.00000000e+00]]",[-0.77978086 -0.65705931],[ 2.42932558  1.6475029 ]
9,-0.0470807228434,[ 2.22174722  1.66776983],-0.0470807228434,"[-1.30610637  0.20464581 -1.21703932 -1.22864988 -1.68109806  0.12791349
 -1.38699952  0.29576984  0.01742692 -0.16889904  0.        ]","[[ -2.28592232  -1.52760007  -0.19329686   0.01495167]
 [-11.05896213   0.03580782   0.           0.        ]]",[-0.77978086 -0.65705931],[ 2.54330897  1.31746626]
10,-0.0395921937017,[ 1.53586056  1.24496703],-0.0395921937017,"[-1.48429914  0.25829605 -1.02399987 -1.22208877 -1.68109582  0.12791344
 -0.84683154  0.91594672 -0.00371236  0.13765926  0.        ]","[[-2.4652054  -1.48716675 -0.19329686  0.01495167]
 [-6.88324374  3.99427339  0.          0.        ]]",[-0.77978086 -0.65705931],[ 2.05733204  0.50433582]
11,-0.0331600267665,[ 0.28641887 -0.78027304],-0.0331600267665,"[-1.56575144  0.41457023 -0.90710714 -1.17874832 -1.68109359  0.1279134
 -0.31738302  1.52379683 -0.07824023  0.21519605  0.        ]","[[-2.5618045  -1.3683536  -0.19329686  0.01495167]
 [-2.79038871  7.87406701  0.          0.        ]]",[-0.77978086 -0.65705931],[ 0.81986284 -0.71389341]
12,-0.0243435739365,[ 0.01849008  0.6815564 ],-0.0243435739365,"[-1.59908959  0.57476676 -0.85142222 -1.09506409 -1.68109135  0.12791335
 -0.16353591  1.01528847 -0.16241062  0.17947559  0.        ]","[[-2.60567975 -1.24343737 -0.19329686  0.01495167]
 [-1.60108778  4.62836571  0.          0.        ]]",[-0.77978086 -0.65705931],[ 0.56146634 -0.29247338]
13,-0.0162460678928,[-0.19993474 -1.38573341],-0.0162460678928,"[-1.62119923  0.72088443 -0.81121538 -0.98048193 -1.68108911  0.12791331
 -0.1500676   1.4237338  -0.23750383  0.11714229  0.        ]","[[-2.63665664 -1.12471283 -0.19329686  0.01495167]
 [-1.49697266  7.23539913  0.          0.        ]]",[-0.77978086 -0.65705931],[ 0.20959949 -1.05981719]
