timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
12,[ 0.08800787  0.77834839],[-0.73084967  1.64894523],-0.0562801504392,-0.0562801504392,"[[-1.62656343 -1.85019671 -0.14050287 -0.11060086]
 [ 2.9337114   0.27725496  0.          0.        ]]","[-0.51145771  0.0485352  -1.63610236 -1.35683113 -1.2274896  -0.94701419
  0.38499003  0.33814476 -0.1137188   0.5832937   0.        ]",[-0.40985641 -0.29105857]
13,[ 0.12534136  0.18685032],[ 1.76035436  1.1287028 ],-0.050175182094,-0.050175182094,"[[-1.59750034 -1.80497531 -0.14050287 -0.11060086]
 [-0.01757775  4.23170382  0.          0.        ]]","[-0.46924926  0.10669221 -1.63791986 -1.38591627 -1.22748791 -0.9470132
  0.06094976  0.89450179 -0.10920301  0.50040479  0.        ]",[-0.40985641 -0.29105857]
14,[-1.26833642 -1.04899704],[-0.74531654 -1.76475665],-0.0387284390893,-0.0387284390893,"[[-1.55814428 -1.68145897 -0.14050287 -0.11060086]
 [ 3.93986818  8.10700937  0.          0.        ]]","[-0.41204687  0.26840145 -1.63833676 -1.43955364 -1.22748621 -0.94701221
  0.49546205  1.43972253 -0.10260986  0.31608985  0.        ]",[-0.40985641 -0.29105857]
15,[-0.61140758 -0.51088262],[ 0.26551953 -0.4515181 ],-0.0370051659037,-0.0370051659037,"[[-1.50972205 -1.5606518  -0.14050287 -0.11060086]
 [ 0.91255917  3.98743835  0.          0.        ]]","[-0.34171566  0.42874597 -1.63562145 -1.45491368 -1.22748451 -0.94701122
  0.16307471  0.86013276 -0.06160525  0.12355446  0.        ]",[-0.40985641 -0.29105857]
16,[-0.8163445  -0.45599967],[-0.83452807 -1.35836516],-0.0414111837842,-0.0414111837842,"[[-1.48110652 -1.49963472 -0.14050287 -0.11060086]
 [ 1.94555895  2.12049258  0.          0.        ]]","[-0.30023998  0.50980444 -1.63234296 -1.44863119 -1.22748282 -0.94701023
  0.27649414  0.59746873 -0.0259552   0.0235045   0.        ]",[-0.40985641 -0.29105857]
17,[-0.00070339  0.36016744],[ 0.03847445  1.08053507],-0.0422109081168,-0.0422109081168,"[[-1.4757103  -1.49736753 -0.14050287 -0.11060086]
 [-1.39480917 -1.88044285  0.          0.        ]]","[-0.29242941  0.51281103 -1.63158304 -1.44821394 -1.22748112 -0.94700924
 -0.09026617  0.0345705  -0.01990264  0.01530368  0.        ]",[-0.40985641 -0.29105857]
18,[-0.25183201 -0.23824792],[ 0.07275067  1.07716969],-0.0388771543356,-0.0388771543356,"[[-1.50180947 -1.49487528 -0.14050287 -0.11060086]
 [-1.21569546  2.11634744  0.          0.        ]]","[-0.33023789  0.51611555 -1.63483005 -1.44774053 -1.22747943 -0.94700825
 -0.07060008  0.59688538 -0.0467672   0.03993139  0.        ]",[-0.40985641 -0.29105857]
19,[-0.64501548 -1.02086663],[-0.42725473 -0.78661629],-0.0393737637452,-0.0393737637452,"[[-1.52300117 -1.41324143 -0.14050287 -0.11060086]
 [-0.90454133  6.03397964  0.          0.        ]]","[-0.36098853  0.62390034 -1.63670626 -1.42366257 -1.22747773 -0.94700726
 -0.03643642  1.14806255 -0.05531638 -0.0297839   0.        ]",[-0.40985641 -0.29105857]
20,[-0.15089422 -0.50640815],[ 0.4712356  -2.00315089],-0.0395566453517,-0.0395566453517,"[[-1.5578699  -1.32500731 -0.14050287 -0.11060086]
 [-2.57672052  2.800218    0.          0.        ]]","[-0.41164702  0.7388154  -1.63831155 -1.37891017 -1.22747603 -0.94700627
 -0.22003583  0.69309839 -0.07436707 -0.09064079  0.        ]",[-0.40985641 -0.29105857]
21,[-0.07669437  0.04767294],[-0.47186358  0.73720853],-0.0354653758854,-0.0354653758854,"[[-1.59017387 -1.30929122 -0.14050287 -0.11060086]
 [-0.66006968 -1.21523072  0.          0.        ]]","[-0.45860103  0.75904461 -1.63814987 -1.36891941 -1.22747434 -0.94700528
 -0.00959403  0.12815765 -0.10726436 -0.0720411   0.        ]",[-0.40985641 -0.29105857]
22,[ 0.09433953 -0.28381693],[ 0.32475948 -0.33369179],-0.0307230967474,-0.0307230967474,"[[-1.62198551 -1.30406244 -0.14050287 -0.11060086]
 [-2.5149085   1.72830229  0.          0.        ]]","[-0.50481094  0.76575589 -1.6364411  -1.36545992 -1.22747264 -0.94700429
 -0.21324907  0.54228842 -0.14156213 -0.04108656  0.        ]",[-0.40985641 -0.29105857]
23,[ 0.07943374 -0.10422225],[-0.80792885  0.21196877],-0.0262258632978,-0.0262258632978,"[[-1.6588872  -1.28309946 -0.14050287 -0.11060086]
 [-1.17971279  0.3725101   0.          0.        ]]","[-0.55831731  0.79256633 -1.63253552 -1.35092712 -1.22747095 -0.9470033
 -0.06664889  0.35153919 -0.17766763 -0.02047424  0.        ]",[-0.40985641 -0.29105857]
24,[ 0.67004901 -0.06979527],[-0.21978685 -0.92199444],-0.0185655677059,-0.0185655677059,"[[-1.71432613 -1.2672945  -0.14050287 -0.11060086]
 [-4.3535997   1.20522222  0.          0.        ]]","[-0.63835212  0.81267078 -1.62279751 -1.33926368 -1.22746925 -0.94700231
 -0.41513126  0.4686948  -0.23377456  0.03104103  0.        ]",[-0.40985641 -0.29105857]
25,[ 1.41233552  0.74696189],[ 1.48763539  0.02987659],-0.0104136613841,-0.0104136613841,"[[-1.8092513  -1.28005556 -0.14050287 -0.11060086]
 [-5.13634348 -2.46907814  0.          0.        ]]","[-0.77377368  0.79644444 -1.59541776 -1.34872416 -1.22746755 -0.94700132
 -0.50107372 -0.04825003 -0.32817047  0.17292208  0.        ]",[-0.40985641 -0.29105857]
26,[ 1.02860522  0.67700952],[ 0.19531942  0.94305948],-0.0214249688641,-0.0214249688641,"[[-1.87125686 -1.3277685  -0.14050287 -0.11060086]
 [-1.07770141 -2.30277738  0.          0.        ]]","[-0.86063719  0.73524861 -1.57033217 -1.38058963 -1.22746586 -0.94700033
 -0.05544737 -0.0248528  -0.38126969  0.31631123  0.        ]",[-0.40985641 -0.29105857]
27,[ 0.61177796 -0.0154732 ],[ 0.71365183  1.21315604],-0.024192777414,-0.024192777414,"[[-1.88485061 -1.33590265 -0.14050287 -0.11060086]
 [-0.28430623  1.47676593  0.          0.        ]]","[-0.87947051  0.72473883 -1.56408075 -1.38546377 -1.22746416 -0.94699934
  0.03166499  0.50689913 -0.39137047  0.34553003  0.        ]",[-0.40985641 -0.29105857]
28,[-0.55660027 -1.11738074],[-0.91173345 -1.41974216],-0.0135620848185,-0.0135620848185,"[[-1.86215533 -1.26693921 -0.14050287 -0.11060086]
 [ 2.54435452  5.40648107  0.          0.        ]]","[-0.8479807   0.81311897 -1.57435988 -1.33898604 -1.22746247 -0.94699835
  0.34224331  1.05977841 -0.37503536  0.23317739  0.        ]",[-0.40985641 -0.29105857]
29,[ 0.48488951 -0.23712789],[ 0.28066194 -1.78058224],-0.00546357322411,-0.00546357322411,"[[-1.84796237 -1.19960235 -0.14050287 -0.11060086]
 [-1.11281543  1.34075667  0.          0.        ]]","[-0.8281773   0.89759243 -1.58040623 -1.28251653 -1.22746077 -0.94699736
 -0.05930322  0.48776215 -0.35858187  0.13535475  0.        ]",[-0.40985641 -0.29105857]
30,[ 0.64115632  0.42782825],[ 0.71563468  1.08379277],-0.00741663450364,-0.00741663450364,"[[-1.85884507 -1.21278421 -0.14050287 -0.11060086]
 [ 0.02076029 -2.64565642  0.          0.        ]]","[-0.8433679   0.88121508 -1.57579099 -1.29441959 -1.22745907 -0.94699637
  0.06516011 -0.07309549 -0.36986881  0.16613189  0.        ]",[-0.40985641 -0.29105857]
31,[-0.33220547 -0.46580943],[-1.76919492 -0.80353261],-0.00692400456919,-0.00692400456919,"[[-1.83003189 -1.22545089 -0.14050287 -0.11060086]
 [ 2.85113687  1.36562876  0.          0.        ]]","[-0.80304434  0.86540148 -1.5876214  -1.30546902 -1.22745738 -0.94699538
  0.37592728  0.49126147 -0.3438719   0.13953271  0.        ]",[-0.40985641 -0.29105857]
32,[ 0.68140018  0.35701072],[ 2.11306693  1.26845641],-0.00754499477906,-0.00754499477906,"[[-1.81326917 -1.23032216 -0.14050287 -0.11060086]
 [-1.16150427 -1.84207348  0.          0.        ]]","[-0.77944045  0.85930012 -1.59394216 -1.30961541 -1.22745568 -0.94699439
 -0.06464964  0.03996197 -0.32826883  0.12149366  0.        ]",[-0.40985641 -0.29105857]
33,[-0.48948586 -0.63377953],[-1.18125533  0.16298832],-0.00888049678952,-0.00888049678952,"[[-1.79657647 -1.22707956 -0.14050287 -0.11060086]
 [ 2.81751747  2.15302641  0.          0.        ]]","[-0.75583771  0.86336135 -1.59982452 -1.30685837 -1.22745399 -0.9469934
  0.372236    0.60204221 -0.31169605  0.09473864  0.        ]",[-0.40985641 -0.29105857]
34,[ 0.14674731 -0.58983409],[ 0.2321637   0.30700357],-0.0136153298389,-0.0136153298389,"[[-1.7804891  -1.17796141 -0.14050287 -0.11060086]
 [-1.19539168  2.7567746   0.          0.        ]]","[-0.73300502  0.92429072 -1.6051029  -1.26207403 -1.22745229 -0.94699241
 -0.06837079  0.68698454 -0.28803154  0.01693172  0.        ]",[-0.40985641 -0.29105857]
35,[-0.19503379 -0.97025675],[-0.58976138 -0.23055172],-0.0169011426333,-0.0169011426333,"[[-1.79494575 -1.11117935 -0.14050287 -0.11060086]
 [-0.25342439  3.9175607   0.          0.        ]]","[-0.75352578  1.00513433 -1.60037108 -1.19215466 -1.22745059 -0.94699142
  0.03505477  0.85029777 -0.28998252 -0.0386297   0.        ]",[-0.40985641 -0.29105857]
36,[ 0.32102826 -0.74288774],[ 1.45879328 -0.77189518],-0.0188162529925,-0.0188162529925,"[[-1.82337481 -1.04275921 -0.14050287 -0.11060086]
 [-2.58170288  2.92775916  0.          0.        ]]","[-0.79367953  1.08523037 -1.59016674 -1.11002827 -1.2274489  -0.94699043
 -0.22058421  0.71103939 -0.30470596 -0.076129    0.        ]",[-0.40985641 -0.29105857]
37,[-0.18170953 -0.46346405],[ 0.73264407  0.38292258],-0.0197250045606,-0.0197250045606,"[[-1.83478863 -1.01546265 -0.14050287 -0.11060086]
 [ 1.4269596  -0.18772255  0.          0.        ]]","[-0.80971941  1.1163298  -1.58573295 -1.07438272 -1.2274472  -0.94698944
  0.21955693  0.27271376 -0.31022488 -0.09058837  0.        ]",[-0.40985641 -0.29105857]
38,[-1.06307101 -0.99245113],[-1.44158215  0.1913895 ],-0.0311168110897,-0.0311168110897,"[[-1.77745217 -1.00397516 -0.14050287 -0.11060086]
 [ 4.29711892  1.33142123  0.          0.        ]]","[-0.72868311  1.12926201 -1.6060443  -1.05889995 -1.22744551 -0.94698845
  0.53469314  0.48644595 -0.2388177  -0.17950437  0.        ]",[-0.40985641 -0.29105857]
39,[-0.50393021 -0.95752597],[ 0.70447485 -0.0647966 ],-0.0428825734608,-0.0428825734608,"[[-1.73206361 -0.96999559 -0.14050287 -0.11060086]
 [ 0.25521027  2.06408257  0.          0.        ]]","[-0.66382493  1.16695964 -1.61865842 -1.01146253 -1.22744381 -0.94698746
  0.09090107  0.58952569 -0.16859989 -0.27225934  0.        ]",[-0.40985641 -0.29105857]
40,[-1.13179171 -1.15653634],[-1.56157901 -0.72340046],-0.052938708965,-0.052938708965,"[[-1.69904337 -0.9317064  -0.14050287 -0.11060086]
 [ 3.03753695  1.7658353   0.          0.        ]]","[-0.61633065  1.2083964  -1.62589395 -0.95512145 -1.22744212 -0.94698647
  0.39639388  0.54756404 -0.10742353 -0.35010118  0.        ]",[-0.40985641 -0.29105857]
41,[-0.2021125  -0.44700605],[ 0.39715218 -0.61083909],-0.0572835016764,-0.0572835016764,"[[-1.67858429 -0.92546727 -0.14050287 -0.11060086]
 [-0.97824985 -1.1322717   0.          0.        ]]","[-0.5867984   1.21503844 -1.62955167 -0.94565538 -1.22744042 -0.94698548
 -0.04453045  0.13982084 -0.07611289 -0.37923659  0.        ]",[-0.40985641 -0.29105857]
42,[-0.20469868 -0.03989734],[ 1.35742911  0.48546328],-0.0515624146879,-0.0515624146879,"[[-1.68218212 -0.97215989 -0.14050287 -0.11060086]
 [ 0.61316246 -3.52899936  0.          0.        ]]","[-0.59199637  1.16457906 -1.62895037 -1.01455334 -1.22743872 -0.94698449
  0.13020307 -0.19738182 -0.10355472 -0.32840437  0.        ]",[-0.40985641 -0.29105857]
43,[-1.20518088 -0.6405189 ],[-1.58125001 -1.11862329],-0.0553868926119,-0.0553868926119,"[[-1.630348   -1.02276381 -0.14050287 -0.11060086]
 [ 4.55714422 -1.53800493  0.          0.        ]]","[-0.51693366  1.1080523  -1.63567107 -1.0840681  -1.22743703 -0.9469835
  0.56324345  0.08273724 -0.05690016 -0.33424947  0.        ]",[-0.40985641 -0.29105857]
44,[-0.19753075  0.26289588],[-0.36095145  0.00088524],-0.0570041068638,-0.0570041068638,"[[-1.57979731 -1.09293438 -0.14050287 -0.11060086]
 [ 0.51134538 -5.46598647  0.          0.        ]]","[-0.44350411  1.02676602 -1.63830026 -1.17126776 -1.22743533 -0.94698251
  0.11902313 -0.4699025  -0.02061364 -0.31609698  0.        ]",[-0.40985641 -0.29105857]
45,[ 0.17555408  0.50850725],[ 0.39420929 -0.14256864],-0.0455476423573,-0.0455476423573,"[[-1.58400326 -1.20112935 -0.14050287 -0.11060086]
 [-0.92716928 -5.35389084  0.          0.        ]]","[-0.44961718  0.89568074 -1.63822596 -1.28389259 -1.22743364 -0.94698152
 -0.03892284 -0.45413111 -0.06864483 -0.19769095  0.        ]",[-0.40985641 -0.29105857]
46,[ 0.10622817  0.67531556],[ 0.00169512  0.65800233],-0.0357735596785,-0.0357735596785,"[[-1.58671196 -1.31281145 -0.14050287 -0.11060086]
 [ 0.65106063 -5.81278286  0.          0.        ]]","[-0.45355381  0.75449538 -1.63816269 -1.37116599 -1.22743194 -0.94698053
  0.13436362 -0.51869376 -0.10418411 -0.07202485  0.        ]",[-0.40985641 -0.29105857]
47,[-0.06214803  0.40277326],[-1.68490278  1.72989956],-0.0326128002298,-0.0326128002298,"[[-1.57375946 -1.40177142 -0.14050287 -0.11060086]
 [ 0.64423728 -3.09228081  0.          0.        ]]","[-0.43472678  0.63892269 -1.63834518 -1.41888939 -1.22743025 -0.94697954
  0.13361435 -0.13593722 -0.10773938  0.01341532  0.        ]",[-0.40985641 -0.29105857]
48,[ 0.38607612  0.10322545],[-0.61711152  0.06395915],-0.0283631938131,-0.0283631938131,"[[-1.60071616 -1.42326671 -0.14050287 -0.11060086]
 [-3.32667361  0.92935052  0.          0.        ]]","[-0.47390418  0.61069626 -1.63766833 -1.42746798 -1.22742855 -0.94697855
 -0.30238414  0.42987946 -0.13851587  0.06901133  0.        ]",[-0.40985641 -0.29105857]
49,[ 0.99855924  0.24992032],[ 0.98367538  0.26358314],-0.0195807840498,-0.0195807840498,"[[-1.69109184 -1.40231772 -0.14050287 -0.11060086]
 [-5.70297114  1.16478031  0.          0.        ]]","[-0.60485871  0.63820562 -1.62736214 -1.41911704 -1.22742685 -0.94697756
 -0.56329693  0.46300258 -0.22461066  0.15562388  0.        ]",[-0.40985641 -0.29105857]
