timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
28,[-0.11054956 -0.69911158],[-1.15979952 -0.31981019],-0.0915159754786,-0.0915159754786,"[[  3.58472092  -2.52676997   0.05512889   0.05470375]
 [ 11.77295532  -8.94523717   0.           0.        ]]","[-1.56112427 -0.52025976 -0.61762781 -0.8366866   0.46106956  0.46446654
  1.16277725 -0.90998973 -0.86629594  0.05792986  0.        ]",[-0.01642396 -0.1069042 ]
29,[-0.01811413 -0.54341817],[ 1.04196669 -0.50393476],-0.0838930709965,-0.0838930709965,"[[  3.77812167  -2.71660124   0.05512889   0.05470375]
 [  7.58101608 -10.03431561   0.           0.        ]]","[-1.42315676 -0.64111882 -0.86916251 -0.43729689  0.46106841  0.46446538
  0.82374928 -1.05447734 -0.79921377 -0.06919096  0.        ]",[-0.01642396 -0.1069042 ]
30,[-0.0027365  -0.39474961],[ 0.46269069 -0.13194908],-0.0745998435544,-0.0745998435544,"[[  3.96796069  -2.93531221   0.05512889   0.05470375]
 [ 11.39021115 -11.83078227   0.           0.        ]]","[-1.24715974 -0.72808175 -1.0833803   0.06647105  0.46106726  0.46446422
  1.1318147  -1.29281427 -0.69133209 -0.1910412   0.        ]",[-0.01642396 -0.1069042 ]
31,[ 0.03163094 -0.50283372],[ 0.10291554 -1.16548151],-0.0690570772789,-0.0690570772789,"[[  4.21188649  -3.10821487   0.05512889   0.05470375]
 [ 12.99714701  -2.15052001   0.           0.        ]]","[-0.97237507 -0.7545749  -1.29880835  0.48272971  0.46106611  0.46446306
  1.26176972 -0.00849907 -0.59423765 -0.2757295   0.        ]",[-0.01642396 -0.1069042 ]
32,[ 0.09262401 -0.61080068],[ 0.35820103  0.96732826],-0.0722826079057,-0.0722826079057,"[[  4.47333869  -3.09634091   0.05512889   0.05470375]
 [ 13.14750319   1.90628465   0.           0.        ]]","[-0.63448474 -0.75397347 -1.44188236  0.45392228  0.46106497  0.4644619
  1.27392298  0.5297315  -0.62740404 -0.27000568  0.        ]",[-0.01642396 -0.1069042 ]
33,[ 0.17123468 -0.72447056],[ 0.64256042 -1.03387921],-0.0827317838967,-0.0827317838967,"[[  4.74790828  -3.02016298   0.05512889   0.05470375]
 [ 14.30557939   5.69888056   0.           0.        ]]","[-0.25599985 -0.74583399 -1.48409806  0.26965576  0.46106382  0.46446074
  1.36757467  1.03290623 -0.70718267 -0.28571665  0.        ]",[-0.01642396 -0.1069042 ]
34,[ 0.20717691 -0.69147617],[ 0.75453421 -1.40972135],-0.094964773264,-0.094964773264,"[[  5.0567013   -2.94704274   0.05512889   0.05470375]
 [ 16.5661995    1.62673486   0.           0.        ]]","[ 0.16383139 -0.73106942 -1.39591914  0.09437663  0.46106267  0.46445959
  1.55039183  0.49263693 -0.77055274 -0.35117278  0.        ]",[-0.01642396 -0.1069042 ]
35,[ 0.23907843 -0.57970327],[ 0.07036418 -0.77328167],-0.0978957088979,-0.0978957088979,"[[  5.41470674  -2.95455529   0.05512889   0.05470375]
 [ 19.22550244  -2.36467611   0.           0.        ]]","[ 0.59256042 -0.73289564 -1.12566823  0.11228517  0.46106152  0.46445843
  1.76544781 -0.03692045 -0.75754029 -0.4080534   0.        ]",[-0.01642396 -0.1069042 ]
36,[ 0.28902262 -0.50829625],[-0.50941096 -1.27975309],-0.0951063771704,-0.0951063771704,"[[  5.79819352  -3.01647942   0.05512889   0.05470375]
 [ 19.12360494  -1.64900843   0.           0.        ]]","[ 0.9243367  -0.74524569 -0.67443004  0.26077993  0.46106037  0.46445727
  1.75719216  0.0580303  -0.71716187 -0.42684303  0.        ]",[-0.01642396 -0.1069042 ]
37,[ 0.3151142  -0.48345196],[ 0.24705648 -0.88840495],-0.0933575495287,-0.0933575495287,"[[  6.15663212  -3.02525601   0.05512889   0.05470375]
 [ 16.72820777   0.22616062   0.           0.        ]]","[ 1.07351268 -0.74659993 -0.15813822  0.28193299  0.46105923  0.46445611
  1.56345523  0.30681727 -0.68723942 -0.44187539  0.        ]",[-0.01642396 -0.1069042 ]
38,[ 0.24804023 -0.43991011],[ 0.96336672  0.4134289 ],-0.0929018583571,-0.0929018583571,"[[  6.497688    -3.01784319   0.05512889   0.05470375]
 [ 17.37521832   0.39801754   0.           0.        ]]","[ 1.05276866 -0.74545817  0.35677424  0.26406421  0.46105808  0.46445495
  1.61576957  0.32961765 -0.65415016 -0.47133109  0.        ]",[-0.01642396 -0.1069042 ]
39,[ 0.05420764 -0.46385393],[-0.11628581  0.00690335],-0.0904345216206,-0.0904345216206,"[[  6.88001134  -2.99353381   0.05512889   0.05470375]
 [ 20.8455413    2.02750866   0.           0.        ]]","[ 0.84432271 -0.74122862  0.88699441  0.20558799  0.46105693  0.46445379
  1.89640958  0.54580939 -0.59878584 -0.49593637  0.        ]",[-0.01642396 -0.1069042 ]
40,[-0.11415965 -0.48968643],[-0.08011437 -1.11970351],-0.0838539494134,-0.0838539494134,"[[  7.2881617   -2.95310955   0.05512889   0.05470375]
 [ 19.9724029    2.01496745   0.           0.        ]]","[ 0.43980932 -0.73253742  1.31542172  0.10883318  0.46105578  0.46445263
  1.82577978  0.54414403 -0.52011774 -0.49190836  0.        ]",[-0.01642396 -0.1069042 ]
41,[-0.213698   -0.40561888],[-1.11888359 -0.36846351],-0.0754434092615,-0.0754434092615,"[[  7.68045836  -2.9529353    0.05512889   0.05470375]
 [ 19.2596604   -1.98421813   0.           0.        ]]","[-0.06539397 -0.73249319  1.5292769   0.10841739  0.46105464  0.46445147
  1.76812325  0.01354939 -0.47916712 -0.44254715  0.        ]",[-0.01642396 -0.1069042 ]
42,[-0.20041963 -0.34730196],[ 1.8417511   0.29748695],-0.0725212920378,-0.0725212920378,"[[  8.0221014   -3.00686322   0.05512889   0.05470375]
 [ 14.91913523  -2.6967112    0.           0.        ]]","[-0.5379712  -0.74363258  1.53066129  0.23762727  0.46105349  0.46445031
  1.41708521 -0.08098113 -0.49916834 -0.40305962  0.        ]",[-0.01642396 -0.1069042 ]
43,[-0.29459432 -0.45785919],[-0.60347116 -0.72909186],-0.0691051479863,-0.0691051479863,"[[  8.35724748  -3.02449265   0.05512889   0.05470375]
 [ 18.58322164   0.1685037    0.           0.        ]]","[-0.97576498 -0.74647175  1.36377971  0.28009056  0.46105234  0.46444915
  1.71339473  0.29916406 -0.50245385 -0.36873642  0.        ]",[-0.01642396 -0.1069042 ]
44,[-0.24167341 -0.49058592],[-0.85482923 -1.49666023],-0.0640372314033,-0.0640372314033,"[[  8.70124811  -3.01753592   0.05512889   0.05470375]
 [ 15.8260238    0.39561386   0.           0.        ]]","[-1.34714635 -0.74539534  1.03883656  0.26332206  0.46105119  0.464448
  1.49040463  0.32929548 -0.50067536 -0.32134422  0.        ]",[-0.01642396 -0.1069042 ]
45,[-0.16713056 -0.50802422],[ 0.74992957 -0.04320679],-0.0612346434308,-0.0612346434308,"[[  8.98066706  -3.01104675   0.05512889   0.05470375]
 [ 12.12819465   0.24863692   0.           0.        ]]","[-1.56052866 -0.74433556  0.68595233  0.2476936   0.46105005  0.46444684
  1.19134844  0.30979437 -0.51132895 -0.28319207  0.        ]",[-0.01642396 -0.1069042 ]
46,[-0.1793696 -0.5540126],[ 1.10186524 -0.07460262],-0.0603747502655,-0.0603747502655,"[[  9.25061279  -3.00634082   0.05512889   0.05470375]
 [ 14.85728272   0.19962954   0.           0.        ]]","[-1.67432703 -0.74353283  0.29663865  0.23636803  0.4610489   0.46444568
  1.41204597  0.30329154 -0.53167578 -0.25205668  0.        ]",[-0.01642396 -0.1069042 ]
47,[-0.18177429 -0.60545993],[ 0.2524413  -1.05345843],-0.0619649184557,-0.0619649184557,"[[  9.5845322   -3.00327526   0.05512889   0.05470375]
 [ 18.52244416   0.11102824   0.           0.        ]]","[-1.67764275 -0.74299394 -0.20807415  0.22899399  0.46104775  0.46444452
  1.70843975  0.29153552 -0.56671936 -0.22602555  0.        ]",[-0.01642396 -0.1069042 ]
48,[-0.13491383 -0.63373035],[ 0.68989779 -0.05651225],-0.0665033276965,-0.0665033276965,"[[  9.96133019e+00  -3.00265344e+00   5.51288940e-02   5.47037524e-02]
 [  1.91552477e+01  -1.30930302e-02   0.00000000e+00   0.00000000e+00]]","[-1.50000521 -0.74288129 -0.74276045  0.22749822  0.46104661  0.46444336
  1.7596006   0.27506682 -0.61243023 -0.21615701  0.        ]",[-0.01642396 -0.1069042 ]
49,[-0.07126012 -0.66261798],[-1.06674532  0.65243473],-0.0732006849834,-0.0732006849834,"[[ 10.36803655  -3.00210561   0.05512889   0.05470375]
 [ 21.50754853   0.04446507   0.           0.        ]]","[-1.12147408 -0.74278135 -1.19574415  0.22618048  0.46104546  0.4644422
  1.94981418  0.28270287 -0.66159784 -0.22749528  0.        ]",[-0.01642396 -0.1069042 ]
