timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.28173992 -0.43993896],"[[-0.00222116 -0.09981744  0.17789974 -0.06097246]
 [-0.00309701  0.00294683  0.          0.        ]]",[ 0.33188122 -2.09681795],"[ 1.24864497  2.44887254  0.03871346  0.51837171  1.52658329 -0.52215867
  0.27447526  0.3975254   0.06249576  0.45711593  0.        ]",-0.708391,-0.0587262217196,[-0.59682226 -1.71211874]
1,[-0.28173992 -0.43993896],"[[ 0.01090547 -0.13949204  0.17789974 -0.06097246]
 [ 1.31137753 -3.95720651  0.          0.        ]]",[-0.91718512 -0.96880869],"[ 1.2485646   2.44182811  0.05793728  0.36509458  1.52658074 -0.52215834
  0.3030297  -0.15733765  0.05988499  0.44318877  0.        ]",-0.666445,-0.0572063257728,[-0.44440794 -1.25490808]
2,[-0.28173992 -0.43993896],"[[  4.83298679e-04  -2.56324642e-01   1.77899737e-01  -6.09724615e-02]
 [ -2.34146270e+00  -7.71354149e+00   0.00000000e+00   0.00000000e+00]]",[-0.81675971 -1.35162722],"[ 1.24864501  2.40770981  0.04267412 -0.08042317  1.52657818 -0.52215801
  0.22367812 -0.68364323  0.03950791  0.31362228  0.        ]",-0.610753,-0.0437600758747,[ 0.13229477 -0.6004222 ]
3,[-0.28173992 -0.43993896],"[[ -0.07828714  -0.44877884   0.17789974  -0.06097246]
 [ -5.52507402 -11.51919805   0.           0.        ]]",[ 0.7164565   0.56997793],"[ 1.24441086  2.30912331 -0.07256951 -0.78219816  1.52657563 -0.52215767
  0.1545197  -1.21685846 -0.04957519  0.00338576  0.        ]",-0.722818,-0.0170067591386,[ 0.59271419 -0.13034242]
4,[-0.28173992 -0.43993896],"[[-0.15926742 -0.65424083  0.17789974 -0.06097246]
 [-2.58268983 -9.03527116  0.          0.        ]]",[ 1.50727195  0.61795055],"[ 1.2311518   2.14945014 -0.19029879 -1.46199578  1.52657308 -0.52215734
  0.21843772 -0.86883073 -0.20605272 -0.28307439  0.        ]",-0.742179,-0.0350129552382,[ 0.73747635 -0.40083823]
5,[-0.28173992 -0.43993896],"[[-0.17072527 -0.80861512  0.17789974 -0.06097246]
 [ 1.42365202 -6.41088632  0.          0.        ]]",[ 0.77969836 -1.65876666],"[ 1.22854954  1.99640185 -0.20685094 -1.90862877  1.52657053 -0.522157
  0.30546834 -0.50112361 -0.31629262 -0.39280285  0.        ]",-0.661817,-0.0506501755916,[ 0.64658451 -0.67186886]
6,[-0.28173992 -0.43993896],"[[ -0.11157216  -0.97529664   0.17789974  -0.06097246]
 [  4.48148714 -10.24446087   0.           0.        ]]",[ 0.80974937 -0.2356584 ],"[ 1.24004637  1.80388084 -0.12109399 -2.31541826  1.52656797 -0.52215667
  0.37189429 -1.03825106 -0.38753141 -0.39453131  0.        ]",-0.667966,-0.0548353118319,[ 0.18659171 -0.47400963]
7,[-0.28173992 -0.43993896],"[[  9.31664287e-03  -1.18752070e+00   1.77899737e-01  -6.09724615e-02]
 [  7.59709316e+00  -1.09754584e+01   0.00000000e+00   0.00000000e+00]]",[-0.67715037 -1.35723171],"[ 1.2485773   1.52610523  0.05561119 -2.70290012  1.52656542 -0.52215634
  0.4395752  -1.14067102 -0.45233947 -0.32607575  0.        ]",-0.513551,-0.0534930465153,[-0.22856101 -0.39931026]
8,[-0.28173992 -0.43993896],"[[  0.13287508  -1.44456899   0.17789974  -0.06097246]
 [  4.76799932 -14.71695121   0.           0.        ]]",[-0.56752188  0.41865119],"[ 1.23645403  1.15754479  0.23599317 -2.95426752  1.52656287 -0.522156
  0.37811777 -1.66489456 -0.56527923 -0.25919622  0.        ]",-0.488587,-0.0599217585759,[-0.69342345 -0.07066864]
9,[-0.28173992 -0.43993896],"[[  0.20474655  -1.71934765   0.17789974  -0.06097246]
 [  2.4269019  -12.76744885   0.           0.        ]]",[-0.27828584  0.50009054],"[ 1.21976899  0.7506092   0.33973182 -2.94235582  1.52656032 -0.52215567
  0.32726124 -1.39174478 -0.74274426 -0.22775075  0.        ]",-0.44961,-0.0791290610269,[-0.96232218 -0.12117454]
10,[-0.28173992 -0.43993896],"[[  0.24174474  -1.9522914    0.17789974  -0.06097246]
 [  1.27676516 -10.53438186   0.           0.        ]]",[-1.08351388  0.88552535],"[ 1.20844834  0.41735812  0.39256865 -2.70544739  1.52655776 -0.52215534
  0.30227631 -1.07886535 -0.91336884 -0.18821873  0.        ]",-0.41436,-0.0990849618642,[-1.2542547  -0.23658301]
11,[-0.28173992 -0.43993896],"[[ 0.22730504 -2.12570333  0.17789974 -0.06097246]
 [-2.70747878 -6.81921259  0.          0.        ]]",[-0.01412671 -0.82358653],"[ 1.2130839   0.18773164  0.37200023 -2.40129185  1.52655521 -0.522155
  0.21572522 -0.55832727 -1.06424171 -0.15861566  0.        ]",-0.63002,-0.117691440353,[-1.40076184 -0.46506342]
12,[-0.28173992 -0.43993896],"[[ 0.17312983 -2.29345207  0.17789974 -0.06097246]
 [-2.71008142 -9.94524336  0.          0.        ]]",[-2.88359843 -0.24462268],"[ 1.22797023 -0.01211939  0.29425363 -2.0125502   1.52655266 -0.52215467
  0.21566857 -0.99631909 -1.22459781 -0.11445367  0.        ]",-0.487706,-0.137731663075,[-1.92992949 -0.4164612 ]
13,[-0.28173992 -0.43993896],"[[  0.07974091  -2.50009856   0.17789974  -0.06097246]
 [ -6.61586858 -10.71683863   0.           0.        ]]",[-1.54129906  1.21702864],"[ 1.24423674 -0.21985806  0.15862417 -1.42239117  1.52655011 -0.52215433
  0.13082178 -1.10442723 -1.40791205 -0.00996544  0.        ]",-0.737173,-0.160867672922,[-2.3046701  -0.40513229]
14,[-0.28173992 -0.43993896],"[[ -0.09098979  -2.67257763   0.17789974  -0.06097246]
 [-10.44440276  -6.54496767   0.           0.        ]]",[-3.52542387 -1.0903589 ],"[ 1.24290974 -0.35477814 -0.09110778 -0.8527547   1.52654755 -0.522154
  0.04765319 -0.51989991 -1.5586683   0.12149307  0.        ]",-0.785359,-0.180899348433,[-2.4209075  -0.51768178]
15,[-0.28173992 -0.43993896],"[[ -0.33753221  -2.84190333   0.17789974  -0.06097246]
 [-14.19738763 -10.37483926   0.           0.        ]]",[-2.29804133  0.51541137],"[ 1.17064891 -0.44899387 -0.44302632 -0.2426518   1.526545   -0.52215367
 -0.03387421 -1.05650793 -1.65740203  0.30333685  0.        ]",-1.07536,-0.196094408123,[-2.69733572 -0.09296566]
16,[-0.28173992 -0.43993896],"[[ -0.65838761  -3.02686219   0.17789974  -0.06097246]
 [-17.87578633  -6.83788491   0.           0.        ]]",[-0.9528779  -0.43011844],"[ 0.95977135 -0.50544715 -0.85409303  0.4606875   1.52654245 -0.52215333
 -0.11378136 -0.56093953 -1.65341264  0.51978442  0.        ]",-1.28528,-0.201097160267,[-2.72840762  0.06362125]
