timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.23686014  2.5440026   0.16047386  0.56915582 -1.00762368 -0.82419592
  0.23852335  0.3988486   2.30440888  0.9236598   0.        ]","[[ 0.07228111 -0.08344847 -0.11605596 -0.09469791]
 [-0.00351347  0.00261906  0.          0.        ]]",[-3.7720182  -3.87926646],-1.53206,-0.340993486069,[-0.25259426 -0.40383479],[-4.3914113 -3.8766098]
1,"[ 1.23972518  2.53776917  0.10204955  0.41064363 -1.0076225  -0.82419512
  0.1525326  -0.15238306  2.302605    0.81361855  0.        ]","[[ 0.03253634 -0.12310903 -0.11605596 -0.09469791]
 [-3.95780771 -3.95548808  0.          0.        ]]",[-4.13688904 -3.99180733],-1.50425,-0.337238182707,[-0.25259426 -0.40383479],[-4.16597605 -3.67195058]
2,"[ 1.23542068  2.50524042 -0.0715662  -0.05555795 -1.00762131 -0.82419431
  0.06823968 -0.69270304  2.25932446  0.49141054  0.        ]","[[-0.08551066 -0.24114568 -0.11605596 -0.09469791]
 [-7.8340274  -7.8352456   0.          0.        ]]",[-2.486056   -3.77710628],-1.60317,-0.323894129734,[-0.25259426 -0.40383479],[-3.7708261  -3.43753028]
3,"[ 1.1867012   2.40688597 -0.35311129 -0.7929628  -1.00762013 -0.8241935
 -0.01439604 -1.22231795  2.07063662  0.00510097  0.        ]","[[ -0.28031663  -0.43600648  -0.11605596  -0.09469791]
 [-11.6340403  -11.63814287   0.           0.        ]]",[-1.34198381 -3.29546466],-1.5594,-0.295165895154,[-0.25259426 -0.40383479],[-3.02050877 -3.0875001 ]
4,"[ 1.03709492  2.18530263 -0.7157644  -1.70352771 -1.00761895 -0.8241927
 -0.09542228 -1.74141964  1.61463856 -0.48957882  0.        ]","[[ -0.55037878  -0.70616827  -0.11605596  -0.09469791]
 [-15.36004103 -15.36556807   0.           0.        ]]",[-1.29241949 -3.14432656],-1.259,-0.243379947089,[-0.25259426 -0.40383479],[-1.78737617 -2.49940014]
5,"[ 0.72558277  1.78443047 -1.09368857 -2.58180378 -1.00761776 -0.82419189
 -0.17489309 -2.25018782  0.87708069 -0.69322782  0.        ]","[[ -0.89424144  -1.05013475  -0.11605596  -0.09469791]
 [-19.01451552 -19.01882578   0.           0.        ]]",[-0.4289284  -2.23431132],-0.909657,-0.162887072726,[-0.25259426 -0.40383479],[-0.30039001 -1.71137738]
6,"[ 0.24788186  1.18588237 -1.35939534 -3.09239902 -1.00761658 -0.82419108
 -0.20371483 -2.74890713  0.14232352 -0.32181211  0.        ]","[[ -1.28782517  -1.46644266  -0.11605596  -0.09469791]
 [-20.33988983 -22.59997753   0.           0.        ]]",[ 0.56111661 -2.40153812],-0.533348,-0.0601079283854,[-0.25259426 -0.40383479],[ 0.54334605 -1.10687411]
7,"[-0.27074543  0.45879491 -1.41093741 -2.82329632 -1.0076154  -0.82419028
 -0.14679731 -3.23784469 -0.1119481   0.44930339  0.        ]","[[ -1.66836205  -1.95366865  -0.11605596  -0.09469791]
 [-17.72254142 -26.1109621    0.           0.        ]]",[ 0.38914342 -0.83302668],-0.722746,-0.04683934744,[-0.25259426 -0.40383479],[-0.24015398 -0.69102395]
8,"[-0.71453643 -0.19534266 -1.28201541 -1.4885595  -1.00761421 -0.82418947
 -0.10579069 -3.62505623  0.21548421  1.01859554  0.        ]","[[ -2.00389661  -2.50378595  -0.11605596  -0.09469791]
 [-15.83685577 -28.89157459   0.           0.        ]]",[-0.80618805 -0.14143422],-0.877079,-0.12303568616,[-0.25259426 -0.40383479],[-0.53252649 -0.3032828 ]
9,"[-1.10383284 -0.49179417 -0.99366342  0.66274119 -1.00761303 -0.82418866
 -0.16843592 -2.90586312  0.72243706  0.97244797  0.        ]","[[ -2.34954589  -3.08149285  -0.11605596  -0.09469791]
 [-18.71759826 -23.72743941   0.           0.        ]]",[ 0.74328221 -0.81517127],-1.02034,-0.159006300963,[-0.25259426 -0.40383479],[-0.22935179 -0.19404724]
10,"[-1.3759944  -0.48795636 -0.58740881  1.27750147 -1.00761185 -0.82418786
 -0.09635678  0.59308409  0.80833681  0.81783619  0.        ]","[[ -2.69063888  -3.23465248  -0.11605596  -0.09469791]
 [-15.40304699   1.39727151   0.           0.        ]]",[-0.79398238 -0.70843113],-0.768056,-0.156854135503,[-0.25259426 -0.40383479],[-1.11247361 -1.28223085]
11,"[-1.50464994 -0.49419448 -0.11389047  0.9898605  -1.00761066 -0.82418705
 -0.15808541  0.99033609  0.78357709  0.85891397  0.        ]","[[ -3.02717963  -3.16293802  -0.11605596  -0.09469791]
 [-18.2416363    4.24980538   0.           0.        ]]",[-2.17609505 -1.79139971],-0.594044,-0.156948643528,[-0.25259426 -0.40383479],[-1.29001284 -1.58333659]
