timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.04310073 -0.32084516],"[ 1.12410211  2.05200401  0.13517457  0.69776533  0.75903126  0.41817108
  0.02141102  0.36396396  0.67089778 -0.24488018  0.        ]",[ 1.04318127 -1.58144433],-0.581561,-0.131058728352,"[[ 0.0525657  -0.02454102  0.08555139  0.04997816]
 [ 0.00477225  0.00243836  0.          0.        ]]",[ 0.40923443 -1.13475204]
1,[-0.04310073 -0.32084516],"[ 1.12010795  2.04958752  0.1949372   0.57949324  0.75902678  0.41816925
  0.21416482 -0.19995838  0.66880658 -0.21306692  0.        ]",[ 0.58504408 -3.0387943 ],-0.556259,-0.129573307984,"[[ 0.09236615 -0.06423602  0.08555139  0.04997816]
 [ 3.96209246 -3.9587303   0.          0.        ]]",[ 0.50116223 -1.090554  ]
2,[-0.04310073 -0.32084516],"[ 1.1000368   2.02995737  0.34641297  0.23005278  0.75902231  0.41816741
  0.32314955 -0.7526173   0.65855966 -0.14707214  0.        ]",[ 0.30426821 -0.79395663],-0.615281,-0.126042821115,"[[ 0.19405765 -0.18236071  0.08555139  0.04997816]
 [ 6.19960652 -7.8407929   0.          0.        ]]",[ 0.55804402 -1.04617035]
3,[-0.04310073 -0.32084516],"[ 1.05185704  1.96139104  0.54239576 -0.30527833  0.75901783  0.41816557
  0.37586148 -1.17811239  0.63274379 -0.08868205  0.        ]",[ 0.66532212 -0.49308027],-0.635898,-0.121034684671,"[[  0.328908    -0.36916497   0.08555139   0.04997816]
 [  7.28182627 -10.82965908   0.           0.        ]]",[ 0.56384146 -0.98314667]
4,[-0.04310073 -0.32084516],"[ 0.95701156  1.81414433  0.77725602 -0.92102308  0.75901336  0.41816373
  0.49708526 -1.42562925  0.57945439 -0.01961655  0.        ]",[ 0.300125  -0.9993286],-0.578357,-0.112448829704,"[[  0.49951493  -0.60320389   0.08555139   0.04997816]
 [  9.77061531 -12.56840035   0.           0.        ]]",[ 0.52019435 -0.92525285]
5,[-0.04310073 -0.32084516],"[ 0.79638636  1.55034931  1.03165705 -1.55005151  0.75900888  0.4181619
  0.54557704 -1.95349238  0.48576691  0.04313533  0.        ]",[-1.45167738 -1.35168081],-0.489608,-0.0988604515884,"[[  0.70491637  -0.89177703   0.08555139   0.04997816]
 [ 10.76621002 -16.27652023   0.           0.        ]]",[ 0.56826621 -0.72126901]
6,[-0.04310073 -0.32084516],"[ 0.62588137  1.12355715  1.21497072 -2.06296647  0.75900441  0.41816006
  0.34251479 -2.47104009  0.35489728 -0.01852996  0.        ]",[ 1.226841    0.51209212],-0.5673,-0.0817209002205,"[[  0.87841611  -1.25378686   0.08555139   0.04997816]
 [  6.59736522 -19.91243396   0.           0.        ]]",[ 0.66287953 -0.41528416]
7,[-0.04310073 -0.32084516],"[ 0.43266788  0.62615451  1.36111167 -2.20669881  0.75899994  0.41815822
  0.52888468 -2.12628104  0.17937665 -0.09977283  0.        ]",[ 1.22451545 -1.38394953],-0.440339,-0.0610832038009,"[[  1.04875032  -1.62774131   0.08555139   0.04997816]
 [ 10.42358424 -17.49097721   0.           0.        ]]",[ 0.62118036 -0.32731396]
8,[-0.04310073 -0.32084516],"[ 0.11983336  0.12455396  1.50469018 -1.92357451  0.75899546  0.41815638
  0.71166672 -2.64055334 -0.05171871 -0.12147804  0.        ]",[ 0.11910841 -0.13534944],-0.400184,-0.0358537423357,"[[  1.29487172  -2.01381348   0.08555139   0.04997816]
 [ 14.17616474 -21.10409149   0.           0.        ]]",[ 0.6371811  -0.15532856]
9,[-0.04310073 -0.32084516],"[-0.27008096 -0.32510235  1.56155419 -1.16066036  0.75899099  0.41815455
  0.72098814 -2.65718894 -0.33362761 -0.17669078  0.        ]",[ 0.24173485 -1.25440005],-0.358789,-0.0361339413635,"[[  1.58031613  -2.43707313   0.08555139   0.04997816]
 [ 14.36761653 -21.22151546   0.           0.        ]]",[ 0.57561171 -0.09231934]
