timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.1129158   2.07814222 -0.0053864   0.86502153  1.66275137 -0.19633336
  0.00515746  0.36827989 -0.06510486  0.22925003  0.        ]","[[-0.0296145   0.02647583  0.1875847  -0.02168882]
 [ 0.00214244 -0.0007782   0.          0.        ]]",[-0.02769988 -0.15217508],-0.291593,-0.0289547169029,[-0.04396372 -0.32564864],[ 0.20910299 -0.88218957]
1,"[  1.11286292e+00   2.07829537e+00  -6.97923967e-03   8.46615945e-01
   1.66272887e+00  -1.96332631e-01   1.63777165e-06   2.82120783e-01
  -6.51659806e-02   2.22129815e-01   0.00000000e+00]","[[-0.03066915  0.02041526  0.1875847  -0.02168882]
 [-0.10724385 -0.60327088  0.          0.        ]]",[ 0.67710456 -1.86137243],-0.267861,-0.028392796725,[-0.04396372 -0.32564864],[ 0.22859389 -0.86929929]
2,"[ 1.11347982  2.07787496  0.0304359   0.68967223  1.66270637 -0.1963319
  0.12642435 -0.28255203 -0.06534737  0.21824129  0.        ]","[[-0.00590273 -0.03126863  0.1875847  -0.02168882]
 [ 2.57495049 -4.55195479  0.          0.        ]]",[-1.26823383 -0.54247623],-0.228906,-0.0280768827292,[-0.04396372 -0.32564864],[ 0.32659477 -0.81051302]
3,"[ 1.11347477  2.06465505  0.04751837  0.3519965   1.66268388 -0.19633117
 -0.06239739 -0.57660917 -0.07236271  0.13917896  0.        ]","[[  5.40269179e-03  -1.42939314e-01   1.87584703e-01  -2.16888204e-02]
 [ -1.43108267e+00  -6.60826682e+00   0.00000000e+00   0.00000000e+00]]",[-1.40667235  0.77211961],-0.307125,-0.0225402558692,[-0.04396372 -0.32564864],[ 0.36834836 -0.7615158 ]
4,"[ 1.11077554  2.03854585 -0.05523164  0.05358226  1.66266139 -0.19633043
 -0.24758238 -0.12048014 -0.10340617 -0.0599692   0.        ]","[[-0.06263854 -0.24310208  0.1875847  -0.02168882]
 [-5.35995973 -3.418643    0.          0.        ]]",[-1.46506832 -0.58545956],-0.285877,-0.0246083776977,[-0.04396372 -0.32564864],[ 0.35966936 -0.82116842]
5,"[ 1.08355721  2.00339147 -0.27335321 -0.21107892  1.66263889 -0.1963297
 -0.42901099 -0.44209068 -0.19571497 -0.36564605  0.        ]","[[-0.20845742 -0.33403965  0.1875847  -0.02168882]
 [-9.209148   -5.66761203  0.          0.        ]]",[-0.46770719 -0.96683573],-0.383757,-0.0559705517691,[-0.04396372 -0.32564864],[ 0.60989994 -0.71780646]
6,"[ 0.99927334  1.92205241 -0.5620747  -0.63033694  1.6626164  -0.19632897
 -0.50758678 -0.97338569 -0.42477706 -0.7512171   0.        ]","[[ -0.40936593  -0.48466858   0.1875847   -0.02168882]
 [-10.8762384   -9.38288455   0.           0.        ]]",[ 0.61197829 -1.25936437],-0.596404,-0.107308950732,[-0.04396372 -0.32564864],[ 0.89481521 -0.56388289]
7,"[ 0.87172437  1.75017926 -0.81437376 -1.19540927  1.66259391 -0.19632823
 -0.38330324 -1.51314417 -0.78808197 -1.04989768  0.        ]","[[ -0.60043482  -0.71019746   0.1875847   -0.02168882]
 [ -8.23951457 -13.15741698   0.           0.        ]]",[-0.14258845 -0.9745424 ],-0.682589,-0.160646284111,[-0.04396372 -0.32564864],[ 0.89010346 -0.49683166]
8,"[ 0.72430835  1.44351484 -1.01170408 -1.7862321   1.66257142 -0.1963275
 -0.40223068 -2.02762703 -1.23772089 -1.16531616  0.        ]","[[ -0.76925234  -1.00944519   0.1875847   -0.02168882]
 [ -8.641107   -16.75535482   0.           0.        ]]",[-0.53034974  1.30342392],-0.682405,-0.208201641438,[-0.04396372 -0.32564864],[ 0.72272414 -0.39297172]
9,"[ 0.52238838  1.08206966 -1.19969998 -2.1427811   1.66254893 -0.19632677
 -0.49322967 -1.41381991 -1.69057108 -1.08106915  0.        ]","[[ -0.96144584  -1.30148762   0.1875847   -0.02168882]
 [-10.57174577 -12.463181     0.           0.        ]]",[ 0.40484232  0.53251985],-0.795067,-0.247478739924,[-0.04396372 -0.32564864],[ 0.34921801 -0.43345749]
