timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.23948077  2.54622646  0.13462732  0.92578367  0.18580819 -1.3416277
  0.24160252  0.39912326  1.2586806   1.49410634  0.        ]","[[ 0.05473572  0.00536171  0.02110072 -0.15441743]
 [-0.00383185  0.00329048  0.          0.        ]]",[-2.17065265 -3.20394895],-0.949938,-0.251539341627,[-0.24996972 -0.40066892],[-3.15132785 -3.17471814]
1,"[ 1.24138697  2.54534366  0.07616766  0.76668293  0.18580808 -1.34162554
  0.15572233 -0.1523878   1.26109362  1.38391677  0.        ]","[[ 0.01498478 -0.03428553  0.02110072 -0.15441743]
 [-3.95810181 -3.954828    0.          0.        ]]",[-1.96710138 -2.93371956],-0.992597,-0.243566946354,[-0.24996972 -0.40066892],[-2.61581779 -2.86786795]
2,"[ 1.234231    2.52862167 -0.09729338  0.29532004  0.18580797 -1.34162339
  0.07153893 -0.69298248  1.23008999  1.05890061  0.        ]","[[-0.10306747 -0.15230913  0.02110072 -0.15441743]
 [-7.83424517 -7.83460263  0.          0.        ]]",[-2.57183282 -2.97544321],-0.891605,-0.218376841079,[-0.24996972 -0.40066892],[-2.1602304 -2.6643095]
3,"[ 1.1808861   2.45549553 -0.37779593 -0.46125951  0.18580786 -1.34162123
 -0.0109873  -1.22286814  1.05923149  0.56068546  0.        ]","[[ -0.29787626  -0.34715732   0.02110072  -0.15441743]
 [-11.63408576 -11.63752728   0.           0.        ]]",[ 0.12635656 -2.02406349],-1.04563,-0.172761073141,[-0.24996972 -0.40066892],[-1.43214238 -2.3899734 ]
4,"[ 1.0572734   2.26552845 -0.68123079 -1.41901473  0.18580775 -1.34161907
  0.00487525 -1.74247927  0.67035567  0.0880359   0.        ]","[[ -0.52322835  -0.6173244    0.02110072  -0.15441743]
 [-10.90371037 -15.36673069   0.           0.        ]]",[ 0.38299359 -0.73275104],-0.771629,-0.111491382785,[-0.24996972 -0.40066892],[-0.57366014 -2.00655174]
5,"[ 0.89611688  1.90916838 -0.92061518 -2.36211029  0.18580764 -1.34161691
  0.04244675 -2.10438847  0.14427712 -0.13499348  0.        ]","[[ -0.72394411  -0.95071994   0.02110072  -0.15441743]
 [ -9.17376798 -17.96415112   0.           0.        ]]",[-0.20934432 -1.79243399],-0.287185,-0.0474284106557,[-0.24996972 -0.40066892],[-0.16517791 -1.65565455]
6,"[ 0.70528412  1.36422734 -1.11128444 -3.00843949  0.18580753 -1.34161476
  0.02835287 -2.60646285 -0.40788516 -0.03464157  0.        ]","[[ -9.13927310e-01  -1.34615726e+00   2.11007241e-02  -1.54417429e-01]
 [ -9.82270482e+00  -2.15675618e+01   0.00000000e+00   0.00000000e+00]]",[-1.79194779 -1.48957485],-0.083819,-0.031511329557,[-0.24996972 -0.40066892],[-0.85195369 -1.44478714]
7,"[ 0.42915863  0.66083589 -1.28803984 -2.99217426  0.18580742 -1.3416126
 -0.05346729 -3.09848868 -0.8524886   0.42643456  0.        ]","[[ -1.14817522e+00  -1.81293973e+00   2.11007241e-02  -1.54417429e-01]
 [ -1.35900277e+01  -2.50989187e+01   0.00000000e+00   0.00000000e+00]]",[-0.12577726 -1.21628419],-0.471747,-0.0984165817413,[-0.24996972 -0.40066892],[-1.8207972  -1.11696577]
8,"[ 0.06800408 -0.04277324 -1.40132629 -1.95222783  0.18580731 -1.34161044
 -0.05855152 -3.58083329 -0.90487745  1.09369646  0.        ]","[[ -1.42232482e+00  -2.34965274e+00   2.11007241e-02  -1.54417429e-01]
 [ -1.38241268e+01  -2.85608801e+01   0.00000000e+00   0.00000000e+00]]",[-3.57829182 -0.72759832],-0.550097,-0.153435391337,[-0.24996972 -0.40066892],[-2.41526699 -0.52964401]
9,"[-0.36198901 -0.46567783 -1.39752006  0.11675805  0.18580719 -1.34160828
 -0.13867247 -3.90337249 -0.49258155  1.48735598  0.        ]","[[ -1.73582553e+00  -2.94409779e+00   2.11007241e-02  -1.54417429e-01]
 [ -1.75132093e+01  -3.08760010e+01   0.00000000e+00   0.00000000e+00]]",[-2.20865187 -1.16818089],-0.689567,-0.170738508068,[-0.24996972 -0.40066892],[-2.32809377 -0.01537666]
10,"[-0.85740325 -0.48976436 -1.19930467  1.24450108  0.18580708 -1.34160613
 -0.2171078   0.259234   -0.23140306  1.40957095  0.        ]","[[ -2.12232506e+00  -3.22646719e+00   2.11007241e-02  -1.54417429e-01]
 [ -2.11246791e+01  -1.00078353e+00   0.00000000e+00   0.00000000e+00]]",[-2.68555319 -0.02494646],-0.473003,-0.156904560768,[-0.24996972 -0.40066892],[-2.36321425 -0.7810818 ]
11,"[-1.30170999 -0.4944507  -0.72914293  1.0334031   0.18580697 -1.34160397
 -0.29401059  0.97638532 -0.26004494  1.40634282  0.        ]","[[ -2.58034468e+00  -3.17377451e+00   2.11007241e-02  -1.54417429e-01]
 [ -2.46655858e+01   4.14624920e+00   0.00000000e+00   0.00000000e+00]]",[-2.75745575 -1.16803808],-0.37822,-0.156742528941,[-0.24996972 -0.40066892],[-2.82625628 -1.3086518 ]
12,"[-1.51223666 -0.49381713  0.00540969  0.73081991  0.18580686 -1.34160181
 -0.36939627  0.83299751 -0.26580247  1.43286886  0.        ]","[[ -3.10848258e+00  -3.09836473e+00   2.11007241e-02  -1.54417429e-01]
 [ -2.81366398e+01   3.11715478e+00   0.00000000e+00   0.00000000e+00]]",[-3.6671794 -1.3035537],-0.446412,-0.159844419095,[-0.24996972 -0.40066892],[-2.91355562 -1.46500444]
13,"[-1.29986068 -0.48893163  0.84052267  0.53914259  0.18580675 -1.34159965
 -0.44328906  0.64025513 -0.23774861  1.41847901  0.        ]","[[ -3.70535198e+00  -3.05049448e+00   2.11007241e-02  -1.54417429e-01]
 [ -3.15389562e+01   1.73383868e+00   0.00000000e+00   0.00000000e+00]]",[-2.17495967 -1.84359067],-0.672428,-0.157969195111,[-0.24996972 -0.40066892],[-2.94644761 -1.57233548]
14,"[-0.59865415 -0.48499324  1.44014073  0.43919553  0.18580664 -1.3415975
 -0.51571845  0.51774683 -0.22470251  1.35082941  0.        ]","[[ -4.36959165e+00  -3.02545706e+00   2.11007241e-02  -1.54417429e-01]
 [ -3.48738946e+01   8.54594695e-01   0.00000000e+00   0.00000000e+00]]",[-3.34926565 -1.43989075],-0.643409,-0.15010612101,[-0.24996972 -0.40066892],[-2.91537857 -1.61786413]
15,"[ 0.3846833  -0.4827786   1.41666066  0.39157569  0.18580653 -1.34159534
 -0.58671378  0.45363868 -0.2670125   1.27007103  0.        ]","[[ -5.09986759e+00  -3.01350320e+00   2.11007241e-02  -1.54417429e-01]
 [ -3.81428051e+01   3.94490492e-01   0.00000000e+00   0.00000000e+00]]",[-3.86275048 -2.14018298],-0.509302,-0.141152666163,[-0.24996972 -0.40066892],[-2.82547975 -1.47876489]
16,"[ 1.13900244 -0.4817049   0.61132478  0.37004073  0.18580642 -1.34159318
 -0.65630355  0.42302242 -0.36144468  1.24199164  0.        ]","[[ -5.89487243e+00  -3.00809144e+00   2.11007241e-02  -1.54417429e-01]
 [ -4.13470014e+01   1.74758693e-01   0.00000000e+00   0.00000000e+00]]",[-2.23037617 -0.90461714],-0.714969,-0.13950952531,[-0.24996972 -0.40066892],[-3.04272175 -1.40019333]
17,"[ 1.09211335 -0.48120053 -0.61254568  0.36022724  0.18580631 -1.34159102
 -0.7245156   0.41013335 -0.45266033  1.30921858  0.        ]","[[ -6.75332477e+00  -3.00562403e+00   2.11007241e-02  -1.54417429e-01]
 [ -4.44877656e+01   8.22554748e-02   0.00000000e+00   0.00000000e+00]]",[-2.87753394 -2.62588185],-0.552165,-0.149557319902,[-0.24996972 -0.40066892],[-3.03581357 -1.15809047]
18,"[ 0.11086254 -0.48098624 -1.39373478  0.35611557  0.1858062  -1.34158887
 -0.79137722  0.4028406  -0.46503517  1.44249932  0.        ]","[[ -7.67396857e+00  -3.00459002e+00   2.11007241e-02  -1.54417429e-01]
 [ -4.75663551e+01   2.99171383e-02   0.00000000e+00   0.00000000e+00]]",[-2.20717523 -1.28927656],-0.650851,-0.164869994929,[-0.24996972 -0.40066892],[-2.66406751 -0.8791821 ]
19,"[-1.12524147 -0.48090765 -0.96949431  0.3546194   0.18580609 -1.34158671
 -0.8569151   0.4001898  -0.37086377  1.53730022  0.        ]","[[ -8.65557268e+00  -3.00421377e+00   2.11007241e-02  -1.54417429e-01]
 [ -5.05839996e+01   1.08942161e-02   0.00000000e+00   0.00000000e+00]]",[-2.15705046 -0.82879979],-0.539797,-0.17330855882,[-0.24996972 -0.40066892],[-2.50466037 -0.93201578]
20,"[-1.46229855 -0.48084087  0.44970909  0.35335226  0.18580598 -1.34158455
 -0.92115542  0.40097339 -0.24331343  1.49456752  0.        ]","[[ -9.69693029e+00  -3.00389509e+00   2.11007241e-02  -1.54417429e-01]
 [ -5.35419044e+01   1.65199747e-02   0.00000000e+00   0.00000000e+00]]",[-1.22684716 -2.03687952],-0.723035,-0.166764147269,[-0.24996972 -0.40066892],[-2.568923   -1.25959814]
21,"[-0.40761013 -0.48082092  1.49680089  0.35297878  0.18580587 -1.34158239
 -0.98412389  0.39841321 -0.21362194  1.3389438   0.        ]","[[ -1.07968585e+01  -3.00380121e+00   2.11007241e-02  -1.54417429e-01]
 [ -5.64412550e+01  -1.85254111e-03   0.00000000e+00   0.00000000e+00]]",[-1.85527349 -0.68290802],-0.789522,-0.14868822848,[-0.24996972 -0.40066892],[-2.7080071  -1.52042973]
22,"[ 0.99143244 -0.48076399  0.89979473  0.35190252  0.18580576 -1.34158024
 -1.04584559  0.4014075  -0.32960981  1.23709948  0.        ]","[[ -1.19541978e+01  -3.00353054e+00   2.11007241e-02  -1.54417429e-01]
 [ -5.92832063e+01   1.96393727e-02   0.00000000e+00   0.00000000e+00]]",[-2.7612545  -1.02310783],-0.639713,-0.138298754832,[-0.24996972 -0.40066892],[-3.02835798 -1.48506379]
23,"[ 0.99985973 -0.48075942 -0.77857634  0.35182205  0.18580565 -1.34157808
 -1.10634531  0.39748365 -0.46169394  1.32486569  0.        ]","[[ -1.31678117e+01  -3.00351035e+00   2.11007241e-02  -1.54417429e-01]
 [ -6.20689000e+01  -8.52018449e-03   0.00000000e+00   0.00000000e+00]]",[-2.14650306  0.31574694],-0.823447,-0.151595099768,[-0.24996972 -0.40066892],[-3.02328324 -1.11784816]
24,"[-0.54196979 -0.47804822 -1.35203786  0.30257871  0.18580554 -1.34157592
 -1.16564486  0.57203405 -0.44052175  1.50407678  0.        ]","[[ -1.44365853e+01  -2.99111221e+00   2.11007241e-02  -1.54417429e-01]
 [ -6.47993417e+01   1.24423183e+00   0.00000000e+00   0.00000000e+00]]",[-2.02306971 -0.82182984],-0.553006,-0.171116225909,[-0.24996972 -0.40066892],[-2.65864372 -0.96161294]
25,"[-1.51116562 -0.47982023  0.12982773  0.33428154  0.18580543 -1.34157376
 -1.2237763   0.11557781 -0.2662722   1.52068647  0.        ]","[[ -1.57594275e+01  -2.99909675e+00   2.11007241e-02  -1.54417429e-01]
 [ -6.74760082e+01  -2.03175461e+00   0.00000000e+00   0.00000000e+00]]",[-1.59879789  0.09108043],-0.812855,-0.169947265876,[-0.24996972 -0.40066892],[-2.3450501  -1.02305543]
26,"[-0.33266856 -0.48334596  1.51063649  0.40341505  0.18580532 -1.34157161
 -1.28075254  0.39803986 -0.22729018  1.3275297   0.        ]","[[ -1.71352701e+01  -3.01647743e+00   2.11007241e-02  -1.54417429e-01]
 [ -7.00994942e+01  -4.52345517e-03   0.00000000e+00   0.00000000e+00]]",[-3.05108987 -0.6203533 ],-0.685463,-0.147440776446,[-0.24996972 -0.40066892],[-2.71270657 -1.52753603]
