timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.25850436 -0.40454069],"[[ 0.05946154 -0.09547819 -0.15512282  0.01564941]
 [ 0.00329623 -0.0034934   0.          0.        ]]",[-3.84276575 -3.36956933],"[ 1.2392463   2.5424024   0.14572227  0.51877527 -1.34460794  0.14203471
  0.23347886  0.39700252  2.5967186  -0.07600465  0.        ]",-1.70889,-0.365130644074,[-3.71157098 -3.49445987]
1,[-0.25850436 -0.40454069],"[[ 0.01985158 -0.1352598  -0.15512282  0.01564941]
 [-3.95113677 -3.96148026  0.          0.        ]]",[-3.07730519 -4.28047599],"[ 1.24140586  2.53542305  0.08743563  0.35989397 -1.34460571  0.14203462
  0.14710285 -0.15328182  2.59289592 -0.18596532  0.        ]",-1.69702,-0.365321546816,[-3.4518826  -3.27749777]
2,[-0.25850436 -0.40454069],"[[-0.09806342 -0.2534151  -0.15512282  0.01564941]
 [-7.82749968 -7.84111914  0.          0.        ]]",[-3.41227039 -2.53093078],"[ 1.23506224  2.50070965 -0.08599256 -0.10597388 -1.34460348  0.14203454
  0.06243212 -0.69267312  2.5439943  -0.50721581  0.        ]",-1.79441,-0.36347441436,[-3.0167706  -3.04903889]
3,[-0.25850436 -0.40454069],"[[ -0.29274035  -0.44839219  -0.15512282   0.01564941]
 [-11.62766644 -11.6438988    0.           0.        ]]",[-2.74756839 -2.88059868],"[ 1.18311461  2.3988701  -0.36680637 -0.84100387 -1.34460126  0.14203445
 -0.02057427 -1.22137755  2.34775312 -0.9889955   0.        ]",-1.67705,-0.352621593225,[-2.27415133 -2.71407866]
4,[-0.25850436 -0.40454069],"[[ -0.56267668  -0.71866794  -0.15512282   0.01564941]
 [-15.35383456 -15.37120757   0.           0.        ]]",[-1.45941063 -2.6052151 ],"[ 1.02946477  2.17294223 -0.7274504  -1.74514528 -1.34459903  0.14203437
 -0.10196432 -1.73958665  1.88625013 -1.47242135  0.        ]",-1.55087,-0.322366278401,[-1.28630829 -2.23125315]
5,[-0.25850436 -0.40454069],"[[ -9.06416965e-01  -1.06274606e+00  -1.55122816e-01   1.56494126e-02]
 [ -1.90084856e+01  -1.90243518e+01   0.00000000e+00   0.00000000e+00]]",[ 0.55480288 -1.4704126 ],"[ 0.71389886  1.7678381  -1.10130807 -2.61086527 -1.34459681  0.14203428
 -0.18179224 -2.24748006  1.15138223 -1.65788351  0.        ]",-1.44794,-0.261992343642,[-0.13859373 -1.59187126]
6,[-0.25850436 -0.40454069],"[[ -1.26082391e+00  -1.47917518e+00  -1.55122816e-01   1.56494126e-02]
 [ -1.64409621e+01  -2.26066161e+01   0.00000000e+00   0.00000000e+00]]",[ 1.2347321  -2.21274798],"[ 0.28508057  1.16677869 -1.34437539 -3.10183135 -1.34459458  0.1420342
 -0.12571008 -2.74551194  0.47149438 -1.29403193  0.        ]",-1.09345,-0.175496592744,[ 0.854496   -0.87520182]
7,[-0.25850436 -0.40454069],"[[ -1.54671956e+00  -1.96654179e+00  -1.55122816e-01   1.56494126e-02]
 [ -1.21627462e+01  -2.61183619e+01   0.00000000e+00   0.00000000e+00]]",[ 0.96176496 -0.11771919],"[-0.10164529  0.44092703 -1.41413532 -2.80791183 -1.34459235  0.14203411
 -0.03226149 -3.23372967  0.24921769 -0.61462042  0.        ]",-0.953371,-0.0935706290612,[ 0.95885754 -0.41306251]
8,[-0.25850436 -0.40454069],"[[ -1.74940616e+00  -2.48839554e+00  -1.55122816e-01   1.56494126e-02]
 [ -8.11886563e+00  -2.60671933e+01   0.00000000e+00   0.00000000e+00]]",[-0.01945228 -0.92492514],"[-0.37932588 -0.18092846 -1.3911304  -1.54144128 -1.34459013  0.14203403
  0.05606854 -3.22659402  0.49204855 -0.09812029  0.        ]",-0.877643,-0.0885863684796,[ 0.491997   -0.24522963]
9,[-0.25850436 -0.40454069],"[[ -1.91096715e+00  -3.04130541e+00  -1.55122816e-01   1.56494126e-02]
 [ -8.03689757e+00  -2.39257970e+01   0.00000000e+00   0.00000000e+00]]",[ 1.15043557  1.31020866],"[-0.59403392 -0.48653943 -1.33016456  0.49953909 -1.3445879   0.14203394
  0.05785892 -2.92886151  0.95270977  0.01607767  0.        ]",-1.18264,-0.147923278159,[ 0.23349687 -0.15670696]
