timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.30519775 -0.45745009],"[ 1.25479059  2.3160259  -0.10230777  0.95499891  0.56029802  1.37695055
  0.32705394  0.39424256  0.9188676  -1.55406351  0.        ]",[ 3.58725598 -0.21435582],-1.71046,-0.223620123857,"[[-0.07569868  0.01120464  0.06623813  0.15706373]
 [-0.00226321 -0.000594    0.          0.        ]]",[ 3.23180079  0.52069032]
1,[-0.30519775 -0.45745009],"[ 1.25787904  2.31610438 -0.0449877   0.92355812  0.5602977   1.3769488
  0.41345455  0.27369464  0.92189159 -1.48834526  0.        ]",[ 3.35664981 -0.46242436],-1.67981,-0.218265381963,"[[ -3.60496798e-02   2.66153935e-03   6.62381314e-02   1.57063729e-01]
 [  3.95398897e+00  -8.50877345e-01   0.00000000e+00   0.00000000e+00]]",[ 3.05246592  0.46080047]
2,[-0.30519775 -0.45745009],"[ 1.25410159  2.31534229  0.12572662  0.79390538  0.56029738  1.37694706
  0.49815439  0.01628094  0.91922156 -1.30214128  0.        ]",[ 2.22536156  0.3687674 ],-1.63307,-0.202759482977,"[[ 0.081943   -0.03257324  0.06623813  0.15706373]
 [ 7.83236445 -2.66654303  0.          0.        ]]",[ 2.7359817  0.4171232]
3,[-0.30519775 -0.45745009],"[ 1.20569084  2.31251003  0.40281119  0.65364161  0.56029706  1.37694531
  0.5811509   0.23057329  0.87517977 -0.9794473   0.        ]",[ 1.74004704 -0.40792866],-1.48303,-0.174485770248,"[[  0.27672063  -0.07073874   0.06623813   0.15706373]
 [ 11.6327478   -1.15503338   0.           0.        ]]",[ 2.03491569 -0.12673506]
4,[-0.30519775 -0.45745009],"[ 1.05532442  2.30744948  0.76007659  0.51036999  0.56029673  1.37694357
  0.66253232  0.00462363  0.72900967 -0.54515485  0.        ]",[-0.22077381  0.24675323],-1.13699,-0.13247857206,"[[  0.54676394  -0.10983002   0.06623813   0.15706373]
 [ 15.35917919  -2.74876629   0.           0.        ]]",[ 1.08750319 -0.4178246 ]
5,[-0.30519775 -0.45745009],"[ 0.79248466  2.29901287  1.08753555  0.34759932  0.56029641  1.37694182
  0.63681603  0.15094004  0.46829432 -0.13611399  0.        ]",[-1.28501032 -0.43040897],-0.626832,-0.0862779554814,"[[  0.84213315  -0.15445056   0.06623813   0.15706373]
 [ 14.18166202  -1.71672537   0.           0.        ]]",[ 0.21364534 -0.83412498]
6,[-0.30519775 -0.45745009],"[ 0.51695844  2.2858958   1.28653614  0.16268556  0.56029609  1.37694007
  0.54431124 -0.08561202  0.2000682   0.11832207  0.        ]",[-1.41415201 -1.08022864],-0.375432,-0.053310198941,"[[ 1.08326808 -0.20552569  0.06623813  0.15706373]
 [ 9.94593253 -3.38524105  0.          0.        ]]",[-0.38160089 -0.62650722]
7,[-0.30519775 -0.45745009],"[ 0.31577937  2.24671822  1.37698641 -0.21688691  0.56029577  1.37693833
  0.45365417 -0.63724299  0.05392176  0.20467496  0.        ]",[ 0.09386337 -0.39300701],-0.517558,-0.0410578652829,"[[ 1.24053744 -0.31226921  0.06623813  0.15706373]
 [ 5.79480761 -7.27616056  0.          0.        ]]",[-0.72766691  0.15682358]
8,[-0.30519775 -0.45745009],"[ 0.15656432  2.15929148  1.42288689 -0.75941302  0.56029544  1.37693658
  0.45927263 -0.83744582 -0.00702572  0.20803413  0.        ]",[-0.44780944  0.17169924],-0.505602,-0.0355487489591,"[[ 1.35901494 -0.47196084  0.06623813  0.15706373]
 [ 6.05208474 -8.68829077  0.          0.        ]]",[-0.82454115  0.61469996]
9,[-0.30519775 -0.45745009],"[ 0.01602558  2.03467045  1.44652997 -1.27572166  0.56029512  1.37693484
  0.41796205 -0.71656889 -0.04460032  0.181989    0.        ]",[-1.14527681  0.62787819],-0.491733,-0.0301563297706,"[[ 1.46107805 -0.63717212  0.06623813  0.15706373]
 [ 4.16050794 -7.83569175  0.          0.        ]]",[-0.56248426  0.8948015 ]
