timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.1075608  -0.35133687],"[ 1.16918394  2.24405636  0.01389813  0.5905137   0.36131851 -1.41370336
  0.04852196  0.38174439  1.0392709   1.31245653  0.        ]",[-2.02792667 -2.01034062],-0.926218,-0.225356021678,"[[ -2.34068121e-02  -7.17509455e-02   4.15744636e-02  -1.63107567e-01]
 [ -8.54128098e-04   1.13720082e-05   0.00000000e+00   0.00000000e+00]]",[-2.41789579 -2.21649289]
1,[-0.1075608  -0.35133687],"[ 1.16681088  2.23889147 -0.04520748  0.45835297  0.3613176  -1.41369387
 -0.07966122 -0.17963824  1.02934218  1.20847653  0.        ]",[-0.75015997 -2.86059182],-0.918361,-0.216108247036,"[[-0.06309889 -0.11146313  0.04157446 -0.16310757]
 [-3.95519748 -3.95804348  0.          0.        ]]",[-2.21968961 -2.07746172]
2,[-0.1075608  -0.35133687],"[ 1.14939249  2.21055467 -0.20512762  0.06962153  0.36131669 -1.41368438
 -0.17327516 -0.72996232  0.96805861  0.92378235  0.        ]",[-0.11230791 -2.98432213],-0.829174,-0.188909405502,"[[-0.17117777 -0.22955425  0.04157446 -0.16310757]
 [-6.84311045 -7.83813588  0.          0.        ]]",[-1.82568252 -1.89992404]
3,[-0.1075608  -0.35133687],"[ 1.10332777  2.12216028 -0.4075348  -0.54637054  0.36131577 -1.41367489
 -0.18325324 -1.26952157  0.7978348   0.55706448  0.        ]",[-1.36626559 -1.32778725],-0.640696,-0.147368943804,"[[ -0.31112772  -0.42448607   0.04157446  -0.16310757]
 [ -7.15093707 -11.64236126   0.           0.        ]]",[-1.30340624 -1.65835905]
4,[-0.1075608  -0.35133687],"[ 1.00568344  1.91997481 -0.65590171 -1.30947642  0.36131486 -1.4136654
 -0.30689924 -1.79819439  0.44764111  0.18734616  0.        ]",[-0.88214404 -2.48231397],-0.322066,-0.0888062109801,"[[ -0.49241476  -0.69473312   0.04157446  -0.16310757]
 [-10.96530467 -15.36990453   0.           0.        ]]",[-0.77572888 -1.30257726]
5,[-0.1075608  -0.35133687],"[ 0.80457351  1.55109894 -0.96132565 -2.05011612  0.36131394 -1.41365591
 -0.41304637 -2.31638147 -0.13500231 -0.02709177  0.        ]",[ 1.87792695 -0.71074111],-0.216402,-0.01500508413,"[[ -0.74457138  -1.03879079   0.04157446  -0.16310757]
 [-14.23985499 -19.02364868   0.           0.        ]]",[-0.25925514 -0.76933378]
6,[-0.1075608  -0.35133687],"[ 0.5506978   1.01321997 -1.19482016 -2.48504383  0.36131303 -1.41364642
 -0.27574029 -2.66212329 -0.71464506  0.13838651  0.        ]",[-0.61482266  0.25142301],-0.163395,-0.0702391788032,"[[ -0.9868704   -1.44372547   0.04157446  -0.16310757]
 [-10.00414893 -21.46168736   0.           0.        ]]",[-0.31139356 -0.41129422]
7,[-0.1075608  -0.35133687],"[ 0.27797163  0.43274625 -1.34552243 -2.37439858  0.36131211 -1.41363693
 -0.34833153 -2.46050183 -1.05499854  0.58023332  0.        ]",[-1.18770118 -0.52673599],-0.320574,-0.131220582617,"[[ -1.20942147  -1.85869879   0.04157446  -0.16310757]
 [-12.24352326 -20.04038297   0.           0.        ]]",[-0.75960565 -0.27106169]
8,[-0.1075608  -0.35133687],"[-0.10056148 -0.08258372 -1.43711771 -1.71382705  0.3613112  -1.41362744
 -0.46891331 -2.6998413  -1.10557742  1.12774689  0.        ]",[ 1.04339286 -0.63707438],-0.627741,-0.177299009526,"[[ -1.49161267  -2.27644147   0.04157446  -0.16310757]
 [-15.96334986 -21.72827313   0.           0.        ]]",[-0.93713999 -0.17537773]
9,[-0.1075608  -0.35133687],"[-0.47990812 -0.46246361 -1.41288225 -0.50081351  0.36131028 -1.41361795
 -0.33042996 -2.99645436 -0.82207878  1.49593431  0.        ]",[-1.98011436 -0.51801036],-0.624232,-0.19208900498,"[[ -1.76802123  -2.73199469   0.04157446  -0.16310757]
 [-11.69135595 -23.82013675   0.           0.        ]]",[-0.84963924 -0.10581288]
10,[-0.1075608  -0.35133687],"[-0.83238383 -0.57927992 -1.28117838  0.8706345   0.36130937 -1.41360846
 -0.45127743 -0.88690351 -0.51589515  1.51390496  0.        ]",[-1.58790678 -0.59193483],-0.536478,-0.179936102068,"[[ -2.03926042  -3.153712     0.04157446  -0.16310757]
 [-15.41936279  -8.94564604   0.           0.        ]]",[-1.05153883 -0.35261273]
11,[-0.1075608  -0.35133687],"[-1.21191136 -0.57838553 -0.97514223  0.95559729  0.36130845 -1.41359897
 -0.56971013  0.77315086 -0.42913579  1.44531292  0.        ]",[-1.46350174 -0.17838559],-0.443982,-0.169318491759,"[[ -2.3843029   -3.17914393   0.04157446  -0.16310757]
 [-19.0728859    2.75946847   0.           0.        ]]",[-1.35556555 -0.70483953]
12,[-0.1075608  -0.35133687],"[-1.50992999 -0.57874468 -0.44811761  0.72991273  0.36130754 -1.41358948
 -0.68581438  0.85060004 -0.44493185  1.46980531  0.        ]",[-1.03396996 -0.12973483],-0.50293,-0.17264062544,"[[ -2.80169678  -3.11160308   0.04157446  -0.16310757]
 [-22.65459156   3.30558768   0.           0.        ]]",[-1.42407262 -0.76222646]
13,[-0.1075608  -0.35133687],"[-1.57365921 -0.57362085  0.26925591  0.52877625  0.36130663 -1.41357999
 -0.79961989  0.76846222 -0.42586727  1.48706747  0.        ]",[-1.08876065 -0.16698305],-0.580032,-0.174224056688,"[[ -3.29001378  -3.05130233   0.04157446  -0.16310757]
 [-26.16540164   2.72645152   0.           0.        ]]",[-1.49214005 -0.79227352]
14,[-0.1075608  -0.35133687],"[-1.2589078  -0.56600775  1.01621226  0.37155055  0.36130571 -1.4135705
 -0.91117079  0.66706727 -0.38381836  1.46456447  0.        ]",[-0.56682803 -0.22248759],-0.708237,-0.170612346978,"[[ -3.84784934  -3.00394679   0.04157446  -0.16310757]
 [-29.60668231   2.01152952   0.           0.        ]]",[-1.59613681 -0.84077239]
15,[-0.1075608  -0.35133687],"[-0.55854495 -0.55932264  1.49092605  0.26917085  0.3613048  -1.41356102
 -0.96491681  0.53655466 -0.35883313  1.38902626  0.        ]",[-1.64533993 -0.35567983],-0.697901,-0.161065656712,"[[ -4.45661928  -2.97294953   0.04157446  -0.16310757]
 [-31.2647885    1.09129536   0.           0.        ]]",[-1.66881466 -0.85563135]
16,[-0.1075608  -0.35133687],"[ 0.33131932 -0.55750613  1.41996934  0.24452482  0.36130388 -1.41355153
 -1.07319587  0.33384874 -0.39957828  1.29257773  0.        ]",[-1.44261279 -0.97852034],-0.680566,-0.150376457782,"[[ -5.11543019  -2.96546433   0.04157446  -0.16310757]
 [-34.60518079  -0.33797702   0.           0.        ]]",[-1.66014946 -0.80272573]
17,[-0.1075608  -0.35133687],"[ 1.03655004 -0.56734025  0.68748382  0.39498717  0.36130297 -1.41354204
 -1.17933641 -0.06570861 -0.52153381  1.27911124  0.        ]",[-0.19647482 -0.56339366],-0.760781,-0.152648831668,"[[ -5.84038765  -3.01102341   0.04157446  -0.16310757]
 [-37.87963956  -3.15524885   0.           0.        ]]",[-1.5371331  -0.65070343]
18,[-0.1075608  -0.35133687],"[ 1.10166547 -0.57086304 -0.41310693  0.46399879  0.36130205 -1.41353255
 -1.18023501  0.40389218 -0.59921502  1.34851169  0.        ]",[-1.77625408 -0.24834663],-0.628429,-0.163906553492,"[[ -6.59826036  -3.03182328   0.04157446  -0.16310757]
 [-37.90755504   0.15589692   0.           0.        ]]",[-1.50721884 -0.63700771]
